t,kappa,nof,cycle
626,1.0,fdnof-7minutes,10
627,1.0,fdnof-7minutes,10
628,1.0,fdnof-7minutes,10
629,1.0,fdnof-7minutes,10
630,1.0,fdnof-7minutes,10
631,1.0,fdnof-7minutes,10
632,1.0,fdnof-7minutes,10
633,1.0,fdnof-7minutes,10
634,1.0,fdnof-7minutes,10
635,1.0,fdnof-7minutes,10
636,1.0,fdnof-7minutes,10
637,1.0,fdnof-7minutes,10
638,1.0,fdnof-7minutes,10
639,1.0,fdnof-7minutes,10
640,1.0,fdnof-7minutes,10
641,1.0,fdnof-7minutes,10
642,1.0,fdnof-7minutes,10
643,1.0,fdnof-7minutes,10
644,1.0,fdnof-7minutes,10
645,1.0,fdnof-7minutes,10
646,1.0,fdnof-7minutes,10
647,1.0,fdnof-7minutes,10
649,1.0,fdnof-7minutes,10
650,1.0,fdnof-7minutes,10
651,1.0,fdnof-7minutes,10
652,1.0,fdnof-7minutes,10
653,1.0,fdnof-7minutes,10
654,1.0,fdnof-7minutes,10
655,1.0,fdnof-7minutes,10
656,1.0,fdnof-7minutes,10
657,1.0,fdnof-7minutes,10
658,1.0,fdnof-7minutes,10
659,1.0,fdnof-7minutes,10
660,1.0,fdnof-7minutes,10
661,1.0,fdnof-7minutes,10
662,1.0,fdnof-7minutes,10
663,1.0,fdnof-7minutes,10
664,1.0,fdnof-7minutes,10
665,1.0,fdnof-7minutes,10
666,1.0,fdnof-7minutes,10
669,1.0,fdnof-7minutes,10
670,1.0,fdnof-7minutes,10
671,1.0,fdnof-7minutes,10
672,1.0,fdnof-7minutes,10
673,1.0,fdnof-7minutes,10
674,1.0,fdnof-7minutes,10
675,1.0,fdnof-7minutes,10
676,1.0,fdnof-7minutes,10
677,1.0,fdnof-7minutes,10
678,1.0,fdnof-7minutes,10
679,1.0,fdnof-7minutes,10
680,1.0,fdnof-7minutes,10
684,1.0,fdnof-7minutes,10
685,1.0,fdnof-7minutes,10
686,1.0,fdnof-7minutes,10
688,1.0,fdnof-7minutes,10
689,1.0,fdnof-7minutes,10
690,1.0,fdnof-7minutes,10
691,1.0,fdnof-7minutes,10
694,1.0,fdnof-7minutes,10
695,1.0,fdnof-7minutes,10
696,1.0,fdnof-7minutes,10
699,1.0,fdnof-7minutes,10
700,1.0,fdnof-7minutes,10
701,1.0,fdnof-7minutes,10
702,1.0,fdnof-7minutes,10
704,1.0,fdnof-7minutes,10
705,1.0,fdnof-7minutes,10
709,1.0,fdnof-7minutes,10
714,1.0,fdnof-7minutes,10
716,1.0,fdnof-7minutes,10
717,1.0,fdnof-7minutes,10
720,1.0,fdnof-7minutes,10
721,1.0,fdnof-7minutes,10
723,1.0,fdnof-7minutes,10
726,1.0,fdnof-7minutes,10
728,1.0,fdnof-7minutes,10
729,1.0,fdnof-7minutes,10
731,1.0,fdnof-7minutes,10
732,1.0,fdnof-7minutes,10
734,1.0,fdnof-7minutes,10
735,1.0,fdnof-7minutes,10
736,1.0,fdnof-7minutes,10
738,1.0,fdnof-7minutes,10
739,1.0,fdnof-7minutes,10
740,1.0,fdnof-7minutes,10
741,1.0,fdnof-7minutes,10
744,1.0,fdnof-7minutes,10
745,1.0,fdnof-7minutes,10
749,1.0,fdnof-7minutes,10
750,1.0,fdnof-7minutes,10
751,1.0,fdnof-7minutes,10
752,1.0,fdnof-7minutes,10
754,1.0,fdnof-7minutes,10
756,1.0,fdnof-7minutes,10
757,1.0,fdnof-7minutes,10
758,1.0,fdnof-7minutes,10
759,1.0,fdnof-7minutes,10
760,1.0,fdnof-7minutes,10
764,1.0,fdnof-7minutes,10
765,1.0,fdnof-7minutes,10
767,1.0,fdnof-7minutes,10
769,1.0,fdnof-7minutes,10
770,1.0,fdnof-7minutes,10
771,1.0,fdnof-7minutes,10
772,1.0,fdnof-7minutes,10
773,1.0,fdnof-7minutes,10
774,1.0,fdnof-7minutes,10
775,1.0,fdnof-7minutes,10
779,1.0,fdnof-7minutes,10
780,1.0,fdnof-7minutes,10
782,1.0,fdnof-7minutes,10
784,1.0,fdnof-7minutes,10
785,1.0,fdnof-7minutes,10
786,1.0,fdnof-7minutes,10
788,1.0,fdnof-7minutes,10
789,1.0,fdnof-7minutes,10
790,1.0,fdnof-7minutes,10
799,1.0,fdnof-7minutes,10
800,1.0,fdnof-7minutes,10
802,1.0,fdnof-7minutes,10
811,1.0,fdnof-7minutes,10
816,1.0,fdnof-7minutes,10
817,1.0,fdnof-7minutes,10
821,1.0,fdnof-7minutes,10
825,1.0,fdnof-7minutes,10
828,1.0,fdnof-7minutes,10
829,1.0,fdnof-7minutes,10
835,1.0,fdnof-7minutes,10
837,1.0,fdnof-7minutes,10
840,1.0,fdnof-7minutes,10
842,1.0,fdnof-7minutes,10
844,1.0,fdnof-7minutes,10
845,1.0,fdnof-7minutes,10
846,1.0,fdnof-7minutes,10
852,1.0,fdnof-7minutes,10
855,1.0,fdnof-7minutes,10
856,1.0,fdnof-7minutes,10
858,1.0,fdnof-7minutes,10
862,1.0,fdnof-7minutes,10
866,1.0,fdnof-7minutes,10
871,1.0,fdnof-7minutes,10
872,1.0,fdnof-7minutes,10
880,1.0,fdnof-7minutes,10
884,1.0,fdnof-7minutes,10
886,1.0,fdnof-7minutes,10
890,1.0,fdnof-7minutes,10
891,1.0,fdnof-7minutes,10
892,1.0,fdnof-7minutes,10
894,1.0,fdnof-7minutes,10
895,1.0,fdnof-7minutes,10
896,1.0,fdnof-7minutes,10
899,1.0,fdnof-7minutes,10
905,1.0,fdnof-7minutes,10
908,1.0,fdnof-7minutes,10
914,1.0,fdnof-7minutes,10
916,1.0,fdnof-7minutes,10
919,1.0,fdnof-7minutes,10
920,1.0,fdnof-7minutes,10
922,1.0,fdnof-7minutes,10
925,1.0,fdnof-7minutes,10
926,1.0,fdnof-7minutes,10
929,1.0,fdnof-7minutes,10
931,1.0,fdnof-7minutes,10
934,1.0,fdnof-7minutes,10
938,1.0,fdnof-7minutes,10
941,1.0,fdnof-7minutes,10
942,1.0,fdnof-7minutes,10
943,1.0,fdnof-7minutes,10
945,1.0,fdnof-7minutes,10
947,1.0,fdnof-7minutes,10
949,1.0,fdnof-7minutes,10
950,1.0,fdnof-7minutes,10
956,1.0,fdnof-7minutes,10
959,1.0,fdnof-7minutes,10
960,1.0,fdnof-7minutes,10
964,1.0,fdnof-7minutes,10
969,1.0,fdnof-7minutes,10
980,1.0,fdnof-7minutes,10
981,1.0,fdnof-7minutes,10
983,1.0,fdnof-7minutes,10
987,1.0,fdnof-7minutes,10
989,1.0,fdnof-7minutes,10
991,1.0,fdnof-7minutes,10
994,1.0,fdnof-7minutes,10
996,1.0,fdnof-7minutes,10
1001,0.6096579476861167,fdnof-7minutes,10
1002,0.2127659574468085,fdnof-7minutes,10
1003,0.029754204398447608,fdnof-7minutes,10
1004,0.0,fdnof-7minutes,10
1005,0.0,fdnof-7minutes,10
1006,0.0,fdnof-7minutes,10
1007,0.0,fdnof-7minutes,10
1008,0.0,fdnof-7minutes,10
1009,0.0,fdnof-7minutes,10
1010,0.0,fdnof-7minutes,10
1011,0.0,fdnof-7minutes,10
1013,0.0,fdnof-7minutes,10
1014,0.0,fdnof-7minutes,10
1015,0.0,fdnof-7minutes,10
1016,0.0,fdnof-7minutes,10
1017,0.0,fdnof-7minutes,10
1018,0.0,fdnof-7minutes,10
1019,0.0,fdnof-7minutes,10
1020,0.0,fdnof-7minutes,10
1021,0.0,fdnof-7minutes,10
1022,0.0,fdnof-7minutes,10
1023,0.0,fdnof-7minutes,10
1024,0.0,fdnof-7minutes,10
1025,0.0,fdnof-7minutes,10
1026,0.0,fdnof-7minutes,10
1027,0.0,fdnof-7minutes,10
1028,0.0,fdnof-7minutes,10
1029,0.0,fdnof-7minutes,10
1030,0.0,fdnof-7minutes,10
1031,0.0,fdnof-7minutes,10
1032,0.0,fdnof-7minutes,10
1033,0.0,fdnof-7minutes,10
1034,0.0,fdnof-7minutes,10
1035,0.0,fdnof-7minutes,10
1036,0.0,fdnof-7minutes,10
1037,0.0,fdnof-7minutes,10
1038,0.0,fdnof-7minutes,10
1039,0.0,fdnof-7minutes,10
1040,0.0,fdnof-7minutes,10
1041,0.0,fdnof-7minutes,10
1042,0.0,fdnof-7minutes,10
1043,0.0,fdnof-7minutes,10
1044,0.0,fdnof-7minutes,10
1045,0.0,fdnof-7minutes,10
1046,0.0,fdnof-7minutes,10
1047,0.0,fdnof-7minutes,10
1048,0.0,fdnof-7minutes,10
1049,0.0,fdnof-7minutes,10
1050,0.0,fdnof-7minutes,10
1051,0.0,fdnof-7minutes,10
1052,0.0,fdnof-7minutes,10
1053,0.0,fdnof-7minutes,10
1054,0.0,fdnof-7minutes,10
1055,0.0,fdnof-7minutes,10
1056,0.0,fdnof-7minutes,10
1057,0.0,fdnof-7minutes,10
1058,0.0,fdnof-7minutes,10
1060,0.0,fdnof-7minutes,10
1061,0.0,fdnof-7minutes,10
1062,0.0,fdnof-7minutes,10
1063,0.0,fdnof-7minutes,10
1064,0.0,fdnof-7minutes,10
1065,0.0,fdnof-7minutes,10
1066,0.0,fdnof-7minutes,10
1067,0.0,fdnof-7minutes,10
1071,0.0,fdnof-7minutes,10
1073,0.0,fdnof-7minutes,10
1076,0.0,fdnof-7minutes,10
1080,0.0,fdnof-7minutes,10
1081,0.0,fdnof-7minutes,10
1082,0.0,fdnof-7minutes,10
1085,0.0,fdnof-7minutes,10
1087,0.0,fdnof-7minutes,10
1091,0.0,fdnof-7minutes,10
1200,0.3625,fdnof-7minutes,10
1201,0.5405405405405406,fdnof-7minutes,10
1202,0.6060606060606061,fdnof-7minutes,10
1203,0.625,fdnof-7minutes,10
1204,0.8333333333333334,fdnof-7minutes,10
1205,1.0,fdnof-7minutes,10
1207,1.0,fdnof-7minutes,10
1208,1.0,fdnof-7minutes,10
1209,1.0,fdnof-7minutes,10
1210,1.0,fdnof-7minutes,10
1212,1.0,fdnof-7minutes,10
1213,1.0,fdnof-7minutes,10
1214,1.0,fdnof-7minutes,10
1215,1.0,fdnof-7minutes,10
1217,1.0,fdnof-7minutes,10
1218,1.0,fdnof-7minutes,10
1219,1.0,fdnof-7minutes,10
1220,1.0,fdnof-7minutes,10
1222,1.0,fdnof-7minutes,10
1223,1.0,fdnof-7minutes,10
1224,1.0,fdnof-7minutes,10
1225,1.0,fdnof-7minutes,10
1227,1.0,fdnof-7minutes,10
1228,1.0,fdnof-7minutes,10
1229,1.0,fdnof-7minutes,10
1230,1.0,fdnof-7minutes,10
1232,1.0,fdnof-7minutes,10
1233,1.0,fdnof-7minutes,10
1234,1.0,fdnof-7minutes,10
1235,1.0,fdnof-7minutes,10
1237,1.0,fdnof-7minutes,10
1238,1.0,fdnof-7minutes,10
1239,1.0,fdnof-7minutes,10
1240,1.0,fdnof-7minutes,10
1242,1.0,fdnof-7minutes,10
1243,1.0,fdnof-7minutes,10
1244,1.0,fdnof-7minutes,10
1245,1.0,fdnof-7minutes,10
1247,1.0,fdnof-7minutes,10
1248,1.0,fdnof-7minutes,10
1249,1.0,fdnof-7minutes,10
1250,1.0,fdnof-7minutes,10
1252,1.0,fdnof-7minutes,10
1253,1.0,fdnof-7minutes,10
1254,1.0,fdnof-7minutes,10
1255,1.0,fdnof-7minutes,10
1258,1.0,fdnof-7minutes,10
1259,1.0,fdnof-7minutes,10
1260,1.0,fdnof-7minutes,10
1262,1.0,fdnof-7minutes,10
1263,1.0,fdnof-7minutes,10
1264,1.0,fdnof-7minutes,10
1265,1.0,fdnof-7minutes,10
1268,1.0,fdnof-7minutes,10
1269,1.0,fdnof-7minutes,10
1270,1.0,fdnof-7minutes,10
1272,1.0,fdnof-7minutes,10
1277,1.0,fdnof-7minutes,10
1278,1.0,fdnof-7minutes,10
1280,1.0,fdnof-7minutes,10
1283,1.0,fdnof-7minutes,10
1284,1.0,fdnof-7minutes,10
1288,1.0,fdnof-7minutes,10
1289,1.0,fdnof-7minutes,10
1292,1.0,fdnof-7minutes,10
1293,1.0,fdnof-7minutes,10
1294,1.0,fdnof-7minutes,10
1298,1.0,fdnof-7minutes,10
1299,1.0,fdnof-7minutes,10
1300,1.0,fdnof-7minutes,10
1302,1.0,fdnof-7minutes,10
1303,1.0,fdnof-7minutes,10
1304,1.0,fdnof-7minutes,10
1308,1.0,fdnof-7minutes,10
1313,1.0,fdnof-7minutes,10
1314,1.0,fdnof-7minutes,10
1318,1.0,fdnof-7minutes,10
1319,1.0,fdnof-7minutes,10
1322,1.0,fdnof-7minutes,10
1323,1.0,fdnof-7minutes,10
1324,1.0,fdnof-7minutes,10
1325,1.0,fdnof-7minutes,10
1329,1.0,fdnof-7minutes,10
1332,1.0,fdnof-7minutes,10
1333,1.0,fdnof-7minutes,10
1335,1.0,fdnof-7minutes,10
1338,1.0,fdnof-7minutes,10
1339,1.0,fdnof-7minutes,10
1342,1.0,fdnof-7minutes,10
1345,1.0,fdnof-7minutes,10
1353,1.0,fdnof-7minutes,10
1354,1.0,fdnof-7minutes,10
1357,1.0,fdnof-7minutes,10
1360,1.0,fdnof-7minutes,10
1362,1.0,fdnof-7minutes,10
1363,1.0,fdnof-7minutes,10
1364,1.0,fdnof-7minutes,10
1369,1.0,fdnof-7minutes,10
1373,1.0,fdnof-7minutes,10
1380,1.0,fdnof-7minutes,10
1382,1.0,fdnof-7minutes,10
1390,1.0,fdnof-7minutes,10
1407,1.0,fdnof-7minutes,10
1409,1.0,fdnof-7minutes,10
1420,1.0,fdnof-7minutes,10
1424,1.0,fdnof-7minutes,10
1429,1.0,fdnof-7minutes,10
1432,1.0,fdnof-7minutes,10
1439,1.0,fdnof-7minutes,10
1444,1.0,fdnof-7minutes,10
1445,1.0,fdnof-7minutes,10
1449,1.0,fdnof-7minutes,10
1450,1.0,fdnof-7minutes,10
1454,1.0,fdnof-7minutes,10
1460,1.0,fdnof-7minutes,10
1464,1.0,fdnof-7minutes,10
1465,1.0,fdnof-7minutes,10
1468,1.0,fdnof-7minutes,10
1474,1.0,fdnof-7minutes,10
1482,1.0,fdnof-7minutes,10
1488,1.0,fdnof-7minutes,10
1493,1.0,fdnof-7minutes,10
1502,1.0,fdnof-7minutes,10
1507,1.0,fdnof-7minutes,10
1529,1.0,fdnof-7minutes,10
1532,1.0,fdnof-7minutes,10
1557,1.0,fdnof-7minutes,10
1577,1.0,fdnof-7minutes,10
1592,1.0,fdnof-7minutes,10
1601,0.7391304347826086,fdnof-7minutes,10
1602,0.48148148148148145,fdnof-7minutes,10
1603,0.42857142857142855,fdnof-7minutes,10
1604,0.1111111111111111,fdnof-7minutes,10
1605,0.0,fdnof-7minutes,10
1607,0.0,fdnof-7minutes,10
1608,0.0,fdnof-7minutes,10
1609,0.0,fdnof-7minutes,10
1610,0.0,fdnof-7minutes,10
1612,0.0,fdnof-7minutes,10
1613,0.0,fdnof-7minutes,10
1614,0.0,fdnof-7minutes,10
1615,0.0,fdnof-7minutes,10
1617,0.0,fdnof-7minutes,10
1618,0.0,fdnof-7minutes,10
1619,0.0,fdnof-7minutes,10
1620,0.0,fdnof-7minutes,10
1622,0.0,fdnof-7minutes,10
1623,0.0,fdnof-7minutes,10
1624,0.0,fdnof-7minutes,10
1625,0.0,fdnof-7minutes,10
1627,0.0,fdnof-7minutes,10
1628,0.0,fdnof-7minutes,10
1629,0.0,fdnof-7minutes,10
1630,0.0,fdnof-7minutes,10
1632,0.0,fdnof-7minutes,10
1633,0.0,fdnof-7minutes,10
1634,0.0,fdnof-7minutes,10
1635,0.0,fdnof-7minutes,10
1636,0.0,fdnof-7minutes,10
1637,0.0,fdnof-7minutes,10
1638,0.0,fdnof-7minutes,10
1639,0.0,fdnof-7minutes,10
1640,0.0,fdnof-7minutes,10
1642,0.0,fdnof-7minutes,10
1643,0.0,fdnof-7minutes,10
1644,0.0,fdnof-7minutes,10
1645,0.0,fdnof-7minutes,10
1647,0.0,fdnof-7minutes,10
1648,0.0,fdnof-7minutes,10
1649,0.0,fdnof-7minutes,10
1650,0.0,fdnof-7minutes,10
1653,0.0,fdnof-7minutes,10
1654,0.0,fdnof-7minutes,10
1655,0.0,fdnof-7minutes,10
1657,0.0,fdnof-7minutes,10
1658,0.0,fdnof-7minutes,10
1659,0.0,fdnof-7minutes,10
1660,0.0,fdnof-7minutes,10
1662,0.0,fdnof-7minutes,10
1663,0.0,fdnof-7minutes,10
1664,0.0,fdnof-7minutes,10
1668,0.0,fdnof-7minutes,10
1669,0.0,fdnof-7minutes,10
1672,0.0,fdnof-7minutes,10
1673,0.0,fdnof-7minutes,10
1674,0.0,fdnof-7minutes,10
1682,0.0,fdnof-7minutes,10
1683,0.0,fdnof-7minutes,10
1684,0.0,fdnof-7minutes,10
1687,0.0,fdnof-7minutes,10
1689,0.0,fdnof-7minutes,10
1692,0.0,fdnof-7minutes,10
1693,0.0,fdnof-7minutes,10
1694,0.0,fdnof-7minutes,10
1695,0.0,fdnof-7minutes,10
1699,0.0,fdnof-7minutes,10
1700,0.0,fdnof-7minutes,10
1702,0.0,fdnof-7minutes,10
1703,0.0,fdnof-7minutes,10
1709,0.0,fdnof-7minutes,10
1710,0.0,fdnof-7minutes,10
1713,0.0,fdnof-7minutes,10
1717,0.0,fdnof-7minutes,10
1718,0.0,fdnof-7minutes,10
1722,0.0,fdnof-7minutes,10
1723,0.0,fdnof-7minutes,10
1728,0.0,fdnof-7minutes,10
1732,0.0,fdnof-7minutes,10
1734,0.0,fdnof-7minutes,10
1737,0.0,fdnof-7minutes,10
1739,0.0,fdnof-7minutes,10
1757,0.0,fdnof-7minutes,10
1767,0.0,fdnof-7minutes,10
1770,0.0,fdnof-7minutes,10
1800,0.325,fdnof-7minutes,10
1801,0.5,fdnof-7minutes,10
1802,0.5714285714285714,fdnof-7minutes,10
1803,0.6359300476947536,fdnof-7minutes,10
1804,0.8333333333333334,fdnof-7minutes,10
1805,1.0,fdnof-7minutes,10
1806,1.0,fdnof-7minutes,10
1807,1.0,fdnof-7minutes,10
1808,1.0,fdnof-7minutes,10
1809,1.0,fdnof-7minutes,10
1810,1.0,fdnof-7minutes,10
1811,1.0,fdnof-7minutes,10
1812,1.0,fdnof-7minutes,10
1813,1.0,fdnof-7minutes,10
1814,1.0,fdnof-7minutes,10
1815,1.0,fdnof-7minutes,10
1816,1.0,fdnof-7minutes,10
1817,1.0,fdnof-7minutes,10
1818,1.0,fdnof-7minutes,10
1819,1.0,fdnof-7minutes,10
1820,1.0,fdnof-7minutes,10
1821,1.0,fdnof-7minutes,10
1822,1.0,fdnof-7minutes,10
1823,1.0,fdnof-7minutes,10
1824,1.0,fdnof-7minutes,10
1825,1.0,fdnof-7minutes,10
1826,1.0,fdnof-7minutes,10
1827,1.0,fdnof-7minutes,10
1828,1.0,fdnof-7minutes,10
1829,1.0,fdnof-7minutes,10
1830,1.0,fdnof-7minutes,10
1831,1.0,fdnof-7minutes,10
1832,1.0,fdnof-7minutes,10
1833,1.0,fdnof-7minutes,10
1834,1.0,fdnof-7minutes,10
1835,1.0,fdnof-7minutes,10
1836,1.0,fdnof-7minutes,10
1837,1.0,fdnof-7minutes,10
1838,1.0,fdnof-7minutes,10
1839,1.0,fdnof-7minutes,10
1840,1.0,fdnof-7minutes,10
1841,1.0,fdnof-7minutes,10
1842,1.0,fdnof-7minutes,10
1843,1.0,fdnof-7minutes,10
1844,1.0,fdnof-7minutes,10
1845,1.0,fdnof-7minutes,10
1846,1.0,fdnof-7minutes,10
1847,1.0,fdnof-7minutes,10
1848,1.0,fdnof-7minutes,10
1849,1.0,fdnof-7minutes,10
1850,1.0,fdnof-7minutes,10
1851,1.0,fdnof-7minutes,10
1852,1.0,fdnof-7minutes,10
1853,1.0,fdnof-7minutes,10
1854,1.0,fdnof-7minutes,10
1855,1.0,fdnof-7minutes,10
1856,1.0,fdnof-7minutes,10
1857,1.0,fdnof-7minutes,10
1858,1.0,fdnof-7minutes,10
1860,1.0,fdnof-7minutes,10
1861,1.0,fdnof-7minutes,10
1862,1.0,fdnof-7minutes,10
1863,1.0,fdnof-7minutes,10
1864,1.0,fdnof-7minutes,10
1865,1.0,fdnof-7minutes,10
1866,1.0,fdnof-7minutes,10
1867,1.0,fdnof-7minutes,10
1868,1.0,fdnof-7minutes,10
1869,1.0,fdnof-7minutes,10
1870,1.0,fdnof-7minutes,10
1871,1.0,fdnof-7minutes,10
1872,1.0,fdnof-7minutes,10
1873,1.0,fdnof-7minutes,10
1874,1.0,fdnof-7minutes,10
1875,1.0,fdnof-7minutes,10
1876,1.0,fdnof-7minutes,10
1877,1.0,fdnof-7minutes,10
1878,1.0,fdnof-7minutes,10
1879,1.0,fdnof-7minutes,10
1880,1.0,fdnof-7minutes,10
1881,1.0,fdnof-7minutes,10
1882,1.0,fdnof-7minutes,10
1883,1.0,fdnof-7minutes,10
1884,1.0,fdnof-7minutes,10
1885,1.0,fdnof-7minutes,10
1886,1.0,fdnof-7minutes,10
1887,1.0,fdnof-7minutes,10
1888,1.0,fdnof-7minutes,10
1889,1.0,fdnof-7minutes,10
1890,1.0,fdnof-7minutes,10
1892,1.0,fdnof-7minutes,10
1893,1.0,fdnof-7minutes,10
1894,1.0,fdnof-7minutes,10
1895,1.0,fdnof-7minutes,10
1896,1.0,fdnof-7minutes,10
1897,1.0,fdnof-7minutes,10
1898,1.0,fdnof-7minutes,10
1899,1.0,fdnof-7minutes,10
1900,1.0,fdnof-7minutes,10
1901,1.0,fdnof-7minutes,10
1903,1.0,fdnof-7minutes,10
1904,1.0,fdnof-7minutes,10
1905,1.0,fdnof-7minutes,10
1906,1.0,fdnof-7minutes,10
1907,1.0,fdnof-7minutes,10
1909,1.0,fdnof-7minutes,10
1910,1.0,fdnof-7minutes,10
1911,1.0,fdnof-7minutes,10
1913,1.0,fdnof-7minutes,10
1915,1.0,fdnof-7minutes,10
1917,1.0,fdnof-7minutes,10
1919,1.0,fdnof-7minutes,10
1920,1.0,fdnof-7minutes,10
1923,1.0,fdnof-7minutes,10
1925,1.0,fdnof-7minutes,10
1927,1.0,fdnof-7minutes,10
1928,1.0,fdnof-7minutes,10
1929,1.0,fdnof-7minutes,10
1930,1.0,fdnof-7minutes,10
1931,1.0,fdnof-7minutes,10
1932,1.0,fdnof-7minutes,10
1933,1.0,fdnof-7minutes,10
