id,t,dTot,dFed,rFed,oFed,sFed
p38,0,0,0,0,20,0
p38,91,0,0,0,20,1
p38,122,0,0,0,20,20
p38,3600,40,20,0,20,20
p38,3608,40,20,0,18,18
p38,3609,40,20,0,15,15
p38,3610,40,20,0,13,13
p38,3611,40,20,0,10,9
p38,3612,40,20,0,6,6
p38,3613,40,20,0,2,2
p38,3614,40,20,0,0,0
p38,3633,40,20,1,0,0
p38,3634,40,20,4,0,0
p38,3635,40,20,6,0,0
p38,3636,40,20,9,0,0
p38,3637,40,20,6,0,0
p38,3638,40,20,0,0,0
p38,3693,40,20,3,0,0
p38,3694,40,20,6,0,0
p38,3695,40,20,7,0,0
p38,3725,40,20,8,0,0
p38,3727,40,20,10,0,0
p38,3728,40,20,13,0,0
p38,3729,40,20,17,0,0
p38,3730,40,20,18,0,0
p38,3759,40,20,20,0,0
p38,7209,36,16,20,4,0
p38,7210,34,14,20,6,0
p38,7211,32,12,19,8,0
p38,7212,31,11,18,9,0
p38,7213,28,8,17,12,0
p38,7214,25,5,15,15,0
p38,7215,21,1,13,19,0
p38,7216,20,0,10,20,0
p38,7217,20,0,5,20,0
p38,7218,20,0,2,20,0
p38,7219,20,0,1,2,0
p38,7220,20,0,0,2,0
p38,7249,20,0,0,0,0
p38,7296,18,0,0,2,0
p38,7298,17,0,0,3,0
p38,7299,16,0,0,4,0
p38,7300,14,0,0,6,0
p38,7305,13,0,0,7,0
p38,7310,13,0,0,7,7
p38,7328,12,0,0,8,7
p38,7329,7,0,0,13,7
p38,7330,5,0,0,15,7
p38,7331,4,0,0,16,7
p38,7332,3,0,0,17,7
p38,7333,2,0,0,18,7
p38,7340,2,0,0,18,16
p38,7358,1,0,0,19,16
p38,7389,0,0,0,20,16
p38,7460,0,0,0,20,20
p38,10800,40,20,0,20,20
p38,10801,40,20,0,11,11
p38,10802,40,20,0,0,0
p38,10813,40,20,1,0,0
p38,10816,40,20,2,0,0
p38,10844,40,20,1,0,0
p38,10847,40,20,0,0,0
p38,10883,40,20,1,0,0
p38,10912,40,20,2,0,0
p38,10913,40,20,3,0,0
p38,10914,40,20,2,0,0
p38,10937,40,20,3,0,0
p38,10938,40,20,4,0,0
p38,10939,40,20,6,0,0
p38,10941,40,20,7,0,0
p38,10942,40,20,8,0,0
p38,10943,40,20,10,0,0
p38,10944,40,20,9,0,0
p38,10945,40,20,10,0,0
p38,10963,40,20,11,0,0
p38,10964,40,20,12,0,0
p38,10966,40,20,13,0,0
p38,10968,40,20,14,0,0
p38,10971,40,20,15,0,0
p38,10977,40,20,16,0,0
p38,10997,40,20,17,0,0
p38,10998,40,20,18,0,0
p38,11004,40,20,19,0,0
p38,11063,40,20,20,0,0
p38,14401,32,12,20,8,0
p38,14402,20,0,20,20,0
p38,14406,20,0,19,20,0
p38,14407,20,0,18,20,0
p38,14411,20,0,18,18,2
p38,14416,20,0,17,18,2
p38,14417,20,0,16,18,2
p38,14421,20,0,13,18,2
p38,14424,20,0,12,18,2
p38,14425,20,0,9,18,2
p38,14426,20,0,8,18,2
p38,14427,20,0,6,18,2
p38,14429,20,0,2,18,2
p38,14430,20,0,0,18,2
p38,14441,20,0,0,3,3
p38,14442,20,0,0,0,0
p38,14524,19,0,0,1,0
p38,14525,18,0,0,2,0
p38,14526,17,0,0,3,0
p38,14532,17,0,0,3,3
p38,14550,16,0,0,4,3
p38,14554,15,0,0,5,3
p38,14555,12,0,0,8,3
p38,14556,11,0,0,9,3
p38,14557,10,0,0,10,3
p38,14562,10,0,0,10,10
p38,14581,9,0,0,11,10
p38,14584,8,0,0,12,10
p38,14585,7,0,0,13,10
p38,14586,6,0,0,14,10
p38,14588,2,0,0,18,10
p38,14592,2,0,0,18,18
p38,14615,1,0,0,19,18
p38,14622,1,0,0,19,19
p38,14676,0,0,0,20,19
p38,14682,0,0,0,20,20
p38,18000,21,1,0,20,20
p38,18001,40,20,0,20,20
p38,18021,40,20,0,9,9
p38,18022,40,20,0,0,0
