id,t,dTot,dFed,rFed,oFed,sFed
p12,0,0,0,0,20,0
p12,1,40,20,0,18,0
p12,6,40,20,0,0,0
p12,10,40,20,12,0,0
p12,11,40,20,13,0,0
p12,20,40,20,16,0,0
p12,21,40,20,18,0,0
p12,30,40,20,19,0,0
p12,46,40,20,20,0,0
p12,601,38,18,20,2,0
p12,602,38,18,18,2,0
p12,604,38,18,16,0,0
p12,605,38,18,13,0,0
p12,606,36,16,10,2,0
p12,607,33,13,7,5,0
p12,608,31,11,2,7,0
p12,609,27,7,2,10,0
p12,610,23,3,2,11,1
p12,611,21,1,2,11,3
p12,612,19,0,1,5,4
p12,613,16,0,0,6,4
p12,614,14,0,0,8,4
p12,615,13,0,0,9,4
p12,616,11,0,0,11,4
p12,617,9,0,0,13,4
p12,618,9,0,0,12,12
p12,619,8,0,0,13,12
p12,621,7,0,0,14,12
p12,623,7,0,0,13,13
p12,625,6,0,0,14,13
p12,626,4,0,0,16,13
p12,628,3,0,0,17,17
p12,632,2,0,0,18,17
p12,633,2,0,0,18,18
p12,637,1,0,0,19,18
p12,638,1,0,0,19,19
p12,653,0,0,0,20,19
p12,654,0,0,0,20,20
p12,659,0,0,0,20,20
p12,1200,35,15,0,20,20
p12,1201,40,20,0,16,16
p12,1202,40,20,0,13,13
p12,1203,40,20,0,10,10
p12,1204,40,20,0,7,7
p12,1205,40,20,0,5,5
p12,1206,40,20,0,4,3
p12,1207,40,20,0,2,2
p12,1208,40,20,0,0,0
p12,1213,40,20,1,0,0
p12,1214,40,20,3,0,0
p12,1215,40,20,4,0,0
p12,1216,40,20,7,0,0
p12,1217,40,20,7,0,0
p12,1218,40,20,6,0,0
p12,1223,40,20,8,0,0
p12,1224,40,20,10,0,0
p12,1225,40,20,9,0,0
p12,1227,40,20,11,0,0
p12,1228,40,20,12,0,0
p12,1230,40,20,13,0,0
p12,1234,40,20,14,0,0
p12,1235,40,20,14,0,0
p12,1236,40,20,15,0,0
p12,1238,40,20,14,0,0
p12,1239,40,20,15,0,0
p12,1240,40,20,16,0,0
p12,1243,40,20,18,0,0
p12,1246,40,20,19,0,0
p12,1247,40,20,20,0,0
p12,1801,37,17,20,3,0
p12,1802,33,13,20,7,0
p12,1803,31,11,17,9,0
p12,1804,29,9,17,10,1
p12,1805,26,6,17,11,3
p12,1806,25,5,16,12,3
p12,1807,22,2,15,15,3
p12,1808,21,1,12,16,3
p12,1809,20,0,12,17,3
p12,1810,20,0,10,17,3
p12,1811,20,0,7,11,4
p12,1812,20,0,2,11,4
p12,1813,20,0,0,11,4
p12,1814,20,0,0,11,3
p12,1815,20,0,0,6,8
p12,1816,19,0,0,1,3
p12,1817,18,0,0,2,3
p12,1818,16,0,0,4,3
p12,1820,15,0,0,5,3
p12,1821,15,0,0,5,7
p12,1822,15,0,0,5,7
p12,1825,13,0,0,7,7
p12,1826,12,0,0,8,7
p12,1827,12,0,0,8,10
p12,1828,11,0,0,9,10
p12,1832,10,0,0,10,12
p12,1833,10,0,0,10,12
p12,1834,9,0,0,11,12
p12,1835,8,0,0,12,12
p12,1837,7,0,0,13,12
p12,1838,6,0,0,14,16
p12,1839,5,0,0,15,16
p12,1840,4,0,0,16,16
p12,1844,2,0,0,18,21
p12,1845,1,0,0,19,22
p12,1850,1,0,0,19,21
p12,1851,0,0,0,20,22
p12,1855,0,0,0,20,23
p12,1856,0,0,0,20,23
p12,1861,0,0,0,20,23
p12,1881,0,0,0,20,23
p12,1917,0,0,0,20,23
p12,2008,0,0,0,20,23
p12,2023,0,0,0,20,23
p12,2039,0,0,0,20,23
p12,2400,38,18,0,20,23
p12,2401,40,20,0,20,23
p12,2402,40,20,0,16,19
p12,2403,40,20,0,14,16
p12,2404,40,20,0,12,15
p12,2405,40,20,0,10,13
p12,2406,40,20,0,8,11
p12,2407,40,20,0,6,8
p12,2408,40,20,0,4,7
p12,2409,40,20,0,1,4
p12,2410,40,20,0,1,3
p12,2413,40,20,1,0,3
p12,2414,40,20,2,0,3
p12,2415,40,20,3,0,3
p12,2417,40,20,4,0,3
p12,2418,40,20,4,0,3
p12,2420,40,20,3,0,3
p12,2421,40,20,2,0,3
p12,2422,40,20,1,0,3
p12,2423,40,20,2,0,3
p12,2424,40,20,1,0,3
p12,2427,40,20,1,0,3
p12,2429,40,20,0,0,3
p12,2431,40,20,1,0,3
p12,2432,40,20,0,0,3
p12,2434,40,20,0,0,3
p12,2437,40,20,2,0,3
p12,2438,40,20,4,0,3
p12,2439,40,20,5,0,3
p12,2440,40,20,8,0,3
p12,2441,40,20,11,0,3
p12,2445,40,20,14,0,3
p12,2447,40,20,15,0,3
p12,2448,40,20,17,0,3
p12,2449,40,20,18,0,3
p12,2450,40,20,17,0,3
p12,2451,40,20,15,0,3
p12,2455,40,20,16,0,3
p12,2459,40,20,17,0,3
p12,2461,40,20,17,0,3
p12,2471,40,20,18,0,3
p12,2478,40,20,19,0,3
p12,2496,40,20,20,0,3
p12,3002,37,17,20,3,6
p12,3003,35,15,20,5,8
p12,3004,33,13,19,7,9
p12,3005,31,11,18,9,9
p12,3006,29,9,17,11,9
p12,3007,28,8,16,12,9
p12,3008,26,6,16,14,9
p12,3009,23,3,14,17,9
p12,3010,23,3,14,16,9
p12,3011,21,1,12,16,9
p12,3012,20,0,12,15,10
p12,3014,20,0,9,15,10
p12,3015,20,0,4,15,10
p12,3016,20,0,0,15,9
p12,3017,20,0,0,15,7
p12,3018,20,0,0,12,11
p12,3019,20,0,0,10,8
p12,3020,20,0,0,9,8
p12,3021,20,0,0,4,3
p12,3041,18,0,0,6,3
p12,3042,16,0,0,8,7
p12,3043,13,0,0,11,10
p12,3044,13,0,0,8,7
p12,3045,12,0,0,9,7
p12,3046,11,0,0,10,7
p12,3048,10,0,0,11,7
p12,3049,10,0,0,11,10
p12,3050,9,0,0,12,10
p12,3051,8,0,0,12,11
p12,3063,8,0,0,12,11
p12,3067,7,0,0,13,11
p12,3068,7,0,0,13,12
p12,3069,6,0,0,14,13
p12,3070,6,0,0,14,13
p12,3072,5,0,0,15,13
p12,3075,5,0,0,15,14
p12,3076,4,0,0,16,15
p12,3077,3,0,0,17,16
p12,3078,3,0,0,17,16
p12,3082,2,0,0,18,16
p12,3083,1,0,0,19,17
p12,3084,1,0,0,19,18
p12,3085,1,0,0,19,18
p12,3090,1,0,0,19,18
p12,3095,0,0,0,20,18
p12,3096,0,0,0,20,19
p12,3109,0,0,0,20,19
p12,3111,0,0,0,20,18
p12,3112,0,0,0,20,19
p12,3118,0,0,0,20,19
p12,3124,0,0,0,20,19
p12,3145,0,0,0,20,19
p12,3147,0,0,0,20,19
p12,3158,0,0,0,20,19
p12,3166,0,0,0,20,19
p12,3174,0,0,0,20,19
p12,3175,0,0,0,20,19
p12,3201,0,0,0,20,19
p12,3202,0,0,0,20,19
p12,3207,0,0,0,20,19
p12,3232,0,0,0,20,19
p12,3238,0,0,0,20,19
p12,3244,0,0,0,20,19
p12,3267,0,0,0,20,19
p12,3268,0,0,0,20,19
p12,3269,0,0,0,20,19
p12,3294,0,0,0,20,19
p12,3301,0,0,0,20,19
p12,3327,0,0,0,20,19
p12,3328,0,0,0,20,19
p12,3356,0,0,0,20,19
p12,3361,0,0,0,20,19
p12,3362,0,0,0,20,19
p12,3363,0,0,0,20,19
p12,3376,0,0,0,20,19
p12,3390,0,0,0,20,19
p12,3419,0,0,0,20,19
p12,3420,0,0,0,20,19
p12,3451,0,0,0,20,19
p12,3452,0,0,0,20,19
p12,3473,0,0,0,20,19
p12,3475,0,0,0,20,18
p12,3505,0,0,0,20,18
p12,3511,0,0,0,20,18
p12,3517,0,0,0,20,18
p12,3565,0,0,0,20,18
p12,3573,0,0,0,20,18
p12,3593,0,0,0,20,18
p12,3600,7,0,0,20,18
p12,3601,40,20,0,20,18
p12,3607,40,20,0,20,17
p12,3608,40,20,0,19,16
p12,3609,40,20,0,18,16
p12,3610,40,20,0,17,15
p12,3611,40,20,0,16,14
p12,3612,40,20,0,15,13
p12,3613,40,20,0,13,12
p12,3614,40,20,0,13,11
p12,3615,40,20,0,11,9
p12,3616,40,20,0,9,8
p12,3617,40,20,0,9,7
p12,3618,40,20,0,7,6
p12,3619,40,20,0,6,5
p12,3621,40,20,0,6,4
p12,3622,40,20,0,4,3
p12,3639,40,20,1,4,3
p12,3640,40,20,0,4,3
p12,3641,40,20,1,4,3
p12,3642,40,20,0,4,3
p12,3783,40,20,1,4,3
p12,3784,40,20,0,4,3
p12,3827,40,20,1,4,3
p12,3828,40,20,0,4,3
p12,3846,40,20,1,4,3
p12,3847,40,20,0,4,3
p12,3858,40,20,0,4,3
p12,3899,40,20,1,4,3
p12,3900,40,20,0,4,3
p12,3922,40,20,0,4,3
p12,3933,40,20,1,4,3
p12,3934,40,20,0,4,3
p12,3953,40,20,1,4,3
p12,3957,40,20,0,4,3
p12,3975,40,20,0,4,3
p12,4005,40,20,1,4,3
p12,4006,40,20,0,4,3
p12,4014,40,20,1,4,3
p12,4015,40,20,0,4,3
p12,4043,40,20,1,4,3
p12,4044,40,20,0,4,3
p12,4052,40,20,0,4,3
p12,4063,40,20,1,4,3
p12,4064,40,20,3,4,3
p12,4066,40,20,1,4,3
p12,4067,40,20,0,4,3
p12,4075,40,20,1,4,3
p12,4079,40,20,0,4,3
p12,4097,40,20,0,4,3
p12,4102,40,20,1,4,3
p12,4103,40,20,0,4,3
p12,4120,40,20,0,4,3
p12,4125,40,20,2,4,3
p12,4126,40,20,1,4,3
p12,4127,40,20,0,4,3
p12,4129,40,20,1,4,3
p12,4131,40,20,0,4,3
p12,4171,40,20,1,4,3
p12,4172,40,20,0,4,3
p12,4185,40,20,1,4,3
p12,4186,40,20,0,4,3
p12,4205,40,20,1,4,3
p12,4206,40,20,2,4,3
p12,4208,39,19,2,5,3
p12,4210,38,18,2,6,4
p12,4211,37,17,3,7,4
p12,4212,35,15,4,9,6
p12,4213,35,15,4,9,5
p12,4214,34,14,4,10,7
p12,4215,34,14,4,10,9
p12,4216,31,11,4,13,8
p12,4217,29,9,4,15,10
p12,4218,28,8,4,16,9
p12,4219,26,6,5,18,10
p12,4222,25,5,7,19,10
p12,4223,24,4,7,20,10
p12,4224,24,4,7,20,14
p12,4225,24,4,5,20,13
p12,4226,24,4,4,20,13
p12,4227,24,4,4,20,13
p12,4228,24,4,4,19,13
p12,4229,24,4,4,19,13
p12,4230,24,4,2,19,13
p12,4231,24,4,0,19,13
p12,4232,24,4,0,19,13
p12,4233,24,4,0,17,11
p12,4234,24,4,0,16,9
p12,4235,24,4,0,15,9
p12,4236,24,4,0,14,8
p12,4237,24,4,0,14,8
p12,4238,24,4,0,14,8
p12,4240,24,4,0,14,8
p12,4243,24,4,0,12,6
p12,4244,24,4,0,10,4
p12,4251,24,4,0,9,3
p12,4282,24,4,1,9,3
p12,4283,24,4,0,9,3
p12,4801,46,26,0,9,3
p12,4802,64,44,0,9,3
p12,4817,64,44,0,9,5
p12,4818,64,44,0,10,4
p12,4819,64,44,0,9,4
p12,4826,63,43,0,10,4
p12,4827,63,43,1,10,4
p12,4828,63,43,0,10,4
p12,4832,62,42,0,11,4
p12,4833,62,42,1,11,4
p12,4834,61,41,2,12,4
p12,4835,60,40,2,13,4
p12,4836,59,39,2,14,4
p12,4842,56,36,2,17,4
p12,4844,55,35,2,18,4
p12,4846,55,35,1,19,4
p12,4847,55,35,0,19,4
p12,4850,55,35,0,16,10
p12,4851,55,35,0,16,9
p12,4852,55,35,0,14,8
p12,4853,55,35,0,12,6
p12,4854,55,35,0,11,5
p12,4855,55,35,0,9,3
p12,5382,55,35,1,9,3
p12,5387,55,35,0,9,3
p12,5405,54,34,0,10,3
p12,5409,54,34,0,10,4
p12,5410,54,34,0,10,4
p12,5411,54,34,0,10,3
p12,5412,54,34,0,10,4
p12,5413,54,34,0,10,4
p12,5417,54,34,0,9,3
p12,5421,54,34,1,9,3
p12,5422,54,34,0,9,3
p12,5426,54,34,0,9,3
p12,5430,54,34,1,9,3
p12,5431,53,33,1,10,4
p12,5432,53,33,0,10,4
p12,5433,53,33,1,10,3
p12,5434,53,33,1,9,3
p12,5437,53,33,1,9,3
p12,5438,53,33,0,9,3
p12,5447,52,32,0,10,3
p12,5448,52,32,0,10,4
p12,5449,52,32,1,10,4
p12,5450,49,29,1,13,6
p12,5451,49,29,1,13,7
p12,5452,48,28,1,14,7
