id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p16,0,0,0,0,20,0,0,0,0
p16,1,30,10,0,18,0,2,28,0
p16,6,30,10,0,8,0,12,18,0
p16,7,30,10,0,0,0,20,10,4
p16,8,30,10,0,0,0,20,10,10
p16,11,30,10,2,0,0,20,8,7
p16,12,30,10,3,0,0,20,7,4
p16,13,30,10,4,0,0,20,6,3
p16,16,30,10,5,0,0,20,5,2
p16,17,30,10,6,0,0,20,4,1
p16,18,30,10,6,0,0,20,4,4
p16,21,30,10,6,0,0,20,4,3
p16,22,30,10,8,0,0,20,2,1
p16,23,30,10,8,0,0,20,2,2
p16,26,30,10,8,0,0,20,2,1
p16,27,30,10,8,0,0,20,2,0
p16,28,30,10,8,0,0,20,2,2
p16,31,30,10,9,0,0,20,1,1
p16,32,30,10,10,0,0,20,0,0
p16,60,30,10,10,0,0,20,0,0
p16,120,30,10,10,0,0,20,0,0
p16,180,30,10,10,0,0,20,0,0
p16,240,30,10,10,0,0,20,0,0
p16,300,30,10,10,0,0,20,0,0
p16,360,30,10,10,0,0,20,0,0
p16,420,30,10,10,0,0,20,0,0
p16,480,30,10,10,0,0,20,0,0
p16,540,30,10,10,0,0,20,0,0
p16,600,30,10,10,0,0,20,0,0
p16,601,28,8,8,2,0,18,2,0
p16,602,28,8,4,2,0,18,6,0
p16,603,28,8,0,2,0,18,10,0
p16,604,28,8,0,0,0,20,8,8
p16,605,28,8,0,0,0,20,8,7
p16,606,18,0,0,10,0,10,8,7
p16,607,10,0,0,18,0,2,8,5
p16,608,10,0,1,18,0,2,7,1
p16,609,10,0,2,12,12,8,0,0
p16,614,10,0,2,12,12,8,0,0
p16,618,7,0,0,13,12,7,0,0
p16,619,6,0,0,14,12,6,0,0
p16,624,4,0,0,16,13,4,0,0
p16,629,2,0,0,18,13,2,0,0
p16,633,0,0,0,20,13,0,0,0
p16,639,0,0,0,20,12,0,0,0
p16,660,0,0,0,20,12,0,0,0
