id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p8,0,0,0,0,20,0,0,0,0
p8,5,30,10,0,14,0,6,24,0
p8,6,30,10,0,0,0,20,10,1
p8,7,30,10,1,0,0,20,9,9
p8,13,30,10,1,0,0,20,9,1
p8,14,30,10,1,0,0,20,9,0
p8,17,30,10,1,0,0,20,9,3
p8,18,30,10,1,0,0,20,9,5
p8,20,30,10,2,0,0,20,8,4
p8,21,30,10,4,0,0,20,6,2
p8,22,30,10,6,0,0,20,4,0
p8,23,30,10,8,0,0,20,2,1
p8,25,30,10,9,0,0,20,1,0
p8,28,30,10,9,0,0,20,1,1
p8,30,30,10,10,0,0,20,0,0
p8,60,30,10,10,0,0,20,0,0
p8,120,30,10,10,0,0,20,0,0
p8,180,30,10,10,0,0,20,0,0
p8,240,30,10,10,0,0,20,0,0
p8,300,30,10,10,0,0,20,0,0
p8,360,30,10,10,0,0,20,0,0
p8,420,30,10,10,0,0,20,0,0
p8,480,30,10,10,0,0,20,0,0
p8,540,30,10,10,0,0,20,0,0
p8,600,28,8,10,2,0,18,0,0
p8,601,28,8,6,2,0,18,4,0
p8,602,28,8,4,2,0,18,6,0
p8,603,28,8,1,0,0,20,7,3
p8,604,28,8,0,0,0,20,8,1
p8,605,25,5,0,3,0,17,8,1
p8,606,10,0,0,18,0,2,8,1
p8,608,10,0,0,11,2,9,1,1
p8,610,10,0,0,11,2,9,1,0
p8,613,9,0,0,11,2,9,0,0
p8,618,9,0,0,11,3,9,0,0
p8,622,8,0,0,12,3,8,0,0
p8,623,7,0,0,13,3,7,0,0
p8,627,5,0,0,15,3,5,0,0
p8,628,3,0,0,17,3,3,0,0
p8,633,1,0,0,19,4,1,0,0
p8,637,0,0,0,20,4,0,0,0
p8,660,0,0,0,20,4,0,0,0
p8,720,0,0,0,20,4,0,0,0
p8,780,0,0,0,20,4,0,0,0
p8,840,0,0,0,20,4,0,0,0
p8,900,0,0,0,20,4,0,0,0
p8,960,0,0,0,20,4,0,0,0
p8,1020,0,0,0,20,4,0,0,0
p8,1080,0,0,0,20,4,0,0,0
p8,1140,0,0,0,20,4,0,0,0
p8,1200,30,10,0,20,4,0,30,0
p8,1203,30,10,0,2,2,18,12,0
p8,1204,30,10,0,0,0,20,10,4
p8,1205,30,10,0,0,0,20,10,3
p8,1206,30,10,0,0,0,20,10,1
p8,1209,30,10,0,0,0,20,10,5
p8,1210,30,10,0,0,0,20,10,3
p8,1211,30,10,0,0,0,20,10,1
p8,1214,30,10,0,0,0,20,10,3
p8,1216,30,10,0,0,0,20,10,1
p8,1217,30,10,0,0,0,20,10,0
p8,1219,30,10,0,0,0,20,10,7
p8,1221,30,10,0,0,0,20,10,5
p8,1222,30,10,0,0,0,20,10,3
p8,1223,30,10,1,0,0,20,9,1
p8,1224,30,10,1,0,0,20,9,6
p8,1226,30,10,1,0,0,20,9,2
p8,1227,30,10,1,0,0,20,9,1
p8,1228,30,10,2,0,0,20,8,0
p8,1229,30,10,2,0,0,20,8,3
p8,1231,30,10,2,0,0,20,8,0
p8,1234,30,10,2,0,0,20,8,2
p8,1235,30,10,2,0,0,20,8,1
p8,1236,30,10,2,0,0,20,8,0
p8,1239,30,10,2,0,0,20,8,5
p8,1242,30,10,2,0,0,20,8,3
p8,1243,30,10,4,0,0,20,6,0
p8,1244,30,10,4,0,0,20,6,1
p8,1248,30,10,5,0,0,20,5,0
p8,1249,30,10,5,0,0,20,5,3
p8,1253,30,10,7,0,0,20,3,0
p8,1254,30,10,7,0,0,20,3,0
p8,1259,30,10,7,0,0,20,3,2
p8,1260,30,10,8,0,0,20,2,1
p8,1263,30,10,9,0,0,20,1,0
p8,1264,30,10,9,0,0,20,1,0
p8,1269,30,10,9,0,0,20,1,1
p8,1272,30,10,9,0,0,20,1,0
p8,1274,30,10,9,0,0,20,1,1
p8,1278,30,10,10,0,0,20,0,0
p8,1320,30,10,10,0,0,20,0,0
p8,1380,30,10,10,0,0,20,0,0
p8,1440,30,10,10,0,0,20,0,0
p8,1500,30,10,10,0,0,20,0,0
p8,1560,30,10,10,0,0,20,0,0
p8,1620,30,10,10,0,0,20,0,0
p8,1680,30,10,10,0,0,20,0,0
p8,1740,30,10,10,0,0,20,0,0
p8,1800,30,10,10,0,0,20,0,0
p8,1801,30,10,9,0,0,20,1,0
p8,1803,27,7,6,3,0,17,4,0
p8,1804,10,0,0,17,0,3,7,0
p8,1805,10,0,0,10,1,10,0,0
p8,1810,10,0,0,10,3,10,0,0
p8,1824,9,0,0,11,3,9,0,0
p8,1825,9,0,0,11,4,9,0,0
p8,1829,8,0,0,12,4,8,0,0
p8,1844,6,0,0,14,4,6,0,0
p8,1849,5,0,0,15,4,5,0,0
p8,1854,3,0,0,17,4,3,0,0
p8,1860,3,0,0,17,4,3,0,0
p8,1864,1,0,0,19,4,1,0,0
p8,1879,0,0,0,20,4,0,0,0
p8,1920,0,0,0,20,4,0,0,0
p8,1980,0,0,0,20,4,0,0,0
p8,2040,0,0,0,20,4,0,0,0
p8,2100,0,0,0,20,4,0,0,0
p8,2160,0,0,0,20,4,0,0,0
p8,2220,0,0,0,20,4,0,0,0
p8,2280,0,0,0,20,4,0,0,0
p8,2340,0,0,0,20,4,0,0,0
p8,2400,30,10,0,20,4,0,30,0
p8,2405,30,10,1,0,0,20,9,7
p8,2406,30,10,2,0,0,20,8,5
p8,2407,30,10,2,0,0,20,8,2
p8,2408,30,10,2,0,0,20,8,1
p8,2410,30,10,2,0,0,20,8,6
p8,2411,30,10,2,0,0,20,8,4
p8,2412,30,10,2,0,0,20,8,2
p8,2413,30,10,2,0,0,20,8,0
p8,2415,30,10,2,0,0,20,8,6
p8,2417,30,10,2,0,0,20,8,5
p8,2418,30,10,2,0,0,20,8,2
p8,2419,30,10,2,0,0,20,8,0
