id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p30,0,0,0,0,20,0,0,0,0
p30,6,0,0,0,20,1,0,0,0
p30,11,0,0,0,20,8,0,0,0
p30,16,0,0,0,20,9,0,0,0
p30,21,0,0,0,20,12,0,0,0
p30,26,0,0,0,20,14,0,0,0
p30,31,0,0,0,20,15,0,0,0
p30,41,0,0,0,20,16,0,0,0
p30,60,0,0,0,20,16,0,0,0
p30,120,0,0,0,20,16,0,0,0
p30,180,0,0,0,20,16,0,0,0
p30,240,0,0,0,20,16,0,0,0
p30,300,0,0,0,20,16,0,0,0
p30,360,0,0,0,20,16,0,0,0
p30,420,0,0,0,20,16,0,0,0
p30,480,0,0,0,20,16,0,0,0
p30,540,0,0,0,20,16,0,0,0
p30,600,30,10,0,20,16,0,30,0
p30,601,30,10,0,0,0,20,10,4
p30,602,30,10,0,0,0,20,10,9
p30,603,30,10,0,0,0,20,10,7
p30,604,30,10,0,0,0,20,10,3
p30,607,30,10,0,0,0,20,10,6
p30,609,30,10,6,0,0,20,4,0
p30,610,30,10,5,0,0,20,5,0
p30,612,30,10,5,0,0,20,5,4
p30,614,30,10,6,0,0,20,4,2
p30,616,30,10,8,0,0,20,2,0
p30,617,30,10,8,0,0,20,2,2
p30,619,30,10,9,0,0,20,1,1
p30,620,30,10,10,0,0,20,0,0
p30,660,30,10,10,0,0,20,0,0
p30,720,30,10,10,0,0,20,0,0
p30,780,30,10,10,0,0,20,0,0
p30,840,30,10,10,0,0,20,0,0
p30,900,30,10,10,0,0,20,0,0
p30,960,30,10,10,0,0,20,0,0
p30,1020,30,10,10,0,0,20,0,0
p30,1080,30,10,10,0,0,20,0,0
p30,1140,30,10,10,0,0,20,0,0
p30,1200,30,10,10,0,0,20,0,0
p30,1201,10,0,10,20,0,0,0,0
p30,1202,10,0,8,20,0,0,2,0
p30,1203,10,0,8,18,5,2,0,0
p30,1204,10,0,5,18,5,2,3,0
p30,1205,10,0,0,18,5,2,8,0
p30,1207,10,0,0,18,0,2,8,0
p30,1208,10,0,0,10,1,10,0,0
p30,1212,6,0,0,14,1,6,0,0
p30,1213,5,0,0,15,4,5,0,0
p30,1218,2,0,0,18,4,2,0,0
p30,1222,1,0,0,19,4,1,0,0
p30,1223,0,0,0,20,6,0,0,0
p30,1228,0,0,0,20,7,0,0,0
p30,1233,0,0,0,20,8,0,0,0
p30,1238,0,0,0,20,9,0,0,0
p30,1260,0,0,0,20,9,0,0,0
p30,1320,0,0,0,20,9,0,0,0
p30,1380,0,0,0,20,9,0,0,0
p30,1440,0,0,0,20,9,0,0,0
p30,1500,0,0,0,20,9,0,0,0
p30,1560,0,0,0,20,9,0,0,0
p30,1620,0,0,0,20,9,0,0,0
p30,1680,0,0,0,20,9,0,0,0
p30,1740,0,0,0,20,9,0,0,0
p30,1800,30,10,0,20,9,0,30,0
p30,1803,30,10,0,0,0,20,10,1
p30,1804,30,10,0,0,0,20,10,8
p30,1806,30,10,2,0,0,20,8,5
p30,1807,30,10,5,0,0,20,5,2
p30,1808,30,10,6,0,0,20,4,1
p30,1810,30,10,6,0,0,20,4,3
p30,1811,30,10,7,0,0,20,3,1
p30,1813,30,10,8,0,0,20,2,0
p30,1815,30,10,8,0,0,20,2,2
p30,1817,30,10,9,0,0,20,1,1
p30,1818,30,10,10,0,0,20,0,0
p30,1860,30,10,10,0,0,20,0,0
p30,1920,30,10,10,0,0,20,0,0
p30,1980,30,10,10,0,0,20,0,0
p30,2040,30,10,10,0,0,20,0,0
p30,2100,30,10,10,0,0,20,0,0
p30,2160,30,10,10,0,0,20,0,0
p30,2220,30,10,10,0,0,20,0,0
p30,2280,30,10,10,0,0,20,0,0
p30,2340,30,10,10,0,0,20,0,0
p30,2400,30,10,10,0,0,20,0,0
p30,2401,30,10,9,0,0,20,1,0
p30,2402,30,10,4,0,0,20,6,0
p30,2403,10,0,0,20,0,0,10,0
p30,2405,10,0,0,10,1,10,0,0
p30,2409,8,0,0,12,1,8,0,0
p30,2410,6,0,0,14,1,6,0,0
p30,2414,3,0,0,17,1,3,0,0
p30,2415,2,0,0,18,1,2,0,0
p30,2419,1,0,0,19,1,1,0,0
p30,2420,0,0,0,20,3,0,0,0
p30,2445,0,0,0,20,4,0,0,0
p30,2460,0,0,0,20,4,0,0,0
p30,2520,0,0,0,20,4,0,0,0
p30,2580,0,0,0,20,4,0,0,0
p30,2640,0,0,0,20,4,0,0,0
p30,2700,0,0,0,20,4,0,0,0
p30,2760,0,0,0,20,4,0,0,0
p30,2820,0,0,0,20,4,0,0,0
p30,2880,0,0,0,20,4,0,0,0
p30,2940,0,0,0,20,4,0,0,0
p30,3000,30,10,0,12,4,8,22,0
p30,3005,30,10,0,0,0,20,10,5
