id,t,dTot,dFed,rFed,oFed,sFed
p20,0,0,0,0,20,0
p20,1,40,20,0,18,0
p20,6,40,20,0,7,0
p20,7,40,20,0,0,0
p20,11,40,20,1,0,0
p20,12,40,20,6,0,0
p20,13,40,20,9,0,0
p20,18,40,20,10,0,0
p20,21,40,20,11,0,0
p20,23,40,20,12,0,0
p20,481,38,18,13,2,0
p20,485,38,18,12,2,0
p20,486,36,16,12,4,3
p20,487,35,15,13,5,4
p20,488,35,15,13,5,3
p20,489,34,14,13,6,4
p20,491,33,13,14,7,5
p20,492,33,13,15,7,6
p20,493,32,12,15,8,6
p20,494,32,12,15,8,8
p20,495,32,12,15,8,9
p20,496,31,11,16,9,9
p20,497,26,6,16,14,13
p20,498,22,2,16,18,16
p20,499,21,1,16,19,18
p20,500,20,0,17,20,19
p20,501,19,0,16,20,20
p20,502,18,0,15,20,20
p20,503,16,0,13,20,20
p20,504,14,0,11,20,20
p20,505,12,0,9,20,20
p20,506,8,0,5,20,20
p20,508,8,0,6,19,19
p20,509,8,0,7,19,17
p20,510,8,0,7,19,13
p20,513,8,0,7,19,19
p20,607,8,0,6,19,19
p20,608,8,0,5,19,19
p20,610,8,0,5,19,18
p20,611,8,0,4,17,17
p20,614,8,0,3,17,17
p20,616,8,0,3,16,16
p20,618,8,0,3,15,15
p20,620,8,0,2,15,15
p20,623,8,0,2,14,14
p20,624,8,0,2,14,14
p20,630,8,0,2,14,14
p20,631,8,0,2,14,8
p20,636,8,0,2,14,14
p20,637,8,0,2,14,14
p20,643,8,0,2,14,14
p20,644,8,0,2,14,14
p20,655,8,0,1,14,14
p20,656,8,0,1,14,13
p20,657,8,0,1,13,13
p20,660,8,0,0,13,13
p20,667,8,0,0,12,12
p20,674,8,0,0,12,12
p20,684,8,0,0,12,12
p20,686,8,0,0,12,11
p20,687,8,0,0,12,12
p20,693,8,0,0,12,12
p20,702,8,0,0,12,12
p20,703,8,0,0,12,12
p20,704,8,0,0,12,12
p20,729,8,0,0,12,12
p20,751,8,0,0,12,12
p20,763,8,0,0,12,11
p20,764,8,0,0,12,12
p20,779,8,0,0,12,11
p20,780,8,0,0,12,12
p20,794,8,0,0,12,12
p20,815,8,0,0,12,12
p20,816,8,0,0,12,12
p20,818,8,0,0,12,12
p20,829,8,0,0,12,11
p20,830,8,0,0,12,12
p20,843,8,0,0,12,12
p20,861,8,0,0,12,12
p20,865,8,0,0,12,12
p20,883,8,0,0,12,12
p20,884,8,0,0,12,12
p20,900,8,0,0,12,12
p20,908,8,0,0,12,12
p20,922,8,0,0,12,12
p20,961,8,0,0,12,11
