id,t,dTot,dFed,rFed,oFed,sFed
p35,0,0,0,0,20,0
p35,10,0,0,0,20,1
p35,15,0,0,0,20,2
p35,20,0,0,0,20,4
p35,30,0,0,0,20,5
p35,35,0,0,0,20,6
p35,40,0,0,0,20,9
p35,45,0,0,0,20,13
p35,60,0,0,0,20,14
p35,85,0,0,0,20,15
p35,90,0,0,0,20,16
p35,100,0,0,0,20,17
p35,115,0,0,0,20,18
p35,120,0,0,0,20,18
p35,135,0,0,0,20,19
p35,160,0,0,0,20,20
p35,180,0,0,0,20,20
p35,240,0,0,0,20,20
p35,300,0,0,0,20,20
p35,360,0,0,0,20,20
p35,420,0,0,0,20,20
p35,480,0,0,0,20,20
p35,540,0,0,0,20,20
p35,600,40,20,0,20,20
p35,605,40,20,0,0,0
p35,607,40,20,0,0,0
p35,613,40,20,1,0,0
p35,614,40,20,3,0,0
p35,615,40,20,2,0,0
p35,616,40,20,3,0,0
p35,618,40,20,3,0,0
p35,621,40,20,2,0,0
p35,622,40,20,2,0,0
p35,623,40,20,4,0,0
p35,625,40,20,5,0,0
p35,628,40,20,6,0,0
p35,629,40,20,7,0,0
p35,631,40,20,7,0,0
p35,633,40,20,8,0,0
p35,634,40,20,9,0,0
p35,637,40,20,10,0,0
p35,638,40,20,12,0,0
p35,639,40,20,14,0,0
p35,642,40,20,15,0,0
p35,643,40,20,16,0,0
p35,644,40,20,16,0,0
p35,647,40,20,17,0,0
p35,649,40,20,17,0,0
p35,654,40,20,16,0,0
p35,659,40,20,18,0,0
p35,660,40,20,18,0,0
p35,662,40,20,19,0,0
p35,669,40,20,20,0,0
p35,673,40,20,19,0,0
p35,684,40,20,20,0,0
p35,719,40,20,19,0,0
p35,720,40,20,19,0,0
p35,735,40,20,20,0,0
p35,780,40,20,20,0,0
p35,840,40,20,20,0,0
p35,900,40,20,20,0,0
p35,910,40,20,19,0,0
p35,932,40,20,20,0,0
p35,960,40,20,19,0,0
p35,965,40,20,18,0,0
p35,979,40,20,19,0,0
p35,985,40,20,20,0,0
p35,1002,40,20,19,0,0
p35,1020,40,20,19,0,0
p35,1025,40,20,20,0,0
p35,1080,40,20,20,0,0
p35,1140,40,20,20,0,0
p35,1200,40,20,20,0,0
p35,1201,40,20,14,0,0
p35,1202,40,20,12,0,0
p35,1203,40,20,9,0,0
p35,1204,40,20,8,0,0
p35,1205,31,11,6,5,4
p35,1206,21,1,5,9,4
p35,1207,20,0,1,7,6
p35,1208,20,0,0,7,6
p35,1211,20,0,0,7,4
p35,1212,20,0,0,0,0
p35,1222,19,0,0,1,0
p35,1225,18,0,0,2,0
p35,1226,17,0,0,3,0
p35,1227,17,0,0,3,3
p35,1228,15,0,0,5,3
p35,1229,14,0,0,6,3
p35,1232,14,0,0,6,6
p35,1233,14,0,0,6,6
p35,1235,13,0,0,7,6
p35,1238,11,0,0,9,7
p35,1240,10,0,0,10,7
p35,1241,9,0,0,11,7
p35,1243,9,0,0,11,11
p35,1244,7,0,0,13,11
p35,1245,5,0,0,15,11
p35,1248,5,0,0,15,15
p35,1253,5,0,0,15,15
p35,1258,5,0,0,15,15
p35,1260,5,0,0,15,15
p35,1264,5,0,0,15,15
p35,1266,4,0,0,16,15
p35,1269,4,0,0,16,16
p35,1274,4,0,0,16,16
p35,1278,3,0,0,17,16
p35,1279,2,0,0,18,18
p35,1284,1,0,0,19,18
p35,1289,1,0,0,19,19
p35,1299,0,0,0,20,19
p35,1304,0,0,0,20,20
p35,1320,0,0,0,20,20
p35,1380,0,0,0,20,20
p35,1440,0,0,0,20,20
p35,1500,0,0,0,20,20
p35,1560,0,0,0,20,20
p35,1620,0,0,0,20,20
p35,1680,0,0,0,20,20
p35,1740,0,0,0,20,20
p35,1800,40,20,0,20,20
p35,1804,40,20,0,17,16
p35,1805,40,20,0,10,10
p35,1806,40,20,0,4,4
p35,1807,40,20,0,0,0
p35,1808,40,20,2,0,0
p35,1809,40,20,0,0,0
p35,1810,40,20,0,0,0
p35,1813,40,20,2,0,0
p35,1818,40,20,0,0,0
p35,1826,40,20,1,0,0
p35,1827,40,20,0,0,0
p35,1828,40,20,1,0,0
p35,1829,40,20,3,0,0
p35,1830,40,20,2,0,0
p35,1832,40,20,1,0,0
p35,1836,40,20,1,0,0
p35,1838,40,20,2,0,0
p35,1839,40,20,1,0,0
p35,1843,40,20,2,0,0
p35,1844,40,20,4,0,0
p35,1846,40,20,5,0,0
p35,1848,40,20,6,0,0
p35,1850,40,20,6,0,0
p35,1852,40,20,6,0,0
p35,1853,40,20,7,0,0
p35,1857,40,20,7,0,0
p35,1858,40,20,7,0,0
p35,1859,40,20,8,0,0
p35,1860,40,20,8,0,0
p35,1861,40,20,9,0,0
p35,1862,40,20,10,0,0
p35,1863,40,20,11,0,0
p35,1864,40,20,13,0,0
p35,1866,40,20,14,0,0
p35,1867,40,20,15,0,0
p35,1870,40,20,15,0,0
p35,1871,40,20,14,0,0
p35,1875,40,20,16,0,0
p35,1880,40,20,15,0,0
p35,1883,40,20,16,0,0
