id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p16,0,0,0,0,20,0,0,0,0
p16,1,40,20,0,18,0,2,38,0
p16,6,40,20,0,9,0,11,29,0
p16,8,40,20,0,2,0,18,22,0
p16,13,40,20,0,0,0,20,20,3
p16,14,40,20,0,0,0,20,20,20
p16,18,40,20,8,0,0,20,12,11
p16,19,40,20,8,0,0,20,12,12
p16,20,40,20,8,0,0,20,12,2
p16,23,40,20,10,0,0,20,10,0
p16,24,40,20,10,0,0,20,10,10
p16,25,40,20,10,0,0,20,10,3
p16,28,40,20,12,0,0,20,8,0
p16,29,40,20,12,0,0,20,8,8
p16,30,40,20,12,0,0,20,8,5
p16,31,40,20,12,0,0,20,8,3
p16,33,40,20,12,0,0,20,8,2
p16,34,40,20,12,0,0,20,8,1
p16,35,40,20,12,0,0,20,8,5
p16,36,40,20,12,0,0,20,8,4
p16,38,40,20,12,0,0,20,8,2
p16,39,40,20,12,0,0,20,8,0
p16,40,40,20,12,0,0,20,8,6
p16,41,40,20,12,0,0,20,8,4
p16,44,40,20,12,0,0,20,8,0
p16,45,40,20,12,0,0,20,8,8
p16,46,40,20,12,0,0,20,8,5
p16,48,40,20,13,0,0,20,7,3
p16,49,40,20,14,0,0,20,6,0
p16,50,40,20,14,0,0,20,6,6
p16,51,40,20,14,0,0,20,6,5
p16,53,40,20,17,0,0,20,3,1
p16,54,40,20,17,0,0,20,3,0
p16,55,40,20,17,0,0,20,3,3
p16,58,40,20,18,0,0,20,2,2
p16,59,40,20,18,0,0,20,2,1
p16,60,40,20,18,0,0,20,2,2
p16,64,40,20,19,0,0,20,1,1
p16,65,40,20,19,0,0,20,1,1
p16,69,40,20,19,0,0,20,1,0
p16,70,40,20,19,0,0,20,1,1
p16,73,40,20,19,0,0,20,1,0
p16,75,40,20,19,0,0,20,1,1
p16,79,40,20,20,0,0,20,0,0
p16,120,40,20,20,0,0,20,0,0
p16,180,40,20,20,0,0,20,0,0
p16,240,40,20,20,0,0,20,0,0
p16,300,40,20,20,0,0,20,0,0
p16,360,40,20,20,0,0,20,0,0
p16,420,40,20,20,0,0,20,0,0
p16,480,40,20,20,0,0,20,0,0
p16,540,40,20,20,0,0,20,0,0
p16,600,40,20,20,0,0,20,0,0
p16,601,38,18,20,2,0,18,0,0
p16,603,38,18,14,2,0,18,6,0
p16,604,38,18,10,2,0,18,10,0
p16,605,38,18,9,0,0,20,9,1
p16,606,30,10,7,4,3,16,7,2
p16,607,30,10,6,1,1,19,5,2
p16,608,22,2,3,9,1,11,8,2
p16,609,22,2,0,9,1,11,11,2
p16,610,22,2,1,9,1,11,10,1
p16,611,22,2,0,9,1,11,11,1
p16,612,22,2,0,0,0,20,2,1
p16,613,21,1,0,1,0,19,2,2
p16,614,20,0,0,2,0,18,2,1
p16,615,20,0,0,2,0,18,2,0
p16,618,20,0,0,0,0,20,0,0
p16,620,19,0,0,1,0,19,0,0
p16,621,18,0,0,2,0,18,0,0
p16,622,15,0,0,5,0,15,0,0
p16,623,15,0,0,5,5,15,0,0
p16,625,13,0,0,7,5,13,0,0
p16,626,12,0,0,8,5,12,0,0
p16,627,11,0,0,9,5,11,0,0
p16,628,10,0,0,10,9,10,0,0
p16,633,9,0,0,11,9,9,0,0
p16,638,8,0,0,12,12,8,0,0
p16,643,8,0,0,12,12,8,0,0
p16,649,8,0,0,12,12,8,0,0
p16,651,7,0,0,13,12,7,0,0
p16,654,7,0,0,13,13,7,0,0
p16,655,4,0,0,16,13,4,0,0
p16,659,4,0,0,16,16,4,0,0
p16,660,4,0,0,16,16,4,0,0
p16,662,2,0,0,18,16,2,0,0
p16,664,2,0,0,18,18,2,0,0
p16,669,1,0,0,19,19,1,0,0
p16,674,1,0,0,19,19,1,0,0
p16,679,1,0,0,19,19,1,0,0
