id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p7,0,0,0,0,20,0,0,0,0
p7,5,40,20,0,6,0,14,26,0
p7,6,40,20,0,0,0,20,20,7
p7,8,40,20,0,0,0,20,20,11
p7,13,40,20,4,0,0,20,16,8
p7,14,40,20,5,0,0,20,15,13
p7,18,40,20,11,0,0,20,9,6
p7,19,40,20,11,0,0,20,9,7
p7,20,40,20,11,0,0,20,9,3
p7,23,40,20,13,0,0,20,7,1
p7,24,40,20,13,0,0,20,7,6
p7,25,40,20,13,0,0,20,7,4
p7,28,40,20,16,0,0,20,4,1
p7,29,40,20,16,0,0,20,4,3
p7,33,40,20,16,0,0,20,4,1
p7,34,40,20,16,0,0,20,4,4
p7,35,40,20,16,0,0,20,4,3
p7,38,40,20,18,0,0,20,2,1
p7,39,40,20,18,0,0,20,2,2
p7,41,40,20,18,0,0,20,2,1
p7,43,40,20,19,0,0,20,1,0
p7,44,40,20,19,0,0,20,1,1
p7,45,40,20,19,0,0,20,1,0
p7,49,40,20,19,0,0,20,1,1
p7,53,40,20,19,0,0,20,1,0
p7,54,40,20,19,0,0,20,1,1
p7,56,40,20,19,0,0,20,1,0
p7,59,40,20,19,0,0,20,1,1
p7,60,40,20,19,0,0,20,1,1
p7,63,40,20,19,0,0,20,1,0
p7,64,40,20,19,0,0,20,1,1
p7,66,40,20,19,0,0,20,1,0
p7,69,40,20,19,0,0,20,1,1
p7,74,40,20,19,0,0,20,1,1
p7,79,40,20,19,0,0,20,1,1
p7,84,40,20,20,0,0,20,0,0
p7,120,40,20,20,0,0,20,0,0
p7,180,40,20,20,0,0,20,0,0
p7,240,40,20,20,0,0,20,0,0
p7,300,40,20,20,0,0,20,0,0
p7,360,40,20,20,0,0,20,0,0
p7,420,40,20,20,0,0,20,0,0
p7,480,40,20,20,0,0,20,0,0
p7,540,40,20,20,0,0,20,0,0
p7,600,38,18,20,2,0,18,0,0
p7,603,38,18,18,2,0,18,2,0
p7,604,38,18,17,0,0,20,1,1
p7,605,36,16,10,2,0,18,8,1
p7,606,24,4,7,14,0,6,11,0
p7,607,20,0,5,18,0,2,13,0
p7,608,20,0,1,18,0,2,17,0
p7,609,20,0,0,18,1,2,18,0
p7,610,20,0,0,0,0,20,0,0
p7,614,17,0,0,3,0,17,0,0
p7,615,17,0,0,3,2,17,0,0
p7,616,16,0,0,4,2,16,0,0
p7,618,15,0,0,5,2,15,0,0
p7,620,13,0,0,7,4,13,0,0
p7,621,12,0,0,8,4,12,0,0
p7,622,11,0,0,9,4,11,0,0
p7,623,9,0,0,11,4,9,0,0
p7,625,9,0,0,11,6,9,0,0
p7,628,6,0,0,14,6,6,0,0
p7,632,5,0,0,15,6,5,0,0
p7,633,4,0,0,16,6,4,0,0
p7,635,4,0,0,16,9,4,0,0
p7,639,3,0,0,17,9,3,0,0
p7,640,3,0,0,17,12,3,0,0
p7,644,2,0,0,18,12,2,0,0
p7,648,1,0,0,19,12,1,0,0
p7,655,1,0,0,19,15,1,0,0
p7,660,1,0,0,19,15,1,0,0
p7,665,1,0,0,19,17,1,0,0
p7,670,1,0,0,19,18,1,0,0
p7,685,1,0,0,19,19,1,0,0
p7,688,0,0,0,20,19,0,0,0
p7,695,0,0,0,20,20,0,0,0
p7,720,0,0,0,20,20,0,0,0
p7,780,0,0,0,20,20,0,0,0
p7,840,0,0,0,20,20,0,0,0
p7,900,0,0,0,20,20,0,0,0
p7,920,0,0,0,20,20,0,0,0
p7,960,0,0,0,20,20,0,0,0
p7,1020,0,0,0,20,20,0,0,0
p7,1080,0,0,0,20,20,0,0,0
p7,1100,0,0,0,20,20,0,0,0
p7,1140,0,0,0,20,20,0,0,0
p7,1200,40,20,0,20,20,0,40,0
p7,1205,40,20,0,17,17,3,37,0
p7,1206,40,20,0,9,8,11,29,0
p7,1207,40,20,0,2,2,18,22,0
p7,1208,40,20,0,0,0,20,20,7
p7,1209,40,20,0,0,0,20,20,15
p7,1210,40,20,2,0,0,20,18,15
p7,1211,40,20,0,0,0,20,20,13
p7,1212,40,20,0,0,0,20,20,10
p7,1213,40,20,0,0,0,20,20,9
p7,1214,40,20,0,0,0,20,20,5
p7,1215,40,20,0,0,0,20,20,14
p7,1216,40,20,0,0,0,20,20,10
p7,1217,40,20,0,0,0,20,20,6
p7,1218,40,20,0,0,0,20,20,4
p7,1219,40,20,1,0,0,20,19,2
p7,1220,40,20,1,0,0,20,19,19
p7,1221,40,20,1,0,0,20,19,11
p7,1222,40,20,1,0,0,20,19,7
p7,1223,40,20,1,0,0,20,19,5
p7,1224,40,20,1,0,0,20,19,2
p7,1225,40,20,1,0,0,20,19,5
p7,1226,40,20,1,0,0,20,19,17
