id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p34,0,0,0,0,20,0,0,0,0
p34,14,0,0,0,20,1,0,0,0
p34,19,0,0,0,20,6,0,0,0
p34,24,0,0,0,20,7,0,0,0
p34,29,0,0,0,20,11,0,0,0
p34,34,0,0,0,20,12,0,0,0
p34,39,0,0,0,20,14,0,0,0
p34,44,0,0,0,20,15,0,0,0
p34,49,0,0,0,20,16,0,0,0
p34,54,0,0,0,20,18,0,0,0
p34,59,0,0,0,20,20,0,0,0
p34,60,0,0,0,20,20,0,0,0
p34,120,0,0,0,20,20,0,0,0
p34,180,0,0,0,20,20,0,0,0
p34,240,0,0,0,20,20,0,0,0
p34,300,0,0,0,20,20,0,0,0
p34,360,0,0,0,20,20,0,0,0
p34,420,0,0,0,20,20,0,0,0
p34,480,0,0,0,20,20,0,0,0
p34,540,0,0,0,20,20,0,0,0
p34,600,40,20,0,20,20,0,40,0
p34,604,40,20,0,19,18,1,39,0
p34,605,40,20,0,9,9,11,29,0
p34,606,40,20,0,5,5,15,25,0
p34,607,40,20,0,0,0,20,20,1
p34,608,40,20,0,0,0,20,20,7
p34,609,40,20,0,0,0,20,20,20
p34,612,40,20,0,0,0,20,20,17
p34,613,40,20,2,0,0,20,18,13
p34,614,40,20,6,0,0,20,14,8
p34,615,40,20,3,0,0,20,17,11
p34,616,40,20,3,0,0,20,17,6
p34,617,40,20,3,0,0,20,17,5
p34,619,40,20,2,0,0,20,18,5
p34,621,40,20,1,0,0,20,19,7
p34,622,40,20,3,0,0,20,17,1
p34,623,40,20,2,0,0,20,18,1
p34,624,40,20,3,0,0,20,17,0
p34,626,40,20,4,0,0,20,16,12
p34,627,40,20,6,0,0,20,14,9
p34,628,40,20,8,0,0,20,12,4
p34,629,40,20,9,0,0,20,11,1
p34,630,40,20,9,0,0,20,11,0
p34,631,40,20,9,0,0,20,11,10
p34,633,40,20,11,0,0,20,9,7
p34,634,40,20,11,0,0,20,9,5
p34,635,40,20,13,0,0,20,7,0
p34,636,40,20,14,0,0,20,6,6
p34,637,40,20,14,0,0,20,6,5
p34,639,40,20,14,0,0,20,6,4
p34,640,40,20,13,0,0,20,7,4
p34,641,40,20,14,0,0,20,6,3
p34,642,40,20,14,0,0,20,6,2
p34,644,40,20,14,0,0,20,6,1
p34,646,40,20,14,0,0,20,6,5
p34,648,40,20,16,0,0,20,4,3
p34,649,40,20,16,0,0,20,4,2
p34,650,40,20,18,0,0,20,2,0
p34,651,40,20,18,0,0,20,2,1
p34,652,40,20,19,0,0,20,1,0
p34,656,40,20,20,0,0,20,0,0
p34,660,40,20,20,0,0,20,0,0
p34,671,40,20,19,0,0,20,1,1
p34,672,40,20,19,0,0,20,1,0
p34,676,40,20,19,0,0,20,1,0
p34,677,40,20,19,0,0,20,1,0
p34,681,40,20,19,0,0,20,1,1
p34,682,40,20,18,0,0,20,2,1
p34,686,40,20,19,0,0,20,1,0
p34,691,40,20,19,0,0,20,1,1
p34,694,40,20,19,0,0,20,1,0
p34,696,40,20,19,0,0,20,1,1
p34,698,40,20,19,0,0,20,1,0
p34,701,40,20,19,0,0,20,1,1
p34,706,40,20,20,0,0,20,0,0
p34,720,40,20,20,0,0,20,0,0
p34,728,40,20,19,0,0,20,1,0
p34,731,40,20,19,0,0,20,1,0
p34,736,40,20,19,0,0,20,1,0
p34,741,40,20,19,0,0,20,1,1
p34,742,40,20,19,0,0,20,1,0
p34,746,40,20,19,0,0,20,1,0
p34,751,40,20,19,0,0,20,1,1
p34,752,40,20,20,0,0,20,0,0
p34,780,40,20,20,0,0,20,0,0
p34,840,40,20,20,0,0,20,0,0
p34,900,40,20,20,0,0,20,0,0
p34,960,40,20,20,0,0,20,0,0
p34,1020,40,20,20,0,0,20,0,0
p34,1080,40,20,20,0,0,20,0,0
p34,1140,40,20,20,0,0,20,0,0
p34,1200,40,20,20,0,0,20,0,0
p34,1201,40,20,18,0,0,20,2,2
p34,1202,40,20,12,0,0,20,8,1
p34,1203,40,20,7,0,0,20,13,0
p34,1204,40,20,5,0,0,20,15,0
p34,1205,30,10,3,10,0,10,17,0
p34,1206,26,6,2,14,0,6,18,0
p34,1207,20,0,2,2,0,18,0,0
p34,1208,20,0,0,2,0,18,2,0
p34,1212,20,0,0,0,0,20,0,0
p34,1219,19,0,0,1,0,19,0,0
p34,1222,19,0,0,1,1,19,0,0
p34,1223,18,0,0,2,1,18,0,0
p34,1227,17,0,0,3,3,17,0,0
p34,1228,16,0,0,4,3,16,0,0
p34,1229,15,0,0,5,3,15,0,0
p34,1230,13,0,0,7,3,13,0,0
p34,1232,13,0,0,7,7,13,0,0
p34,1236,11,0,0,9,7,11,0,0
p34,1237,11,0,0,9,9,11,0,0
p34,1239,10,0,0,10,9,10,0,0
p34,1240,8,0,0,12,9,8,0,0
p34,1242,8,0,0,12,12,8,0,0
p34,1243,8,0,0,12,12,8,0,0
