id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p5,0,0,0,0,20,0,0,0,0
p5,5,40,20,0,2,0,18,22,0
p5,6,40,20,0,0,0,20,20,3
p5,10,40,20,0,0,0,20,20,7
p5,11,40,20,1,0,0,20,19,7
p5,14,40,20,3,0,0,20,17,13
p5,15,40,20,3,0,0,20,17,17
p5,16,40,20,4,0,0,20,16,16
p5,18,40,20,5,0,0,20,15,15
p5,19,40,20,9,0,0,20,11,10
p5,20,40,20,9,0,0,20,11,11
p5,21,40,20,9,0,0,20,11,0
p5,25,40,20,9,0,0,20,11,10
p5,26,40,20,10,0,0,20,10,6
p5,28,40,20,11,0,0,20,9,5
p5,29,40,20,13,0,0,20,7,1
p5,30,40,20,13,0,0,20,7,0
p5,31,40,20,13,0,0,20,7,4
p5,34,40,20,15,0,0,20,5,0
p5,35,40,20,15,0,0,20,5,4
p5,37,40,20,15,0,0,20,5,2
p5,39,40,20,16,0,0,20,4,0
p5,40,40,20,16,0,0,20,4,3
p5,41,40,20,16,0,0,20,4,2
p5,42,40,20,16,0,0,20,4,1
p5,44,40,20,16,0,0,20,4,0
p5,45,40,20,16,0,0,20,4,4
p5,46,40,20,16,0,0,20,4,3
p5,49,40,20,16,0,0,20,4,0
p5,50,40,20,16,0,0,20,4,3
p5,54,40,20,17,0,0,20,3,0
p5,55,40,20,17,0,0,20,3,3
p5,56,40,20,17,0,0,20,3,2
p5,57,40,20,17,0,0,20,3,1
p5,59,40,20,17,0,0,20,3,0
p5,60,40,20,17,0,0,20,3,3
p5,62,40,20,17,0,0,20,3,1
p5,63,40,20,18,0,0,20,2,0
p5,65,40,20,18,0,0,20,2,2
p5,69,40,20,20,0,0,20,0,0
p5,120,40,20,20,0,0,20,0,0
p5,180,40,20,20,0,0,20,0,0
p5,240,40,20,20,0,0,20,0,0
p5,300,40,20,20,0,0,20,0,0
p5,360,40,20,20,0,0,20,0,0
p5,420,40,20,20,0,0,20,0,0
p5,480,40,20,20,0,0,20,0,0
p5,540,40,20,20,0,0,20,0,0
p5,600,38,18,20,2,0,18,0,0
p5,601,38,18,19,2,0,18,1,0
p5,603,38,18,16,2,0,18,4,0
p5,604,38,18,9,2,0,18,11,0
p5,605,34,14,6,5,0,15,13,0
p5,606,23,3,6,7,0,13,4,0
p5,607,20,0,5,6,0,14,1,0
p5,608,20,0,1,6,0,14,5,0
p5,609,20,0,0,6,0,14,6,0
p5,612,20,0,0,0,0,20,0,0
p5,615,18,0,0,2,0,18,0,0
p5,617,18,0,0,2,1,18,0,0
p5,618,17,0,0,3,1,17,0,0
p5,620,15,0,0,5,1,15,0,0
p5,622,13,0,0,7,4,13,0,0
