id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p23,0,0,0,0,20,0,0,0,0
p23,14,0,0,0,20,1,0,0,0
p23,19,0,0,0,20,6,0,0,0
p23,24,0,0,0,20,8,0,0,0
p23,29,0,0,0,20,11,0,0,0
p23,34,0,0,0,20,17,0,0,0
p23,39,0,0,0,20,20,0,0,0
p23,60,0,0,0,20,20,0,0,0
p23,120,0,0,0,20,20,0,0,0
p23,180,0,0,0,20,20,0,0,0
p23,240,0,0,0,20,20,0,0,0
p23,300,0,0,0,20,20,0,0,0
p23,360,0,0,0,20,20,0,0,0
p23,420,0,0,0,20,20,0,0,0
p23,480,0,0,0,20,20,0,0,0
p23,540,0,0,0,20,20,0,0,0
p23,600,40,20,0,20,20,0,40,0
p23,605,40,20,0,17,16,3,37,0
p23,606,40,20,0,14,13,6,34,0
p23,607,40,20,0,7,6,13,27,0
p23,608,40,20,0,0,0,20,20,2
p23,609,40,20,0,0,0,20,20,18
p23,610,40,20,0,0,0,20,20,19
p23,611,40,20,1,0,0,20,19,18
p23,612,40,20,1,0,0,20,19,16
p23,613,40,20,1,0,0,20,19,10
p23,614,40,20,3,0,0,20,17,5
p23,615,40,20,3,0,0,20,17,4
p23,616,40,20,2,0,0,20,18,8
p23,617,40,20,3,0,0,20,17,8
p23,618,40,20,3,0,0,20,17,7
p23,619,40,20,3,0,0,20,17,5
p23,620,40,20,3,0,0,20,17,4
p23,621,40,20,2,0,0,20,18,3
p23,622,40,20,1,0,0,20,19,10
p23,623,40,20,1,0,0,20,19,15
p23,624,40,20,1,0,0,20,19,10
p23,626,40,20,1,0,0,20,19,9
p23,627,40,20,3,0,0,20,17,6
p23,628,40,20,4,0,0,20,16,7
p23,629,40,20,4,0,0,20,16,10
p23,630,40,20,4,0,0,20,16,9
p23,631,40,20,4,0,0,20,16,7
p23,632,40,20,6,0,0,20,14,5
p23,633,40,20,7,0,0,20,13,4
p23,634,40,20,7,0,0,20,13,1
p23,635,40,20,8,0,0,20,12,9
p23,636,40,20,9,0,0,20,11,5
p23,639,40,20,9,0,0,20,11,4
p23,640,40,20,11,0,0,20,9,0
p23,641,40,20,10,0,0,20,10,8
p23,642,40,20,11,0,0,20,9,6
p23,645,40,20,12,0,0,20,8,4
p23,646,40,20,11,0,0,20,9,8
p23,647,40,20,13,0,0,20,7,6
p23,649,40,20,13,0,0,20,7,5
p23,651,40,20,13,0,0,20,7,3
p23,653,40,20,14,0,0,20,6,2
p23,655,40,20,13,0,0,20,7,0
p23,656,40,20,12,0,0,20,8,3
p23,657,40,20,15,0,0,20,5,2
p23,658,40,20,17,0,0,20,3,0
p23,660,40,20,17,0,0,20,3,0
p23,662,40,20,16,0,0,20,4,1
p23,666,40,20,16,0,0,20,4,0
p23,667,40,20,16,0,0,20,4,3
p23,670,40,20,16,0,0,20,4,1
p23,672,40,20,17,0,0,20,3,1
p23,675,40,20,18,0,0,20,2,0
p23,676,40,20,18,0,0,20,2,0
