id,t,dTot,dFed,rFed,oFed,sFed
p16,0,0,0,0,13,0
p16,153,0,0,0,13,1
p16,156,0,0,0,13,0
p16,183,0,0,0,13,1
p16,213,0,0,0,13,2
p16,235,0,0,0,13,1
p16,298,4,0,0,13,1
p16,303,4,0,0,9,2
p16,333,4,0,0,9,3
p16,423,4,0,0,9,4
p16,425,4,0,0,9,3
p16,430,4,0,0,9,2
p16,558,4,0,0,9,1
p16,670,5,0,0,9,1
p16,693,5,0,0,8,1
p16,831,4,0,0,9,1
p16,1002,5,0,0,9,1
p16,1023,5,0,0,8,1
p16,1206,5,0,0,8,0
p16,1268,6,0,0,8,0
p16,1279,8,0,0,8,0
p16,1289,7,0,0,9,0
p16,1291,6,0,0,10,0
p16,1293,6,0,0,7,0
p16,1365,7,0,0,7,0
p16,1383,7,0,0,6,0
p16,1397,6,0,0,7,0
p16,1410,7,0,0,7,0
p16,1413,7,0,0,6,0
p16,1466,10,0,0,6,0
p16,1473,10,0,0,3,0
p16,1514,9,0,0,4,0
p16,1528,8,0,0,5,0
p16,1621,7,0,0,6,0
p16,1936,24,11,0,6,0
p16,1953,24,11,0,0,0
p16,1954,24,11,1,0,0
p16,1955,24,11,3,0,0
p16,1957,24,11,4,0,0
p16,1958,23,10,3,1,0
p16,1959,22,9,3,2,0
p16,1963,21,8,3,3,0
p16,1968,20,7,3,4,0
p16,1971,20,7,4,4,0
p16,1976,20,7,5,4,0
p16,1978,19,6,4,4,0
p16,1979,18,5,4,5,0
p16,1983,18,5,6,5,0
p16,1984,17,4,5,3,0
p16,1999,16,3,4,3,0
p16,2003,15,2,4,4,0
p16,2009,14,1,4,5,0
p16,2014,14,1,4,3,0
p16,2036,13,0,4,4,0
p16,2047,13,0,4,5,0
p16,2059,12,0,4,6,0
p16,2074,12,0,4,5,0
p16,2075,11,0,4,6,0
p16,2096,10,0,3,6,0
p16,2099,9,0,3,7,0
p16,2203,8,0,2,7,0
p16,2253,7,0,2,8,0
p16,2254,7,0,2,8,1
p16,2283,7,0,1,8,1
p16,2284,7,0,1,7,1
p16,2313,7,0,1,7,0
p16,2347,6,0,1,8,0
p16,2826,6,0,1,8,1
p16,2834,6,0,1,8,0
p16,3049,10,0,1,8,0
p16,3067,10,0,1,4,0
p16,3081,9,0,1,5,0
p16,3088,8,0,1,6,0
p16,3114,7,0,1,7,0
p16,3134,6,0,1,8,0
p16,3184,5,0,1,9,0
p16,3516,4,0,0,9,0
p16,3592,3,0,0,10,0
p16,4034,2,0,0,11,0
p16,4243,2,0,0,11,1
p16,4249,2,0,0,11,0
p16,4906,2,0,0,11,1
p16,4979,2,0,0,11,0
p16,5766,1,0,0,12,0
p16,7472,1,0,0,12,1
p16,7488,1,0,0,12,0
p16,8323,2,0,0,12,0
p16,8347,2,0,0,11,0
p16,8417,1,0,0,12,0
p16,9648,1,0,0,12,1
p16,9649,1,0,0,12,0
p16,10437,37,24,0,12,0
p16,10462,37,24,0,1,0
p16,10463,37,24,1,1,0
p16,10466,35,22,1,3,0
p16,10467,35,22,2,3,0
p16,10468,34,21,2,4,0
p16,10469,33,20,2,5,0
p16,10473,32,19,2,6,0
p16,10475,32,19,3,6,0
p16,10486,32,19,4,6,0
p16,10490,32,19,5,6,0
p16,10492,31,18,4,6,0
p16,10493,31,18,4,1,0
p16,10497,30,17,4,2,0
p16,10505,29,16,4,3,0
p16,10508,28,15,4,4,0
p16,10509,28,15,5,4,0
p16,10523,28,15,4,1,0
p16,10528,26,13,4,3,0
p16,10529,25,12,4,4,0
p16,10533,24,11,5,5,0
p16,10535,24,11,6,5,0
p16,10536,23,10,6,6,0
p16,10537,23,10,5,6,0
p16,10542,22,9,6,7,0
p16,10553,22,9,6,2,0
p16,10556,21,8,6,3,0
p16,10560,20,7,6,4,0
p16,10576,19,6,6,5,0
p16,10583,19,6,6,1,0
p16,10586,18,5,6,2,0
p16,10589,17,4,6,3,0
p16,10598,16,3,6,4,0
p16,10602,15,2,5,4,0
p16,10610,14,1,4,4,0
p16,10618,13,0,4,5,0
p16,10623,12,0,4,6,0
p16,10630,11,0,3,6,0
p16,10643,11,0,3,5,0
p16,10699,10,0,3,6,0
p16,10734,10,0,2,6,0
p16,10764,10,0,2,5,0
p16,10824,9,0,2,6,0
p16,10938,8,0,2,7,0
p16,10947,7,0,2,8,0
p16,10954,6,0,2,9,0
p16,10968,5,0,2,10,0
p16,11024,5,0,1,10,0
p16,11035,5,0,1,9,0
p16,11267,6,0,1,9,0
p16,11277,6,0,1,8,0
p16,11393,5,0,0,8,0
p16,11584,4,0,0,9,0
p16,12084,3,0,0,10,0
p16,12514,2,0,0,11,0
p16,13204,4,0,0,11,0
p16,13208,4,0,0,9,0
p16,13233,3,0,0,10,0
p16,13559,4,0,0,10,0
p16,13570,4,0,0,9,0
p16,13618,3,0,0,10,0
p16,14081,2,0,0,11,0
p16,15197,1,0,0,12,0
p16,15497,2,0,0,12,0
p16,15503,2,0,0,11,0
p16,15708,1,0,0,12,0
p16,15851,7,0,0,12,0
p16,15866,7,0,0,6,0
p16,15867,6,0,0,7,0
p16,15919,5,0,0,8,0
p16,15992,4,0,0,9,0
p16,16003,3,0,0,10,0
p16,16046,2,0,0,11,0
p16,16252,3,0,0,11,0
p16,16258,3,0,0,10,0
p16,16260,2,0,0,11,0
p16,17187,1,0,0,12,0
p16,18452,2,0,0,12,0
p16,18463,2,0,0,11,0
p16,18859,4,0,0,11,0
p16,18886,4,0,0,9,0
p16,18896,3,0,0,10,0
p16,18943,4,0,0,10,0
p16,18946,4,0,0,9,0
p16,18951,3,0,0,10,0
p16,19310,2,0,0,11,0
p16,19536,7,0,0,11,0
p16,19549,7,0,0,6,0
p16,19557,6,0,0,7,0
p16,19638,5,0,0,8,0
p16,19644,4,0,0,9,0
p16,19718,5,0,0,9,0
p16,19731,5,0,0,8,0
p16,19753,4,0,0,9,0
p16,20037,3,0,0,10,0
p16,20062,3,0,0,10,1
p16,20069,3,0,0,10,0
p16,20128,2,0,0,11,0
p16,20377,1,0,0,12,0
p16,20500,9,0,0,12,0
p16,20515,9,0,0,4,1
p16,20532,8,0,0,5,1
p16,20588,7,0,0,6,1
p16,20633,7,0,0,6,0
p16,20696,7,0,0,6,1
p16,20731,6,0,0,7,1
p16,20759,6,0,0,7,0
p16,20879,5,0,0,8,0
p16,20945,10,0,0,8,0
p16,20967,10,0,0,3,0
p16,20996,9,0,0,4,0
p16,21192,8,0,0,5,0
p16,21225,7,0,0,6,0
p16,21544,6,0,0,7,0
p16,21721,6,0,0,7,1
p16,21746,6,0,0,7,0
p16,22581,5,0,0,8,0
p16,23354,6,0,0,8,0
p16,23381,6,0,0,7,0
p16,23459,9,0,0,7,0
p16,23472,9,0,0,4,0
p16,23504,8,0,0,5,0
p16,23801,7,0,0,6,0
p16,23847,6,0,0,7,0
p16,23888,5,0,0,8,0
p16,24092,4,0,0,9,0
p16,24146,3,0,0,10,0
p16,24176,2,0,0,11,0
p16,24622,1,0,0,12,0
p16,25532,0,0,0,13,0
p16,25823,0,0,0,13,1
p16,26154,0,0,0,13,2
p16,26158,0,0,0,13,1
p16,26640,1,0,0,13,1
p16,26667,1,0,0,12,1
p16,26775,0,0,0,13,1
p16,27005,0,0,0,13,0
p16,27363,2,0,0,13,0
p16,27389,2,0,0,11,0
p16,27468,1,0,0,12,0
p16,27552,4,0,0,12,0
p16,27570,4,0,0,11,0
p16,27571,4,0,0,9,0
p16,27587,3,0,0,10,0
p16,27725,2,0,0,11,0
p16,27889,1,0,0,12,0
p16,28098,0,0,0,13,0
p16,28662,1,0,0,13,0
p16,28684,1,0,0,12,0
p16,28810,0,0,0,13,0
p16,30332,8,0,0,13,0
p16,30340,8,0,0,5,0
p16,30345,6,0,0,7,0
p16,30353,5,0,0,8,0
p16,30354,4,0,0,9,0
p16,30366,3,0,0,10,0
p16,30414,2,0,0,11,0
p16,30513,1,0,0,12,0
p16,32021,5,0,0,12,0
p16,32030,5,0,0,10,0
p16,32031,5,0,0,8,0
p16,32052,4,0,0,9,0
p16,32057,3,0,0,10,0
p16,32443,2,0,0,11,0
p16,32938,1,0,0,12,0
p16,33090,0,0,0,13,0
p16,33374,40,27,0,13,0
p16,33388,40,27,0,5,0
p16,33389,40,27,0,1,0
p16,33390,39,26,1,2,0
p16,33391,38,25,1,3,0
p16,33393,38,25,2,3,0
p16,33395,37,24,2,4,0
p16,33412,37,24,3,4,0
p16,33414,37,24,4,4,0
p16,33420,36,23,3,1,0
p16,33424,36,23,2,1,0
p16,33427,35,22,2,2,0
p16,33431,34,21,2,3,0
p16,33436,34,21,2,3,0
