id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p4,0,0,0,0,20,0,0,0,0
p4,5,40,20,0,0,0,20,20,5
p4,6,40,20,0,0,0,20,20,11
p4,8,40,20,0,0,0,20,20,14
p4,13,40,20,5,0,0,20,15,13
p4,14,40,20,5,0,0,20,15,8
p4,18,40,20,6,0,0,20,14,7
p4,19,40,20,6,0,0,20,14,10
p4,20,40,20,6,0,0,20,14,2
p4,23,40,20,7,0,0,20,13,0
p4,24,40,20,7,0,0,20,13,11
p4,25,40,20,7,0,0,20,13,6
p4,28,40,20,10,0,0,20,10,1
p4,29,40,20,10,0,0,20,10,10
p4,30,40,20,10,0,0,20,10,8
p4,33,40,20,15,0,0,20,5,0
p4,34,40,20,15,0,0,20,5,5
p4,35,40,20,15,0,0,20,5,3
p4,36,40,20,15,0,0,20,5,2
p4,38,40,20,15,0,0,20,5,1
p4,39,40,20,15,0,0,20,5,5
p4,40,40,20,15,0,0,20,5,2
p4,41,40,20,15,0,0,20,5,1
p4,44,40,20,15,0,0,20,5,5
p4,45,40,20,15,0,0,20,5,4
p4,46,40,20,15,0,0,20,5,3
p4,48,40,20,17,0,0,20,3,1
p4,49,40,20,17,0,0,20,3,1
p4,54,40,20,17,0,0,20,3,2
p4,55,40,20,17,0,0,20,3,1
p4,58,40,20,18,0,0,20,2,0
p4,59,40,20,18,0,0,20,2,2
p4,63,40,20,18,0,0,20,2,1
p4,64,40,20,18,0,0,20,2,1
p4,69,40,20,18,0,0,20,2,2
p4,71,40,20,18,0,0,20,2,1
p4,74,40,20,18,0,0,20,2,2
p4,75,40,20,18,0,0,20,2,1
p4,78,40,20,18,0,0,20,2,0
p4,79,40,20,18,0,0,20,2,2
p4,83,40,20,18,0,0,20,2,1
p4,84,40,20,19,0,0,20,1,0
p4,89,40,20,19,0,0,20,1,1
p4,93,40,20,20,0,0,20,0,0
p4,600,38,18,20,2,0,18,0,0
p4,603,38,18,19,2,0,18,1,0
p4,604,38,18,14,0,0,20,4,1
p4,605,33,13,11,5,0,15,7,4
p4,606,20,0,8,18,0,2,10,4
p4,607,20,0,2,18,0,2,16,4
p4,608,20,0,0,18,0,2,18,3
p4,610,20,0,0,3,3,17,3,3
p4,614,20,0,0,3,3,17,3,1
p4,615,19,0,0,2,2,18,1,1
p4,616,18,0,0,3,2,17,1,0
p4,617,17,0,0,4,2,16,1,0
p4,618,16,0,0,5,2,15,1,0
p4,620,16,0,0,4,3,16,0,0
p4,621,15,0,0,5,3,15,0,0
p4,625,15,0,0,5,4,15,0,0
p4,629,14,0,0,6,4,14,0,0
p4,630,13,0,0,7,5,13,0,0
p4,631,11,0,0,9,5,11,0,0
p4,635,11,0,0,9,7,11,0,0
p4,637,8,0,0,12,7,8,0,0
p4,638,7,0,0,13,7,7,0,0
p4,640,6,0,0,14,8,6,0,0
p4,645,5,0,0,15,9,5,0,0
p4,649,3,0,0,17,9,3,0,0
p4,650,3,0,0,17,10,3,0,0
p4,655,3,0,0,17,12,3,0,0
p4,660,3,0,0,17,15,3,0,0
p4,663,2,0,0,18,15,2,0,0
p4,680,2,0,0,18,16,2,0,0
p4,689,1,0,0,19,16,1,0,0
p4,700,0,0,0,20,18,0,0,0
p4,710,0,0,0,20,19,0,0,0
p4,715,0,0,0,20,20,0,0,0
p4,1200,40,20,0,20,20,0,40,0
p4,1201,40,20,0,6,6,14,26,0
p4,1202,40,20,0,0,0,20,20,10
p4,1203,40,20,0,0,0,20,20,12
p4,1204,40,20,1,0,0,20,19,13
p4,1205,40,20,1,0,0,20,19,11
p4,1206,40,20,2,0,0,20,18,10
p4,1207,40,20,2,0,0,20,18,8
p4,1208,40,20,3,0,0,20,17,6
p4,1209,40,20,5,0,0,20,15,8
p4,1210,40,20,5,0,0,20,15,8
p4,1211,40,20,7,0,0,20,13,3
p4,1213,40,20,6,0,0,20,14,3
p4,1214,40,20,5,0,0,20,15,2
p4,1215,40,20,6,0,0,20,14,13
p4,1216,40,20,0,0,0,20,20,8
p4,1217,40,20,0,0,0,20,20,6
p4,1219,40,20,0,0,0,20,20,3
p4,1220,40,20,0,0,0,20,20,20
p4,1221,40,20,1,0,0,20,19,7
p4,1222,40,20,1,0,0,20,19,5
p4,1223,40,20,1,0,0,20,19,4
p4,1224,40,20,1,0,0,20,19,2
p4,1225,40,20,1,0,0,20,19,19
p4,1226,40,20,1,0,0,20,19,16
p4,1227,40,20,3,0,0,20,17,13
p4,1228,40,20,4,0,0,20,16,8
p4,1229,40,20,5,0,0,20,15,5
p4,1230,40,20,5,0,0,20,15,2
p4,1231,40,20,5,0,0,20,15,13
p4,1232,40,20,6,0,0,20,14,11
p4,1233,40,20,7,0,0,20,13,9
p4,1234,40,20,8,0,0,20,12,5
p4,1235,40,20,8,0,0,20,12,3
p4,1236,40,20,8,0,0,20,12,9
p4,1237,40,20,8,0,0,20,12,7
p4,1238,40,20,8,0,0,20,12,6
p4,1239,40,20,9,0,0,20,11,5
p4,1240,40,20,11,0,0,20,9,1
p4,1241,40,20,11,0,0,20,9,7
p4,1242,40,20,11,0,0,20,9,6
p4,1243,40,20,11,0,0,20,9,5
p4,1244,40,20,13,0,0,20,7,4
p4,1246,40,20,13,0,0,20,7,3
p4,1247,40,20,13,0,0,20,7,7
p4,1249,40,20,13,0,0,20,7,5
p4,1250,40,20,14,0,0,20,6,3
p4,1251,40,20,15,0,0,20,5,2
p4,1252,40,20,15,0,0,20,5,3
p4,1253,40,20,16,0,0,20,4,2
p4,1256,40,20,16,0,0,20,4,1
