id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p38,0,0,0,0,20,0,0,0,0
p38,14,0,0,0,20,1,0,0,0
p38,18,0,0,0,20,3,0,0,0
p38,19,0,0,0,20,4,0,0,0
p38,24,0,0,0,20,5,0,0,0
p38,29,0,0,0,20,7,0,0,0
p38,34,0,0,0,20,8,0,0,0
p38,39,0,0,0,20,9,0,0,0
p38,49,0,0,0,20,10,0,0,0
p38,54,0,0,0,20,11,0,0,0
p38,59,0,0,0,20,12,0,0,0
p38,64,0,0,0,20,14,0,0,0
p38,69,0,0,0,20,16,0,0,0
p38,84,0,0,0,20,17,0,0,0
p38,89,0,0,0,20,19,0,0,0
p38,99,0,0,0,20,20,0,0,0
p38,600,40,20,0,20,20,0,40,0
p38,604,40,20,0,9,9,11,29,0
p38,605,40,20,0,4,3,16,24,0
p38,606,40,20,0,0,0,20,20,2
p38,607,40,20,0,0,0,20,20,7
p38,608,40,20,1,0,0,20,19,14
p38,609,40,20,1,0,0,20,19,18
p38,610,40,20,2,0,0,20,18,16
p38,611,40,20,1,0,0,20,19,15
p38,613,40,20,1,0,0,20,19,12
p38,614,40,20,0,0,0,20,20,12
p38,615,40,20,0,0,0,20,20,7
p38,616,40,20,0,0,0,20,20,4
p38,618,40,20,0,0,0,20,20,2
p38,619,40,20,0,0,0,20,20,18
p38,620,40,20,1,0,0,20,19,15
p38,621,40,20,1,0,0,20,19,9
p38,622,40,20,1,0,0,20,19,4
p38,623,40,20,1,0,0,20,19,3
p38,624,40,20,1,0,0,20,19,6
p38,625,40,20,4,0,0,20,16,13
p38,626,40,20,4,0,0,20,16,12
p38,627,40,20,4,0,0,20,16,7
p38,628,40,20,4,0,0,20,16,5
p38,629,40,20,4,0,0,20,16,2
p38,630,40,20,3,0,0,20,17,15
p38,631,40,20,3,0,0,20,17,13
p38,632,40,20,3,0,0,20,17,9
p38,633,40,20,3,0,0,20,17,7
p38,634,40,20,4,0,0,20,16,5
p38,635,40,20,9,0,0,20,11,10
p38,636,40,20,9,0,0,20,11,5
p38,637,40,20,9,0,0,20,11,4
p38,639,40,20,9,0,0,20,11,3
p38,640,40,20,10,0,0,20,10,9
p38,641,40,20,10,0,0,20,10,8
p38,642,40,20,10,0,0,20,10,7
p38,643,40,20,10,0,0,20,10,5
p38,644,40,20,11,0,0,20,9,2
p38,645,40,20,12,0,0,20,8,2
p38,646,40,20,13,0,0,20,7,6
p38,648,40,20,13,0,0,20,7,2
p38,650,40,20,14,0,0,20,6,1
p38,651,40,20,12,0,0,20,8,7
p38,653,40,20,12,0,0,20,8,6
p38,654,40,20,12,0,0,20,8,5
p38,655,40,20,13,0,0,20,7,2
p38,656,40,20,13,0,0,20,7,5
p38,657,40,20,13,0,0,20,7,4
p38,658,40,20,13,0,0,20,7,3
p38,660,40,20,15,0,0,20,5,0
p38,661,40,20,15,0,0,20,5,4
p38,663,40,20,15,0,0,20,5,3
p38,665,40,20,17,0,0,20,3,1
p38,666,40,20,17,0,0,20,3,3
p38,668,40,20,17,0,0,20,3,2
p38,669,40,20,17,0,0,20,3,0
p38,670,40,20,16,0,0,20,4,0
p38,671,40,20,16,0,0,20,4,4
p38,673,40,20,16,0,0,20,4,0
p38,676,40,20,16,0,0,20,4,4
p38,678,40,20,16,0,0,20,4,3
p38,681,40,20,18,0,0,20,2,1
p38,684,40,20,19,0,0,20,1,0
p38,686,40,20,19,0,0,20,1,1
p38,687,40,20,20,0,0,20,0,0
p38,694,40,20,19,0,0,20,1,0
p38,696,40,20,19,0,0,20,1,1
p38,700,40,20,20,0,0,20,0,0
p38,702,40,20,19,0,0,20,1,0
p38,706,40,20,19,0,0,20,1,1
p38,708,40,20,19,0,0,20,1,0
p38,711,40,20,19,0,0,20,1,1
p38,713,40,20,19,0,0,20,1,0
p38,716,40,20,19,0,0,20,1,1
p38,719,40,20,19,0,0,20,1,0
p38,720,40,20,17,0,0,20,3,0
p38,721,40,20,17,0,0,20,3,3
p38,725,40,20,18,0,0,20,2,0
p38,726,40,20,18,0,0,20,2,1
p38,728,40,20,18,0,0,20,2,0
p38,731,40,20,18,0,0,20,2,2
p38,733,40,20,18,0,0,20,2,1
p38,735,40,20,18,0,0,20,2,0
p38,736,40,20,18,0,0,20,2,2
p38,739,40,20,18,0,0,20,2,1
p38,740,40,20,18,0,0,20,2,0
p38,741,40,20,19,0,0,20,1,1
p38,746,40,20,20,0,0,20,0,0
p38,1201,40,20,15,0,0,20,5,0
p38,1202,40,20,9,0,0,20,11,2
p38,1203,40,20,7,0,0,20,13,2
p38,1204,30,10,7,10,0,10,13,2
p38,1205,24,4,4,16,0,4,16,2
p38,1206,20,0,0,20,0,0,20,1
p38,1207,20,0,0,3,3,17,3,1
p38,1208,20,0,0,1,1,19,1,1
p38,1209,20,0,0,1,1,19,1,0
p38,1213,20,0,0,0,0,20,0,0
p38,1226,18,0,0,2,0,18,0,0
p38,1228,18,0,0,2,2,18,0,0
p38,1230,17,0,0,3,2,17,0,0
p38,1233,17,0,0,3,3,17,0,0
p38,1235,16,0,0,4,3,16,0,0
p38,1236,14,0,0,6,3,14,0,0
p38,1239,14,0,0,6,6,14,0,0
p38,1240,13,0,0,7,6,13,0,0
p38,1245,11,0,0,9,9,11,0,0
p38,1247,10,0,0,10,9,10,0,0
p38,1250,9,0,0,11,11,9,0,0
p38,1251,8,0,0,12,11,8,0,0
p38,1255,7,0,0,13,11,7,0,0
p38,1256,7,0,0,13,13,7,0,0
p38,1257,6,0,0,14,13,6,0,0
p38,1261,6,0,0,14,14,6,0,0
p38,1266,5,0,0,15,15,5,0,0
p38,1268,4,0,0,16,15,4,0,0
p38,1271,4,0,0,16,16,4,0,0
p38,1280,3,0,0,17,16,3,0,0
p38,1281,3,0,0,17,17,3,0,0
p38,1286,2,0,0,18,18,2,0,0
p38,1296,2,0,0,18,18,2,0,0
p38,1302,1,0,0,19,18,1,0,0
p38,1306,1,0,0,19,19,1,0,0
p38,1326,1,0,0,19,19,1,0,0
p38,1336,0,0,0,20,20,0,0,0
p38,1391,0,0,0,20,20,0,0,0
p38,1455,0,0,0,20,19,0,0,0
p38,1456,0,0,0,20,20,0,0,0
p38,1800,40,20,0,20,20,0,40,0
