id,t,dTot,dFed,rFed,oFed,sFed
p40,0,0,0,0,13,0
p40,215,1,0,0,12,0
p40,258,2,0,0,12,0
p40,260,5,0,0,12,0
p40,275,4,0,0,9,0
p40,276,3,0,0,10,0
p40,286,2,0,0,11,0
p40,298,1,0,0,12,0
p40,305,1,0,0,12,1
p40,335,1,0,0,12,2
p40,372,4,0,0,12,2
p40,386,15,2,0,12,2
p40,395,15,2,0,0,0
p40,398,14,1,0,1,0
p40,405,13,0,0,2,0
p40,422,13,0,1,2,0
p40,424,13,0,2,2,0
p40,427,12,0,1,2,0
p40,432,11,0,1,3,0
p40,434,10,0,1,4,0
p40,486,9,0,1,5,0
p40,502,10,0,1,5,0
p40,515,10,0,1,4,0
p40,519,9,0,1,5,0
p40,523,8,0,1,6,0
p40,693,8,0,0,6,0
p40,695,8,0,0,5,0
p40,710,30,17,0,5,0
p40,711,29,16,0,6,0
p40,725,29,16,0,0,0
p40,726,28,15,0,1,0
p40,728,27,14,0,2,0
p40,729,27,14,2,2,0
p40,730,25,12,2,4,0
p40,731,24,11,1,4,0
p40,734,24,11,2,4,0
p40,736,24,11,3,4,0
p40,737,23,10,5,4,0
p40,740,22,9,4,4,0
p40,743,21,8,4,5,0
p40,751,20,7,3,5,0
p40,753,20,7,7,5,0
p40,754,20,7,9,5,0
p40,755,20,7,10,5,0
p40,756,19,6,9,5,0
p40,757,17,4,7,5,0
p40,758,16,3,6,5,0
p40,760,15,2,5,5,0
p40,767,15,2,4,5,0
p40,784,15,2,5,5,0
p40,785,15,2,5,3,0
p40,786,14,1,4,3,0
p40,791,13,0,4,4,0
p40,798,12,0,4,5,0
p40,801,11,0,3,5,0
p40,803,10,0,2,5,0
p40,815,9,0,1,5,0
p40,819,9,0,1,6,0
p40,833,8,0,0,6,0
p40,845,8,0,0,5,1
p40,849,8,0,0,5,0
p40,860,7,0,0,6,0
p40,874,29,16,0,6,0
p40,875,29,16,0,1,0
p40,876,28,15,1,2,0
p40,877,27,14,1,3,0
p40,878,26,13,1,3,0
p40,880,25,12,1,4,0
p40,881,24,11,0,4,0
p40,882,24,11,4,4,0
p40,883,23,10,4,4,0
p40,884,22,9,3,4,0
p40,885,21,8,2,4,0
p40,886,20,7,4,5,0
p40,888,19,6,3,5,0
p40,890,18,5,2,5,0
p40,892,18,5,3,5,0
p40,893,17,4,4,5,0
p40,895,17,4,5,5,0
p40,897,17,4,6,5,0
p40,899,16,3,5,5,0
p40,902,15,2,4,5,0
p40,905,15,2,7,5,0
p40,906,14,1,6,5,0
p40,907,13,0,5,5,0
p40,909,12,0,4,5,0
p40,911,11,0,3,5,0
p40,921,10,0,3,6,0
p40,952,9,0,3,7,0
p40,953,8,0,3,8,0
p40,954,7,0,2,8,0
p40,997,7,0,2,8,1
p40,998,6,0,1,8,1
p40,1003,5,0,1,9,1
p40,1093,4,0,1,10,1
p40,1148,4,0,1,10,3
p40,1162,4,0,1,10,2
p40,1189,4,0,1,10,1
p40,1209,4,0,1,10,3
p40,1211,4,0,1,10,2
p40,1220,3,0,1,11,2
p40,1269,2,0,1,12,2
p40,1287,2,0,1,12,1
p40,1390,2,0,1,12,2
p40,1481,2,0,1,12,3
p40,1529,2,0,1,12,2
p40,1633,2,0,1,12,3
p40,1637,2,0,1,12,2
p40,1663,2,0,1,12,3
p40,1702,3,0,1,12,3
p40,1724,3,0,1,11,3
p40,1733,5,0,1,11,3
p40,1754,5,0,1,9,3
p40,1760,5,0,1,9,2
p40,1786,6,0,1,9,2
p40,1787,6,0,1,9,1
p40,1806,8,0,1,9,1
p40,1815,8,0,1,6,1
p40,1845,8,0,1,6,2
p40,1875,8,0,1,6,3
p40,1915,11,0,1,6,3
p40,1930,12,0,1,6,3
p40,1935,12,0,1,2,1
p40,1941,11,0,1,3,1
p40,1945,10,0,1,4,1
p40,1957,9,0,1,5,1
p40,2011,9,0,1,5,0
p40,2100,8,0,1,6,0
p40,2118,8,0,1,6,1
p40,2139,7,0,0,6,1
p40,2148,7,0,0,6,2
p40,2166,7,0,0,6,1
p40,2190,8,0,0,6,1
p40,2209,8,0,0,5,1
p40,2239,12,0,0,3,2
p40,2240,12,0,0,1,0
p40,2315,19,6,0,1,0
p40,2322,18,5,0,2,0
p40,2330,19,6,0,1,0
p40,2351,19,6,1,1,0
p40,2353,19,6,2,1,0
p40,2355,18,5,2,1,0
p40,2356,17,4,2,1,0
p40,2358,17,4,3,1,0
p40,2360,17,4,4,1,0
p40,2364,16,3,3,1,0
p40,2391,15,2,3,2,0
p40,2405,14,1,3,3,0
p40,2421,14,1,3,2,1
p40,2423,13,0,3,3,1
p40,2426,13,0,3,3,0
p40,2446,12,0,3,4,0
p40,2451,12,0,3,4,1
p40,2485,11,0,3,5,1
p40,2493,12,0,3,5,1
p40,2503,12,0,3,5,0
p40,2512,12,0,3,4,0
p40,2538,13,0,3,4,0
