id,t,dTot,dFed,rFed,oFed,sFed
p26,0,0,0,0,20,0
p26,31,0,0,0,20,1
p26,61,0,0,0,20,20
p26,1086,0,0,0,20,20
p26,1176,0,0,0,20,20
p26,3134,0,0,0,20,20
p26,3600,40,20,0,20,20
p26,3618,40,20,0,19,19
p26,3619,40,20,0,17,17
p26,3620,40,20,0,16,16
p26,3621,40,20,0,15,15
p26,3622,40,20,0,14,14
p26,3623,40,20,0,12,12
p26,3624,40,20,0,11,11
p26,3625,40,20,0,9,9
p26,3626,40,20,0,8,8
p26,3627,40,20,0,7,7
p26,3628,40,20,0,5,5
p26,3629,40,20,0,4,4
p26,3630,40,20,0,3,3
p26,3631,40,20,0,1,1
p26,3632,40,20,0,0,0
p26,3643,40,20,1,0,0
p26,3644,40,20,2,0,0
p26,3645,40,20,1,0,0
p26,3646,40,20,0,0,0
p26,3648,40,20,2,0,0
p26,3649,40,20,1,0,0
p26,3650,40,20,0,0,0
p26,3655,40,20,0,0,0
p26,3658,40,20,1,0,0
p26,3659,40,20,1,0,0
p26,3661,40,20,0,0,0
p26,3679,40,20,1,0,0
p26,3680,40,20,2,0,0
p26,3681,40,20,3,0,0
p26,3702,40,20,4,0,0
p26,3703,40,20,3,0,0
p26,3704,40,20,4,0,0
p26,3706,40,20,5,0,0
p26,3707,40,20,4,0,0
p26,3709,40,20,3,0,0
p26,3711,40,20,3,0,0
p26,3712,40,20,2,0,0
p26,3713,40,20,3,0,0
p26,3714,40,20,2,0,0
p26,3715,40,20,2,0,0
p26,3718,40,20,3,0,0
p26,3722,40,20,4,0,0
p26,3737,40,20,5,0,0
p26,3742,40,20,4,0,0
p26,3746,40,20,4,0,0
p26,3748,40,20,3,0,0
p26,3752,40,20,4,0,0
p26,3753,40,20,3,0,0
p26,3764,40,20,4,0,0
p26,3765,40,20,6,0,0
p26,3770,40,20,7,0,0
p26,3772,40,20,8,0,0
p26,3783,40,20,9,0,0
p26,3797,40,20,10,0,0
p26,3803,40,20,11,0,0
p26,3804,40,20,12,0,0
p26,3806,40,20,13,0,0
p26,3809,40,20,14,0,0
p26,3813,40,20,15,0,0
p26,3833,40,20,14,0,0
p26,3888,40,20,15,0,0
p26,3915,40,20,14,0,0
