id,t,dTot,dFed,rFed,oFed,sFed
p15,0,0,0,0,20,0
p15,1,40,20,0,18,0
p15,6,40,20,0,0,0
p15,7,40,20,1,0,0
p15,10,40,20,9,0,0
p15,11,40,20,15,0,0
p15,12,40,20,16,0,0
p15,16,40,20,17,0,0
p15,21,40,20,18,0,0
p15,26,40,20,20,0,0
p15,601,38,18,20,2,0
p15,602,38,18,19,2,0
p15,603,38,18,18,2,0
p15,604,38,18,15,2,0
p15,605,38,18,12,2,0
p15,606,37,17,10,3,0
p15,607,36,16,6,4,0
p15,608,35,15,3,5,0
p15,609,33,13,1,7,0
p15,610,30,10,0,7,0
p15,611,28,8,0,5,0
p15,612,28,8,0,0,0
p15,613,22,2,1,3,0
p15,614,18,0,1,7,0
p15,615,16,0,1,9,0
p15,616,14,0,1,11,0
p15,617,12,0,1,13,0
p15,618,10,0,1,14,8
p15,619,8,0,1,16,8
p15,620,7,0,0,16,8
p15,623,6,0,0,14,12
p15,626,5,0,0,15,12
p15,627,4,0,0,16,12
p15,628,3,0,0,17,13
p15,632,2,0,0,18,13
p15,633,0,0,0,20,17
p15,638,0,0,0,20,20
p15,1201,40,20,0,20,20
p15,1205,40,20,0,18,18
p15,1206,40,20,0,16,16
p15,1207,40,20,0,14,13
p15,1208,40,20,0,11,10
p15,1209,40,20,0,8,8
p15,1210,40,20,0,5,4
p15,1211,40,20,0,1,1
p15,1212,40,20,0,0,0
p15,1213,40,20,1,0,0
p15,1214,40,20,1,0,0
p15,1215,40,20,0,0,0
p15,1218,40,20,3,0,0
p15,1220,40,20,3,0,0
p15,1221,40,20,6,0,0
p15,1226,40,20,10,0,0
p15,1230,40,20,11,0,0
p15,1231,40,20,12,0,0
p15,1236,40,20,13,0,0
p15,1241,40,20,14,0,0
p15,1246,40,20,15,0,0
p15,1247,40,20,16,0,0
p15,1268,40,20,17,0,0
p15,1272,40,20,18,0,0
p15,1297,40,20,19,0,0
p15,1483,40,20,20,0,0
p15,1802,40,20,16,0,0
p15,1804,40,20,12,0,0
p15,1805,39,19,12,1,0
p15,1806,38,18,7,2,0
p15,1807,35,15,5,5,0
p15,1808,32,12,5,3,2
p15,1809,29,9,5,3,2
p15,1810,26,6,2,4,1
p15,1811,23,3,2,5,1
p15,1812,20,0,1,8,1
p15,1814,20,0,0,8,1
p15,1816,20,0,0,1,1
p15,1821,18,0,0,2,2
p15,1826,16,0,0,4,4
