t,kappa,nof,cycle
3750,1.2779552715654952,fdnof,60
3751,1.2618296529968454,fdnof,60
3752,1.2461059190031152,fdnof,60
3753,1.2269938650306749,fdnof,60
3754,1.2084592145015105,fdnof,60
3756,1.2012012012012012,fdnof,60
3758,1.183431952662722,fdnof,60
3759,1.1799410029498525,fdnof,60
3760,1.1764705882352942,fdnof,60
3761,1.1695906432748537,fdnof,60
3763,1.1594202898550725,fdnof,60
3764,1.1594202898550725,fdnof,60
3765,1.1594202898550725,fdnof,60
3766,1.1560693641618498,fdnof,60
3767,1.1560693641618498,fdnof,60
3769,1.1527377521613833,fdnof,60
3770,1.1494252873563218,fdnof,60
3772,1.1494252873563218,fdnof,60
3773,1.146131805157593,fdnof,60
3774,1.146131805157593,fdnof,60
3775,1.146131805157593,fdnof,60
3776,1.146131805157593,fdnof,60
3779,1.1428571428571428,fdnof,60
3780,1.1428571428571428,fdnof,60
3781,1.1428571428571428,fdnof,60
3783,1.1428571428571428,fdnof,60
3786,1.1396011396011396,fdnof,60
3787,1.1363636363636365,fdnof,60
3788,1.13314447592068,fdnof,60
3789,1.1299435028248588,fdnof,60
3790,1.1267605633802817,fdnof,60
3792,1.1235955056179776,fdnof,60
3794,1.1235955056179776,fdnof,60
3795,1.1204481792717087,fdnof,60
3797,1.1204481792717087,fdnof,60
3799,1.1173184357541899,fdnof,60
3800,1.1173184357541899,fdnof,60
3802,1.1173184357541899,fdnof,60
3803,1.1142061281337048,fdnof,60
3804,1.1142061281337048,fdnof,60
3805,1.1142061281337048,fdnof,60
3806,1.1142061281337048,fdnof,60
3807,1.1142061281337048,fdnof,60
3809,1.1142061281337048,fdnof,60
3813,1.1142061281337048,fdnof,60
3823,1.1111111111111112,fdnof,60
3824,1.10803324099723,fdnof,60
3825,1.10803324099723,fdnof,60
3827,1.10803324099723,fdnof,60
3828,1.10803324099723,fdnof,60
3830,1.10803324099723,fdnof,60
3832,1.1049723756906078,fdnof,60
3833,1.1049723756906078,fdnof,60
3834,1.1019283746556474,fdnof,60
3836,1.1019283746556474,fdnof,60
3839,1.098901098901099,fdnof,60
3840,1.095890410958904,fdnof,60
3841,1.095890410958904,fdnof,60
3843,1.095890410958904,fdnof,60
3848,1.0899182561307903,fdnof,60
3852,1.0869565217391304,fdnof,60
3855,1.0869565217391304,fdnof,60
3859,1.084010840108401,fdnof,60
3860,1.084010840108401,fdnof,60
3862,1.084010840108401,fdnof,60
3863,1.084010840108401,fdnof,60
3864,1.084010840108401,fdnof,60
3865,1.0810810810810811,fdnof,60
3866,1.0723860589812333,fdnof,60
3867,1.0723860589812333,fdnof,60
3868,1.0695187165775402,fdnof,60
3869,1.0695187165775402,fdnof,60
3870,1.0666666666666667,fdnof,60
3871,1.0638297872340425,fdnof,60
3873,1.0638297872340425,fdnof,60
3884,1.0638297872340425,fdnof,60
3885,1.0638297872340425,fdnof,60
3887,1.0638297872340425,fdnof,60
3888,1.0638297872340425,fdnof,60
3890,1.0638297872340425,fdnof,60
3892,1.0638297872340425,fdnof,60
3893,1.0638297872340425,fdnof,60
3896,1.0638297872340425,fdnof,60
3899,1.0638297872340425,fdnof,60
3901,1.0638297872340425,fdnof,60
3903,1.0638297872340425,fdnof,60
3914,1.0638297872340425,fdnof,60
3915,1.0638297872340425,fdnof,60
3917,1.0638297872340425,fdnof,60
3918,1.0638297872340425,fdnof,60
3922,1.0638297872340425,fdnof,60
3923,1.0638297872340425,fdnof,60
3931,1.0638297872340425,fdnof,60
3945,1.0638297872340425,fdnof,60
3948,1.0638297872340425,fdnof,60
3950,1.0638297872340425,fdnof,60
3951,1.0638297872340425,fdnof,60
3953,1.0638297872340425,fdnof,60
3961,1.0638297872340425,fdnof,60
3974,1.0638297872340425,fdnof,60
3975,1.0638297872340425,fdnof,60
3976,1.0638297872340425,fdnof,60
3983,1.0638297872340425,fdnof,60
3984,1.0638297872340425,fdnof,60
3986,1.0638297872340425,fdnof,60
4005,1.0638297872340425,fdnof,60
4006,1.0638297872340425,fdnof,60
4011,1.0638297872340425,fdnof,60
4013,1.0638297872340425,fdnof,60
4016,1.0638297872340425,fdnof,60
4017,1.0638297872340425,fdnof,60
4028,1.0610079575596818,fdnof,60
4035,1.0610079575596818,fdnof,60
4041,1.0610079575596818,fdnof,60
4043,1.0610079575596818,fdnof,60
4044,1.0610079575596818,fdnof,60
4045,1.0610079575596818,fdnof,60
4047,1.0610079575596818,fdnof,60
4049,1.0582010582010581,fdnof,60
4060,1.0554089709762533,fdnof,60
4066,1.0526315789473684,fdnof,60
4068,1.0526315789473684,fdnof,60
4072,1.0526315789473684,fdnof,60
4073,1.0526315789473684,fdnof,60
4074,1.0526315789473684,fdnof,60
4078,1.0498687664041995,fdnof,60
4095,1.0498687664041995,fdnof,60
4098,1.0498687664041995,fdnof,60
4109,1.0498687664041995,fdnof,60
4113,1.0498687664041995,fdnof,60
4126,1.0498687664041995,fdnof,60
4128,1.0498687664041995,fdnof,60
4136,1.0498687664041995,fdnof,60
4142,1.0471204188481675,fdnof,60
4143,1.0471204188481675,fdnof,60
4156,1.0471204188481675,fdnof,60
4174,1.0443864229765014,fdnof,60
4186,1.0443864229765014,fdnof,60
4192,1.0443864229765014,fdnof,60
4193,1.0443864229765014,fdnof,60
4223,1.0443864229765014,fdnof,60
4249,1.0443864229765014,fdnof,60
4254,1.0443864229765014,fdnof,60
4261,1.0443864229765014,fdnof,60
4276,1.0443864229765014,fdnof,60
4277,1.0443864229765014,fdnof,60
4279,1.0443864229765014,fdnof,60
4284,1.0443864229765014,fdnof,60
4307,1.0443864229765014,fdnof,60
4309,1.0416666666666667,fdnof,60
4313,1.0416666666666667,fdnof,60
4317,1.0416666666666667,fdnof,60
4335,1.0389610389610389,fdnof,60
4336,1.0362694300518134,fdnof,60
4342,1.0362694300518134,fdnof,60
4346,1.0362694300518134,fdnof,60
4347,1.0362694300518134,fdnof,60
4366,1.0362694300518134,fdnof,60
4368,1.0362694300518134,fdnof,60
4369,1.0362694300518134,fdnof,60
4374,1.0362694300518134,fdnof,60
4375,1.0362694300518134,fdnof,60
4378,1.0335917312661498,fdnof,60
4380,1.0335917312661498,fdnof,60
4384,1.0335917312661498,fdnof,60
4403,1.0309278350515463,fdnof,60
4406,1.0309278350515463,fdnof,60
4409,1.0309278350515463,fdnof,60
4426,1.0309278350515463,fdnof,60
4429,1.0309278350515463,fdnof,60
4430,1.0309278350515463,fdnof,60
4434,1.0309278350515463,fdnof,60
4435,1.0309278350515463,fdnof,60
4437,1.0309278350515463,fdnof,60
4458,1.0309278350515463,fdnof,60
4459,1.0309278350515463,fdnof,60
4460,1.0309278350515463,fdnof,60
4466,1.0309278350515463,fdnof,60
4467,1.0309278350515463,fdnof,60
4473,1.0309278350515463,fdnof,60
4474,1.0309278350515463,fdnof,60
4486,1.0309278350515463,fdnof,60
4490,1.0309278350515463,fdnof,60
4492,1.0309278350515463,fdnof,60
4493,1.0309278350515463,fdnof,60
4497,1.0309278350515463,fdnof,60
4504,1.0309278350515463,fdnof,60
4523,1.0309278350515463,fdnof,60
4524,1.0309278350515463,fdnof,60
4527,1.0309278350515463,fdnof,60
4546,1.0309278350515463,fdnof,60
4549,1.0309278350515463,fdnof,60
4553,1.0309278350515463,fdnof,60
4557,1.0309278350515463,fdnof,60
4560,1.0309278350515463,fdnof,60
4565,1.0282776349614395,fdnof,60
4579,1.0282776349614395,fdnof,60
4580,1.0282776349614395,fdnof,60
4587,1.0282776349614395,fdnof,60
4589,1.0282776349614395,fdnof,60
4590,1.0282776349614395,fdnof,60
4593,1.0256410256410255,fdnof,60
4609,1.0256410256410255,fdnof,60
4610,1.0256410256410255,fdnof,60
4614,1.0256410256410255,fdnof,60
4620,1.0256410256410255,fdnof,60
4644,1.0256410256410255,fdnof,60
4647,1.0256410256410255,fdnof,60
4654,1.0256410256410255,fdnof,60
4666,1.0256410256410255,fdnof,60
4667,1.0256410256410255,fdnof,60
4670,1.0256410256410255,fdnof,60
4704,1.0256410256410255,fdnof,60
4731,1.0256410256410255,fdnof,60
4734,1.0256410256410255,fdnof,60
4735,1.0256410256410255,fdnof,60
4756,1.0256410256410255,fdnof,60
4757,1.0256410256410255,fdnof,60
4760,1.0256410256410255,fdnof,60
4780,1.0230179028132993,fdnof,60
4791,1.0230179028132993,fdnof,60
4796,1.0204081632653061,fdnof,60
4800,1.0204081632653061,fdnof,60
4801,1.0204081632653061,fdnof,60
4802,1.0204081632653061,fdnof,60
4804,1.0204081632653061,fdnof,60
4820,1.0178117048346056,fdnof,60
4821,1.0178117048346056,fdnof,60
4824,1.0178117048346056,fdnof,60
4831,1.0178117048346056,fdnof,60
4832,1.0178117048346056,fdnof,60
4839,1.015228426395939,fdnof,60
4850,1.015228426395939,fdnof,60
4855,1.015228426395939,fdnof,60
4858,1.015228426395939,fdnof,60
4859,1.015228426395939,fdnof,60
4860,1.015228426395939,fdnof,60
4873,1.0126582278481013,fdnof,60
4942,1.0126582278481013,fdnof,60
4950,1.0126582278481013,fdnof,60
5021,1.0101010101010102,fdnof,60
5032,1.0101010101010102,fdnof,60
5044,1.0101010101010102,fdnof,60
5062,1.0101010101010102,fdnof,60
5063,1.0101010101010102,fdnof,60
5147,1.0101010101010102,fdnof,60
5178,1.0075566750629723,fdnof,60
5207,1.0075566750629723,fdnof,60
5208,1.0075566750629723,fdnof,60
5214,1.0075566750629723,fdnof,60
5371,1.0075566750629723,fdnof,60
5402,1.0075566750629723,fdnof,60
5418,1.0075566750629723,fdnof,60
5419,1.0075566750629723,fdnof,60
5449,1.0075566750629723,fdnof,60
5452,1.0075566750629723,fdnof,60
5485,1.0075566750629723,fdnof,60
5486,1.0075566750629723,fdnof,60
5495,1.0075566750629723,fdnof,60
5496,1.0075566750629723,fdnof,60
5513,1.0075566750629723,fdnof,60
5514,1.0075566750629723,fdnof,60
5515,1.0075566750629723,fdnof,60
5526,1.0075566750629723,fdnof,60
5544,1.0075566750629723,fdnof,60
5569,1.0075566750629723,fdnof,60
5576,1.0075566750629723,fdnof,60
5584,1.0075566750629723,fdnof,60
5605,1.0075566750629723,fdnof,60
5606,1.0075566750629723,fdnof,60
5617,1.0075566750629723,fdnof,60
5634,1.0075566750629723,fdnof,60
5636,1.0075566750629723,fdnof,60
5643,1.0075566750629723,fdnof,60
5644,1.0075566750629723,fdnof,60
5664,1.0075566750629723,fdnof,60
5665,1.0075566750629723,fdnof,60
5677,1.0075566750629723,fdnof,60
5678,1.0075566750629723,fdnof,60
5695,1.0075566750629723,fdnof,60
5703,1.0075566750629723,fdnof,60
5726,1.0075566750629723,fdnof,60
5847,1.0075566750629723,fdnof,60
5848,1.0075566750629723,fdnof,60
5871,1.0075566750629723,fdnof,60
5878,1.0075566750629723,fdnof,60
5883,1.0075566750629723,fdnof,60
5904,1.0075566750629723,fdnof,60
5936,1.0075566750629723,fdnof,60
5938,1.0075566750629723,fdnof,60
6028,1.0075566750629723,fdnof,60
6035,1.0075566750629723,fdnof,60
6040,1.0075566750629723,fdnof,60
6066,1.0075566750629723,fdnof,60
6081,1.0050251256281406,fdnof,60
6085,1.0050251256281406,fdnof,60
6100,1.0050251256281406,fdnof,60
6156,1.0050251256281406,fdnof,60
6179,1.0050251256281406,fdnof,60
6190,1.0050251256281406,fdnof,60
6191,1.0050251256281406,fdnof,60
6201,1.0025062656641603,fdnof,60
6208,1.0025062656641603,fdnof,60
6239,1.0025062656641603,fdnof,60
6240,1.0025062656641603,fdnof,60
6264,1.0,fdnof,60
6265,1.0,fdnof,60
6305,1.0,fdnof,60
6359,1.0,fdnof,60
6383,1.0,fdnof,60
6386,1.0,fdnof,60
6416,1.0,fdnof,60
6420,1.0,fdnof,60
6421,1.0,fdnof,60
6446,1.0,fdnof,60
6455,1.0,fdnof,60
6456,1.0,fdnof,60
6457,1.0,fdnof,60
6479,1.0,fdnof,60
6481,1.0,fdnof,60
6504,1.0,fdnof,60
6506,1.0,fdnof,60
6509,1.0,fdnof,60
6517,1.0,fdnof,60
6536,1.0,fdnof,60
6541,1.0,fdnof,60
6546,1.0,fdnof,60
6547,1.0,fdnof,60
6569,1.0,fdnof,60
6570,1.0,fdnof,60
6571,1.0,fdnof,60
6577,1.0,fdnof,60
6578,1.0,fdnof,60
6600,1.0,fdnof,60
6627,1.0,fdnof,60
6642,1.0,fdnof,60
6643,1.0,fdnof,60
6663,1.0,fdnof,60
6691,1.0,fdnof,60
6698,1.0,fdnof,60
6729,1.0,fdnof,60
6732,1.0,fdnof,60
6796,1.0,fdnof,60
6820,1.0,fdnof,60
6822,1.0,fdnof,60
7077,1.0,fdnof,60
7123,1.0,fdnof,60
7145,1.0,fdnof,60
7148,1.0,fdnof,60
7200,1.95,fdnof,60
7201,1.9597989949748744,fdnof,60
7202,1.9948849104859334,fdnof,60
7203,2.0526315789473686,fdnof,60
7204,2.136986301369863,fdnof,60
7205,2.2285714285714286,fdnof,60
7206,2.3423423423423424,fdnof,60
7207,2.452830188679245,fdnof,60
7208,2.5742574257425743,fdnof,60
7209,2.7177700348432055,fdnof,60
7210,2.805755395683453,fdnof,60
7211,3.011583011583012,fdnof,60
7212,3.062992125984252,fdnof,60
7213,3.1330645161290325,fdnof,60
7214,3.2125,fdnof,60
7215,3.336244541484716,fdnof,60
7216,3.349557522123894,fdnof,60
7217,3.3422222222222224,fdnof,60
7218,3.4331797235023043,fdnof,60
7219,3.327272727272727,fdnof,60
7220,3.1353711790393013,fdnof,60
7221,2.9742489270386265,fdnof,60
7222,2.6867469879518073,fdnof,60
7223,2.5193798449612403,fdnof,60
7224,2.229390681003584,fdnof,60
7225,1.9866220735785953,fdnof,60
7226,1.8006329113924051,fdnof,60
7227,1.5899705014749264,fdnof,60
7228,1.576470588235294,fdnof,60
7229,1.447887323943662,fdnof,60
7230,1.3633879781420766,fdnof,60
7231,1.2303664921465969,fdnof,60
7232,1.2,fdnof,60
7233,1.2618384401114207,fdnof,60
7234,1.283236994219653,fdnof,60
7235,1.2073863636363635,fdnof,60
7236,1.2410714285714286,fdnof,60
7237,1.3666666666666667,fdnof,60
7238,1.4448398576512456,fdnof,60
7239,1.578125,fdnof,60
7240,1.6861924686192469,fdnof,60
7241,2.025252525252525,fdnof,60
7242,2.2222222222222223,fdnof,60
7243,2.9197080291970803,fdnof,60
7244,3.225806451612903,fdnof,60
7245,3.252032520325203,fdnof,60
7248,3.7037037037037037,fdnof,60
7249,4.166666666666667,fdnof,60
7251,4.123711340206185,fdnof,60
7252,4.081632653061225,fdnof,60
7257,4.040404040404041,fdnof,60
7258,4.0,fdnof,60
7259,4.166666666666667,fdnof,60
7260,4.123711340206185,fdnof,60
7264,4.081632653061225,fdnof,60
7265,4.25531914893617,fdnof,60
7266,4.3478260869565215,fdnof,60
7267,4.597701149425287,fdnof,60
7268,4.49438202247191,fdnof,60
7269,4.49438202247191,fdnof,60
7270,4.651162790697675,fdnof,60
7271,5.063291139240507,fdnof,60
7272,5.128205128205129,fdnof,60
7273,5.555555555555555,fdnof,60
7274,6.451612903225806,fdnof,60
7275,8.0,fdnof,60
7276,9.30232558139535,fdnof,60
7277,9.30232558139535,fdnof,60
7278,10.526315789473685,fdnof,60
7279,11.11111111111111,fdnof,60
7280,11.428571428571429,fdnof,60
7281,11.11111111111111,fdnof,60
7283,10.81081081081081,fdnof,60
7294,10.526315789473685,fdnof,60
7295,10.81081081081081,fdnof,60
7296,10.526315789473685,fdnof,60
7298,10.526315789473685,fdnof,60
7299,10.256410256410257,fdnof,60
7302,10.256410256410257,fdnof,60
7303,10.81081081081081,fdnof,60
7304,10.81081081081081,fdnof,60
7305,10.526315789473685,fdnof,60
7306,10.256410256410257,fdnof,60
7308,9.75609756097561,fdnof,60
7309,9.30232558139535,fdnof,60
7310,9.30232558139535,fdnof,60
7311,8.88888888888889,fdnof,60
7313,8.695652173913043,fdnof,60
7314,8.51063829787234,fdnof,60
7316,8.333333333333334,fdnof,60
7317,8.16326530612245,fdnof,60
7323,8.333333333333334,fdnof,60
7325,8.333333333333334,fdnof,60
7326,8.16326530612245,fdnof,60
7327,7.8431372549019605,fdnof,60
7328,7.407407407407407,fdnof,60
7329,7.407407407407407,fdnof,60
7330,7.2727272727272725,fdnof,60
7331,7.2727272727272725,fdnof,60
7332,6.666666666666667,fdnof,60
7333,6.557377049180328,fdnof,60
7334,6.25,fdnof,60
7335,6.0606060606060606,fdnof,60
7336,5.633802816901408,fdnof,60
7337,5.405405405405405,fdnof,60
7338,5.2631578947368425,fdnof,60
7339,5.063291139240507,fdnof,60
7340,4.938271604938271,fdnof,60
7341,4.761904761904762,fdnof,60
7342,4.597701149425287,fdnof,60
7343,4.444444444444445,fdnof,60
7344,4.3478260869565215,fdnof,60
7345,4.166666666666667,fdnof,60
7346,4.123711340206185,fdnof,60
7348,4.040404040404041,fdnof,60
7349,4.040404040404041,fdnof,60
7350,3.883495145631068,fdnof,60
7351,3.8461538461538463,fdnof,60
7352,3.7735849056603774,fdnof,60
7353,3.6363636363636362,fdnof,60
7355,3.5714285714285716,fdnof,60
7356,3.508771929824561,fdnof,60
7357,3.4782608695652173,fdnof,60
7358,3.4188034188034186,fdnof,60
7359,3.4188034188034186,fdnof,60
7360,3.3057851239669422,fdnof,60
7361,3.252032520325203,fdnof,60
7362,3.1746031746031744,fdnof,60
7363,3.10077519379845,fdnof,60
7364,3.007518796992481,fdnof,60
7365,2.9411764705882355,fdnof,60
7366,2.898550724637681,fdnof,60
7367,2.857142857142857,fdnof,60
7368,2.7210884353741496,fdnof,60
7369,2.6143790849673203,fdnof,60
7370,2.5477707006369426,fdnof,60
7371,2.484472049689441,fdnof,60
7372,2.3529411764705883,fdnof,60
7373,2.2857142857142856,fdnof,60
7375,2.247191011235955,fdnof,60
7376,2.2346368715083798,fdnof,60
7377,2.2099447513812156,fdnof,60
7378,2.185792349726776,fdnof,60
7379,2.1739130434782608,fdnof,60
7380,2.1164021164021163,fdnof,60
7381,2.1052631578947367,fdnof,60
7382,2.0725388601036268,fdnof,60
7384,2.0618556701030926,fdnof,60
7385,2.0618556701030926,fdnof,60
7386,2.0618556701030926,fdnof,60
7388,2.051282051282051,fdnof,60
7389,2.0408163265306123,fdnof,60
7390,2.0408163265306123,fdnof,60
7391,2.030456852791878,fdnof,60
7392,2.0202020202020203,fdnof,60
7393,2.0202020202020203,fdnof,60
7394,2.0,fdnof,60
7395,1.9607843137254901,fdnof,60
7396,1.9230769230769231,fdnof,60
7397,1.9047619047619047,fdnof,60
7398,1.8957345971563981,fdnof,60
7399,1.8957345971563981,fdnof,60
7400,1.8779342723004695,fdnof,60
7401,1.8433179723502304,fdnof,60
7402,1.834862385321101,fdnof,60
7403,1.8181818181818181,fdnof,60
7404,1.8099547511312217,fdnof,60
7405,1.7857142857142858,fdnof,60
7406,1.7699115044247788,fdnof,60
7407,1.7621145374449338,fdnof,60
7408,1.7391304347826086,fdnof,60
7409,1.7241379310344827,fdnof,60
7410,1.7167381974248928,fdnof,60
7411,1.702127659574468,fdnof,60
7413,1.680672268907563,fdnof,60
7415,1.680672268907563,fdnof,60
7416,1.680672268907563,fdnof,60
7417,1.680672268907563,fdnof,60
7418,1.680672268907563,fdnof,60
7419,1.680672268907563,fdnof,60
7420,1.6736401673640167,fdnof,60
7421,1.6597510373443984,fdnof,60
7422,1.6597510373443984,fdnof,60
7424,1.6528925619834711,fdnof,60
7425,1.6528925619834711,fdnof,60
7426,1.6528925619834711,fdnof,60
7427,1.639344262295082,fdnof,60
7428,1.6260162601626016,fdnof,60
7429,1.6194331983805668,fdnof,60
7430,1.606425702811245,fdnof,60
7431,1.593625498007968,fdnof,60
7432,1.5748031496062993,fdnof,60
7433,1.5686274509803921,fdnof,60
7434,1.556420233463035,fdnof,60
7435,1.550387596899225,fdnof,60
7436,1.5267175572519085,fdnof,60
7437,1.520912547528517,fdnof,60
7439,1.509433962264151,fdnof,60
7440,1.5037593984962405,fdnof,60
7441,1.4981273408239701,fdnof,60
7445,1.4981273408239701,fdnof,60
7446,1.4981273408239701,fdnof,60
7447,1.4981273408239701,fdnof,60
7448,1.4981273408239701,fdnof,60
7449,1.492537313432836,fdnof,60
7450,1.492537313432836,fdnof,60
7451,1.486988847583643,fdnof,60
7452,1.486988847583643,fdnof,60
7453,1.4760147601476015,fdnof,60
7455,1.4598540145985401,fdnof,60
7456,1.4492753623188406,fdnof,60
7457,1.444043321299639,fdnof,60
7458,1.4336917562724014,fdnof,60
7459,1.4234875444839858,fdnof,60
7461,1.4184397163120568,fdnof,60
7462,1.4134275618374559,fdnof,60
7463,1.4035087719298245,fdnof,60
7464,1.3937282229965158,fdnof,60
7470,1.3888888888888888,fdnof,60
7471,1.3840830449826989,fdnof,60
7475,1.3793103448275863,fdnof,60
7476,1.3745704467353952,fdnof,60
7477,1.36986301369863,fdnof,60
7478,1.3651877133105803,fdnof,60
7479,1.3651877133105803,fdnof,60
7480,1.3651877133105803,fdnof,60
7482,1.3605442176870748,fdnof,60
7483,1.3559322033898304,fdnof,60
7484,1.3513513513513513,fdnof,60
7485,1.3513513513513513,fdnof,60
7486,1.342281879194631,fdnof,60
7487,1.3377926421404682,fdnof,60
7488,1.3333333333333333,fdnof,60
7489,1.3333333333333333,fdnof,60
7491,1.3245033112582782,fdnof,60
7492,1.3157894736842106,fdnof,60
7493,1.3071895424836601,fdnof,60
7499,1.3029315960912051,fdnof,60
7501,1.2987012987012987,fdnof,60
7502,1.2903225806451613,fdnof,60
7505,1.2903225806451613,fdnof,60
7506,1.2861736334405145,fdnof,60
7507,1.2861736334405145,fdnof,60
7508,1.2861736334405145,fdnof,60
7509,1.2820512820512822,fdnof,60
7510,1.2779552715654952,fdnof,60
7511,1.2738853503184713,fdnof,60
7512,1.2738853503184713,fdnof,60
