id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p42,0,0,0,0,0,0,0,0,0
p42,1,40,40,0,0,0,0,40,1
p42,6,40,40,1,0,0,0,39,3
p42,7,40,40,0,0,0,0,40,12
p42,8,40,40,0,0,0,0,40,27
p42,9,40,40,0,0,0,0,40,37
p42,10,40,40,5,0,0,0,35,30
p42,11,40,40,14,0,0,0,26,15
p42,12,40,40,16,0,0,0,24,10
p42,13,40,40,17,0,0,0,23,0
p42,14,40,40,17,0,0,0,23,20
p42,15,40,40,18,0,0,0,22,16
p42,16,40,40,19,0,0,0,21,13
p42,17,40,40,22,0,0,0,18,7
p42,18,40,40,22,0,0,0,18,0
p42,19,40,40,22,0,0,0,18,17
p42,20,40,40,23,0,0,0,17,14
p42,21,40,40,24,0,0,0,16,11
p42,22,40,40,25,0,0,0,15,5
p42,23,40,40,25,0,0,0,15,0
p42,24,40,40,25,0,0,0,15,13
p42,25,40,40,25,0,0,0,15,11
p42,26,40,40,25,0,0,0,15,9
p42,27,40,40,25,0,0,0,15,6
p42,28,40,40,25,0,0,0,15,0
p42,29,40,40,25,0,0,0,15,15
p42,30,40,40,25,0,0,0,15,13
p42,31,40,40,25,0,0,0,15,10
p42,32,40,40,25,0,0,0,15,6
p42,33,40,40,25,0,0,0,15,1
p42,34,40,40,25,0,0,0,15,8
p42,35,40,40,25,0,0,0,15,15
p42,36,40,40,25,0,0,0,15,11
p42,37,40,40,25,0,0,0,15,3
p42,38,40,40,25,0,0,0,15,0
p42,40,40,40,25,0,0,0,15,15
p42,41,40,40,25,0,0,0,15,8
p42,42,40,40,25,0,0,0,15,3
p42,43,40,40,25,0,0,0,15,1
p42,44,40,40,25,0,0,0,15,0
p42,45,40,40,25,0,0,0,15,12
p42,47,40,40,25,0,0,0,15,9
p42,48,40,40,25,0,0,0,15,3
p42,49,40,40,25,0,0,0,15,0
p42,50,40,40,25,0,0,0,15,13
p42,51,40,40,25,0,0,0,15,10
p42,52,40,40,25,0,0,0,15,7
p42,53,40,40,25,0,0,0,15,4
p42,54,40,40,25,0,0,0,15,0
p42,55,40,40,25,0,0,0,15,13
p42,57,40,40,25,0,0,0,15,10
p42,58,40,40,25,0,0,0,15,4
p42,59,40,40,25,0,0,0,15,3
p42,60,40,40,25,0,0,0,15,12
p42,62,40,40,25,0,0,0,15,9
p42,64,40,40,25,0,0,0,15,2
p42,65,40,40,25,0,0,0,15,7
p42,66,40,40,25,0,0,0,15,9
p42,67,40,40,25,0,0,0,15,8
p42,68,40,40,25,0,0,0,15,6
p42,69,40,40,25,0,0,0,15,5
p42,70,40,40,25,0,0,0,15,1
p42,71,40,40,25,0,0,0,15,12
p42,72,40,40,25,0,0,0,15,9
p42,73,40,40,25,0,0,0,15,7
p42,74,40,40,25,0,0,0,15,6
p42,77,40,40,25,0,0,0,15,13
p42,78,40,40,25,0,0,0,15,8
p42,79,40,40,25,0,0,0,15,5
p42,80,40,40,25,0,0,0,15,4
p42,81,40,40,25,0,0,0,15,1
p42,82,40,40,25,0,0,0,15,12
p42,83,40,40,25,0,0,0,15,12
p42,84,40,40,25,0,0,0,15,7
p42,86,40,40,25,0,0,0,15,5
p42,88,40,40,25,0,0,0,15,11
p42,89,40,40,25,0,0,0,15,8
p42,90,40,40,25,0,0,0,15,7
p42,91,40,40,25,0,0,0,15,5
p42,92,40,40,25,0,0,0,15,3
p42,93,40,40,25,0,0,0,15,6
p42,94,40,40,25,0,0,0,15,13
p42,95,40,40,25,0,0,0,15,10
p42,97,40,40,25,0,0,0,15,7
p42,99,40,40,25,0,0,0,15,8
p42,100,40,40,25,0,0,0,15,9
p42,102,40,40,25,0,0,0,15,5
p42,104,40,40,25,0,0,0,15,4
p42,105,40,40,25,0,0,0,15,12
p42,106,40,40,25,0,0,0,15,7
p42,107,40,40,25,0,0,0,15,6
p42,108,40,40,25,0,0,0,15,4
p42,110,40,40,25,0,0,0,15,5
p42,111,40,40,25,0,0,0,15,11
p42,113,40,40,25,0,0,0,15,10
p42,114,40,40,25,0,0,0,15,9
p42,115,40,40,25,0,0,0,15,7
p42,116,40,40,25,0,0,0,15,10
p42,117,40,40,25,0,0,0,15,11
p42,118,40,40,25,0,0,0,15,10
p42,119,40,40,25,0,0,0,15,8
p42,120,40,40,25,0,0,0,15,7
p42,121,40,40,25,0,0,0,15,6
p42,122,40,40,25,0,0,0,15,13
p42,123,40,40,25,0,0,0,15,11
p42,124,40,40,25,0,0,0,15,10
p42,126,40,40,25,0,0,0,15,8
p42,127,40,40,25,0,0,0,15,9
p42,128,40,40,25,0,0,0,15,11
p42,130,40,40,25,0,0,0,15,10
p42,131,40,40,25,0,0,0,15,9
p42,132,40,40,25,0,0,0,15,8
p42,133,40,40,25,0,0,0,15,10
p42,134,40,40,25,0,0,0,15,10
p42,135,40,40,25,0,0,0,15,8
p42,136,40,40,25,0,0,0,15,7
p42,138,40,40,25,0,0,0,15,5
p42,139,40,40,25,0,0,0,15,8
p42,140,40,40,25,0,0,0,15,8
p42,141,40,40,25,0,0,0,15,10
p42,143,40,40,25,0,0,0,15,9
p42,144,40,40,25,0,0,0,15,7
p42,145,40,40,25,0,0,0,15,8
p42,146,40,40,25,0,0,0,15,13
p42,147,40,40,25,0,0,0,15,12
p42,148,40,40,25,0,0,0,15,11
p42,149,40,40,25,0,0,0,15,9
p42,150,40,40,25,0,0,0,15,7
p42,151,40,40,25,0,0,0,15,8
p42,152,40,40,25,0,0,0,15,6
p42,156,40,40,25,0,0,0,15,4
p42,157,40,40,25,0,0,0,15,8
p42,158,40,40,25,0,0,0,15,10
p42,159,40,40,25,0,0,0,15,9
p42,160,40,40,25,0,0,0,15,8
p42,161,40,40,25,0,0,0,15,7
p42,163,40,40,25,0,0,0,15,11
p42,164,40,40,25,0,0,0,15,14
p42,165,40,40,25,0,0,0,15,13
p42,167,40,40,25,0,0,0,15,12
p42,169,40,40,25,0,0,0,15,13
p42,170,40,40,25,0,0,0,15,10
p42,171,40,40,25,0,0,0,15,9
p42,172,40,40,25,0,0,0,15,8
p42,173,40,40,25,0,0,0,15,7
p42,174,40,40,25,0,0,0,15,8
p42,175,40,40,25,0,0,0,15,13
p42,177,40,40,25,0,0,0,15,9
p42,178,40,40,25,0,0,0,15,8
p42,179,40,40,25,0,0,0,15,6
