id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p31,0,0,0,0,20,0,0,0,0
p31,7,0,0,0,20,1,0,0,0
p31,12,0,0,0,20,7,0,0,0
p31,17,0,0,0,20,17,0,0,0
p31,22,0,0,0,20,19,0,0,0
p31,27,0,0,0,20,20,0,0,0
p31,600,7,0,0,20,20,0,7,0
p31,601,21,1,0,20,20,0,21,0
p31,602,24,4,0,20,20,0,24,0
p31,603,29,9,0,20,20,0,29,0
p31,604,30,10,0,19,19,1,29,0
p31,611,30,10,0,19,18,1,29,0
p31,612,30,10,0,18,18,2,28,0
p31,614,30,10,0,17,17,3,27,0
p31,615,30,10,0,16,16,4,26,0
p31,617,30,10,0,15,15,5,25,0
p31,618,30,10,0,15,12,5,25,0
p31,619,30,10,0,14,12,6,24,0
p31,620,30,10,0,13,13,7,23,0
p31,621,30,10,0,12,12,8,22,0
p31,623,30,10,0,11,10,9,21,0
p31,624,30,10,0,6,5,14,16,0
p31,625,30,10,0,0,0,20,10,1
p31,628,30,10,0,0,0,20,10,0
p31,630,30,10,0,0,0,20,10,2
p31,631,30,10,0,0,0,20,10,9
p31,632,30,10,1,0,0,20,9,8
p31,633,30,10,3,0,0,20,7,6
p31,634,30,10,3,0,0,20,7,2
p31,636,30,10,4,0,0,20,6,1
p31,637,30,10,4,0,0,20,6,4
p31,639,30,10,5,0,0,20,5,3
p31,642,30,10,5,0,0,20,5,3
p31,643,30,10,5,0,0,20,5,1
p31,644,30,10,5,0,0,20,5,0
p31,648,30,10,5,0,0,20,5,4
p31,649,30,10,5,0,0,20,5,3
p31,650,30,10,7,0,0,20,3,0
p31,653,30,10,7,0,0,20,3,3
p31,657,30,10,8,0,0,20,2,2
p31,658,30,10,9,0,0,20,1,1
p31,660,30,10,9,0,0,20,1,0
p31,664,30,10,9,0,0,20,1,1
p31,665,30,10,10,0,0,20,0,0
p31,1204,29,9,10,1,0,19,0,0
p31,1205,29,9,10,1,1,19,0,0
p31,1211,29,9,9,1,1,19,1,0
p31,1212,28,8,9,2,1,18,1,0
p31,1214,27,7,9,3,1,17,1,0
p31,1215,26,6,9,3,3,17,0,0
p31,1217,25,5,9,4,4,16,0,0
p31,1219,24,4,9,5,5,15,0,0
p31,1220,23,3,8,6,5,14,1,0
p31,1221,23,3,8,6,7,14,1,0
p31,1222,22,2,8,7,7,13,1,0
p31,1223,21,1,8,8,8,12,1,0
p31,1224,20,0,8,9,10,11,1,0
p31,1225,19,0,8,10,10,10,1,0
p31,1226,19,0,8,10,11,10,1,0
p31,1227,18,0,8,11,12,9,1,0
p31,1228,17,0,8,12,12,8,1,0
p31,1230,16,0,8,13,13,7,1,0
p31,1232,16,0,8,13,14,7,1,0
p31,1233,15,0,8,14,15,6,1,0
p31,1234,13,0,8,16,15,4,1,0
p31,1235,12,0,6,16,16,4,2,0
p31,1236,10,0,6,18,18,2,2,0
