id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p7,0,0,0,0,20,0,0,0,0
p7,1,30,10,0,18,0,2,28,0
p7,6,30,10,0,0,0,20,10,0
p7,7,30,10,0,0,0,20,10,10
p7,10,30,10,1,0,0,20,9,9
p7,11,30,10,5,0,0,20,5,5
p7,12,30,10,5,0,0,20,5,4
p7,13,30,10,5,0,0,20,5,0
p7,17,30,10,5,0,0,20,5,5
p7,18,30,10,5,0,0,20,5,4
p7,20,30,10,5,0,0,20,5,3
p7,21,30,10,5,0,0,20,5,2
p7,22,30,10,5,0,0,20,5,4
p7,23,30,10,5,0,0,20,5,3
p7,25,30,10,5,0,0,20,5,2
p7,27,30,10,5,0,0,20,5,4
p7,28,30,10,5,0,0,20,5,2
p7,30,30,10,5,0,0,20,5,1
p7,32,30,10,6,0,0,20,4,4
p7,36,30,10,6,0,0,20,4,3
p7,37,30,10,6,0,0,20,4,4
p7,38,30,10,6,0,0,20,4,2
p7,39,30,10,6,0,0,20,4,1
p7,41,30,10,6,0,0,20,4,0
p7,43,30,10,6,0,0,20,4,4
p7,47,30,10,6,0,0,20,4,0
p7,48,30,10,6,0,0,20,4,3
p7,51,30,10,6,0,0,20,4,0
p7,53,30,10,6,0,0,20,4,4
p7,54,30,10,6,0,0,20,4,3
p7,55,30,10,6,0,0,20,4,2
p7,56,30,10,6,0,0,20,4,1
p7,58,30,10,6,0,0,20,4,3
p7,59,30,10,6,0,0,20,4,3
p7,60,30,10,6,0,0,20,4,2
p7,63,30,10,6,0,0,20,4,1
p7,64,30,10,6,0,0,20,4,3
p7,66,30,10,6,0,0,20,4,2
p7,67,30,10,6,0,0,20,4,1
p7,69,30,10,6,0,0,20,4,3
p7,73,30,10,6,0,0,20,4,1
p7,74,30,10,6,0,0,20,4,4
p7,75,30,10,6,0,0,20,4,3
p7,76,30,10,6,0,0,20,4,2
p7,79,30,10,6,0,0,20,4,2
p7,80,30,10,6,0,0,20,4,3
p7,81,30,10,6,0,0,20,4,3
p7,84,30,10,6,0,0,20,4,1
p7,85,30,10,6,0,0,20,4,3
p7,89,30,10,6,0,0,20,4,2
p7,91,30,10,6,0,0,20,4,2
p7,92,30,10,6,0,0,20,4,2
p7,97,30,10,6,0,0,20,4,4
p7,101,30,10,6,0,0,20,4,1
p7,102,30,10,6,0,0,20,4,1
p7,103,30,10,6,0,0,20,4,3
p7,107,30,10,6,0,0,20,4,2
p7,108,30,10,6,0,0,20,4,4
p7,109,30,10,6,0,0,20,4,3
p7,113,30,10,6,0,0,20,4,2
