t,kappa,nof,cycle
4537,1.0075566750629723,sdnof,30
4539,1.0050251256281406,sdnof,30
4544,1.0050251256281406,sdnof,30
4545,1.0050251256281406,sdnof,30
4565,1.0025062656641603,sdnof,30
4574,1.0025062656641603,sdnof,30
4575,1.0,sdnof,30
4578,1.0,sdnof,30
4623,0.9975062344139651,sdnof,30
4631,0.9975062344139651,sdnof,30
4636,0.9950248756218906,sdnof,30
4638,0.9950248756218906,sdnof,30
4665,0.9925558312655087,sdnof,30
4670,0.9925558312655087,sdnof,30
4693,0.9925558312655087,sdnof,30
4725,0.9900990099009901,sdnof,30
4726,0.9876543209876543,sdnof,30
4727,0.9876543209876543,sdnof,30
4750,0.9852216748768473,sdnof,30
4753,0.9852216748768473,sdnof,30
4758,0.9852216748768473,sdnof,30
4759,0.9852216748768473,sdnof,30
4783,0.9852216748768473,sdnof,30
4785,0.9828009828009828,sdnof,30
4787,0.9828009828009828,sdnof,30
4788,0.9828009828009828,sdnof,30
4809,0.9803921568627451,sdnof,30
4813,0.9779951100244498,sdnof,30
4814,0.9779951100244498,sdnof,30
4817,0.9779951100244498,sdnof,30
4874,0.975609756097561,sdnof,30
4875,0.975609756097561,sdnof,30
4877,0.975609756097561,sdnof,30
4905,0.975609756097561,sdnof,30
4909,0.975609756097561,sdnof,30
4930,0.9732360097323601,sdnof,30
4938,0.9732360097323601,sdnof,30
4963,0.9732360097323601,sdnof,30
4967,0.9732360097323601,sdnof,30
5086,0.970873786407767,sdnof,30
5148,0.970873786407767,sdnof,30
5358,0.970873786407767,sdnof,30
5387,0.970873786407767,sdnof,30
5400,1.941747572815534,sdnof,30
5405,1.9275362318840579,sdnof,30
5406,1.8788598574821853,sdnof,30
5407,1.7990762124711317,sdnof,30
5408,1.7235955056179775,sdnof,30
5409,1.6064516129032258,sdnof,30
5410,1.546218487394958,sdnof,30
5411,1.2824858757062148,sdnof,30
5412,1.1225919439579686,sdnof,30
5413,0.9579967689822294,sdnof,30
5414,0.837173579109063,sdnof,30
5415,0.7492537313432835,sdnof,30
5416,0.724031007751938,sdnof,30
5417,0.739202657807309,sdnof,30
5418,0.7425569176882661,sdnof,30
5419,0.7662337662337663,sdnof,30
5420,0.8110236220472441,sdnof,30
5421,1.0456852791878173,sdnof,30
5422,1.387205387205387,sdnof,30
5423,1.615686274509804,sdnof,30
5424,1.791304347826087,sdnof,30
5425,1.8642533936651584,sdnof,30
5435,1.8642533936651584,sdnof,30
5442,2.06,sdnof,30
5446,2.6580645161290324,sdnof,30
5447,3.0072992700729926,sdnof,30
5448,3.3495934959349594,sdnof,30
5450,3.8867924528301887,sdnof,30
5451,7.357142857142857,sdnof,30
5452,11.135135135135135,sdnof,30
5453,22.88888888888889,sdnof,30
5454,25.75,sdnof,30
5475,21.63157894736842,sdnof,30
5477,22.833333333333332,sdnof,30
5478,22.833333333333332,sdnof,30
5503,21.63157894736842,sdnof,30
5504,20.55,sdnof,30
5505,17.82608695652174,sdnof,30
5506,17.083333333333332,sdnof,30
5507,15.185185185185185,sdnof,30
5508,15.76923076923077,sdnof,30
5511,15.76923076923077,sdnof,30
5512,15.76923076923077,sdnof,30
5513,15.76923076923077,sdnof,30
5514,15.76923076923077,sdnof,30
5529,15.148148148148149,sdnof,30
5531,14.607142857142858,sdnof,30
5532,12.78125,sdnof,30
5533,11.054054054054054,sdnof,30
5534,9.511627906976743,sdnof,30
5535,8.891304347826088,sdnof,30
5536,7.865384615384615,sdnof,30
5537,7.716981132075472,sdnof,30
5538,7.051724137931035,sdnof,30
5539,6.932203389830509,sdnof,30
5541,6.932203389830509,sdnof,30
5542,6.932203389830509,sdnof,30
5543,6.932203389830509,sdnof,30
5544,6.932203389830509,sdnof,30
5556,6.816666666666666,sdnof,30
5557,6.688524590163935,sdnof,30
5558,6.444444444444445,sdnof,30
5559,6.246153846153846,sdnof,30
5560,6.151515151515151,sdnof,30
5561,5.869565217391305,sdnof,30
5562,5.704225352112676,sdnof,30
5563,5.328947368421052,sdnof,30
5564,4.466666666666667,sdnof,30
5565,3.855769230769231,sdnof,30
5566,3.3140495867768593,sdnof,30
5567,2.9703703703703703,sdnof,30
5568,2.8439716312056738,sdnof,30
5569,2.6556291390728477,sdnof,30
5570,2.6209150326797386,sdnof,30
5571,2.587096774193548,sdnof,30
5572,2.587096774193548,sdnof,30
5573,2.587096774193548,sdnof,30
5574,2.587096774193548,sdnof,30
5575,2.587096774193548,sdnof,30
5585,2.5705128205128207,sdnof,30
5587,2.554140127388535,sdnof,30
5589,2.537974683544304,sdnof,30
5590,2.4906832298136647,sdnof,30
5591,2.3727810650887573,sdnof,30
5592,2.3179190751445087,sdnof,30
5593,2.2154696132596685,sdnof,30
5594,2.094240837696335,sdnof,30
5595,2.0202020202020203,sdnof,30
5596,1.9704433497536946,sdnof,30
5597,1.9230769230769231,sdnof,30
5598,1.9230769230769231,sdnof,30
5599,1.8867924528301887,sdnof,30
5601,1.8867924528301887,sdnof,30
5602,1.8867924528301887,sdnof,30
5603,1.8867924528301887,sdnof,30
5604,1.8867924528301887,sdnof,30
5605,1.8867924528301887,sdnof,30
5622,1.8518518518518519,sdnof,30
5623,1.8518518518518519,sdnof,30
5624,1.82648401826484,sdnof,30
5625,1.7621145374449338,sdnof,30
5626,1.702127659574468,sdnof,30
5627,1.694915254237288,sdnof,30
5628,1.6877637130801688,sdnof,30
5629,1.6736401673640167,sdnof,30
5631,1.6666666666666667,sdnof,30
5632,1.6666666666666667,sdnof,30
5633,1.6666666666666667,sdnof,30
5634,1.6666666666666667,sdnof,30
5635,1.6666666666666667,sdnof,30
5651,1.6597510373443984,sdnof,30
5652,1.6528925619834711,sdnof,30
5653,1.646090534979424,sdnof,30
5654,1.6129032258064515,sdnof,30
5655,1.6,sdnof,30
5656,1.5686274509803921,sdnof,30
5657,1.550387596899225,sdnof,30
5658,1.5384615384615385,sdnof,30
5659,1.5267175572519085,sdnof,30
5660,1.520912547528517,sdnof,30
5661,1.520912547528517,sdnof,30
5662,1.520912547528517,sdnof,30
5663,1.520912547528517,sdnof,30
5664,1.520912547528517,sdnof,30
5665,1.520912547528517,sdnof,30
5666,1.520912547528517,sdnof,30
5680,1.5151515151515151,sdnof,30
5681,1.509433962264151,sdnof,30
