id,t,dTot,dFed,rFed,oFed,sFed
p34,0,0,0,0,20,0
p34,12,0,0,0,20,1
p34,17,0,0,0,20,4
p34,23,0,0,0,20,8
p34,28,0,0,0,20,20
p34,601,12,0,0,20,20
p34,602,30,10,0,20,20
p34,613,30,10,0,20,19
p34,618,30,10,0,20,17
p34,623,30,10,0,20,16
p34,628,30,10,0,20,15
p34,650,30,10,0,20,17
p34,652,30,10,0,18,18
p34,654,30,10,0,17,17
p34,658,30,10,0,16,16
p34,659,30,10,0,15,15
p34,666,30,10,0,14,14
p34,667,30,10,0,13,13
p34,670,30,10,0,12,12
p34,678,30,10,0,10,10
p34,691,30,10,0,9,9
p34,692,30,10,0,8,8
p34,696,30,10,0,7,7
p34,698,30,10,0,6,6
p34,699,30,10,0,6,5
p34,700,30,10,0,5,5
p34,703,30,10,0,3,2
p34,704,30,10,0,1,1
p34,707,30,10,0,0,0
p34,771,30,10,1,0,0
p34,1012,30,10,2,0,0
p34,1022,30,10,3,0,0
p34,1027,30,10,4,0,0
p34,1250,29,9,4,1,1
p34,1252,28,8,4,2,2
p34,1254,27,7,4,3,3
p34,1258,26,6,4,4,3
p34,1259,25,5,4,5,4
p34,1260,25,5,4,5,5
p34,1266,24,4,4,6,6
p34,1268,23,3,4,7,7
p34,1270,22,2,4,8,8
p34,1278,21,1,4,9,9
p34,1279,20,0,4,10,10
p34,1285,20,0,5,10,10
p34,1291,19,0,5,11,11
p34,1292,18,0,5,12,12
p34,1296,17,0,5,13,13
p34,1298,16,0,5,14,13
p34,1300,14,0,5,16,13
p34,1304,11,0,5,19,13
p34,1307,10,0,5,20,13
p34,1310,10,0,4,20,13
p34,1318,10,0,3,20,13
p34,1332,10,0,2,20,13
p34,1342,10,0,2,20,12
p34,1349,10,0,2,20,11
p34,1361,10,0,2,20,20
p34,1389,10,0,1,20,20
p34,1413,10,0,1,19,19
p34,1415,10,0,1,18,18
p34,1417,10,0,1,17,17
p34,1424,10,0,1,16,16
p34,1425,10,0,1,15,15
p34,1426,10,0,1,14,14
p34,1468,9,0,1,15,15
p34,1478,9,0,1,14,14
p34,1479,9,0,1,14,13
p34,1480,9,0,1,13,13
p34,1516,9,0,0,13,13
p34,1594,9,0,0,12,12
p34,1609,9,0,0,12,11
p34,1610,9,0,0,11,11
p34,1720,7,0,0,13,11
p34,1721,7,0,0,13,13
p34,1800,11,0,0,13,13
p34,1801,14,0,0,13,13
p34,1802,37,17,0,13,13
p34,1828,36,16,0,14,14
p34,1936,36,16,0,13,13
p34,1937,36,16,0,13,12
p34,1938,36,16,0,11,11
p34,1939,36,16,0,10,10
p34,1943,36,16,0,9,9
p34,1951,36,16,0,8,8
p34,1973,36,16,0,7,7
p34,1979,35,15,0,8,8
p34,1986,35,15,0,7,7
p34,1991,35,15,0,7,6
p34,1993,35,15,0,5,4
p34,1994,35,15,0,4,4
p34,1997,35,15,0,3,3
p34,2003,35,15,0,2,2
p34,2013,34,14,0,3,3
p34,2016,34,14,0,2,2
p34,2023,34,14,0,1,1
p34,2025,33,13,0,2,2
p34,2027,32,12,0,3,3
p34,2042,32,12,0,2,2
p34,2044,32,12,0,1,1
p34,2047,32,12,0,0,0
p34,2078,31,11,0,1,1
p34,2080,30,10,0,2,2
p34,2085,30,10,0,1,1
p34,2087,30,10,0,0,0
p34,2446,30,10,1,0,0
p34,2536,29,9,1,1,1
p34,2538,28,8,1,2,2
p34,2539,26,6,1,4,4
p34,2543,25,5,1,5,5
p34,2551,24,4,1,5,5
p34,2573,23,3,1,6,5
p34,2586,22,2,1,7,5
p34,2590,22,2,0,7,5
p34,2591,21,1,0,8,5
p34,2593,20,0,0,9,5
p34,2594,19,0,0,10,5
p34,2597,18,0,0,11,5
p34,2603,17,0,0,12,5
p34,2616,16,0,0,13,5
p34,2623,15,0,0,14,5
p34,2640,15,0,0,14,4
p34,2642,14,0,0,15,4
p34,2644,13,0,0,16,4
p34,2647,12,0,0,17,4
p34,2653,12,0,0,17,5
p34,2654,12,0,0,17,17
p34,2685,11,0,0,18,18
p34,2688,10,0,0,19,19
p34,2777,10,0,0,19,19
p34,2791,10,0,0,18,18
p34,2797,10,0,0,17,17
p34,2801,10,0,0,16,16
p34,2807,10,0,0,15,15
p34,2810,10,0,0,14,14
p34,2811,10,0,0,13,13
p34,2819,10,0,0,12,12
p34,2824,10,0,0,11,11
p34,2842,10,0,0,10,10
p34,3000,15,0,0,10,10
p34,3001,40,20,0,10,10
p34,3133,40,20,0,10,9
p34,3134,40,20,0,10,10
p34,3151,39,19,0,11,11
p34,3272,39,19,0,11,10
p34,3273,39,19,0,9,9
p34,3279,39,19,0,9,8
p34,3280,39,19,0,8,8
p34,3294,39,19,0,8,7
p34,3295,39,19,0,7,7
p34,3298,38,18,0,8,8
p34,3302,38,18,0,7,7
p34,3304,38,18,0,6,6
p34,3306,38,18,0,5,5
p34,3331,38,18,0,4,4
p34,3335,38,18,0,3,3
p34,3343,38,18,0,3,2
p34,3344,38,18,0,2,2
p34,3354,38,18,0,1,1
p34,3362,38,18,0,0,0
p34,3391,37,17,0,1,1
p34,3395,37,17,0,0,0
p34,3397,36,16,0,1,1
p34,3401,35,15,0,2,2
p34,3407,34,14,0,3,3
p34,3410,33,13,0,4,4
p34,3411,32,12,0,5,5
p34,3418,32,12,0,4,4
p34,3419,31,11,0,5,5
p34,3420,31,11,0,4,4
p34,3423,31,11,0,3,3
p34,3424,30,10,0,4,4
p34,3431,30,10,0,3,3
p34,3437,30,10,0,2,2
p34,3440,30,10,0,1,1
p34,3442,30,10,0,0,0
p34,3747,30,10,1,0,0
p34,3873,29,9,1,1,0
p34,3874,28,8,1,2,0
p34,3880,27,7,1,3,0
p34,3895,26,6,1,4,0
p34,3902,25,5,1,5,0
p34,3904,24,4,1,6,0
p34,3906,23,3,1,7,0
p34,3932,22,2,1,8,0
p34,3935,21,1,1,9,0
p34,3944,20,0,1,10,0
p34,3954,19,0,1,11,0
p34,3958,19,0,1,11,10
p34,3959,19,0,1,11,11
p34,3962,18,0,1,12,12
p34,3995,17,0,1,13,12
p34,3996,17,0,1,13,13
p34,4002,17,0,1,13,13
p34,4018,16,0,1,14,14
p34,4020,15,0,1,15,15
p34,4023,14,0,1,16,15
p34,4024,14,0,1,16,16
p34,4031,13,0,1,17,17
p34,4037,12,0,1,18,18
p34,4041,11,0,1,19,19
p34,4042,10,0,1,20,20
p34,4043,10,0,1,20,20
p34,4046,10,0,0,20,20
p34,4061,10,0,0,20,19
p34,4062,10,0,0,19,19
p34,4064,10,0,0,18,18
p34,4066,10,0,0,17,17
p34,4079,10,0,0,17,17
p34,4085,10,0,0,16,16
p34,4102,10,0,0,16,16
p34,4148,10,0,0,15,15
p34,4162,10,0,0,14,14
p34,4165,10,0,0,14,13
p34,4166,10,0,0,14,14
p34,4188,10,0,0,13,13
p34,4196,10,0,0,13,12
p34,4197,10,0,0,12,12
p34,4200,13,0,0,12,12
p34,4201,35,15,0,12,12
p34,4202,40,20,0,12,12
p34,4216,40,20,0,11,11
p34,4241,40,20,0,11,10
p34,4282,40,20,0,11,9
p34,4290,40,20,0,11,8
p34,4304,40,20,0,11,7
p34,4334,40,20,0,10,10
p34,4339,40,20,0,9,9
p34,4344,40,20,0,8,8
p34,4349,40,20,0,7,7
p34,4357,40,20,0,6,6
p34,4390,40,20,0,5,5
p34,4408,40,20,0,4,4
p34,4426,40,20,0,3,3
p34,4428,40,20,0,2,2
p34,4429,40,20,0,1,1
p34,4439,40,20,0,0,0
p34,4546,40,20,1,0,0
p34,4662,39,19,1,1,0
p34,4664,38,18,1,2,0
p34,4666,37,17,1,3,0
p34,4685,36,16,1,4,0
p34,4720,36,16,1,4,4
p34,4742,36,16,0,4,4
p34,4748,35,15,0,5,4
p34,4749,35,15,0,5,5
p34,4762,34,14,0,6,6
p34,4788,33,13,0,7,6
p34,4789,33,13,0,7,7
p34,4797,32,12,0,8,8
p34,4816,31,11,0,9,9
p34,4834,31,11,1,9,9
p34,4842,31,11,1,8,8
p34,4850,31,11,1,7,7
p34,4867,31,11,1,6,6
p34,4886,31,11,2,6,6
p34,4894,31,11,2,6,5
p34,4911,31,11,2,4,4
p34,4922,31,11,2,3,3
p34,4934,30,10,2,4,4
p34,4939,29,9,2,5,5
p34,4944,28,8,2,6,5
p34,4945,28,8,2,6,6
p34,4946,28,8,2,6,5
p34,4947,28,8,2,5,5
p34,4949,27,7,2,6,6
p34,4958,26,6,2,7,7
p34,4959,26,6,2,5,5
p34,4962,26,6,2,4,4
p34,4965,26,6,2,3,3
p34,4968,26,6,2,2,2
p34,4973,26,6,2,1,1
p34,4975,26,6,2,0,0
p34,4977,26,6,3,0,0
p34,4990,25,5,3,1,0
p34,5008,24,4,3,2,0
p34,5026,23,3,3,3,0
p34,5028,22,2,3,4,0
p34,5029,21,1,3,5,0
p34,5039,20,0,3,6,0
p34,5106,20,0,3,6,6
p34,5157,20,0,3,6,6
p34,5213,20,0,2,6,6
p34,5222,20,0,1,6,6
p34,5226,20,0,1,6,6
p34,5234,20,0,0,6,6
p34,5275,20,0,0,5,5
p34,5320,20,0,0,5,5
p34,5329,20,0,0,5,4
p34,5330,20,0,0,5,5
p34,5386,20,0,0,4,4
p34,5390,20,0,0,3,3
p34,5400,26,6,0,3,3
p34,5401,50,30,0,3,3
p34,5418,50,30,0,3,2
p34,5442,49,29,0,4,2
p34,5450,48,28,0,5,2
p34,5451,48,28,0,5,1
p34,5467,47,27,0,6,1
p34,5493,47,27,0,6,0
p34,5494,46,26,0,7,0
p34,5511,45,25,0,8,0
p34,5523,44,24,0,9,0
p34,5530,44,24,0,8,8
p34,5539,44,24,0,7,7
p34,5547,43,23,0,8,8
p34,5558,43,23,0,7,7
p34,5559,41,21,0,9,9
p34,5562,40,20,0,9,8
p34,5563,40,20,0,9,9
p34,5565,39,19,0,10,10
p34,5568,38,18,0,11,11
p34,5573,37,17,0,12,12
p34,5575,36,16,0,13,13
p34,5577,36,16,0,12,12
p34,5583,36,16,0,11,11
p34,5585,36,16,0,10,9
p34,5586,36,16,0,9,9
p34,5600,36,16,0,8,8
p34,5610,36,16,0,7,7
p34,5633,36,16,0,6,6
p34,5638,36,16,0,6,5
p34,5639,36,16,0,5,5
p34,5654,36,16,0,4,4
p34,5679,35,15,0,5,5
p34,5685,35,15,0,4,4
p34,5691,34,14,0,5,5
p34,5700,34,14,0,5,4
p34,5701,34,14,0,3,3
p34,5720,34,14,0,2,2
p34,5729,34,14,0,1,1
p34,5730,34,14,0,0,0
p34,5924,34,14,1,0,0
p34,5930,33,13,1,1,0
p34,5969,33,13,1,1,1
p34,5986,32,12,1,2,2
p34,6130,31,11,1,3,3
p34,6136,31,11,2,3,3
p34,6139,30,10,2,4,3
p34,6140,30,10,2,4,4
p34,6158,29,9,2,5,5
p34,6160,29,9,2,4,4
p34,6162,28,8,2,5,5
p34,6164,28,8,2,3,3
p34,6165,28,8,2,2,2
p34,6177,27,7,2,3,2
p34,6178,27,7,2,3,3
p34,6180,27,7,2,2,2
p34,6183,26,6,2,3,3
p34,6185,25,5,2,4,4
p34,6186,24,4,2,5,4
p34,6195,24,4,2,4,4
p34,6199,24,4,2,3,3
p34,6200,23,3,2,4,4
p34,6210,22,2,2,5,5
p34,6221,22,2,2,4,4
p34,6224,22,2,2,3,3
p34,6233,21,1,2,3,3
p34,6239,20,0,2,4,4
p34,6240,20,0,1,4,4
p34,6243,20,0,1,3,3
p34,6254,19,0,1,4,4
p34,6260,19,0,1,3,3
p34,6286,18,0,1,4,3
p34,6301,16,0,1,6,3
p34,6320,15,0,1,7,3
p34,6329,14,0,1,8,3
p34,6395,14,0,1,8,6
p34,6396,14,0,1,8,8
p34,6459,13,0,1,9,9
p34,6493,13,0,0,9,9
p34,6507,13,0,0,9,9
p34,6523,13,0,0,9,9
p34,6597,13,0,0,8,8
p34,6601,28,8,0,8,8
p34,6602,43,23,0,8,8
p34,6625,42,22,0,9,9
p34,6754,42,22,0,9,8
p34,6760,41,21,0,10,8
p34,6761,41,21,0,10,7
p34,6764,39,19,0,12,7
p34,6765,38,18,0,13,7
p34,6780,37,17,0,14,7
p34,6799,36,16,0,15,7
p34,6821,35,15,0,16,7
p34,6825,34,14,0,17,7
p34,6833,33,13,0,18,7
p34,6843,32,12,0,19,7
p34,6848,32,12,0,18,16
p34,6849,32,12,0,18,18
p34,6854,32,12,0,17,17
p34,6864,32,12,0,16,16
p34,6868,32,12,0,15,15
p34,6882,31,11,0,16,16
p34,6883,31,11,0,16,15
p34,6884,31,11,0,15,15
p34,6890,31,11,0,14,14
p34,6891,31,11,0,13,13
p34,6895,31,11,0,12,12
p34,6903,31,11,0,12,11
p34,6904,31,11,0,11,11
p34,6938,31,11,0,9,9
p34,6940,31,11,0,8,8
p34,6945,31,11,0,7,7
p34,6971,31,11,0,6,6
p34,6981,31,11,0,5,5
p34,6993,31,11,0,4,4
p34,7000,31,11,0,4,3
p34,7001,31,11,0,3,3
