t,kappa,nof,cycle
1906,2.8368794326241136,fdnof,30
1907,2.816901408450704,fdnof,30
1908,2.797202797202797,fdnof,30
1909,2.7210884353741496,fdnof,30
1910,2.6666666666666665,fdnof,30
1911,2.6143790849673203,fdnof,30
1912,2.5806451612903225,fdnof,30
1914,2.5641025641025643,fdnof,30
1915,2.5316455696202533,fdnof,30
1916,2.484472049689441,fdnof,30
1918,2.4691358024691357,fdnof,30
1920,2.4539877300613497,fdnof,30
1922,2.4390243902439024,fdnof,30
1924,2.4390243902439024,fdnof,30
1925,2.4539877300613497,fdnof,30
1927,2.4539877300613497,fdnof,30
1928,2.484472049689441,fdnof,30
1933,2.4539877300613497,fdnof,30
1934,2.380952380952381,fdnof,30
1935,2.3391812865497075,fdnof,30
1936,2.2857142857142856,fdnof,30
1937,2.197802197802198,fdnof,30
1938,2.094240837696335,fdnof,30
1939,2.0202020202020203,fdnof,30
1940,1.8957345971563981,fdnof,30
1941,1.7391304347826086,fdnof,30
1942,1.6528925619834711,fdnof,30
1943,1.550387596899225,fdnof,30
1944,1.4336917562724014,fdnof,30
1945,1.3651877133105803,fdnof,30
1946,1.3029315960912051,fdnof,30
1947,1.238390092879257,fdnof,30
1948,1.2012012012012012,fdnof,30
1949,1.1730205278592376,fdnof,30
1950,1.1299435028248588,fdnof,30
1951,1.1204481792717087,fdnof,30
1952,1.1142061281337048,fdnof,30
1953,1.1111111111111112,fdnof,30
1954,1.1049723756906078,fdnof,30
1955,1.10803324099723,fdnof,30
1957,1.1049723756906078,fdnof,30
1958,1.1049723756906078,fdnof,30
1959,1.1049723756906078,fdnof,30
1960,1.1049723756906078,fdnof,30
1962,1.1049723756906078,fdnof,30
1965,1.1049723756906078,fdnof,30
1966,1.1049723756906078,fdnof,30
1967,1.098901098901099,fdnof,30
1968,1.095890410958904,fdnof,30
1969,1.095890410958904,fdnof,30
1970,1.0869565217391304,fdnof,30
1971,1.084010840108401,fdnof,30
1972,1.075268817204301,fdnof,30
1973,1.0695187165775402,fdnof,30
1974,1.0666666666666667,fdnof,30
1985,1.0666666666666667,fdnof,30
1988,1.0666666666666667,fdnof,30
1989,1.0666666666666667,fdnof,30
1990,1.0666666666666667,fdnof,30
1992,1.0666666666666667,fdnof,30
1996,1.0666666666666667,fdnof,30
1997,1.0666666666666667,fdnof,30
1998,1.0666666666666667,fdnof,30
1999,1.0638297872340425,fdnof,30
2000,1.0638297872340425,fdnof,30
2001,1.0638297872340425,fdnof,30
2004,1.0610079575596818,fdnof,30
2005,1.0582010582010581,fdnof,30
2006,1.0554089709762533,fdnof,30
2007,1.0526315789473684,fdnof,30
2015,1.0526315789473684,fdnof,30
2018,1.0526315789473684,fdnof,30
2019,1.0526315789473684,fdnof,30
2020,1.0526315789473684,fdnof,30
2022,1.0526315789473684,fdnof,30
2026,1.0498687664041995,fdnof,30
2027,1.0498687664041995,fdnof,30
2028,1.0498687664041995,fdnof,30
2029,1.0498687664041995,fdnof,30
2030,1.0498687664041995,fdnof,30
2031,1.0498687664041995,fdnof,30
2045,1.0498687664041995,fdnof,30
2048,1.0498687664041995,fdnof,30
2050,1.0498687664041995,fdnof,30
2052,1.0498687664041995,fdnof,30
2055,1.0471204188481675,fdnof,30
2056,1.0416666666666667,fdnof,30
2057,1.0416666666666667,fdnof,30
2059,1.0416666666666667,fdnof,30
2060,1.0389610389610389,fdnof,30
2061,1.0335917312661498,fdnof,30
2062,1.0309278350515463,fdnof,30
2065,1.0256410256410255,fdnof,30
2066,1.0204081632653061,fdnof,30
2068,1.0178117048346056,fdnof,30
2069,1.015228426395939,fdnof,30
2070,1.0101010101010102,fdnof,30
2075,1.0101010101010102,fdnof,30
2078,1.0101010101010102,fdnof,30
2079,1.0101010101010102,fdnof,30
2080,1.0101010101010102,fdnof,30
2082,1.0101010101010102,fdnof,30
2083,1.0101010101010102,fdnof,30
2086,1.0101010101010102,fdnof,30
2087,1.0101010101010102,fdnof,30
2089,1.0101010101010102,fdnof,30
2090,1.0101010101010102,fdnof,30
2091,1.0101010101010102,fdnof,30
2092,1.0101010101010102,fdnof,30
2105,1.0101010101010102,fdnof,30
2108,1.0101010101010102,fdnof,30
2112,1.0101010101010102,fdnof,30
2113,1.0101010101010102,fdnof,30
2116,1.0101010101010102,fdnof,30
2119,1.0101010101010102,fdnof,30
2120,1.0101010101010102,fdnof,30
2121,1.0101010101010102,fdnof,30
2135,1.0101010101010102,fdnof,30
2140,1.0101010101010102,fdnof,30
2142,1.0101010101010102,fdnof,30
2146,1.0101010101010102,fdnof,30
2150,1.0101010101010102,fdnof,30
2151,1.0101010101010102,fdnof,30
2165,1.0101010101010102,fdnof,30
2168,1.0101010101010102,fdnof,30
2177,1.0101010101010102,fdnof,30
2179,1.0101010101010102,fdnof,30
2181,1.0101010101010102,fdnof,30
2182,1.0101010101010102,fdnof,30
2195,1.0101010101010102,fdnof,30
2198,1.0101010101010102,fdnof,30
2209,1.0101010101010102,fdnof,30
2210,1.0101010101010102,fdnof,30
2228,1.0101010101010102,fdnof,30
2230,1.0101010101010102,fdnof,30
2232,1.0101010101010102,fdnof,30
2240,1.0101010101010102,fdnof,30
2241,1.0101010101010102,fdnof,30
2255,1.0101010101010102,fdnof,30
2258,1.0101010101010102,fdnof,30
2260,1.0101010101010102,fdnof,30
2261,1.0101010101010102,fdnof,30
2262,1.0101010101010102,fdnof,30
2263,1.0101010101010102,fdnof,30
2267,1.0101010101010102,fdnof,30
2270,1.0101010101010102,fdnof,30
2271,1.0101010101010102,fdnof,30
2289,1.0101010101010102,fdnof,30
2293,1.0101010101010102,fdnof,30
2295,1.0101010101010102,fdnof,30
2297,1.0101010101010102,fdnof,30
2298,1.0101010101010102,fdnof,30
2299,1.0101010101010102,fdnof,30
2315,1.0101010101010102,fdnof,30
2320,1.0101010101010102,fdnof,30
2321,1.0101010101010102,fdnof,30
2323,1.0101010101010102,fdnof,30
2325,1.0101010101010102,fdnof,30
2329,1.0101010101010102,fdnof,30
2330,1.0101010101010102,fdnof,30
2331,1.0101010101010102,fdnof,30
2349,1.0101010101010102,fdnof,30
2350,1.0101010101010102,fdnof,30
2355,1.0101010101010102,fdnof,30
2356,1.0101010101010102,fdnof,30
2359,1.0101010101010102,fdnof,30
2361,1.0101010101010102,fdnof,30
2362,1.0101010101010102,fdnof,30
2380,1.0101010101010102,fdnof,30
2383,1.0101010101010102,fdnof,30
2390,1.0101010101010102,fdnof,30
2391,1.0101010101010102,fdnof,30
2408,1.0075566750629723,fdnof,30
2410,1.0075566750629723,fdnof,30
2417,1.0075566750629723,fdnof,30
2418,1.0075566750629723,fdnof,30
2435,1.0075566750629723,fdnof,30
2438,1.0075566750629723,fdnof,30
2475,1.0075566750629723,fdnof,30
2478,1.0075566750629723,fdnof,30
2498,1.0050251256281406,fdnof,30
2499,1.0050251256281406,fdnof,30
2509,1.0050251256281406,fdnof,30
2510,1.0050251256281406,fdnof,30
2512,1.0050251256281406,fdnof,30
2525,1.0050251256281406,fdnof,30
2540,1.0050251256281406,fdnof,30
2541,1.0050251256281406,fdnof,30
2555,1.0050251256281406,fdnof,30
2563,1.0050251256281406,fdnof,30
2570,1.0050251256281406,fdnof,30
2588,1.0050251256281406,fdnof,30
2662,1.0050251256281406,fdnof,30
2691,1.0050251256281406,fdnof,30
2795,1.0050251256281406,fdnof,30
2830,1.0050251256281406,fdnof,30
2855,1.0050251256281406,fdnof,30
2886,1.0050251256281406,fdnof,30
2900,1.0050251256281406,fdnof,30
2901,1.0050251256281406,fdnof,30
2923,1.0050251256281406,fdnof,30
2931,1.0050251256281406,fdnof,30
2945,1.0050251256281406,fdnof,30
2951,1.0050251256281406,fdnof,30
2981,1.0050251256281406,fdnof,30
2991,1.0050251256281406,fdnof,30
3004,1.0025062656641603,fdnof,30
3018,1.0025062656641603,fdnof,30
3066,1.0025062656641603,fdnof,30
3096,1.0,fdnof,30
3101,1.0,fdnof,30
3104,1.0,fdnof,30
3109,1.0,fdnof,30
3133,1.0,fdnof,30
3139,1.0,fdnof,30
3165,1.0,fdnof,30
3222,1.0,fdnof,30
3262,1.0,fdnof,30
3288,1.0,fdnof,30
3307,1.0,fdnof,30
3311,1.0,fdnof,30
3319,1.0,fdnof,30
3350,1.0,fdnof,30
3375,1.0,fdnof,30
3378,1.0,fdnof,30
3406,1.0,fdnof,30
3410,1.0,fdnof,30
3411,1.0,fdnof,30
3440,1.0,fdnof,30
3442,1.0,fdnof,30
3469,1.0,fdnof,30
3501,1.0,fdnof,30
3553,1.0,fdnof,30
3592,1.0,fdnof,30
3600,2.0,fdnof,30
3607,1.9555555555555555,fdnof,30
3608,1.9600997506234414,fdnof,30
3609,2.0076923076923077,fdnof,30
3610,1.9846547314578005,fdnof,30
3611,1.8219512195121952,fdnof,30
3612,1.652073732718894,fdnof,30
3613,1.4527896995708154,fdnof,30
3614,1.384453781512605,fdnof,30
3615,1.2732793522267207,fdnof,30
3616,1.169921875,fdnof,30
3617,1.079696394686907,fdnof,30
3618,1.0527306967984935,fdnof,30
3619,1.0074766355140188,fdnof,30
3620,0.9776536312849162,fdnof,30
3621,0.9658444022770398,fdnof,30
3622,0.9464627151051626,fdnof,30
3623,0.9565217391304348,fdnof,30
3624,0.9958246346555324,fdnof,30
3625,1.0,fdnof,30
3626,1.0,fdnof,30
3627,1.0176991150442478,fdnof,30
3628,1.0342465753424657,fdnof,30
3629,1.069879518072289,fdnof,30
3630,1.083743842364532,fdnof,30
3631,1.0875,fdnof,30
3632,1.1210526315789473,fdnof,30
3633,1.2470588235294118,fdnof,30
3634,1.2749244712990937,fdnof,30
3635,1.372937293729373,fdnof,30
3636,1.9806763285024154,fdnof,30
3637,2.354651162790698,fdnof,30
3638,2.576923076923077,fdnof,30
3639,3.5398230088495577,fdnof,30
3640,3.6036036036036037,fdnof,30
3643,3.9603960396039604,fdnof,30
3644,4.25531914893617,fdnof,30
3645,4.2105263157894735,fdnof,30
3651,4.938271604938271,fdnof,30
3652,5.128205128205129,fdnof,30
3653,5.47945205479452,fdnof,30
3654,8.16326530612245,fdnof,30
3659,11.11111111111111,fdnof,30
3662,13.793103448275861,fdnof,30
3663,19.047619047619047,fdnof,30
3664,20.0,fdnof,30
3665,26.666666666666668,fdnof,30
3666,40.0,fdnof,30
3667,40.0,fdnof,30
3668,50.0,fdnof,30
3669,57.142857142857146,fdnof,30
3670,57.142857142857146,fdnof,30
3671,50.0,fdnof,30
3674,44.44444444444444,fdnof,30
3682,40.0,fdnof,30
3684,36.36363636363637,fdnof,30
3688,33.333333333333336,fdnof,30
3690,30.76923076923077,fdnof,30
3698,30.76923076923077,fdnof,30
3701,28.571428571428573,fdnof,30
3702,26.666666666666668,fdnof,30
3704,23.529411764705884,fdnof,30
3706,22.22222222222222,fdnof,30
3708,21.05263157894737,fdnof,30
3709,17.391304347826086,fdnof,30
3710,16.666666666666668,fdnof,30
3711,13.333333333333334,fdnof,30
3712,11.428571428571429,fdnof,30
3713,10.526315789473685,fdnof,30
3714,8.51063829787234,fdnof,30
3715,7.6923076923076925,fdnof,30
3716,6.896551724137931,fdnof,30
3717,6.557377049180328,fdnof,30
3718,6.349206349206349,fdnof,30
3719,6.153846153846154,fdnof,30
3720,5.970149253731344,fdnof,30
3721,5.882352941176471,fdnof,30
3722,5.633802816901408,fdnof,30
3723,5.555555555555555,fdnof,30
3724,5.405405405405405,fdnof,30
3725,5.333333333333333,fdnof,30
3726,5.194805194805195,fdnof,30
3727,5.063291139240507,fdnof,30
3728,5.063291139240507,fdnof,30
3729,5.0,fdnof,30
3730,4.819277108433735,fdnof,30
3731,4.761904761904762,fdnof,30
3732,4.651162790697675,fdnof,30
3733,4.597701149425287,fdnof,30
3734,4.49438202247191,fdnof,30
3735,4.3478260869565215,fdnof,30
3736,4.2105263157894735,fdnof,30
3737,4.123711340206185,fdnof,30
3738,4.040404040404041,fdnof,30
3739,3.883495145631068,fdnof,30
3740,3.7735849056603774,fdnof,30
3741,3.7383177570093458,fdnof,30
3742,3.7037037037037037,fdnof,30
3743,3.6363636363636362,fdnof,30
3744,3.5398230088495577,fdnof,30
3745,3.4782608695652173,fdnof,30
3746,3.389830508474576,fdnof,30
3747,3.278688524590164,fdnof,30
3748,3.1496062992125986,fdnof,30
3749,3.076923076923077,fdnof,30
3750,3.076923076923077,fdnof,30
3751,3.007518796992481,fdnof,30
3752,2.985074626865672,fdnof,30
3753,2.9197080291970803,fdnof,30
3754,2.857142857142857,fdnof,30
3755,2.7586206896551726,fdnof,30
3756,2.6490066225165565,fdnof,30
3757,2.6143790849673203,fdnof,30
3758,2.6143790849673203,fdnof,30
3759,2.5641025641025643,fdnof,30
3760,2.5477707006369426,fdnof,30
3761,2.5157232704402515,fdnof,30
3762,2.5,fdnof,30
3763,2.4691358024691357,fdnof,30
3764,2.4539877300613497,fdnof,30
3765,2.4242424242424243,fdnof,30
3766,2.366863905325444,fdnof,30
3767,2.3391812865497075,fdnof,30
3768,2.272727272727273,fdnof,30
3769,2.2346368715083798,fdnof,30
3770,2.2099447513812156,fdnof,30
3771,2.1164021164021163,fdnof,30
3772,2.0833333333333335,fdnof,30
3774,2.0618556701030926,fdnof,30
3775,2.0408163265306123,fdnof,30
3776,2.0202020202020203,fdnof,30
3777,1.9900497512437811,fdnof,30
3778,1.9607843137254901,fdnof,30
3780,1.951219512195122,fdnof,30
3781,1.941747572815534,fdnof,30
3782,1.9138755980861244,fdnof,30
3783,1.9138755980861244,fdnof,30
3784,1.9047619047619047,fdnof,30
3785,1.8957345971563981,fdnof,30
3786,1.8691588785046729,fdnof,30
3787,1.8604651162790697,fdnof,30
3788,1.8433179723502304,fdnof,30
3789,1.8433179723502304,fdnof,30
3790,1.8433179723502304,fdnof,30
3791,1.8433179723502304,fdnof,30
3792,1.834862385321101,fdnof,30
3793,1.8099547511312217,fdnof,30
3794,1.8099547511312217,fdnof,30
3795,1.7857142857142858,fdnof,30
3796,1.7699115044247788,fdnof,30
3798,1.7621145374449338,fdnof,30
3799,1.7467248908296944,fdnof,30
3800,1.7316017316017316,fdnof,30
3802,1.7241379310344827,fdnof,30
3803,1.7094017094017093,fdnof,30
3804,1.680672268907563,fdnof,30
3805,1.6736401673640167,fdnof,30
3806,1.6666666666666667,fdnof,30
3807,1.6597510373443984,fdnof,30
3808,1.639344262295082,fdnof,30
3809,1.6260162601626016,fdnof,30
3810,1.606425702811245,fdnof,30
3811,1.6,fdnof,30
3812,1.593625498007968,fdnof,30
3813,1.593625498007968,fdnof,30
3814,1.5873015873015872,fdnof,30
3815,1.5810276679841897,fdnof,30
3816,1.5686274509803921,fdnof,30
3817,1.5686274509803921,fdnof,30
3818,1.5625,fdnof,30
3819,1.5625,fdnof,30
3820,1.5625,fdnof,30
3821,1.556420233463035,fdnof,30
3823,1.550387596899225,fdnof,30
3824,1.5444015444015444,fdnof,30
3825,1.5384615384615385,fdnof,30
3827,1.5325670498084292,fdnof,30
3829,1.5267175572519085,fdnof,30
3832,1.509433962264151,fdnof,30
3833,1.4981273408239701,fdnof,30
3834,1.4760147601476015,fdnof,30
3835,1.4760147601476015,fdnof,30
3836,1.4598540145985401,fdnof,30
3837,1.444043321299639,fdnof,30
3838,1.4336917562724014,fdnof,30
3839,1.4234875444839858,fdnof,30
3840,1.408450704225352,fdnof,30
3841,1.3937282229965158,fdnof,30
3843,1.3745704467353952,fdnof,30
3844,1.3605442176870748,fdnof,30
3845,1.3559322033898304,fdnof,30
3846,1.3559322033898304,fdnof,30
3847,1.3559322033898304,fdnof,30
3848,1.3559322033898304,fdnof,30
3849,1.3559322033898304,fdnof,30
3850,1.3559322033898304,fdnof,30
3851,1.3559322033898304,fdnof,30
3852,1.3513513513513513,fdnof,30
3854,1.3513513513513513,fdnof,30
3857,1.342281879194631,fdnof,30
3858,1.3377926421404682,fdnof,30
3861,1.3333333333333333,fdnof,30
3863,1.3289036544850499,fdnof,30
3864,1.3245033112582782,fdnof,30
3865,1.3114754098360655,fdnof,30
3866,1.3071895424836601,fdnof,30
3867,1.2987012987012987,fdnof,30
3868,1.2944983818770226,fdnof,30
3869,1.2861736334405145,fdnof,30
3870,1.2738853503184713,fdnof,30
3871,1.2539184952978057,fdnof,30
3872,1.2461059190031152,fdnof,30
3873,1.238390092879257,fdnof,30
3874,1.2307692307692308,fdnof,30
3876,1.2269938650306749,fdnof,30
3877,1.2269938650306749,fdnof,30
3878,1.2269938650306749,fdnof,30
3879,1.2269938650306749,fdnof,30
3880,1.2232415902140672,fdnof,30
3881,1.2195121951219512,fdnof,30
3889,1.21580547112462,fdnof,30
3890,1.2048192771084338,fdnof,30
3892,1.2012012012012012,fdnof,30
3893,1.1976047904191616,fdnof,30
3894,1.1904761904761905,fdnof,30
3895,1.1869436201780414,fdnof,30
3896,1.1764705882352942,fdnof,30
3897,1.1695906432748537,fdnof,30
3900,1.1661807580174928,fdnof,30
3902,1.1627906976744187,fdnof,30
3903,1.1594202898550725,fdnof,30
3904,1.1527377521613833,fdnof,30
3905,1.1494252873563218,fdnof,30
3907,1.1494252873563218,fdnof,30
3908,1.146131805157593,fdnof,30
3909,1.146131805157593,fdnof,30
3910,1.1428571428571428,fdnof,30
3911,1.1428571428571428,fdnof,30
3912,1.1396011396011396,fdnof,30
3914,1.1363636363636365,fdnof,30
3921,1.13314447592068,fdnof,30
3922,1.13314447592068,fdnof,30
3924,1.13314447592068,fdnof,30
3925,1.1299435028248588,fdnof,30
3930,1.1235955056179776,fdnof,30
3931,1.1173184357541899,fdnof,30
3934,1.1142061281337048,fdnof,30
3935,1.1111111111111112,fdnof,30
3936,1.10803324099723,fdnof,30
3937,1.1049723756906078,fdnof,30
3938,1.1049723756906078,fdnof,30
3939,1.1019283746556474,fdnof,30
3940,1.1019283746556474,fdnof,30
3941,1.1019283746556474,fdnof,30
3942,1.1019283746556474,fdnof,30
3943,1.098901098901099,fdnof,30
3944,1.098901098901099,fdnof,30
3945,1.095890410958904,fdnof,30
3947,1.092896174863388,fdnof,30
3952,1.092896174863388,fdnof,30
3953,1.0899182561307903,fdnof,30
3954,1.0899182561307903,fdnof,30
3955,1.0899182561307903,fdnof,30
3957,1.0869565217391304,fdnof,30
3964,1.0869565217391304,fdnof,30
3966,1.0869565217391304,fdnof,30
3967,1.0869565217391304,fdnof,30
3969,1.084010840108401,fdnof,30
3972,1.084010840108401,fdnof,30
3978,1.0810810810810811,fdnof,30
3980,1.0781671159029649,fdnof,30
3982,1.0781671159029649,fdnof,30
3985,1.0781671159029649,fdnof,30
3987,1.075268817204301,fdnof,30
3990,1.0723860589812333,fdnof,30
3997,1.0723860589812333,fdnof,30
3999,1.0723860589812333,fdnof,30
4000,1.0723860589812333,fdnof,30
4001,1.0723860589812333,fdnof,30
4002,1.0723860589812333,fdnof,30
4007,1.0695187165775402,fdnof,30
4015,1.0695187165775402,fdnof,30
4016,1.0666666666666667,fdnof,30
4026,1.0638297872340425,fdnof,30
4028,1.0638297872340425,fdnof,30
4029,1.0638297872340425,fdnof,30
4030,1.0638297872340425,fdnof,30
4034,1.0610079575596818,fdnof,30
4042,1.0610079575596818,fdnof,30
4045,1.0610079575596818,fdnof,30
4055,1.0554089709762533,fdnof,30
4057,1.0554089709762533,fdnof,30
4060,1.0526315789473684,fdnof,30
4061,1.0498687664041995,fdnof,30
4062,1.0498687664041995,fdnof,30
4063,1.0471204188481675,fdnof,30
4067,1.0443864229765014,fdnof,30
4075,1.0443864229765014,fdnof,30
4080,1.0416666666666667,fdnof,30
4084,1.0416666666666667,fdnof,30
4091,1.0416666666666667,fdnof,30
4102,1.0416666666666667,fdnof,30
4113,1.0389610389610389,fdnof,30
4115,1.0362694300518134,fdnof,30
4116,1.0362694300518134,fdnof,30
4117,1.0362694300518134,fdnof,30
4118,1.0362694300518134,fdnof,30
4119,1.0362694300518134,fdnof,30
4121,1.0362694300518134,fdnof,30
4122,1.0362694300518134,fdnof,30
4126,1.0335917312661498,fdnof,30
4132,1.0309278350515463,fdnof,30
4134,1.0282776349614395,fdnof,30
4140,1.0282776349614395,fdnof,30
4146,1.0256410256410255,fdnof,30
4147,1.0256410256410255,fdnof,30
4148,1.0256410256410255,fdnof,30
4149,1.0256410256410255,fdnof,30
4154,1.0230179028132993,fdnof,30
4155,1.0204081632653061,fdnof,30
4165,1.0204081632653061,fdnof,30
4168,1.0178117048346056,fdnof,30
4180,1.015228426395939,fdnof,30
4181,1.015228426395939,fdnof,30
4182,1.015228426395939,fdnof,30
4203,1.0126582278481013,fdnof,30
4204,1.0126582278481013,fdnof,30
4209,1.0126582278481013,fdnof,30
4212,1.0126582278481013,fdnof,30
4213,1.0126582278481013,fdnof,30
4230,1.0126582278481013,fdnof,30
4232,1.0101010101010102,fdnof,30
4236,1.0101010101010102,fdnof,30
4273,1.0101010101010102,fdnof,30
4281,1.0075566750629723,fdnof,30
4297,1.0050251256281406,fdnof,30
4300,1.0050251256281406,fdnof,30
4305,1.0050251256281406,fdnof,30
4318,1.0025062656641603,fdnof,30
4324,1.0025062656641603,fdnof,30
4327,1.0,fdnof,30
4357,1.0,fdnof,30
4393,1.0,fdnof,30
4439,0.9975062344139651,fdnof,30
4449,0.9975062344139651,fdnof,30
4453,0.9975062344139651,fdnof,30
4475,0.9975062344139651,fdnof,30
4489,0.9950248756218906,fdnof,30
4504,0.9950248756218906,fdnof,30
4516,0.9950248756218906,fdnof,30
4525,0.9950248756218906,fdnof,30
4540,0.9950248756218906,fdnof,30
4541,0.9950248756218906,fdnof,30
4552,0.9950248756218906,fdnof,30
4560,0.9950248756218906,fdnof,30
4562,0.9925558312655087,fdnof,30
4569,0.9925558312655087,fdnof,30
4593,0.9925558312655087,fdnof,30
4603,0.9925558312655087,fdnof,30
4663,0.9925558312655087,fdnof,30
4675,0.9925558312655087,fdnof,30
4684,0.9925558312655087,fdnof,30
4723,0.9925558312655087,fdnof,30
4747,0.9925558312655087,fdnof,30
4795,0.9925558312655087,fdnof,30
4901,0.9925558312655087,fdnof,30
5020,0.9925558312655087,fdnof,30
5076,0.9925558312655087,fdnof,30
5400,2.0050125313283207,fdnof,30
5401,2.0460358056265986,fdnof,30
5402,2.0833333333333335,fdnof,30
5403,2.1447721179624666,fdnof,30
5404,2.203856749311295,fdnof,30
5405,2.2598870056497176,fdnof,30
5406,2.346041055718475,fdnof,30
5407,2.450920245398773,fdnof,30
5408,2.498422712933754,fdnof,30
5409,2.5372168284789645,fdnof,30
5410,2.5657894736842106,fdnof,30
5411,2.8152173913043477,fdnof,30
5412,2.9389312977099236,fdnof,30
5413,3.0766129032258065,fdnof,30
5414,3.236051502145923,fdnof,30
5415,3.2951541850220263,fdnof,30
5416,3.4232558139534883,fdnof,30
5417,3.603960396039604,fdnof,30
5418,3.628140703517588,fdnof,30
5419,3.5757575757575757,fdnof,30
5420,3.5736040609137056,fdnof,30
5421,3.4948979591836733,fdnof,30
5422,3.0555555555555554,fdnof,30
5423,2.824561403508772,fdnof,30
5424,2.6083333333333334,fdnof,30
5425,2.3153846153846156,fdnof,30
5426,2.1470588235294117,fdnof,30
5427,2.1553030303030303,fdnof,30
5428,2.062962962962963,fdnof,30
5429,1.9532374100719425,fdnof,30
5430,1.9014598540145986,fdnof,30
5431,2.2034632034632033,fdnof,30
5432,2.1491228070175437,fdnof,30
5433,1.9914893617021276,fdnof,30
5434,1.8828451882845187,fdnof,30
5435,1.9690265486725664,fdnof,30
5436,1.773109243697479,fdnof,30
5437,2.1333333333333333,fdnof,30
5438,2.366279069767442,fdnof,30
5439,3.1484375,fdnof,30
5440,3.6636363636363636,fdnof,30
5441,4.242105263157895,fdnof,30
5442,4.686046511627907,fdnof,30
5443,5.0375,fdnof,30
5447,5.676056338028169,fdnof,30
5448,6.106060606060606,fdnof,30
5449,6.396825396825397,fdnof,30
5450,6.5,fdnof,30
5451,6.948275862068965,fdnof,30
5457,7.327272727272727,fdnof,30
5458,7.901960784313726,fdnof,30
5460,7.901960784313726,fdnof,30
5461,8.574468085106384,fdnof,30
5462,8.76086956521739,fdnof,30
5463,9.372093023255815,fdnof,30
5464,9.595238095238095,fdnof,30
5468,10.605263157894736,fdnof,30
5469,12.212121212121213,fdnof,30
5470,13.433333333333334,fdnof,30
5472,15.5,fdnof,30
5473,28.785714285714285,fdnof,30
