id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p6,0,0,0,0,20,0,0,0,0
p6,5,30,10,0,10,0,10,20,0
p6,6,30,10,0,0,0,20,10,4
p6,7,30,10,2,0,0,20,8,8
p6,12,30,10,3,0,0,20,7,5
p6,13,30,10,3,0,0,20,7,0
p6,17,30,10,3,0,0,20,7,7
p6,18,30,10,3,0,0,20,7,4
p6,21,30,10,5,0,0,20,5,0
p6,22,30,10,7,0,0,20,3,2
p6,23,30,10,8,0,0,20,2,0
p6,27,30,10,9,0,0,20,1,1
p6,31,30,10,10,0,0,20,0,0
p6,600,28,8,10,2,0,18,0,0
p6,601,28,8,9,2,0,18,1,0
p6,602,28,8,2,0,0,20,6,2
p6,603,28,8,0,0,0,20,8,1
p6,605,21,1,0,7,0,13,8,1
p6,606,10,0,0,18,0,2,8,1
p6,607,9,0,0,11,1,9,0,0
p6,612,8,0,0,12,1,8,0,0
p6,617,7,0,0,13,2,7,0,0
p6,622,6,0,0,14,2,6,0,0
p6,627,2,0,0,18,2,2,0,0
p6,632,1,0,0,19,2,1,0,0
p6,637,0,0,0,20,2,0,0,0
p6,1200,30,10,0,20,2,0,30,0
p6,1202,30,10,0,0,0,20,10,4
p6,1203,30,10,1,0,0,20,9,6
p6,1204,30,10,1,0,0,20,9,4
p6,1205,30,10,1,0,0,20,9,2
p6,1206,30,10,1,0,0,20,9,1
p6,1207,30,10,1,0,0,20,9,0
p6,1208,30,10,2,0,0,20,8,4
p6,1210,30,10,2,0,0,20,8,3
p6,1211,30,10,2,0,0,20,8,1
p6,1212,30,10,2,0,0,20,8,0
p6,1213,30,10,2,0,0,20,8,4
p6,1214,30,10,2,0,0,20,8,3
p6,1216,30,10,2,0,0,20,8,0
p6,1218,30,10,2,0,0,20,8,5
p6,1221,30,10,2,0,0,20,8,0
p6,1223,30,10,4,0,0,20,6,2
p6,1225,30,10,4,0,0,20,6,1
p6,1226,30,10,4,0,0,20,6,0
p6,1228,30,10,4,0,0,20,6,4
p6,1229,30,10,4,0,0,20,6,2
p6,1230,30,10,4,0,0,20,6,1
p6,1231,30,10,4,0,0,20,6,0
p6,1233,30,10,4,0,0,20,6,2
p6,1236,30,10,4,0,0,20,6,0
p6,1238,30,10,4,0,0,20,6,2
p6,1240,30,10,4,0,0,20,6,0
p6,1243,30,10,4,0,0,20,6,3
p6,1245,30,10,4,0,0,20,6,2
p6,1246,30,10,4,0,0,20,6,0
p6,1248,30,10,5,0,0,20,5,2
p6,1249,30,10,5,0,0,20,5,1
p6,1251,30,10,5,0,0,20,5,0
p6,1253,30,10,5,0,0,20,5,3
p6,1255,30,10,5,0,0,20,5,1
p6,1257,30,10,5,0,0,20,5,0
p6,1258,30,10,5,0,0,20,5,4
p6,1260,30,10,6,0,0,20,4,3
p6,1261,30,10,6,0,0,20,4,2
p6,1262,30,10,6,0,0,20,4,0
p6,1263,30,10,6,0,0,20,4,2
p6,1264,30,10,7,0,0,20,3,1
p6,1267,30,10,7,0,0,20,3,0
p6,1268,30,10,7,0,0,20,3,2
p6,1269,30,10,7,0,0,20,3,1
p6,1270,30,10,7,0,0,20,3,0
p6,1273,30,10,8,0,0,20,2,1
p6,1275,30,10,8,0,0,20,2,0
p6,1278,30,10,8,0,0,20,2,2
p6,1281,30,10,8,0,0,20,2,1
p6,1282,30,10,8,0,0,20,2,0
p6,1283,30,10,8,0,0,20,2,1
p6,1287,30,10,8,0,0,20,2,0
p6,1288,30,10,8,0,0,20,2,0
p6,1293,30,10,8,0,0,20,2,1
p6,1295,30,10,8,0,0,20,2,0
p6,1298,30,10,8,0,0,20,2,0
p6,1303,30,10,8,0,0,20,2,1
p6,1306,30,10,8,0,0,20,2,0
p6,1308,30,10,8,0,0,20,2,2
p6,1313,30,10,8,0,0,20,2,1
p6,1316,30,10,8,0,0,20,2,0
p6,1318,30,10,8,0,0,20,2,2
p6,1319,30,10,10,0,0,20,0,0
p6,1800,30,10,9,0,0,20,1,0
p6,1802,10,0,9,20,0,0,1,0
p6,1803,9,0,6,19,0,1,2,0
p6,1804,9,0,5,19,0,1,3,0
p6,1805,9,0,0,19,0,1,8,0
p6,1808,9,0,0,11,0,9,0,0
p6,1812,8,0,0,12,0,8,0,0
p6,1813,8,0,0,12,3,8,0,0
p6,1827,7,0,0,13,3,7,0,0
p6,1828,6,0,0,14,3,6,0,0
p6,1853,5,0,0,15,3,5,0,0
p6,1863,4,0,0,16,3,4,0,0
p6,1867,3,0,0,17,3,3,0,0
p6,1877,2,0,0,18,3,2,0,0
p6,1922,0,0,0,20,3,0,0,0
p6,2400,30,10,0,20,3,0,30,0
p6,2403,30,10,0,0,0,20,10,6
p6,2404,30,10,0,0,0,20,10,5
p6,2408,30,10,0,0,0,20,10,0
p6,2409,30,10,0,0,0,20,10,5
p6,2410,30,10,0,0,0,20,10,4
p6,2411,30,10,1,0,0,20,9,3
p6,2412,30,10,1,0,0,20,9,2
p6,2413,30,10,1,0,0,20,9,1
p6,2414,30,10,1,0,0,20,9,3
p6,2417,30,10,1,0,0,20,9,1
p6,2418,30,10,1,0,0,20,9,0
p6,2419,30,10,1,0,0,20,9,5
p6,2421,30,10,3,0,0,20,7,3
p6,2422,30,10,4,0,0,20,6,0
p6,2424,30,10,4,0,0,20,6,2
p6,2428,30,10,4,0,0,20,6,0
p6,2429,30,10,4,0,0,20,6,4
p6,2431,30,10,4,0,0,20,6,3
p6,2432,30,10,4,0,0,20,6,1
p6,2433,30,10,4,0,0,20,6,0
p6,2434,30,10,4,0,0,20,6,2
p6,2436,30,10,4,0,0,20,6,1
p6,2438,30,10,4,0,0,20,6,0
p6,2439,30,10,4,0,0,20,6,3
p6,2440,30,10,4,0,0,20,6,2
p6,2442,30,10,4,0,0,20,6,1
p6,2443,30,10,4,0,0,20,6,0
p6,2444,30,10,4,0,0,20,6,3
p6,2447,30,10,4,0,0,20,6,1
p6,2448,30,10,4,0,0,20,6,0
p6,2449,30,10,4,0,0,20,6,1
p6,2451,30,10,4,0,0,20,6,0
p6,2454,30,10,4,0,0,20,6,5
p6,2456,30,10,5,0,0,20,5,3
p6,2457,30,10,5,0,0,20,5,2
p6,2458,30,10,5,0,0,20,5,0
p6,2459,30,10,5,0,0,20,5,3
p6,2461,30,10,6,0,0,20,4,0
p6,2464,30,10,6,0,0,20,4,3
p6,2466,30,10,6,0,0,20,4,1
p6,2467,30,10,6,0,0,20,4,0
p6,2469,30,10,6,0,0,20,4,3
p6,2470,30,10,6,0,0,20,4,2
p6,2472,30,10,6,0,0,20,4,1
p6,2473,30,10,6,0,0,20,4,0
p6,2474,30,10,6,0,0,20,4,3
p6,2476,30,10,8,0,0,20,2,1
p6,2477,30,10,8,0,0,20,2,0
