id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p31,0,0,0,0,20,0,0,0,0
p31,13,0,0,0,20,1,0,0,0
p31,18,0,0,0,20,2,0,0,0
p31,23,0,0,0,20,5,0,0,0
p31,28,0,0,0,20,6,0,0,0
p31,33,0,0,0,20,7,0,0,0
p31,43,0,0,0,20,8,0,0,0
p31,600,30,10,0,20,8,0,30,0
p31,603,30,10,0,0,0,20,10,10
p31,604,30,10,0,0,0,20,10,8
p31,605,30,10,0,0,0,20,10,7
p31,606,30,10,2,0,0,20,8,5
p31,607,30,10,2,0,0,20,8,1
p31,609,30,10,4,0,0,20,6,0
p31,610,30,10,4,0,0,20,6,1
p31,614,30,10,5,0,0,20,5,2
p31,615,30,10,6,0,0,20,4,2
p31,616,30,10,4,0,0,20,6,1
p31,619,30,10,5,0,0,20,5,0
p31,620,30,10,7,0,0,20,3,2
p31,622,30,10,8,0,0,20,2,1
p31,624,30,10,9,0,0,20,1,0
p31,625,30,10,9,0,0,20,1,0
p31,630,30,10,9,0,0,20,1,1
p31,635,30,10,10,0,0,20,0,0
p31,1202,30,10,9,0,0,20,1,0
p31,1203,10,0,9,20,0,0,1,0
p31,1204,10,0,7,20,0,0,3,0
p31,1205,10,0,1,13,4,7,2,0
p31,1206,10,0,0,13,4,7,3,0
p31,1210,8,0,0,12,6,8,0,0
p31,1214,8,0,0,12,4,8,0,0
p31,1215,6,0,0,14,8,6,0,0
p31,1220,4,0,0,16,12,4,0,0
p31,1224,3,0,0,17,12,3,0,0
p31,1225,0,0,0,20,14,0,0,0
p31,1230,0,0,0,20,15,0,0,0
p31,1235,0,0,0,20,16,0,0,0
p31,1260,0,0,0,20,17,0,0,0
p31,1800,30,10,0,20,17,0,30,0
p31,1801,30,10,0,0,0,20,10,8
p31,1803,30,10,2,0,0,20,8,6
p31,1805,30,10,8,0,0,20,2,0
p31,1806,30,10,9,0,0,20,1,1
p31,1808,30,10,10,0,0,20,0,0
p31,2400,30,10,9,0,0,20,1,0
p31,2401,10,0,6,16,2,4,0,0
p31,2402,10,0,5,16,2,4,1,0
p31,2403,8,0,2,16,2,4,2,0
p31,2405,6,0,0,16,2,4,2,0
p31,2406,2,0,0,18,7,2,0,0
p31,2411,0,0,0,20,11,0,0,0
p31,2414,0,0,0,20,10,0,0,0
p31,2416,0,0,0,20,12,0,0,0
p31,2421,0,0,0,20,13,0,0,0
p31,3000,30,10,0,20,13,0,30,0
p31,3001,30,10,0,20,12,0,30,0
p31,3002,30,10,0,7,6,13,17,0
p31,3003,30,10,0,0,0,20,10,5
p31,3004,30,10,1,0,0,20,9,8
p31,3006,30,10,3,0,0,20,7,6
p31,3007,30,10,5,0,0,20,5,4
p31,3008,30,10,7,0,0,20,3,1
p31,3009,30,10,7,0,0,20,3,2
p31,3012,30,10,8,0,0,20,2,0
p31,3014,30,10,8,0,0,20,2,2
p31,3015,30,10,9,0,0,20,1,1
p31,3017,30,10,10,0,0,20,0,0
p31,3601,30,10,7,0,0,20,3,0
p31,3602,17,0,5,13,0,7,5,0
p31,3603,10,0,3,20,0,0,7,0
p31,3604,9,0,0,11,2,9,0,0
p31,3608,7,0,0,13,2,7,0,0
p31,3609,3,0,0,17,2,3,0,0
p31,3614,2,0,0,18,2,2,0,0
p31,3619,0,0,0,20,2,0,0,0
p31,3624,0,0,0,20,3,0,0,0
p31,3634,0,0,0,20,4,0,0,0
p31,4200,30,10,0,20,4,0,30,0
p31,4204,30,10,0,6,2,14,16,0
p31,4205,30,10,1,0,0,20,9,7
p31,4206,30,10,1,0,0,20,9,8
p31,4208,30,10,2,0,0,20,8,5
p31,4209,30,10,4,0,0,20,6,3
p31,4210,30,10,5,0,0,20,5,1
p31,4211,30,10,5,0,0,20,5,3
p31,4212,30,10,5,0,0,20,5,1
p31,4215,30,10,6,0,0,20,4,0
p31,4216,30,10,7,0,0,20,3,1
p31,4220,30,10,8,0,0,20,2,0
p31,4221,30,10,8,0,0,20,2,2
p31,4222,30,10,9,0,0,20,1,1
p31,4225,30,10,10,0,0,20,0,0
p31,4801,30,10,6,0,0,20,4,0
p31,4802,30,10,4,0,0,20,6,0
