id,t,dTot,dFed,rFed,oFed,sFed,unat
p16,0,0,0,0,20,0,0
p16,5,30,10,0,16,0,0
p16,6,30,10,0,0,0,1
p16,7,30,10,0,0,0,10
p16,10,30,10,1,0,0,8
p16,11,30,10,4,0,0,3
p16,12,30,10,4,0,0,5
p16,15,30,10,4,0,0,4
p16,17,30,10,5,0,0,4
p16,21,30,10,6,0,0,1
p16,22,30,10,6,0,0,3
p16,25,30,10,7,0,0,2
p16,27,30,10,7,0,0,3
p16,31,30,10,8,0,0,2
p16,32,30,10,8,0,0,2
p16,36,30,10,9,0,0,1
p16,37,30,10,9,0,0,0
p16,42,30,10,9,0,0,1
p16,45,30,10,10,0,0,0
p16,600,28,8,10,2,0,0
p16,601,28,8,9,2,0,0
p16,602,28,8,5,2,1,0
p16,603,28,8,2,0,0,3
p16,606,10,0,0,18,0,3
p16,607,10,0,0,18,0,2
p16,608,10,0,0,14,6,2
p16,609,10,0,1,12,7,0
p16,612,9,0,1,13,7,0
p16,614,9,0,1,12,9,0
p16,617,8,0,1,13,9,0
p16,618,7,0,0,13,9,0
p16,619,7,0,0,13,10,0
p16,622,6,0,0,14,10,0
p16,623,5,0,0,15,10,0
p16,624,5,0,0,15,12,0
p16,627,3,0,0,17,12,0
p16,637,1,0,0,19,12,0
p16,648,0,0,0,20,12,0
p16,724,0,0,0,20,11,0
p16,1200,30,10,0,20,11,0
p16,1204,30,10,0,7,7,0
p16,1205,30,10,0,0,0,10
p16,1207,30,10,3,0,0,5
p16,1209,30,10,5,0,0,1
p16,1210,30,10,5,0,0,4
p16,1213,30,10,6,0,0,3
p16,1214,30,10,7,0,0,1
p16,1215,30,10,7,0,0,2
p16,1217,30,10,8,0,0,1
p16,1219,30,10,8,0,0,0
p16,1220,30,10,8,0,0,2
p16,1222,30,10,9,0,0,1
p16,1224,30,10,9,0,0,0
p16,1225,30,10,9,0,0,1
p16,1230,30,10,10,0,0,0
p16,1802,30,10,8,0,0,0
p16,1803,30,10,5,0,0,0
p16,1804,19,0,3,11,0,0
p16,1805,10,0,0,18,0,0
p16,1806,10,0,0,10,3,0
p16,1810,5,0,0,15,3,0
p16,1811,5,0,0,15,10,0
p16,1815,3,0,0,17,10,0
p16,1816,3,0,0,17,11,0
p16,1820,2,0,0,18,11,0
p16,1825,1,0,0,19,11,0
p16,1830,0,0,0,20,11,0
p16,2400,30,10,0,20,11,0
p16,2401,30,10,0,0,0,8
p16,2402,30,10,0,0,0,10
p16,2403,30,10,2,0,0,8
p16,2404,30,10,3,0,0,7
p16,2405,30,10,3,0,0,5
p16,2406,30,10,8,0,0,0
p16,2407,30,10,8,0,0,2
p16,2408,30,10,8,0,0,1
p16,2411,30,10,8,0,0,0
p16,2412,30,10,8,0,0,1
p16,2413,30,10,9,0,0,0
p16,2417,30,10,9,0,0,1
p16,2418,30,10,10,0,0,0
p16,3001,10,0,8,20,0,0
p16,3002,10,0,5,15,2,0
p16,3003,8,0,3,15,2,0
p16,3004,7,0,0,15,2,0
p16,3006,4,0,0,18,2,0
p16,3007,2,0,0,18,5,0
p16,3012,2,0,0,18,9,0
p16,3017,1,0,0,19,11,0
p16,3022,0,0,0,20,12,0
p16,3600,30,10,0,20,12,0
p16,3602,30,10,0,7,6,0
p16,3603,30,10,0,0,0,10
p16,3604,30,10,1,0,0,9
p16,3605,30,10,3,0,0,7
p16,3606,30,10,4,0,0,6
p16,3608,30,10,8,0,0,2
p16,3609,30,10,8,0,0,1
p16,3610,30,10,8,0,0,0
p16,3613,30,10,8,0,0,2
p16,3614,30,10,8,0,0,1
p16,3615,30,10,9,0,0,0
p16,3618,30,10,9,0,0,1
p16,3623,30,10,10,0,0,0
p16,4202,17,0,9,13,0,0
p16,4203,10,0,6,20,0,0
p16,4204,9,0,3,16,2,0
p16,4205,7,0,1,16,2,0
p16,4206,7,0,0,16,2,0
p16,4208,6,0,0,17,2,0
p16,4209,3,0,0,17,6,0
p16,4213,2,0,0,18,6,0
p16,4218,1,0,0,19,6,0
p16,4219,1,0,0,19,10,0
p16,4228,0,0,0,20,10,0
p16,4229,0,0,0,20,11,0
p16,4800,30,10,0,20,11,0
p16,4804,30,10,0,0,0,10
p16,4805,30,10,0,0,0,9
p16,4806,30,10,2,0,0,4
p16,4807,30,10,3,0,0,2
p16,4808,30,10,4,0,0,1
p16,4809,30,10,4,0,0,6
p16,4810,30,10,5,0,0,5
p16,4811,30,10,7,0,0,3
p16,4812,30,10,8,0,0,2
p16,4814,30,10,8,0,0,2
p16,4816,30,10,9,0,0,1
p16,4818,30,10,10,0,0,0
p16,5401,30,10,7,0,0,0
p16,5402,30,10,2,0,0,0
p16,5403,30,10,0,0,0,0
p16,5404,10,0,0,18,2,0
p16,5405,10,0,0,10,6,0
p16,5409,6,0,0,14,6,0
p16,5410,6,0,0,14,9,0
p16,5413,5,0,0,15,9,0
p16,5414,2,0,0,18,9,0
p16,5415,2,0,0,18,10,0
p16,5419,0,0,0,20,10,0
p16,5420,0,0,0,20,11,0
p16,5425,0,0,0,20,12,0
p16,6000,30,10,0,20,12,0
p16,6004,30,10,0,20,10,0
