id,t,dTot,dFed,rFed,oFed,sFed,unat
p1,0,0,0,0,20,0,0
p1,5,30,10,3,0,0,7
p1,6,30,10,3,0,0,5
p1,7,30,10,3,0,0,3
p1,10,30,10,4,0,0,4
p1,11,30,10,5,0,0,3
p1,12,30,10,5,0,0,2
p1,15,30,10,7,0,0,3
p1,17,30,10,8,0,0,1
p1,20,30,10,9,0,0,1
p1,21,30,10,10,0,0,0
p1,600,28,8,10,2,0,0
p1,601,28,8,3,2,0,0
p1,602,28,8,1,2,0,0
p1,605,10,0,0,20,0,0
p1,606,10,0,0,10,6,0
p1,610,7,0,0,13,6,0
p1,611,6,0,0,14,12,0
p1,615,5,0,0,15,12,0
p1,616,5,0,0,15,15,0
p1,620,2,0,0,18,15,0
p1,625,1,0,0,19,15,0
p1,626,0,0,0,20,16,0
p1,1200,30,10,0,20,16,0
p1,1201,30,10,0,2,2,0
p1,1202,30,10,1,0,0,8
p1,1203,30,10,1,0,0,5
p1,1204,30,10,3,0,0,2
p1,1205,30,10,3,0,0,0
p1,1207,30,10,6,0,0,4
p1,1208,30,10,6,0,0,3
p1,1209,30,10,7,0,0,0
p1,1212,30,10,7,0,0,3
p1,1213,30,10,8,0,0,2
p1,1215,30,10,9,0,0,0
p1,1217,30,10,9,0,0,1
p1,1219,30,10,9,0,0,0
p1,1222,30,10,9,0,0,1
p1,1225,30,10,10,0,0,0
p1,1801,12,0,10,18,0,0
p1,1802,9,0,7,20,0,0
p1,1803,9,0,5,20,0,0
p1,1804,7,0,3,20,0,0
p1,1805,7,0,1,20,0,0
p1,1806,7,0,0,20,0,0
p1,1807,7,0,0,13,7,0
p1,1811,6,0,0,14,7,0
p1,1812,3,0,0,17,8,0
p1,1817,1,0,0,19,11,0
p1,1822,1,0,0,19,13,0
p1,1826,0,0,0,20,13,0
p1,2400,30,10,0,20,13,0
p1,2402,30,10,0,0,0,9
p1,2403,30,10,1,0,0,8
p1,2404,30,10,3,0,0,6
p1,2406,30,10,7,0,0,2
p1,2407,30,10,7,0,0,0
p1,2408,30,10,8,0,0,1
p1,2413,30,10,9,0,0,1
p1,2414,30,10,10,0,0,0
p1,3001,30,10,9,0,0,0
p1,3002,10,0,6,20,0,0
p1,3003,9,0,5,16,8,0
p1,3004,7,0,0,16,8,0
p1,3007,5,0,0,18,8,0
p1,3008,3,0,0,17,9,0
p1,3013,2,0,0,18,12,0
p1,3018,0,0,0,20,13,0
p1,3023,0,0,0,20,14,0
p1,3600,30,10,0,20,14,0
p1,3603,30,10,0,4,4,0
p1,3604,30,10,1,0,0,9
p1,3605,30,10,2,0,0,7
p1,3606,30,10,2,0,0,6
p1,3608,30,10,7,0,0,0
p1,3609,30,10,7,0,0,3
p1,3610,30,10,8,0,0,2
p1,3613,30,10,9,0,0,1
p1,3614,30,10,10,0,0,0
p1,4203,25,5,7,5,0,0
p1,4204,10,0,4,20,1,0
p1,4205,8,0,0,14,2,0
p1,4209,3,0,0,19,2,0
p1,4210,3,0,0,17,8,0
p1,4214,2,0,0,18,8,0
p1,4215,1,0,0,19,9,0
p1,4219,0,0,0,20,9,0
p1,4220,0,0,0,20,10,0
p1,4800,30,10,0,20,10,0
p1,4805,30,10,0,0,0,2
p1,4806,30,10,5,0,0,5
p1,4808,30,10,7,0,0,3
p1,4809,30,10,8,0,0,0
p1,4811,30,10,9,0,0,1
p1,4814,30,10,10,0,0,0
p1,5401,30,10,8,0,0,0
p1,5402,30,10,4,0,0,4
p1,5403,30,10,2,0,0,4
p1,5404,30,10,0,0,0,4
p1,5405,10,0,0,20,0,2
p1,5406,10,0,0,20,0,1
p1,5407,10,0,0,11,10,1
p1,5408,10,0,0,11,10,0
p1,5412,2,0,0,18,12,0
p1,5417,1,0,0,19,13,0
p1,5422,0,0,0,20,13,0
p1,5526,0,0,0,20,12,0
p1,6000,30,10,0,20,12,0
p1,6002,30,10,0,5,4,0
p1,6003,30,10,2,0,0,8
p1,6004,30,10,3,0,0,7
p1,6005,30,10,4,0,0,5
p1,6006,30,10,6,0,0,3
p1,6007,30,10,6,0,0,1
p1,6008,30,10,7,0,0,3
p1,6010,30,10,7,0,0,2
p1,6011,30,10,8,0,0,1
p1,6012,30,10,8,0,0,0
p1,6013,30,10,8,0,0,2
p1,6015,30,10,8,0,0,0
p1,6018,30,10,8,0,0,2
p1,6020,30,10,8,0,0,1
p1,6021,30,10,9,0,0,0
p1,6023,30,10,9,0,0,1
p1,6028,30,10,10,0,0,0
p1,6600,30,10,9,0,0,0
p1,6601,30,10,6,0,0,0
p1,6602,15,0,5,15,0,0
p1,6603,8,0,1,20,0,0
p1,6604,7,0,0,13,6,0
p1,6608,6,0,0,14,6,0
p1,6609,3,0,0,17,11,0
p1,6614,2,0,0,18,11,0
p1,6619,2,0,0,18,12,0
p1,6623,1,0,0,19,12,0
p1,6629,0,0,0,20,12,0
p1,7200,30,10,0,20,12,0
p1,7204,30,10,0,0,0,2
p1,7205,30,10,1,0,0,6
p1,7206,30,10,1,0,0,3
p1,7208,30,10,3,0,0,1
p1,7210,30,10,8,0,0,2
p1,7212,30,10,8,0,0,1
p1,7213,30,10,9,0,0,0
p1,7215,30,10,10,0,0,0
p1,7800,30,10,8,0,0,0
p1,7801,30,10,6,0,0,0
p1,7803,30,10,3,0,0,0
p1,7804,10,0,3,20,0,0
p1,7805,10,0,0,13,5,0
p1,7810,7,0,0,13,12,0
p1,7815,1,0,0,19,13,0
p1,7820,0,0,0,20,13,0
p1,8400,30,10,0,3,2,0
p1,8401,30,10,1,0,0,7
p1,8402,30,10,2,0,0,6
p1,8403,30,10,3,0,0,4
p1,8404,30,10,4,0,0,3
p1,8405,30,10,4,0,0,1
p1,8406,30,10,5,0,0,5
p1,8407,30,10,5,0,0,2
p1,8408,30,10,5,0,0,1
p1,8411,30,10,6,0,0,4
p1,8412,30,10,6,0,0,3
p1,8414,30,10,9,0,0,0
p1,8416,30,10,9,0,0,1
p1,8418,30,10,9,0,0,0
p1,8421,30,10,9,0,0,1
p1,8422,30,10,10,0,0,0
p1,9000,13,0,10,17,0,0
p1,9001,9,0,7,20,0,0
p1,9002,8,0,6,18,0,0
p1,9003,7,0,4,18,0,0
p1,9004,6,0,0,18,0,0
p1,9006,5,0,0,19,0,0
p1,9007,5,0,0,15,6,0
p1,9011,4,0,0,16,6,0
p1,9012,4,0,0,16,7,0
p1,9016,1,0,0,19,7,0
p1,9017,1,0,0,19,8,0
p1,9022,1,0,0,19,10,0
p1,9026,0,0,0,20,10,0
p1,9600,30,10,0,20,10,0
p1,9602,30,10,1,0,0,9
p1,9603,30,10,4,0,0,6
p1,9604,30,10,5,0,0,5
p1,9605,30,10,6,0,0,0
p1,9607,30,10,6,0,0,4
p1,9608,30,10,6,0,0,3
p1,9610,30,10,8,0,0,0
p1,9612,30,10,8,0,0,2
p1,9614,30,10,9,0,0,1
p1,9615,30,10,10,0,0,0
p1,10200,30,10,7,0,0,0
p1,10202,9,0,6,17,2,0
p1,10203,6,0,3,17,2,0
p1,10204,5,0,1,17,2,0
p1,10205,5,0,0,17,2,0
p1,10207,4,0,0,16,11,0
p1,10212,2,0,0,18,13,0
p1,10216,1,0,0,19,13,0
p1,10217,0,0,0,20,14,0
p1,10800,30,10,0,20,14,0
p1,10802,30,10,0,8,7,0
p1,10803,30,10,4,0,0,6
p1,10804,30,10,5,0,0,4
p1,10805,30,10,6,0,0,3
p1,10807,30,10,9,0,0,0
p1,10808,30,10,9,0,0,1
p1,10810,30,10,10,0,0,0
p1,11402,19,0,8,11,0,0
p1,11403,6,0,3,17,4,0
p1,11404,5,0,2,17,4,0
p1,11405,4,0,0,17,4,0
p1,11407,3,0,0,18,4,0
p1,11408,1,0,0,19,7,0
p1,11413,0,0,0,20,10,0
p1,11418,0,0,0,20,11,0
p1,11423,0,0,0,20,12,0
p1,12000,30,10,0,20,12,0
p1,12003,30,10,0,17,11,0
p1,12004,30,10,0,2,1,0
p1,12005,30,10,0,0,0,10
p1,12008,30,10,2,0,0,8
p1,12009,30,10,2,0,0,7
p1,12010,30,10,2,0,0,2
p1,12011,30,10,2,0,0,5
p1,12012,30,10,2,0,0,4
p1,12013,30,10,3,0,0,3
p1,12015,30,10,4,0,0,0
p1,12016,30,10,5,0,0,4
p1,12017,30,10,5,0,0,3
p1,12020,30,10,6,0,0,0
p1,12021,30,10,7,0,0,3
p1,12022,30,10,8,0,0,2
p1,12025,30,10,8,0,0,1
p1,12026,30,10,9,0,0,1
p1,12028,30,10,10,0,0,0
p1,12601,30,10,6,0,0,0
p1,12602,30,10,4,0,0,0
p1,12603,29,9,4,1,0,0
p1,12604,12,0,0,18,0,0
p1,12605,10,0,0,20,0,0
p1,12606,10,0,0,10,3,0
p1,12610,8,0,0,12,3,0
p1,12611,8,0,0,12,9,0
p1,12615,7,0,0,13,9,0
p1,12616,7,0,0,13,10,0
p1,12620,5,0,0,15,10,0
p1,12621,5,0,0,15,11,0
p1,12625,3,0,0,17,11,0
p1,12626,2,0,0,18,11,0
p1,12630,1,0,0,19,11,0
p1,12631,0,0,0,20,11,0
p1,13200,30,10,0,20,11,0
p1,13201,30,10,0,3,3,0
p1,13202,30,10,1,0,0,9
p1,13203,30,10,1,0,0,8
p1,13205,30,10,3,0,0,4
p1,13206,30,10,4,0,0,3
p1,13207,30,10,5,0,0,5
p1,13208,30,10,6,0,0,3
p1,13209,30,10,6,0,0,2
p1,13210,30,10,6,0,0,1
p1,13212,30,10,6,0,0,4
p1,13214,30,10,6,0,0,2
p1,13217,30,10,7,0,0,2
p1,13218,30,10,8,0,0,0
p1,13222,30,10,9,0,0,1
p1,13223,30,10,9,0,0,0
