id,t,dTot,dFed,rFed,oFed,sFed,unat
p11,0,0,0,0,20,0,0
p11,5,30,10,0,14,0,0
p11,6,30,10,0,0,0,5
p11,7,30,10,0,0,0,10
p11,10,30,10,2,0,0,7
p11,11,30,10,5,0,0,4
p11,12,30,10,5,0,0,0
p11,17,30,10,5,0,0,2
p11,20,30,10,6,0,0,1
p11,21,30,10,7,0,0,0
p11,22,30,10,7,0,0,3
p11,25,30,10,7,0,0,2
p11,26,30,10,7,0,0,1
p11,27,30,10,7,0,0,2
p11,30,30,10,8,0,0,1
p11,32,30,10,8,0,0,1
p11,35,30,10,9,0,0,0
p11,37,30,10,9,0,0,0
p11,42,30,10,9,0,0,1
p11,46,30,10,9,0,0,0
p11,47,30,10,9,0,0,1
p11,52,30,10,10,0,0,0
p11,600,28,8,10,2,0,0
p11,601,28,8,7,2,0,0
p11,602,28,8,6,0,0,0
p11,603,28,8,2,0,0,2
p11,605,25,5,2,3,0,2
p11,606,10,0,0,18,0,1
p11,607,10,0,0,18,0,0
p11,608,10,0,0,10,10,0
p11,612,9,0,0,11,10,0
p11,613,9,0,0,11,11,0
p11,616,6,0,0,14,11,0
p11,617,5,0,0,15,11,0
p11,618,5,0,0,15,13,0
p11,621,4,0,0,16,13,0
p11,622,3,0,0,17,13,0
p11,623,3,0,0,17,14,0
p11,627,3,0,0,17,13,0
p11,637,1,0,0,19,13,0
p11,638,1,0,0,19,12,0
p11,657,0,0,0,20,12,0
p11,1200,30,10,0,20,12,0
p11,1203,30,10,0,0,0,0
p11,1204,30,10,4,0,0,6
p11,1205,30,10,4,0,0,3
p11,1207,30,10,5,0,0,2
p11,1209,30,10,6,0,0,3
p11,1210,30,10,7,0,0,2
p11,1212,30,10,7,0,0,1
p11,1213,30,10,7,0,0,0
p11,1214,30,10,8,0,0,2
p11,1219,30,10,9,0,0,1
p11,1220,30,10,10,0,0,0
p11,1802,30,10,9,0,0,0
p11,1803,11,0,9,19,0,0
p11,1804,7,0,5,18,4,0
p11,1805,6,0,1,18,7,0
p11,1806,6,0,0,18,7,0
p11,1809,5,0,0,19,7,0
p11,1810,5,0,0,15,9,0
p11,1814,3,0,0,17,9,0
p11,1819,1,0,0,19,9,0
p11,1824,0,0,0,20,9,0
p11,2400,30,10,0,20,9,0
p11,2404,30,10,0,20,8,0
p11,2405,30,10,0,0,0,9
p11,2406,30,10,7,0,0,1
p11,2408,30,10,8,0,0,0
p11,2410,30,10,8,0,0,2
p11,2411,30,10,7,0,0,2
p11,2412,30,10,7,0,0,1
p11,2414,30,10,8,0,0,0
p11,2415,30,10,8,0,0,1
p11,2416,30,10,8,0,0,0
p11,2420,30,10,8,0,0,2
p11,2421,30,10,9,0,0,1
p11,2423,30,10,10,0,0,0
p11,3001,30,10,7,0,0,0
p11,3002,30,10,3,0,0,0
p11,3003,30,10,2,0,0,0
p11,3004,30,10,0,0,0,0
p11,3005,10,0,0,10,10,0
p11,3009,6,0,0,14,10,0
p11,3010,3,0,0,17,16,0
p11,3015,2,0,0,18,16,0
p11,3020,1,0,0,19,16,0
p11,3025,0,0,0,20,16,0
p11,3600,30,10,0,0,0,10
p11,3601,30,10,0,0,0,9
p11,3603,30,10,4,0,0,3
p11,3604,30,10,5,0,0,1
p11,3605,30,10,6,0,0,4
p11,3608,30,10,7,0,0,2
p11,3609,30,10,7,0,0,0
p11,3610,30,10,7,0,0,3
p11,3612,30,10,8,0,0,2
p11,3613,30,10,9,0,0,1
p11,3614,30,10,10,0,0,0
p11,4200,10,0,10,20,0,0
p11,4202,10,0,9,20,0,0
