id,t,dTot,dFed,rFed,oFed,sFed,unat
p14,0,0,0,0,20,0,0
p14,5,30,10,0,15,0,0
p14,6,30,10,0,0,0,4
p14,7,30,10,1,0,0,9
p14,10,30,10,1,0,0,8
p14,11,30,10,3,0,0,5
p14,12,30,10,4,0,0,4
p14,15,30,10,5,0,0,3
p14,16,30,10,6,0,0,1
p14,17,30,10,6,0,0,3
p14,20,30,10,8,0,0,1
p14,21,30,10,9,0,0,0
p14,22,30,10,9,0,0,1
p14,26,30,10,10,0,0,0
p14,600,28,8,10,2,0,0
p14,601,28,8,8,2,0,0
p14,602,28,8,2,0,0,0
p14,603,28,8,1,0,0,6
p14,605,26,6,1,2,0,6
p14,606,10,0,0,18,0,5
p14,607,10,0,0,18,0,4
p14,608,10,0,1,13,13,1
p14,609,10,0,2,13,13,0
p14,612,9,0,2,14,13,0
p14,613,8,0,2,14,13,0
p14,614,8,0,2,14,14,0
p14,617,6,0,2,16,14,0
p14,619,6,0,2,16,16,0
p14,622,4,0,2,18,16,0
p14,623,2,0,1,19,16,0
p14,624,2,0,1,19,18,0
p14,627,2,0,1,19,17,0
p14,628,2,0,1,19,16,0
p14,632,1,0,1,20,16,0
p14,633,0,0,0,20,16,0
p14,729,0,0,0,20,15,0
p14,1200,30,10,0,20,15,0
p14,1204,30,10,0,5,5,0
p14,1205,30,10,0,0,0,10
p14,1207,30,10,3,0,0,7
p14,1208,30,10,3,0,0,4
p14,1209,30,10,5,0,0,2
p14,1210,30,10,6,0,0,2
p14,1212,30,10,6,0,0,1
p14,1214,30,10,7,0,0,0
p14,1215,30,10,7,0,0,3
p14,1217,30,10,8,0,0,2
p14,1219,30,10,8,0,0,1
p14,1220,30,10,8,0,0,1
p14,1222,30,10,8,0,0,0
p14,1225,30,10,8,0,0,2
p14,1227,30,10,9,0,0,1
p14,1230,30,10,9,0,0,1
p14,1232,30,10,10,0,0,0
p14,1802,30,10,7,0,0,0
p14,1803,30,10,4,0,0,0
p14,1804,16,0,2,14,0,0
p14,1805,10,0,1,16,1,0
p14,1806,10,0,0,11,5,0
p14,1809,10,0,0,11,4,0
p14,1810,5,0,0,16,4,0
p14,1811,5,0,0,15,11,0
p14,1815,3,0,0,17,11,0
p14,1816,3,0,0,17,12,0
p14,1820,2,0,0,18,12,0
p14,1831,1,0,0,19,12,0
p14,1835,0,0,0,20,12,0
p14,2400,30,10,0,20,12,0
p14,2401,30,10,0,0,0,9
p14,2402,30,10,0,0,0,10
p14,2403,30,10,2,0,0,8
p14,2404,30,10,3,0,0,7
p14,2405,30,10,3,0,0,6
p14,2406,30,10,6,0,0,1
p14,2407,30,10,6,0,0,3
p14,2408,30,10,7,0,0,2
p14,2410,30,10,7,0,0,0
p14,2412,30,10,7,0,0,3
p14,2415,30,10,7,0,0,2
p14,2416,30,10,9,0,0,0
p14,2417,30,10,9,0,0,1
p14,2421,30,10,10,0,0,0
p14,3001,10,0,7,20,0,0
p14,3002,10,0,4,16,1,0
p14,3003,8,0,2,16,1,0
p14,3004,7,0,0,16,1,0
p14,3007,6,0,0,14,7,0
p14,3011,4,0,0,16,7,0
p14,3012,3,0,0,17,10,0
p14,3016,2,0,0,18,10,0
p14,3017,1,0,0,19,14,0
p14,3022,0,0,0,20,14,0
p14,3600,30,10,0,20,14,0
p14,3602,30,10,0,0,0,5
p14,3603,30,10,3,0,0,7
p14,3604,30,10,5,0,0,5
p14,3605,30,10,5,0,0,4
p14,3608,30,10,5,0,0,1
p14,3613,30,10,5,0,0,4
p14,3614,30,10,5,0,0,3
p14,3615,30,10,6,0,0,1
p14,3617,30,10,7,0,0,0
p14,3618,30,10,7,0,0,3
p14,3619,30,10,8,0,0,1
p14,3621,30,10,8,0,0,0
p14,3623,30,10,9,0,0,1
p14,3625,30,10,10,0,0,0
p14,4202,10,0,9,20,0,0
p14,4203,7,0,5,18,7,0
p14,4204,6,0,4,18,7,0
p14,4205,5,0,1,18,7,0
p14,4206,5,0,0,18,7,0
p14,4208,5,0,0,15,15,0
p14,4213,5,0,0,15,15,0
p14,4218,3,0,0,17,17,0
p14,4223,1,0,0,19,17,0
p14,4227,0,0,0,20,17,0
p14,4228,0,0,0,20,20,0
p14,4800,30,10,0,20,20,0
p14,4803,30,10,0,7,6,0
p14,4804,30,10,0,0,0,9
p14,4805,30,10,1,0,0,7
p14,4806,30,10,4,0,0,3
p14,4807,30,10,4,0,0,2
p14,4808,30,10,5,0,0,1
p14,4809,30,10,5,0,0,4
p14,4811,30,10,6,0,0,2
p14,4812,30,10,7,0,0,0
p14,4814,30,10,7,0,0,2
p14,4816,30,10,8,0,0,0
p14,4819,30,10,8,0,0,2
p14,4821,30,10,9,0,0,0
p14,4824,30,10,9,0,0,1
p14,4828,30,10,10,0,0,0
p14,5401,30,10,6,0,0,0
p14,5402,30,10,3,0,0,0
p14,5403,17,0,0,13,0,0
p14,5404,10,0,0,20,0,0
p14,5405,10,0,0,10,8,0
p14,5408,9,0,0,11,8,0
p14,5409,5,0,0,15,7,0
p14,5410,5,0,0,15,9,0
p14,5414,3,0,0,17,9,0
p14,5415,3,0,0,17,11,0
p14,5419,2,0,0,18,11,0
p14,5420,2,0,0,18,10,0
p14,5424,1,0,0,19,10,0
p14,5429,0,0,0,20,10,0
p14,5524,0,0,0,20,8,0
p14,6000,30,10,0,20,8,0
p14,6005,30,10,0,0,0,10
p14,6006,30,10,1,0,0,7
p14,6008,30,10,5,0,0,3
p14,6009,30,10,5,0,0,2
p14,6010,30,10,5,0,0,1
p14,6012,30,10,6,0,0,1
p14,6013,30,10,6,0,0,0
p14,6015,30,10,6,0,0,3
p14,6018,30,10,7,0,0,0
p14,6020,30,10,7,0,0,3
p14,6022,30,10,9,0,0,1
p14,6023,30,10,10,0,0,0
p14,6601,30,10,9,0,0,0
p14,6602,30,10,6,0,0,0
p14,6604,30,10,0,0,0,0
p14,6605,10,0,0,10,8,0
p14,6610,8,0,0,12,8,0
p14,6615,4,0,0,16,10,0
p14,6620,3,0,0,17,10,0
p14,6625,0,0,0,20,11,0
p14,7200,30,10,0,2,2,0
p14,7201,30,10,0,0,0,10
p14,7203,30,10,1,0,0,8
p14,7204,30,10,1,0,0,6
p14,7205,30,10,2,0,0,2
p14,7206,30,10,2,0,0,5
p14,7207,30,10,3,0,0,3
p14,7210,30,10,4,0,0,2
p14,7211,30,10,6,0,0,4
p14,7212,30,10,8,0,0,2
p14,7214,30,10,8,0,0,0
p14,7216,30,10,8,0,0,2
p14,7217,30,10,8,0,0,1
p14,7218,30,10,9,0,0,0
p14,7221,30,10,9,0,0,1
p14,7224,30,10,10,0,0,0
p14,7800,20,0,9,10,0,0
p14,7801,10,0,9,19,1,0
p14,7802,10,0,6,19,1,0
p14,7803,9,0,5,19,1,0
p14,7804,9,0,3,19,1,0
p14,7805,8,0,0,20,1,0
p14,7806,8,0,0,12,10,0
p14,7810,7,0,0,13,10,0
p14,7811,4,0,0,16,13,0
p14,7816,2,0,0,18,14,0
p14,7821,1,0,0,19,15,0
p14,7826,0,0,0,20,15,0
p14,8400,30,10,0,20,15,0
p14,8401,30,10,0,10,10,0
p14,8402,30,10,0,0,0,5
p14,8403,30,10,2,0,0,6
p14,8404,30,10,3,0,0,3
p14,8406,30,10,3,0,0,1
p14,8408,30,10,3,0,0,6
p14,8409,30,10,5,0,0,4
p14,8410,30,10,5,0,0,3
p14,8412,30,10,5,0,0,1
p14,8413,30,10,5,0,0,5
p14,8414,30,10,6,0,0,4
p14,8416,30,10,9,0,0,1
p14,8417,30,10,9,0,0,0
p14,8418,30,10,9,0,0,1
p14,8420,30,10,9,0,0,0
p14,8423,30,10,9,0,0,1
p14,8424,30,10,10,0,0,0
p14,9001,21,1,7,9,0,0
p14,9002,10,0,7,20,0,0
p14,9003,8,0,5,17,2,0
p14,9004,7,0,0,17,2,0
p14,9008,7,0,0,13,5,0
p14,9013,5,0,0,15,6,0
p14,9018,1,0,0,19,7,0
p14,9028,0,0,0,20,7,0
p14,9033,0,0,0,20,8,0
p14,9600,30,10,0,20,8,0
p14,9603,30,10,0,8,6,0
p14,9604,30,10,0,0,0,3
p14,9605,30,10,0,0,0,10
p14,9608,30,10,0,0,0,9
p14,9609,30,10,3,0,0,6
p14,9610,30,10,4,0,0,5
p14,9611,30,10,5,0,0,1
p14,9613,30,10,5,0,0,0
p14,9615,30,10,5,0,0,5
p14,9616,30,10,5,0,0,4
p14,9618,30,10,7,0,0,1
p14,9620,30,10,7,0,0,3
p14,9621,30,10,7,0,0,2
p14,9623,30,10,8,0,0,0
p14,9625,30,10,8,0,0,2
p14,9628,30,10,9,0,0,1
p14,9629,30,10,10,0,0,0
p14,10201,30,10,9,0,0,0
p14,10203,24,4,8,6,0,0
p14,10204,10,0,5,20,0,0
p14,10205,10,0,0,12,5,0
p14,10206,10,0,0,10,8,0
p14,10210,9,0,0,11,8,0
p14,10211,6,0,0,14,13,0
p14,10215,5,0,0,15,13,0
p14,10216,5,0,0,15,15,0
p14,10220,3,0,0,17,15,0
p14,10221,3,0,0,17,16,0
p14,10225,2,0,0,18,16,0
p14,10229,1,0,0,19,16,0
p14,10230,0,0,0,20,15,0
p14,10800,30,10,0,20,15,0
p14,10801,30,10,0,6,6,0
p14,10802,30,10,0,0,0,8
p14,10803,30,10,0,0,0,10
p14,10805,30,10,1,0,0,9
p14,10807,30,10,4,0,0,3
p14,10808,30,10,4,0,0,3
p14,10809,30,10,5,0,0,1
p14,10810,30,10,5,0,0,0
p14,10813,30,10,5,0,0,5
p14,10815,30,10,6,0,0,4
p14,10816,30,10,7,0,0,3
p14,10817,30,10,8,0,0,1
p14,10818,30,10,8,0,0,2
p14,10820,30,10,9,0,0,1
p14,10823,30,10,9,0,0,1
p14,10826,30,10,10,0,0,0
p14,11400,30,10,9,0,0,0
p14,11401,16,0,6,14,0,0
p14,11402,10,0,5,20,0,0
p14,11403,10,0,2,12,5,0
