id,t,dTot,dFed,rFed,oFed,sFed,unat
p13,0,0,0,0,20,0,0
p13,6,30,10,0,0,0,4
p13,7,30,10,0,0,0,10
p13,10,30,10,4,0,0,6
p13,11,30,10,6,0,0,2
p13,12,30,10,7,0,0,3
p13,16,30,10,7,0,0,2
p13,17,30,10,8,0,0,2
p13,21,30,10,9,0,0,1
p13,22,30,10,9,0,0,1
p13,26,30,10,9,0,0,0
p13,27,30,10,9,0,0,1
p13,31,30,10,10,0,0,0
p13,600,29,9,10,1,0,0
p13,601,25,5,8,5,0,0
p13,602,25,5,6,2,2,0
p13,603,25,5,3,1,1,0
p13,606,10,0,0,16,1,0
p13,608,10,0,0,10,10,0
p13,611,9,0,0,11,10,0
p13,612,4,0,0,16,10,0
p13,613,4,0,0,16,14,0
p13,616,3,0,0,17,14,0
p13,617,3,0,0,17,13,0
p13,618,3,0,0,17,15,0
p13,622,2,0,0,18,15,0
p13,626,1,0,0,19,15,0
p13,631,0,0,0,20,15,0
p13,633,0,0,0,20,16,0
p13,1200,30,10,0,20,16,0
p13,1202,30,10,0,20,15,0
p13,1203,30,10,0,0,0,5
p13,1204,30,10,2,0,0,8
p13,1205,30,10,2,0,0,4
p13,1207,30,10,3,0,0,3
p13,1208,30,10,4,0,0,2
p13,1209,30,10,4,0,0,4
p13,1212,30,10,5,0,0,2
p13,1213,30,10,7,0,0,0
p13,1214,30,10,9,0,0,1
p13,1219,30,10,9,0,0,1
p13,1222,30,10,10,0,0,0
p13,1802,30,10,9,0,0,0
p13,1803,10,0,4,20,0,0
p13,1804,8,0,2,14,4,0
p13,1805,8,0,0,14,4,0
p13,1809,6,0,0,14,8,0
p13,1814,3,0,0,17,10,0
p13,1818,1,0,0,19,10,0
p13,1819,1,0,0,19,12,0
p13,1824,0,0,0,20,14,0
p13,2400,30,10,0,20,14,0
p13,2404,30,10,0,0,0,1
p13,2405,30,10,0,0,0,9
p13,2406,30,10,3,0,0,6
p13,2408,30,10,5,0,0,1
p13,2409,30,10,6,0,0,0
p13,2410,30,10,6,0,0,4
p13,2411,30,10,8,0,0,2
p13,2412,30,10,9,0,0,1
p13,2413,30,10,10,0,0,0
p13,3001,30,10,9,0,0,0
p13,3002,30,10,4,0,0,0
p13,3003,30,10,3,0,0,0
p13,3004,10,0,0,20,0,0
p13,3005,10,0,0,10,9,0
p13,3009,8,0,0,12,9,0
p13,3010,4,0,0,16,11,0
p13,3014,2,0,0,18,11,0
p13,3015,0,0,0,20,12,0
p13,3600,30,10,0,20,12,0
p13,3605,30,10,0,0,0,10
p13,3606,30,10,0,0,0,9
p13,3607,30,10,1,0,0,8
p13,3608,30,10,2,0,0,6
p13,3609,30,10,2,0,0,5
p13,3610,30,10,7,0,0,3
p13,3613,30,10,9,0,0,1
p13,3615,30,10,9,0,0,1
p13,3618,30,10,10,0,0,0
p13,4202,30,10,9,0,0,0
p13,4203,30,10,8,0,0,0
p13,4204,30,10,5,0,0,0
p13,4205,15,0,1,15,0,0
p13,4206,10,0,0,11,11,0
