id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p20,0,0,0,0,20,0,0,0,0
p20,1,40,20,0,18,0,2,38,0
p20,6,40,20,0,15,0,5,35,0
p20,10,40,20,0,8,0,12,28,0
p20,11,40,20,0,4,0,16,24,0
p20,13,40,20,0,3,0,17,23,0
p20,14,40,20,0,0,0,20,20,9
p20,15,40,20,0,0,0,20,20,20
p20,16,40,20,3,0,0,20,17,17
p20,19,40,20,6,0,0,20,14,12
p20,20,40,20,7,0,0,20,13,7
p20,21,40,20,7,0,0,20,13,5
p20,24,40,20,9,0,0,20,11,3
p20,25,40,20,10,0,0,20,10,0
p20,26,40,20,10,0,0,20,10,10
p20,27,40,20,10,0,0,20,10,8
p20,29,40,20,11,0,0,20,9,7
p20,30,40,20,11,0,0,20,9,2
p20,31,40,20,11,0,0,20,9,9
p20,32,40,20,11,0,0,20,9,6
p20,34,40,20,13,0,0,20,7,3
p20,35,40,20,13,0,0,20,7,0
p20,36,40,20,13,0,0,20,7,7
p20,37,40,20,13,0,0,20,7,4
p20,39,40,20,14,0,0,20,6,1
p20,41,40,20,14,0,0,20,6,6
p20,44,40,20,14,0,0,20,6,1
p20,46,40,20,14,0,0,20,6,5
p20,48,40,20,15,0,0,20,5,4
p20,49,40,20,15,0,0,20,5,2
p20,51,40,20,15,0,0,20,5,5
p20,52,40,20,15,0,0,20,5,4
p20,54,40,20,16,0,0,20,4,1
p20,56,40,20,16,0,0,20,4,4
p20,59,40,20,18,0,0,20,2,0
p20,61,40,20,18,0,0,20,2,2
p20,65,40,20,18,0,0,20,2,1
p20,66,40,20,18,0,0,20,2,1
p20,67,40,20,18,0,0,20,2,2
p20,69,40,20,18,0,0,20,2,0
p20,72,40,20,18,0,0,20,2,2
p20,75,40,20,19,0,0,20,1,0
p20,77,40,20,19,0,0,20,1,0
p20,82,40,20,19,0,0,20,1,0
p20,87,40,20,19,0,0,20,1,0
p20,92,40,20,19,0,0,20,1,1
p20,94,40,20,19,0,0,20,1,0
p20,97,40,20,19,0,0,20,1,1
p20,101,40,20,19,0,0,20,1,0
p20,102,40,20,19,0,0,20,1,1
p20,105,40,20,19,0,0,20,1,0
p20,107,40,20,19,0,0,20,1,0
p20,112,40,20,19,0,0,20,1,1
p20,115,40,20,19,0,0,20,1,0
p20,117,40,20,19,0,0,20,1,1
p20,118,40,20,19,0,0,20,1,0
p20,122,40,20,19,0,0,20,1,1
p20,124,40,20,19,0,0,20,1,0
p20,127,40,20,19,0,0,20,1,0
p20,132,40,20,19,0,0,20,1,1
p20,134,40,20,19,0,0,20,1,0
p20,137,40,20,19,0,0,20,1,1
p20,139,40,20,19,0,0,20,1,0
p20,142,40,20,19,0,0,20,1,1
p20,145,40,20,19,0,0,20,1,0
p20,147,40,20,19,0,0,20,1,1
p20,150,40,20,19,0,0,20,1,0
p20,152,40,20,19,0,0,20,1,1
p20,156,40,20,19,0,0,20,1,0
p20,157,40,20,19,0,0,20,1,0
p20,162,40,20,19,0,0,20,1,1
p20,164,40,20,19,0,0,20,1,0
p20,167,40,20,19,0,0,20,1,1
p20,169,40,20,19,0,0,20,1,0
p20,172,40,20,19,0,0,20,1,1
p20,176,40,20,19,0,0,20,1,0
p20,177,40,20,19,0,0,20,1,1
p20,181,40,20,19,0,0,20,1,0
p20,182,40,20,19,0,0,20,1,1
p20,184,40,20,19,0,0,20,1,0
p20,187,40,20,19,0,0,20,1,1
p20,190,40,20,19,0,0,20,1,0
p20,192,40,20,19,0,0,20,1,1
p20,195,40,20,20,0,0,20,0,0
p20,601,38,18,18,2,0,18,2,0
p20,602,38,18,17,0,0,20,1,0
p20,603,38,18,15,0,0,20,3,0
p20,604,38,18,12,0,0,20,6,0
p20,605,38,18,7,0,0,20,11,0
p20,606,36,16,7,2,0,18,11,0
p20,607,35,15,3,0,0,20,12,3
p20,608,35,15,0,0,0,20,15,8
p20,610,34,14,0,1,0,19,15,7
p20,611,25,5,0,10,0,10,15,6
p20,613,23,3,0,3,3,17,6,4
p20,614,20,0,0,5,2,15,5,3
p20,615,20,0,0,5,2,15,5,2
p20,616,20,0,0,5,2,15,5,0
p20,619,20,0,0,0,0,20,0,0
p20,621,18,0,0,2,0,18,0,0
p20,624,18,0,0,2,2,18,0,0
p20,625,17,0,0,3,2,17,0,0
p20,626,16,0,0,4,2,16,0,0
p20,627,13,0,0,7,2,13,0,0
p20,629,13,0,0,7,6,13,0,0
p20,630,12,0,0,8,6,12,0,0
p20,632,10,0,0,10,6,10,0,0
p20,635,10,0,0,10,9,10,0,0
p20,640,8,0,0,12,9,8,0,0
p20,643,7,0,0,13,9,7,0,0
p20,645,6,0,0,14,12,6,0,0
p20,650,6,0,0,14,13,6,0,0
p20,655,6,0,0,14,13,6,0,0
p20,660,6,0,0,14,13,6,0,0
p20,661,5,0,0,15,13,5,0,0
p20,663,3,0,0,17,13,3,0,0
p20,665,3,0,0,17,16,3,0,0
p20,670,3,0,0,17,16,3,0,0
p20,673,2,0,0,18,16,2,0,0
p20,675,2,0,0,18,17,2,0,0
p20,680,1,0,0,19,18,1,0,0
p20,685,1,0,0,19,18,1,0,0
p20,695,1,0,0,19,18,1,0,0
p20,720,1,0,0,19,18,1,0,0
p20,745,1,0,0,19,18,1,0,0
p20,765,1,0,0,19,18,1,0,0
p20,780,1,0,0,19,18,1,0,0
p20,790,1,0,0,19,18,1,0,0
p20,801,0,0,0,20,18,0,0,0
p20,855,0,0,0,20,19,0,0,0
p20,1136,0,0,0,20,19,0,0,0
p20,1171,0,0,0,20,19,0,0,0
p20,1201,40,20,0,1,0,19,21,0
p20,1206,40,20,0,1,0,19,21,3
p20,1207,40,20,0,1,0,19,21,6
p20,1208,40,20,0,1,0,19,21,8
p20,1210,40,20,1,1,0,19,20,7
p20,1212,40,20,1,1,0,19,20,4
p20,1213,40,20,1,1,0,19,20,10
p20,1214,40,20,1,1,0,19,20,8
p20,1215,40,20,1,1,0,19,20,7
p20,1216,40,20,0,1,0,19,21,6
p20,1217,40,20,0,1,0,19,21,3
p20,1218,40,20,1,1,0,19,20,1
p20,1219,40,20,1,1,0,19,20,7
p20,1220,40,20,1,1,0,19,20,6
p20,1221,40,20,1,1,0,19,20,5
p20,1222,40,20,1,1,0,19,20,4
p20,1223,40,20,1,1,0,19,20,3
p20,1224,40,20,1,1,0,19,20,6
p20,1225,40,20,1,1,0,19,20,6
p20,1227,40,20,3,1,0,19,18,3
p20,1228,40,20,3,1,0,19,18,2
p20,1230,40,20,3,1,0,19,18,9
p20,1231,40,20,3,1,0,19,18,4
p20,1232,40,20,3,1,0,19,18,3
p20,1234,40,20,3,1,0,19,18,1
p20,1235,40,20,3,1,0,19,18,9
p20,1236,40,20,4,1,0,19,17,5
p20,1237,40,20,5,1,0,19,16,3
p20,1239,40,20,5,1,0,19,16,2
p20,1240,40,20,5,1,0,19,16,7
p20,1241,40,20,6,1,0,19,15,4
p20,1242,40,20,8,1,0,19,13,1
p20,1245,40,20,8,1,0,19,13,9
p20,1246,40,20,9,1,0,19,12,7
p20,1247,40,20,8,1,0,19,13,6
p20,1250,40,20,8,1,0,19,13,3
p20,1251,40,20,11,1,0,19,10,7
p20,1252,40,20,11,1,0,19,10,6
p20,1253,40,20,11,1,0,19,10,5
p20,1254,40,20,11,1,0,19,10,2
p20,1255,40,20,12,1,0,19,9,1
p20,1256,40,20,13,1,0,19,8,4
p20,1257,40,20,14,1,0,19,7,3
p20,1260,40,20,15,1,0,19,6,1
p20,1261,40,20,14,1,0,19,7,4
p20,1262,40,20,16,1,0,19,5,2
p20,1265,40,20,17,1,0,19,4,1
p20,1266,40,20,17,1,0,19,4,0
p20,1271,40,20,17,1,0,19,4,2
p20,1272,40,20,17,1,0,19,4,1
p20,1275,40,20,17,1,0,19,4,0
p20,1276,40,20,17,1,0,19,4,3
p20,1277,40,20,17,1,0,19,4,2
p20,1279,40,20,17,1,0,19,4,0
p20,1280,40,20,16,1,0,19,5,0
p20,1281,40,20,16,1,0,19,5,1
p20,1284,40,20,16,1,0,19,5,0
p20,1286,40,20,17,1,0,19,4,2
p20,1288,40,20,17,1,0,19,4,0
p20,1291,40,20,17,1,0,19,4,2
p20,1293,40,20,17,1,0,19,4,0
p20,1296,40,20,17,1,0,19,4,3
p20,1297,40,20,17,1,0,19,4,2
p20,1299,40,20,17,1,0,19,4,1
p20,1300,40,20,17,1,0,19,4,0
p20,1301,40,20,16,1,0,19,5,4
p20,1302,40,20,16,1,0,19,5,2
p20,1303,40,20,16,1,0,19,5,1
p20,1306,40,20,16,1,0,19,5,4
p20,1307,40,20,16,1,0,19,5,4
p20,1308,40,20,17,1,0,19,4,3
p20,1309,40,20,17,1,0,19,4,2
p20,1310,40,20,16,1,0,19,5,1
p20,1311,40,20,16,1,0,19,5,0
p20,1312,40,20,16,1,0,19,5,3
p20,1313,40,20,16,1,0,19,5,2
p20,1315,40,20,16,1,0,19,5,1
p20,1316,40,20,17,1,0,19,4,0
p20,1317,40,20,17,1,0,19,4,0
p20,1322,40,20,17,1,0,19,4,2
p20,1324,40,20,17,1,0,19,4,1
p20,1325,40,20,17,1,0,19,4,0
p20,1327,40,20,17,1,0,19,4,4
p20,1328,40,20,17,1,0,19,4,2
p20,1329,40,20,17,1,0,19,4,0
p20,1332,40,20,17,1,0,19,4,2
p20,1335,40,20,17,1,0,19,4,1
p20,1336,40,20,17,1,0,19,4,0
p20,1337,40,20,17,1,0,19,4,2
p20,1340,40,20,17,1,0,19,4,1
p20,1341,40,20,17,1,0,19,4,0
p20,1342,40,20,17,1,0,19,4,1
p20,1345,40,20,17,1,0,19,4,0
p20,1347,40,20,18,1,0,19,3,2
p20,1350,40,20,18,1,0,19,3,1
p20,1352,40,20,19,1,0,19,2,1
p20,1357,40,20,20,1,0,19,1,1
p20,1361,40,20,20,1,0,19,1,0
p20,1362,40,20,20,1,0,19,1,0
p20,1367,40,20,20,1,0,19,1,1
p20,1368,40,20,20,1,0,19,1,0
p20,1372,40,20,20,1,0,19,1,1
p20,1374,40,20,20,1,0,19,1,0
p20,1377,40,20,20,1,0,19,1,0
p20,1382,40,20,20,1,0,19,1,0
p20,1387,40,20,20,1,0,19,1,0
p20,1392,40,20,20,1,0,19,1,1
p20,1394,40,20,20,1,0,19,1,0
p20,1397,40,20,20,1,0,19,1,0
p20,1402,40,20,20,1,0,19,1,1
p20,1404,40,20,21,1,0,19,0,0
p20,1692,40,20,20,1,0,19,1,1
p20,1697,40,20,21,1,0,19,0,0
p20,1777,40,20,20,1,0,19,1,0
p20,1782,40,20,20,1,0,19,1,1
p20,1783,40,20,20,1,0,19,1,0
p20,1787,40,20,20,1,0,19,1,1
p20,1789,40,20,20,1,0,19,1,0
p20,1792,40,20,20,1,0,19,1,1
p20,1797,40,20,21,1,0,19,0,0
p20,1801,21,1,19,20,0,0,2,0
p20,1802,21,1,9,20,0,0,12,0
p20,1803,21,1,9,8,3,12,0,0
p20,1804,21,1,4,8,3,12,5,0
p20,1805,21,1,2,8,3,12,7,0
p20,1806,21,1,0,8,3,12,9,0
p20,1808,21,1,0,1,0,19,2,1
p20,1811,21,1,0,1,0,19,2,0
p20,1814,21,1,0,1,0,19,2,1
p20,1816,21,1,0,1,0,19,2,0
p20,1819,21,1,0,1,0,19,2,2
p20,1820,20,0,0,2,0,18,2,2
p20,1824,20,0,0,1,0,19,1,0
p20,1828,19,0,0,2,0,18,1,0
p20,1829,19,0,0,1,0,19,0,0
p20,1835,18,0,0,2,0,18,0,0
p20,1836,17,0,0,3,0,17,0,0
p20,1840,17,0,0,3,2,17,0,0
p20,1842,15,0,0,5,2,15,0,0
p20,1845,15,0,0,5,4,15,0,0
p20,1847,14,0,0,6,4,14,0,0
p20,1850,14,0,0,6,5,14,0,0
p20,1851,14,0,0,6,5,14,0,0
p20,1852,13,0,0,7,5,13,0,0
p20,1856,13,0,0,7,5,13,0,0
p20,1857,10,0,0,10,5,10,0,0
p20,1862,8,0,0,12,10,8,0,0
p20,1867,6,0,0,14,12,6,0,0
p20,1872,6,0,0,14,12,6,0,0
p20,1878,6,0,0,14,12,6,0,0
p20,1883,6,0,0,14,12,6,0,0
p20,1888,6,0,0,14,12,6,0,0
p20,1892,5,0,0,15,12,5,0,0
p20,1893,5,0,0,15,13,5,0,0
p20,1906,4,0,0,16,13,4,0,0
p20,1908,4,0,0,16,14,4,0,0
p20,1951,3,0,0,17,14,3,0,0
p20,1952,2,0,0,18,14,2,0,0
p20,1953,2,0,0,18,16,2,0,0
p20,1957,1,0,0,19,16,1,0,0
p20,1958,1,0,0,19,17,1,0,0
p20,1961,0,0,0,20,17,0,0,0
p20,1968,0,0,0,20,18,0,0,0
p20,1978,0,0,0,20,18,0,0,0
p20,2008,0,0,0,20,18,0,0,0
