id,t,dTot,dFed,rFed,oFed,sFed,unat
p4,0,0,0,0,20,0,0
p4,5,30,10,0,0,0,1
p4,6,30,10,3,0,0,5
p4,7,30,10,4,0,0,6
p4,10,30,10,6,0,0,4
p4,11,30,10,6,0,0,3
p4,12,30,10,6,0,0,4
p4,13,30,10,6,0,0,1
p4,16,30,10,7,0,0,0
p4,17,30,10,9,0,0,1
p4,19,30,10,9,0,0,0
p4,22,30,10,9,0,0,1
p4,27,30,10,9,0,0,1
p4,28,30,10,9,0,0,0
p4,32,30,10,9,0,0,1
p4,34,30,10,9,0,0,0
p4,37,30,10,9,0,0,1
p4,38,30,10,9,0,0,0
p4,42,30,10,9,0,0,1
p4,44,30,10,9,0,0,0
p4,47,30,10,9,0,0,1
p4,48,30,10,9,0,0,0
p4,52,30,10,9,0,0,1
p4,57,30,10,9,0,0,1
p4,61,30,10,10,0,0,0
p4,600,28,8,10,2,0,0
p4,601,28,8,7,2,0,0
p4,602,28,8,4,0,0,3
p4,603,28,8,1,0,0,2
p4,605,10,0,1,18,0,2
p4,606,10,0,0,18,0,2
p4,607,9,0,0,13,2,2
p4,608,9,0,0,13,2,0
p4,611,7,0,0,15,2,0
p4,612,6,0,0,14,2,0
p4,617,4,0,0,16,3,0
p4,621,2,0,0,18,3,0
p4,622,1,0,0,19,3,0
p4,667,0,0,0,20,3,0
p4,1200,30,10,0,20,3,0
p4,1202,30,10,0,1,0,0
p4,1203,30,10,0,0,0,8
p4,1204,30,10,1,0,0,7
p4,1206,30,10,1,0,0,2
p4,1207,30,10,1,0,0,1
p4,1208,30,10,2,0,0,4
p4,1211,30,10,2,0,0,2
p4,1213,30,10,2,0,0,4
p4,1216,30,10,2,0,0,2
p4,1217,30,10,2,0,0,0
p4,1218,30,10,2,0,0,4
p4,1219,30,10,2,0,0,3
p4,1222,30,10,2,0,0,0
p4,1223,30,10,2,0,0,3
p4,1225,30,10,2,0,0,2
p4,1227,30,10,2,0,0,0
p4,1228,30,10,2,0,0,4
p4,1230,30,10,2,0,0,3
p4,1231,30,10,2,0,0,1
p4,1232,30,10,2,0,0,0
p4,1233,30,10,2,0,0,3
p4,1234,30,10,4,0,0,1
p4,1235,30,10,4,0,0,0
p4,1238,30,10,4,0,0,2
p4,1241,30,10,4,0,0,1
p4,1242,30,10,5,0,0,0
p4,1243,30,10,5,0,0,4
p4,1246,30,10,5,0,0,3
p4,1247,30,10,6,0,0,1
p4,1248,30,10,7,0,0,2
p4,1249,30,10,7,0,0,1
p4,1250,30,10,7,0,0,0
p4,1253,30,10,8,0,0,2
p4,1254,30,10,9,0,0,1
p4,1256,30,10,9,0,0,0
p4,1258,30,10,9,0,0,1
p4,1262,30,10,9,0,0,0
p4,1263,30,10,9,0,0,1
p4,1266,30,10,9,0,0,0
p4,1268,30,10,9,0,0,0
p4,1273,30,10,9,0,0,0
p4,1278,30,10,9,0,0,1
p4,1282,30,10,10,0,0,0
p4,1802,16,0,8,14,0,0
p4,1803,10,0,5,15,1,0
p4,1804,10,0,2,15,1,0
p4,1805,9,0,0,15,1,0
p4,1808,8,0,0,12,3,0
p4,1813,8,0,0,12,4,0
p4,1838,6,0,0,14,4,0
p4,1843,5,0,0,15,4,0
p4,1848,3,0,0,17,4,0
p4,1858,1,0,0,19,4,0
p4,1883,0,0,0,20,4,0
p4,2400,30,10,0,20,4,0
p4,2404,30,10,0,0,0,4
p4,2405,30,10,0,0,0,6
p4,2406,30,10,2,0,0,4
p4,2409,30,10,2,0,0,1
p4,2410,30,10,3,0,0,4
p4,2411,30,10,4,0,0,3
p4,2414,30,10,4,0,0,2
p4,2415,30,10,4,0,0,3
p4,2416,30,10,4,0,0,2
p4,2419,30,10,4,0,0,0
p4,2420,30,10,4,0,0,2
