id,t,dTot,dFed,rFed,oFed,sFed,unat
p9,0,0,0,0,20,0,0
p9,5,30,10,0,15,0,0
p9,6,30,10,0,0,0,1
p9,7,30,10,0,0,0,8
p9,8,30,10,1,0,0,9
p9,10,30,10,2,0,0,8
p9,11,30,10,2,0,0,7
p9,13,30,10,2,0,0,2
p9,14,30,10,2,0,0,1
p9,15,30,10,3,0,0,0
p9,18,30,10,4,0,0,5
p9,20,30,10,5,0,0,4
p9,21,30,10,7,0,0,2
p9,23,30,10,7,0,0,1
p9,28,30,10,7,0,0,1
p9,33,30,10,8,0,0,2
p9,36,30,10,9,0,0,1
p9,37,30,10,10,0,0,0
p9,600,28,8,10,2,0,0
p9,601,28,8,6,2,0,0
p9,602,28,8,5,2,0,0
p9,603,28,8,1,0,0,6
p9,604,28,8,1,0,0,4
p9,605,26,6,1,2,0,4
p9,606,10,0,0,18,0,4
p9,607,10,0,0,18,0,3
p9,608,10,0,1,16,3,1
p9,609,10,0,1,12,4,1
p9,610,10,0,1,12,4,0
p9,613,9,0,1,13,4,0
p9,614,8,0,1,13,4,0
p9,622,7,0,1,14,4,0
p9,623,4,0,1,17,4,0
p9,633,3,0,1,18,4,0
p9,638,2,0,1,19,4,0
p9,642,1,0,0,19,4,0
p9,643,0,0,0,20,4,0
p9,648,0,0,0,20,3,0
p9,1200,30,10,0,20,3,0
p9,1204,30,10,0,0,0,6
p9,1205,30,10,0,0,0,5
p9,1206,30,10,0,0,0,1
p9,1209,30,10,0,0,0,8
p9,1211,30,10,0,0,0,4
p9,1213,30,10,0,0,0,1
p9,1214,30,10,0,0,0,6
p9,1215,30,10,0,0,0,5
p9,1216,30,10,0,0,0,2
p9,1218,30,10,0,0,0,1
p9,1219,30,10,0,0,0,5
p9,1221,30,10,0,0,0,3
p9,1222,30,10,0,0,0,0
p9,1224,30,10,0,0,0,2
p9,1225,30,10,0,0,0,1
p9,1228,30,10,1,0,0,0
p9,1229,30,10,1,0,0,3
p9,1231,30,10,1,0,0,2
p9,1232,30,10,1,0,0,0
p9,1234,30,10,1,0,0,5
p9,1235,30,10,1,0,0,4
p9,1237,30,10,1,0,0,1
p9,1238,30,10,1,0,0,0
p9,1239,30,10,1,0,0,7
p9,1240,30,10,1,0,0,5
p9,1241,30,10,1,0,0,3
p9,1242,30,10,1,0,0,1
p9,1243,30,10,1,0,0,0
p9,1244,30,10,1,0,0,5
p9,1246,30,10,1,0,0,3
p9,1248,30,10,3,0,0,0
p9,1249,30,10,3,0,0,2
p9,1251,30,10,3,0,0,1
p9,1254,30,10,3,0,0,4
p9,1255,30,10,3,0,0,3
p9,1257,30,10,3,0,0,2
p9,1258,30,10,4,0,0,0
p9,1259,30,10,4,0,0,2
p9,1262,30,10,4,0,0,1
p9,1264,30,10,4,0,0,3
p9,1266,30,10,4,0,0,2
p9,1267,30,10,5,0,0,0
p9,1269,30,10,5,0,0,3
p9,1272,30,10,5,0,0,1
p9,1274,30,10,5,0,0,2
p9,1275,30,10,5,0,0,1
p9,1277,30,10,5,0,0,0
p9,1279,30,10,5,0,0,4
p9,1282,30,10,6,0,0,1
p9,1283,30,10,6,0,0,0
p9,1284,30,10,6,0,0,2
p9,1287,30,10,6,0,0,1
p9,1288,30,10,7,0,0,0
p9,1289,30,10,7,0,0,2
p9,1292,30,10,7,0,0,0
p9,1294,30,10,7,0,0,1
p9,1297,30,10,7,0,0,0
p9,1299,30,10,7,0,0,1
p9,1302,30,10,7,0,0,0
p9,1304,30,10,7,0,0,1
p9,1308,30,10,8,0,0,0
p9,1309,30,10,8,0,0,2
p9,1312,30,10,10,0,0,0
p9,1802,30,10,9,0,0,0
p9,1803,30,10,6,0,0,0
p9,1804,10,0,0,10,4,0
p9,1809,10,0,0,10,6,0
p9,1819,10,0,0,10,7,0
p9,1829,9,0,0,11,7,0
p9,1849,7,0,0,13,7,0
p9,1859,6,0,0,14,7,0
p9,1869,5,0,0,15,7,0
p9,1884,4,0,0,16,7,0
p9,1889,3,0,0,17,7,0
p9,1909,2,0,0,18,7,0
p9,1914,0,0,0,20,7,0
p9,2400,30,10,0,20,7,0
p9,2404,30,10,0,19,4,0
p9,2405,30,10,0,0,0,3
p9,2407,30,10,0,0,0,2
p9,2408,30,10,1,0,0,1
p9,2410,30,10,1,0,0,0
p9,2413,30,10,2,0,0,1
p9,2415,30,10,2,0,0,5
p9,2416,30,10,2,0,0,4
p9,2418,30,10,3,0,0,2
p9,2419,30,10,4,0,0,0
p9,2420,30,10,4,0,0,4
p9,2421,30,10,4,0,0,2
p9,2424,30,10,5,0,0,1
p9,2425,30,10,5,0,0,4
p9,2426,30,10,5,0,0,2
p9,2427,30,10,5,0,0,1
p9,2428,30,10,6,0,0,0
p9,2431,30,10,6,0,0,2
p9,2433,30,10,6,0,0,1
p9,2435,30,10,7,0,0,0
p9,2436,30,10,7,0,0,1
p9,2440,30,10,7,0,0,0
p9,2441,30,10,7,0,0,0
p9,2446,30,10,7,0,0,1
p9,2450,30,10,8,0,0,0
p9,2451,30,10,8,0,0,2
p9,2453,30,10,9,0,0,1
p9,2454,30,10,9,0,0,0
p9,2456,30,10,9,0,0,0
p9,2461,30,10,9,0,0,0
p9,2466,30,10,9,0,0,1
p9,2467,30,10,9,0,0,0
p9,2471,30,10,9,0,0,0
p9,2476,30,10,9,0,0,1
p9,2480,30,10,10,0,0,0
p9,3003,30,10,7,0,0,0
p9,3004,30,10,5,0,0,0
p9,3005,10,0,0,20,0,0
p9,3006,10,0,0,10,1,0
p9,3011,9,0,0,11,3,0
p9,3015,8,0,0,12,3,0
p9,3016,8,0,0,12,5,0
p9,3020,7,0,0,13,5,0
p9,3021,6,0,0,14,5,0
p9,3025,5,0,0,15,5,0
p9,3030,4,0,0,16,5,0
p9,3035,3,0,0,17,5,0
p9,3050,2,0,0,18,5,0
p9,3056,1,0,0,19,5,0
p9,3080,0,0,0,20,5,0
p9,3600,30,10,0,20,5,0
p9,3601,30,10,0,2,1,0
p9,3602,30,10,0,0,0,3
p9,3603,30,10,0,0,0,2
p9,3604,30,10,0,0,0,1
p9,3606,30,10,1,0,0,0
p9,3607,30,10,1,0,0,4
p9,3610,30,10,1,0,0,3
p9,3611,30,10,4,0,0,0
p9,3612,30,10,4,0,0,3
p9,3616,30,10,6,0,0,1
p9,3617,30,10,6,0,0,1
p9,3620,30,10,6,0,0,0
p9,3622,30,10,6,0,0,1
p9,3626,30,10,6,0,0,0
p9,3627,30,10,6,0,0,1
p9,3632,30,10,6,0,0,1
p9,3637,30,10,7,0,0,3
p9,3638,30,10,7,0,0,1
p9,3641,30,10,8,0,0,0
p9,3642,30,10,8,0,0,1
p9,3645,30,10,8,0,0,0
p9,3647,30,10,8,0,0,0
p9,3652,30,10,8,0,0,0
p9,3657,30,10,8,0,0,1
p9,3662,30,10,9,0,0,1
p9,3666,30,10,10,0,0,0
p9,4201,13,0,8,17,0,0
p9,4202,10,0,1,13,0,0
p9,4203,10,0,0,13,0,0
p9,4207,9,0,0,11,3,0
p9,4212,7,0,0,13,4,0
p9,4216,6,0,0,14,4,0
p9,4217,4,0,0,16,5,0
p9,4222,4,0,0,16,6,0
p9,4227,4,0,0,16,7,0
p9,4232,4,0,0,16,8,0
p9,4237,3,0,0,17,8,0
p9,4246,2,0,0,18,8,0
p9,4267,0,0,0,20,8,0
p9,4800,30,10,0,20,8,0
