id,t,dTot,dFed,rFed,oFed,sFed
p42,0,0,0,0,0,0
p42,5,135,135,0,0,0
p42,6,271,271,0,0,0
p42,7,293,293,0,0,0
p42,8,317,317,0,0,0
p42,9,340,340,0,0,0
p42,10,406,406,1,0,0
p42,11,507,507,1,0,0
p42,12,574,574,4,0,0
p42,13,646,646,8,0,0
p42,14,691,691,10,0,0
p42,15,700,700,18,0,0
p42,16,718,718,19,0,0
p42,17,760,760,20,0,0
p42,18,800,800,27,0,0
p42,19,800,800,29,0,0
p42,20,800,800,33,0,0
p42,21,800,800,35,0,0
p42,22,800,800,36,0,0
p42,23,800,800,43,0,0
p42,24,800,800,46,0,0
p42,25,800,800,50,0,0
p42,29,800,800,51,0,0
p42,60,800,800,51,0,0
p42,120,800,800,51,0,0
p42,180,800,800,51,0,0
p42,240,800,800,51,0,0
p42,300,800,800,51,0,0
p42,360,800,800,51,0,0
p42,420,800,800,51,0,0
p42,480,800,800,51,0,0
p42,540,800,800,51,0,0
p42,600,800,800,51,0,0
p42,660,800,800,51,0,0
p42,720,800,800,51,0,0
p42,780,800,800,51,0,0
p42,840,800,800,51,0,0
p42,900,800,800,51,0,0
p42,960,800,800,51,0,0
p42,1020,800,800,51,0,0
p42,1080,800,800,51,0,0
p42,1140,800,800,51,0,0
p42,1200,800,800,51,0,0
p42,1260,800,800,51,0,0
p42,1320,800,800,51,0,0
p42,1380,800,800,51,0,0
p42,1440,800,800,51,0,0
p42,1500,800,800,51,0,0
p42,1560,800,800,51,0,0
p42,1620,800,800,51,0,0
p42,1680,800,800,51,0,0
p42,1740,800,800,51,0,0
p42,1800,800,800,51,0,0
p42,1801,800,800,52,0,0
p42,1802,800,800,54,0,0
p42,1804,800,800,55,0,0
p42,1807,800,800,57,0,0
p42,1808,800,800,59,0,0
p42,1809,800,800,61,0,0
p42,1810,800,800,62,0,0
p42,1811,800,800,67,0,0
p42,1812,800,800,68,0,0
p42,1813,800,800,71,0,0
p42,1814,800,800,74,0,0
p42,1815,800,800,78,0,0
p42,1816,800,800,80,0,0
p42,1817,800,800,81,0,0
p42,1818,800,800,84,0,0
p42,1820,800,800,85,0,0
p42,1821,800,800,87,0,0
p42,1823,800,800,88,0,0
p42,1826,800,800,89,0,0
p42,1829,800,800,88,0,0
p42,1834,800,800,89,0,0
p42,1849,800,800,88,0,0
p42,1853,800,800,89,0,0
p42,1859,800,800,90,0,0
p42,1860,800,800,90,0,0
p42,1906,800,800,89,0,0
p42,1920,800,800,89,0,0
p42,1930,800,800,90,0,0
p42,1931,800,800,93,0,0
p42,1934,800,800,92,0,0
p42,1940,800,800,91,0,0
p42,1945,800,800,90,0,0
p42,1948,800,800,89,0,0
p42,1951,800,800,88,0,0
p42,1952,800,800,87,0,0
p42,1953,800,800,85,0,0
p42,1955,800,800,84,0,0
p42,1957,800,800,83,0,0
p42,1969,800,800,82,0,0
p42,1974,800,800,81,0,0
p42,1980,800,800,81,0,0
p42,1993,800,800,80,0,0
p42,1998,800,800,79,0,0
p42,2014,800,800,78,0,0
p42,2020,800,800,77,0,0
p42,2022,800,800,76,0,0
p42,2023,800,800,75,0,0
p42,2030,800,800,73,0,0
p42,2038,800,800,72,0,0
p42,2039,800,800,71,0,0
p42,2040,800,800,70,0,0
p42,2042,800,800,69,0,0
p42,2045,800,800,68,0,0
p42,2046,800,800,67,0,0
p42,2049,800,800,66,0,0
p42,2051,800,800,65,0,0
p42,2053,800,800,64,0,0
p42,2054,800,800,63,0,0
p42,2058,800,800,62,0,0
p42,2060,800,800,61,0,0
p42,2061,800,800,58,0,0
p42,2062,800,800,56,0,0
p42,2063,800,800,55,0,0
p42,2065,800,800,54,0,0
p42,2095,800,800,53,0,0
p42,2100,800,800,53,0,0
p42,2102,800,800,51,0,0
p42,2104,800,800,50,0,0
p42,2113,800,800,49,0,0
p42,2114,800,800,47,0,0
p42,2123,800,800,46,0,0
p42,2124,800,800,45,0,0
p42,2129,800,800,44,0,0
p42,2132,800,800,43,0,0
p42,2133,800,800,42,0,0
p42,2134,800,800,41,0,0
p42,2145,800,800,39,0,0
p42,2146,800,800,38,0,0
p42,2154,800,800,37,0,0
p42,2155,800,800,36,0,0
p42,2160,800,800,36,0,0
p42,2166,800,800,35,0,0
p42,2168,800,800,34,0,0
p42,2182,800,800,33,0,0
p42,2187,800,800,32,0,0
p42,2190,800,800,31,0,0
p42,2191,800,800,30,0,0
p42,2193,800,800,29,0,0
p42,2211,800,800,28,0,0
p42,2220,800,800,28,0,0
p42,2242,800,800,27,0,0
p42,2246,800,800,28,0,0
p42,2262,800,800,27,0,0
p42,2271,800,800,26,0,0
p42,2280,800,800,26,0,0
p42,2305,800,800,25,0,0
p42,2340,800,800,25,0,0
p42,2347,800,800,24,0,0
p42,2353,800,800,23,0,0
p42,2389,800,800,24,0,0
