id,t,dTot,dFed,rFed,oFed,sFed
p34,0,0,0,0,20,0
p34,5,0,0,0,20,1
p34,10,0,0,0,20,10
p34,15,0,0,0,20,13
p34,20,0,0,0,20,20
p34,601,2,0,0,20,20
p34,602,4,0,0,20,20
p34,603,18,0,0,20,20
p34,604,30,10,0,20,20
p34,617,30,10,0,20,21
p34,620,30,10,0,20,20
p34,621,30,10,0,20,19
p34,624,30,10,0,0,1
p34,626,30,10,1,0,1
p34,628,30,10,2,0,1
p34,631,30,10,3,0,1
p34,641,30,10,4,0,1
p34,658,30,10,5,0,1
p34,679,30,10,6,0,1
p34,699,30,10,7,0,1
p34,753,30,10,8,0,1
p34,764,30,10,7,0,1
p34,810,30,10,8,0,1
p34,874,30,10,9,0,1
p34,1183,30,10,8,0,1
p34,1224,28,8,8,2,1
p34,1225,26,6,7,4,2
p34,1226,24,4,6,6,3
p34,1227,24,4,6,6,5
p34,1228,23,3,6,7,5
p34,1229,22,2,6,8,7
p34,1230,22,2,6,8,8
p34,1231,21,1,5,9,11
p34,1232,19,0,5,11,11
p34,1233,18,0,4,11,12
p34,1234,15,0,4,14,13
p34,1235,14,0,3,15,15
p34,1236,11,0,2,17,15
p34,1237,8,0,1,19,18
p34,1238,8,0,1,19,18
p34,1239,7,0,1,20,18
p34,1240,7,0,1,20,19
p34,1241,7,0,0,20,19
p34,1242,7,0,0,19,19
p34,1247,7,0,0,13,13
p34,1258,7,0,0,13,13
p34,1261,6,0,0,14,13
p34,1263,6,0,0,14,14
p34,1267,6,0,0,14,13
p34,1268,6,0,0,14,8
p34,1269,6,0,0,14,14
p34,1276,6,0,0,14,14
p34,1280,5,0,0,15,14
p34,1281,5,0,0,15,15
p34,1282,5,0,0,15,15
p34,1286,4,0,0,16,15
p34,1287,4,0,0,16,16
p34,1299,4,0,0,16,16
p34,1335,4,0,0,16,16
p34,1336,4,0,0,16,15
p34,1366,3,0,0,17,16
p34,1433,2,0,0,18,17
p34,1538,1,0,0,19,17
p34,1543,1,0,0,19,18
p34,1777,0,0,0,20,18
p34,1780,0,0,0,20,19
p34,1800,1,0,0,20,19
p34,1801,30,10,0,20,19
p34,1807,30,10,0,20,18
p34,1808,30,10,0,18,17
p34,1810,30,10,0,17,16
p34,1811,30,10,0,17,15
p34,1812,30,10,0,16,14
p34,1813,30,10,0,14,13
p34,1814,30,10,0,14,12
