id,t,dTot,dFed,rFed,oFed,sFed,unat
p27,0,0,0,0,20,0,0
p27,5,0,0,0,20,1,0
p27,10,0,0,0,20,2,0
p27,15,0,0,0,20,3,0
p27,20,0,0,0,20,4,0
p27,25,0,0,0,20,6,0
p27,40,0,0,0,20,7,0
p27,50,0,0,0,20,8,0
p27,60,0,0,0,20,8,0
p27,120,0,0,0,20,8,0
p27,180,0,0,0,20,8,0
p27,240,0,0,0,20,8,0
p27,300,0,0,0,20,8,0
p27,360,0,0,0,20,8,0
p27,420,0,0,0,20,8,0
p27,480,0,0,0,20,8,0
p27,540,0,0,0,20,8,0
p27,600,30,10,0,20,8,0
p27,605,30,10,0,0,0,1
p27,606,30,10,0,0,0,10
p27,607,30,10,0,0,0,9
p27,608,30,10,3,0,0,4
p27,609,30,10,6,0,0,1
p27,611,30,10,7,0,0,3
p27,612,30,10,7,0,0,2
p27,613,30,10,9,0,0,0
p27,616,30,10,9,0,0,1
p27,618,30,10,10,0,0,0
p27,660,30,10,10,0,0,0
p27,720,30,10,10,0,0,0
p27,780,30,10,10,0,0,0
p27,840,30,10,10,0,0,0
p27,900,30,10,10,0,0,0
p27,960,30,10,10,0,0,0
p27,1020,30,10,10,0,0,0
p27,1080,30,10,10,0,0,0
p27,1140,30,10,10,0,0,0
p27,1200,30,10,10,0,0,0
p27,1202,30,10,9,0,0,1
p27,1203,30,10,8,0,0,1
p27,1204,30,10,1,0,0,0
p27,1205,10,0,0,20,0,0
p27,1207,10,0,0,10,10,0
p27,1211,7,0,0,13,10,0
p27,1212,4,0,0,16,12,0
p27,1217,1,0,0,19,12,0
p27,1222,0,0,0,20,12,0
p27,1232,0,0,0,20,14,0
p27,1260,0,0,0,20,14,0
p27,1320,0,0,0,20,14,0
p27,1327,0,0,0,20,11,0
p27,1380,0,0,0,20,11,0
p27,1440,0,0,0,20,11,0
p27,1500,0,0,0,20,11,0
p27,1560,0,0,0,20,11,0
p27,1620,0,0,0,20,11,0
p27,1680,0,0,0,20,11,0
p27,1740,0,0,0,20,11,0
p27,1800,30,10,0,20,11,0
p27,1802,30,10,0,10,9,0
p27,1803,30,10,0,0,0,8
p27,1805,30,10,3,0,0,5
p27,1806,30,10,5,0,0,2
p27,1807,30,10,6,0,0,1
p27,1808,30,10,7,0,0,3
p27,1811,30,10,8,0,0,2
p27,1813,30,10,9,0,0,0
p27,1818,30,10,9,0,0,1
p27,1819,30,10,10,0,0,0
p27,1860,30,10,10,0,0,0
p27,1920,30,10,10,0,0,0
p27,1980,30,10,10,0,0,0
p27,2040,30,10,10,0,0,0
p27,2100,30,10,10,0,0,0
p27,2160,30,10,10,0,0,0
p27,2220,30,10,10,0,0,0
p27,2280,30,10,10,0,0,0
p27,2340,30,10,10,0,0,0
p27,2400,30,10,10,0,0,0
p27,2401,30,10,8,0,0,0
p27,2402,20,0,5,10,0,0
p27,2403,10,0,3,13,5,0
p27,2404,10,0,2,13,5,0
p27,2405,8,0,0,13,5,0
p27,2408,3,0,0,17,9,0
p27,2413,1,0,0,19,10,0
p27,2418,1,0,0,19,11,0
p27,2423,0,0,0,20,11,0
p27,2460,0,0,0,20,11,0
p27,2520,0,0,0,20,11,0
p27,2580,0,0,0,20,11,0
p27,2640,0,0,0,20,11,0
p27,2700,0,0,0,20,11,0
p27,2760,0,0,0,20,11,0
p27,2820,0,0,0,20,11,0
p27,2880,0,0,0,20,11,0
p27,2940,0,0,0,20,11,0
p27,3000,30,10,0,20,11,0
p27,3003,30,10,0,17,7,0
p27,3004,30,10,0,0,0,10
p27,3005,30,10,3,0,0,6
p27,3007,30,10,6,0,0,3
