id,t,dTot,dFed,rFed,oFed,sFed,unat
p6,0,0,0,0,20,0,0
p6,5,30,10,0,6,0,0
p6,6,30,10,0,0,0,8
p6,7,30,10,0,0,0,10
p6,10,30,10,2,0,0,7
p6,11,30,10,3,0,0,6
p6,12,30,10,4,0,0,0
p6,17,30,10,5,0,0,3
p6,20,30,10,7,0,0,1
p6,21,30,10,7,0,0,0
p6,22,30,10,7,0,0,1
p6,26,30,10,8,0,0,0
p6,27,30,10,8,0,0,2
p6,31,30,10,9,0,0,1
p6,32,30,10,9,0,0,1
p6,36,30,10,9,0,0,0
p6,37,30,10,9,0,0,0
p6,42,30,10,9,0,0,1
p6,45,30,10,9,0,0,0
p6,47,30,10,9,0,0,1
p6,50,30,10,10,0,0,0
p6,60,30,10,10,0,0,0
p6,120,30,10,10,0,0,0
p6,180,30,10,10,0,0,0
p6,240,30,10,10,0,0,0
p6,300,30,10,10,0,0,0
p6,360,30,10,10,0,0,0
p6,420,30,10,10,0,0,0
p6,480,30,10,10,0,0,0
p6,540,30,10,10,0,0,0
p6,600,28,8,10,2,0,0
p6,601,28,8,7,2,0,0
p6,602,28,8,6,0,0,1
p6,603,28,8,3,0,0,0
p6,605,17,0,1,11,0,0
p6,606,10,0,0,18,0,0
p6,607,10,0,0,10,0,0
p6,611,9,0,0,11,0,0
p6,612,9,0,0,11,2,0
p6,616,6,0,0,14,2,0
p6,621,4,0,0,16,2,0
p6,622,3,0,0,17,2,0
p6,630,2,0,0,18,2,0
p6,631,1,0,0,19,2,0
p6,652,0,0,0,20,2,0
p6,660,0,0,0,20,2,0
p6,720,0,0,0,20,2,0
p6,780,0,0,0,20,2,0
p6,840,0,0,0,20,2,0
p6,900,0,0,0,20,2,0
p6,960,0,0,0,20,2,0
p6,1020,0,0,0,20,2,0
p6,1080,0,0,0,20,2,0
p6,1140,0,0,0,20,2,0
p6,1200,30,10,0,20,2,0
p6,1202,30,10,0,0,0,10
p6,1203,30,10,0,0,0,8
p6,1205,30,10,0,0,0,4
p6,1207,30,10,1,0,0,4
p6,1208,30,10,4,0,0,6
p6,1209,30,10,6,0,0,3
p6,1210,30,10,8,0,0,0
p6,1212,30,10,9,0,0,0
p6,1213,30,10,10,0,0,0
p6,1260,30,10,10,0,0,0
p6,1320,30,10,10,0,0,0
p6,1380,30,10,10,0,0,0
p6,1440,30,10,10,0,0,0
p6,1500,30,10,10,0,0,0
p6,1560,30,10,10,0,0,0
p6,1620,30,10,10,0,0,0
p6,1680,30,10,10,0,0,0
p6,1740,30,10,10,0,0,0
p6,1800,30,10,10,0,0,0
p6,1802,10,0,8,20,0,0
p6,1803,10,0,6,18,0,0
p6,1804,10,0,4,18,0,0
p6,1805,10,0,1,18,0,0
p6,1806,10,0,0,18,0,0
p6,1808,9,0,0,11,2,0
p6,1812,5,0,0,15,2,0
p6,1813,1,0,0,19,2,0
p6,1818,0,0,0,20,3,0
p6,1860,0,0,0,20,3,0
p6,1920,0,0,0,20,3,0
p6,1980,0,0,0,20,3,0
p6,2040,0,0,0,20,3,0
p6,2100,0,0,0,20,3,0
p6,2160,0,0,0,20,3,0
p6,2220,0,0,0,20,3,0
p6,2280,0,0,0,20,3,0
p6,2340,0,0,0,20,3,0
p6,2400,30,10,0,20,3,0
p6,2403,30,10,1,0,0,9
p6,2404,30,10,2,0,0,7
p6,2406,30,10,5,0,0,4
p6,2407,30,10,5,0,0,0
p6,2408,30,10,6,0,0,4
p6,2409,30,10,7,0,0,3
p6,2410,30,10,7,0,0,2
p6,2411,30,10,9,0,0,0
p6,2413,30,10,9,0,0,1
p6,2418,30,10,9,0,0,1
p6,2419,30,10,10,0,0,0
p6,2460,30,10,10,0,0,0
p6,2520,30,10,10,0,0,0
p6,2580,30,10,10,0,0,0
p6,2640,30,10,10,0,0,0
p6,2700,30,10,10,0,0,0
p6,2760,30,10,10,0,0,0
p6,2820,30,10,10,0,0,0
p6,2880,30,10,10,0,0,0
p6,2940,30,10,10,0,0,0
p6,3000,30,10,10,0,0,0
p6,3001,30,10,8,0,0,0
p6,3002,30,10,5,0,0,0
p6,3003,9,0,4,15,0,0
p6,3004,8,0,0,15,0,0
p6,3007,7,0,0,16,0,0
p6,3008,5,0,0,15,2,0
p6,3013,1,0,0,19,2,0
p6,3023,0,0,0,20,2,0
p6,3060,0,0,0,20,2,0
p6,3120,0,0,0,20,2,0
p6,3180,0,0,0,20,2,0
p6,3240,0,0,0,20,2,0
p6,3300,0,0,0,20,2,0
p6,3360,0,0,0,20,2,0
p6,3420,0,0,0,20,2,0
p6,3480,0,0,0,20,2,0
p6,3540,0,0,0,20,2,0
p6,3600,30,10,0,20,2,0
p6,3603,30,10,0,11,2,0
p6,3604,30,10,1,0,0,9
p6,3605,30,10,3,0,0,7
p6,3606,30,10,3,0,0,6
p6,3608,30,10,5,0,0,2
p6,3609,30,10,5,0,0,3
p6,3610,30,10,6,0,0,1
p6,3613,30,10,7,0,0,0
p6,3614,30,10,8,0,0,2
p6,3618,30,10,10,0,0,0
p6,3660,30,10,10,0,0,0
p6,3720,30,10,10,0,0,0
p6,3780,30,10,10,0,0,0
p6,3840,30,10,10,0,0,0
p6,3900,30,10,10,0,0,0
p6,3960,30,10,10,0,0,0
p6,4020,30,10,10,0,0,0
p6,4080,30,10,10,0,0,0
p6,4140,30,10,10,0,0,0
p6,4200,30,10,10,0,0,0
p6,4203,28,8,7,2,0,0
p6,4204,10,0,5,20,0,0
p6,4205,7,0,0,15,1,0
p6,4209,6,0,0,16,1,0
p6,4210,5,0,0,17,1,0
p6,4214,3,0,0,17,4,0
p6,4219,0,0,0,20,4,0
p6,4220,0,0,0,20,5,0
p6,4260,0,0,0,20,5,0
p6,4320,0,0,0,20,5,0
p6,4380,0,0,0,20,5,0
p6,4440,0,0,0,20,5,0
p6,4500,0,0,0,20,5,0
p6,4560,0,0,0,20,5,0
p6,4620,0,0,0,20,5,0
p6,4680,0,0,0,20,5,0
p6,4740,0,0,0,20,5,0
p6,4800,30,10,0,20,5,0
p6,4805,30,10,0,0,0,1
p6,4806,30,10,5,0,0,5
p6,4807,30,10,5,0,0,3
p6,4810,30,10,7,0,0,1
p6,4811,30,10,9,0,0,1
p6,4816,30,10,9,0,0,1
p6,4817,30,10,9,0,0,0
p6,4821,30,10,9,0,0,1
p6,4822,30,10,9,0,0,0
p6,4826,30,10,10,0,0,0
p6,4860,30,10,10,0,0,0
p6,4920,30,10,10,0,0,0
p6,4980,30,10,10,0,0,0
p6,5040,30,10,10,0,0,0
p6,5100,30,10,10,0,0,0
p6,5160,30,10,10,0,0,0
p6,5220,30,10,10,0,0,0
p6,5280,30,10,10,0,0,0
p6,5340,30,10,10,0,0,0
p6,5400,30,10,10,0,0,0
p6,5401,30,10,8,0,0,0
p6,5402,30,10,2,0,0,3
p6,5405,10,0,1,20,0,2
p6,5407,10,0,2,13,6,1
p6,5408,10,0,2,13,6,0
p6,5409,9,0,1,13,6,0
p6,5412,4,0,0,16,6,0
p6,5417,1,0,0,19,7,0
p6,5432,0,0,0,20,7,0
p6,5460,0,0,0,20,7,0
p6,5520,0,0,0,20,7,0
p6,5526,0,0,0,20,5,0
p6,5580,0,0,0,20,5,0
p6,5640,0,0,0,20,5,0
p6,5700,0,0,0,20,5,0
p6,5760,0,0,0,20,5,0
p6,5820,0,0,0,20,5,0
p6,5880,0,0,0,20,5,0
p6,5940,0,0,0,20,5,0
p6,6000,30,10,0,20,5,0
p6,6002,30,10,0,2,2,0
p6,6003,30,10,0,0,0,10
p6,6004,30,10,1,0,0,8
p6,6005,30,10,1,0,0,7
p6,6006,30,10,2,0,0,4
p6,6007,30,10,4,0,0,2
p6,6008,30,10,4,0,0,5
p6,6009,30,10,4,0,0,2
p6,6010,30,10,4,0,0,1
p6,6011,30,10,4,0,0,0
p6,6013,30,10,6,0,0,4
p6,6015,30,10,6,0,0,2
p6,6016,30,10,7,0,0,1
p6,6017,30,10,7,0,0,0
p6,6018,30,10,7,0,0,3
p6,6019,30,10,7,0,0,2
p6,6020,30,10,7,0,0,1
p6,6022,30,10,7,0,0,0
p6,6023,30,10,8,0,0,2
p6,6024,30,10,8,0,0,1
p6,6027,30,10,8,0,0,0
p6,6028,30,10,8,0,0,2
p6,6031,30,10,10,0,0,0
p6,6060,30,10,10,0,0,0
p6,6120,30,10,10,0,0,0
p6,6180,30,10,10,0,0,0
p6,6240,30,10,10,0,0,0
p6,6300,30,10,10,0,0,0
p6,6360,30,10,10,0,0,0
p6,6420,30,10,10,0,0,0
p6,6480,30,10,10,0,0,0
p6,6540,30,10,10,0,0,0
p6,6600,30,10,10,0,0,0
p6,6601,30,10,7,0,0,0
p6,6602,12,0,6,18,0,0
p6,6603,10,0,4,14,2,0
p6,6604,9,0,0,14,2,0
p6,6608,6,0,0,14,4,0
p6,6618,3,0,0,17,4,0
p6,6623,3,0,0,17,5,0
p6,6628,2,0,0,18,5,0
p6,6633,0,0,0,20,5,0
p6,6660,0,0,0,20,5,0
p6,6720,0,0,0,20,5,0
p6,6780,0,0,0,20,5,0
p6,6840,0,0,0,20,5,0
