id,t,dTot,dFed,rFed,oFed,sFed,unat
p21,0,0,0,0,20,0,0
p21,5,0,0,0,20,1,0
p21,10,0,0,0,20,10,0
p21,20,0,0,0,20,15,0
p21,25,0,0,0,20,19,0
p21,30,0,0,0,20,20,0
p21,60,0,0,0,20,20,0
p21,120,0,0,0,20,20,0
p21,180,0,0,0,20,20,0
p21,240,0,0,0,20,20,0
p21,300,0,0,0,20,20,0
p21,360,0,0,0,20,20,0
p21,420,0,0,0,20,20,0
p21,480,0,0,0,20,20,0
p21,540,0,0,0,20,20,0
p21,600,30,10,0,18,18,0
p21,601,30,10,0,3,2,0
p21,602,30,10,2,0,0,7
p21,603,30,10,0,0,0,7
p21,606,30,10,1,0,0,5
p21,607,30,10,1,0,0,4
p21,608,30,10,3,0,0,3
p21,609,30,10,3,0,0,1
p21,612,30,10,4,0,0,0
p21,613,30,10,4,0,0,6
p21,614,30,10,5,0,0,5
p21,616,30,10,7,0,0,3
p21,617,30,10,7,0,0,1
p21,618,30,10,9,0,0,1
p21,623,30,10,9,0,0,0
p21,628,30,10,10,0,0,0
p21,660,30,10,10,0,0,0
p21,720,30,10,10,0,0,0
p21,780,30,10,10,0,0,0
p21,840,30,10,10,0,0,0
p21,900,30,10,10,0,0,0
p21,960,30,10,10,0,0,0
p21,1020,30,10,10,0,0,0
p21,1080,30,10,10,0,0,0
p21,1140,30,10,10,0,0,0
p21,1200,28,8,10,2,0,0
p21,1201,13,0,7,17,0,0
p21,1202,10,0,7,20,0,0
p21,1203,10,0,5,17,3,0
p21,1204,10,0,4,17,3,0
p21,1205,10,0,0,17,3,0
p21,1207,10,0,0,17,2,0
p21,1208,9,0,0,11,6,0
p21,1212,7,0,0,13,6,0
p21,1213,7,0,0,13,7,0
p21,1217,6,0,0,14,7,0
p21,1218,3,0,0,17,6,0
p21,1222,2,0,0,18,6,0
p21,1223,1,0,0,19,6,0
p21,1233,0,0,0,20,7,0
p21,1260,0,0,0,20,7,0
p21,1320,0,0,0,20,7,0
p21,1380,0,0,0,20,7,0
p21,1440,0,0,0,20,7,0
p21,1500,0,0,0,20,7,0
p21,1560,0,0,0,20,7,0
p21,1620,0,0,0,20,7,0
p21,1680,0,0,0,20,7,0
p21,1740,0,0,0,20,7,0
p21,1800,30,10,0,20,7,0
p21,1803,30,10,0,0,0,9
p21,1804,30,10,1,0,0,9
p21,1805,30,10,3,0,0,6
p21,1806,30,10,4,0,0,5
p21,1807,30,10,5,0,0,4
p21,1808,30,10,5,0,0,2
p21,1809,30,10,5,0,0,3
p21,1811,30,10,6,0,0,2
p21,1812,30,10,7,0,0,1
p21,1813,30,10,8,0,0,0
p21,1814,30,10,8,0,0,2
p21,1816,30,10,9,0,0,1
p21,1817,30,10,10,0,0,0
p21,1860,30,10,10,0,0,0
p21,1920,30,10,10,0,0,0
p21,1980,30,10,10,0,0,0
p21,2040,30,10,10,0,0,0
p21,2100,30,10,10,0,0,0
p21,2160,30,10,10,0,0,0
p21,2220,30,10,10,0,0,0
p21,2280,30,10,10,0,0,0
p21,2340,30,10,10,0,0,0
p21,2400,30,10,10,0,0,0
p21,2401,30,10,8,0,0,0
p21,2402,30,10,4,0,0,0
p21,2403,10,0,3,20,0,0
