id,t,dTot,dFed,rFed,oFed,sFed,unat
p8,0,0,0,0,20,0,0
p8,5,30,10,0,7,0,0
p8,6,30,10,1,0,0,8
p8,7,30,10,1,0,0,9
p8,10,30,10,2,0,0,7
p8,11,30,10,4,0,0,5
p8,12,30,10,4,0,0,0
p8,17,30,10,4,0,0,0
p8,22,30,10,4,0,0,5
p8,26,30,10,7,0,0,0
p8,27,30,10,7,0,0,1
p8,31,30,10,8,0,0,0
p8,32,30,10,8,0,0,1
p8,37,30,10,8,0,0,1
p8,40,30,10,9,0,0,0
p8,42,30,10,9,0,0,1
p8,46,30,10,9,0,0,0
p8,47,30,10,9,0,0,1
p8,51,30,10,10,0,0,0
p8,60,30,10,10,0,0,0
p8,120,30,10,10,0,0,0
p8,180,30,10,10,0,0,0
p8,240,30,10,10,0,0,0
p8,300,30,10,10,0,0,0
p8,360,30,10,10,0,0,0
p8,420,30,10,10,0,0,0
p8,480,30,10,10,0,0,0
p8,540,30,10,10,0,0,0
p8,600,28,8,10,2,0,0
p8,601,28,8,5,2,0,0
p8,602,28,8,2,0,0,2
p8,603,28,8,1,0,0,2
p8,605,19,0,1,9,0,2
p8,606,9,0,0,19,0,2
p8,607,9,0,0,11,2,0
p8,611,8,0,0,12,2,0
p8,612,8,0,0,12,4,0
p8,615,7,0,0,13,4,0
p8,617,6,0,0,14,6,0
p8,631,4,0,0,16,6,0
p8,632,2,0,0,18,6,0
p8,646,1,0,0,19,6,0
p8,657,0,0,0,20,6,0
p8,660,0,0,0,20,6,0
p8,720,0,0,0,20,6,0
p8,780,0,0,0,20,6,0
p8,840,0,0,0,20,6,0
p8,900,0,0,0,20,6,0
p8,960,0,0,0,20,6,0
p8,1020,0,0,0,20,6,0
p8,1080,0,0,0,20,6,0
p8,1140,0,0,0,20,6,0
p8,1200,30,10,0,20,6,0
p8,1202,30,10,0,4,3,0
p8,1203,30,10,0,0,0,9
p8,1204,30,10,1,0,0,8
p8,1205,30,10,2,0,0,4
p8,1207,30,10,5,0,0,1
p8,1208,30,10,7,0,0,3
p8,1209,30,10,8,0,0,2
p8,1210,30,10,8,0,0,1
p8,1212,30,10,9,0,0,0
p8,1213,30,10,9,0,0,1
p8,1214,30,10,10,0,0,0
p8,1260,30,10,10,0,0,0
p8,1320,30,10,10,0,0,0
p8,1380,30,10,10,0,0,0
p8,1440,30,10,10,0,0,0
p8,1500,30,10,10,0,0,0
p8,1560,30,10,10,0,0,0
p8,1620,30,10,10,0,0,0
p8,1680,30,10,10,0,0,0
p8,1740,30,10,10,0,0,0
p8,1800,30,10,10,0,0,0
p8,1802,14,0,10,16,0,0
p8,1803,10,0,6,16,2,0
p8,1804,9,0,2,16,2,0
p8,1805,8,0,0,16,2,0
p8,1808,5,0,0,15,4,0
p8,1813,1,0,0,19,5,0
p8,1818,0,0,0,20,5,0
p8,1860,0,0,0,20,5,0
p8,1920,0,0,0,20,5,0
p8,1980,0,0,0,20,5,0
p8,2040,0,0,0,20,5,0
p8,2100,0,0,0,20,5,0
p8,2160,0,0,0,20,5,0
p8,2220,0,0,0,20,5,0
p8,2280,0,0,0,20,5,0
p8,2340,0,0,0,20,5,0
p8,2400,30,10,0,20,5,0
p8,2403,30,10,0,0,0,1
p8,2404,30,10,1,0,0,8
p8,2405,30,10,1,0,0,7
p8,2406,30,10,4,0,0,4
p8,2407,30,10,4,0,0,2
p8,2408,30,10,5,0,0,1
p8,2409,30,10,6,0,0,4
p8,2411,30,10,9,0,0,1
p8,2413,30,10,9,0,0,0
p8,2414,30,10,9,0,0,1
p8,2418,30,10,10,0,0,0
p8,2460,30,10,10,0,0,0
p8,2520,30,10,10,0,0,0
p8,2580,30,10,10,0,0,0
p8,2640,30,10,10,0,0,0
p8,2700,30,10,10,0,0,0
p8,2760,30,10,10,0,0,0
p8,2820,30,10,10,0,0,0
p8,2880,30,10,10,0,0,0
p8,2940,30,10,10,0,0,0
p8,3000,30,10,10,0,0,0
p8,3001,30,10,7,0,0,0
p8,3002,30,10,4,0,0,0
p8,3003,10,0,3,20,0,0
p8,3004,9,0,0,12,2,0
p8,3008,7,0,0,14,2,0
p8,3009,5,0,0,15,3,0
p8,3014,1,0,0,19,5,0
p8,3019,0,0,0,20,5,0
p8,3060,0,0,0,20,5,0
p8,3120,0,0,0,20,5,0
p8,3180,0,0,0,20,5,0
p8,3240,0,0,0,20,5,0
p8,3300,0,0,0,20,5,0
p8,3360,0,0,0,20,5,0
p8,3420,0,0,0,20,5,0
p8,3480,0,0,0,20,5,0
p8,3540,0,0,0,20,5,0
p8,3600,30,10,0,20,5,0
p8,3604,30,10,0,0,0,10
p8,3605,30,10,1,0,0,9
p8,3606,30,10,2,0,0,7
p8,3608,30,10,5,0,0,2
p8,3609,30,10,5,0,0,5
p8,3610,30,10,5,0,0,4
p8,3611,30,10,7,0,0,2
p8,3613,30,10,8,0,0,0
p8,3614,30,10,8,0,0,2
p8,3617,30,10,10,0,0,0
p8,3660,30,10,10,0,0,0
p8,3720,30,10,10,0,0,0
p8,3780,30,10,10,0,0,0
p8,3840,30,10,10,0,0,0
p8,3900,30,10,10,0,0,0
p8,3960,30,10,10,0,0,0
p8,4020,30,10,10,0,0,0
p8,4080,30,10,10,0,0,0
p8,4140,30,10,10,0,0,0
p8,4200,30,10,10,0,0,0
p8,4202,30,10,5,0,0,0
p8,4203,30,10,3,0,0,0
p8,4204,15,0,2,15,0,0
p8,4205,9,0,0,11,3,0
p8,4208,8,0,0,12,3,0
p8,4210,7,0,0,13,3,0
p8,4214,4,0,0,16,3,0
p8,4215,2,0,0,18,3,0
p8,4220,0,0,0,20,3,0
p8,4260,0,0,0,20,3,0
p8,4320,0,0,0,20,3,0
p8,4380,0,0,0,20,3,0
p8,4440,0,0,0,20,3,0
p8,4500,0,0,0,20,3,0
p8,4560,0,0,0,20,3,0
p8,4620,0,0,0,20,3,0
p8,4680,0,0,0,20,3,0
p8,4740,0,0,0,20,3,0
p8,4800,30,10,0,8,3,0
p8,4805,30,10,0,0,0,4
p8,4806,30,10,2,0,0,6
p8,4807,30,10,3,0,0,4
p8,4809,30,10,3,0,0,3
p8,4811,30,10,6,0,0,3
p8,4812,30,10,7,0,0,1
p8,4814,30,10,7,0,0,0
p8,4816,30,10,8,0,0,1
p8,4817,30,10,8,0,0,0
p8,4821,30,10,9,0,0,1
p8,4825,30,10,10,0,0,0
p8,4860,30,10,10,0,0,0
p8,4920,30,10,10,0,0,0
p8,4980,30,10,10,0,0,0
p8,5040,30,10,10,0,0,0
p8,5100,30,10,10,0,0,0
p8,5160,30,10,10,0,0,0
