id,t,dTot,dFed,rFed,oFed,sFed,unat
p3,0,0,0,0,20,0,0
p3,5,30,10,0,0,0,3
p3,6,30,10,0,0,0,8
p3,10,30,10,3,0,0,5
p3,11,30,10,4,0,0,6
p3,12,30,10,4,0,0,1
p3,16,30,10,5,0,0,5
p3,17,30,10,5,0,0,1
p3,21,30,10,7,0,0,3
p3,22,30,10,7,0,0,1
p3,25,30,10,8,0,0,0
p3,26,30,10,9,0,0,1
p3,27,30,10,10,0,0,0
p3,60,30,10,10,0,0,0
p3,120,30,10,10,0,0,0
p3,180,30,10,10,0,0,0
p3,240,30,10,10,0,0,0
p3,300,30,10,10,0,0,0
p3,360,30,10,10,0,0,0
p3,420,30,10,10,0,0,0
p3,480,30,10,10,0,0,0
p3,540,30,10,10,0,0,0
p3,600,28,8,10,2,0,0
p3,601,28,8,8,0,0,0
p3,602,28,8,4,0,0,0
p3,603,28,8,2,0,0,0
p3,605,10,0,2,18,0,0
p3,606,10,0,0,14,2,0
p3,607,10,0,0,10,5,0
p3,610,9,0,0,11,5,0
p3,611,7,0,0,13,5,0
p3,612,7,0,0,13,7,0
p3,616,6,0,0,14,6,0
p3,617,6,0,0,14,7,0
p3,620,5,0,0,15,7,0
p3,622,5,0,0,15,9,0
p3,626,2,0,0,18,9,0
p3,630,1,0,0,19,9,0
p3,631,0,0,0,20,9,0
p3,660,0,0,0,20,9,0
p3,720,0,0,0,20,9,0
p3,780,0,0,0,20,9,0
p3,840,0,0,0,20,9,0
p3,900,0,0,0,20,9,0
p3,960,0,0,0,20,9,0
p3,1020,0,0,0,20,9,0
p3,1080,0,0,0,20,9,0
p3,1140,0,0,0,20,9,0
p3,1200,30,10,0,20,9,0
p3,1202,30,10,2,0,0,8
p3,1203,30,10,2,0,0,7
p3,1204,30,10,3,0,0,6
p3,1205,30,10,4,0,0,3
p3,1207,30,10,4,0,0,6
p3,1208,30,10,6,0,0,4
p3,1209,30,10,8,0,0,2
p3,1210,30,10,8,0,0,1
p3,1212,30,10,9,0,0,1
p3,1214,30,10,10,0,0,0
p3,1260,30,10,10,0,0,0
p3,1320,30,10,10,0,0,0
p3,1380,30,10,10,0,0,0
p3,1440,30,10,10,0,0,0
p3,1500,30,10,10,0,0,0
p3,1560,30,10,10,0,0,0
p3,1620,30,10,10,0,0,0
p3,1680,30,10,10,0,0,0
p3,1740,30,10,10,0,0,0
p3,1800,30,10,10,0,0,0
p3,1802,9,0,7,20,0,0
p3,1803,9,0,5,18,0,0
p3,1804,8,0,3,18,0,0
p3,1805,7,0,0,18,0,0
p3,1808,5,0,0,15,4,0
p3,1812,3,0,0,17,4,0
p3,1813,1,0,0,19,8,0
p3,1817,0,0,0,20,8,0
p3,1860,0,0,0,20,8,0
p3,1920,0,0,0,20,8,0
p3,1980,0,0,0,20,8,0
p3,2040,0,0,0,20,8,0
p3,2100,0,0,0,20,8,0
p3,2160,0,0,0,20,8,0
p3,2220,0,0,0,20,8,0
p3,2280,0,0,0,20,8,0
p3,2340,0,0,0,20,8,0
p3,2400,30,10,0,20,8,0
p3,2403,30,10,0,0,0,10
p3,2404,30,10,1,0,0,9
p3,2405,30,10,1,0,0,5
p3,2406,30,10,3,0,0,3
p3,2407,30,10,3,0,0,1
p3,2408,30,10,3,0,0,7
p3,2409,30,10,4,0,0,6
p3,2410,30,10,4,0,0,5
p3,2411,30,10,5,0,0,4
p3,2412,30,10,5,0,0,3
p3,2413,30,10,6,0,0,4
p3,2414,30,10,8,0,0,1
p3,2416,30,10,9,0,0,0
p3,2418,30,10,9,0,0,1
p3,2419,30,10,10,0,0,0
p3,2460,30,10,10,0,0,0
p3,2520,30,10,10,0,0,0
p3,2580,30,10,10,0,0,0
p3,2640,30,10,10,0,0,0
p3,2700,30,10,10,0,0,0
p3,2760,30,10,10,0,0,0
p3,2820,30,10,10,0,0,0
p3,2880,30,10,10,0,0,0
p3,2940,30,10,10,0,0,0
p3,3000,30,10,10,0,0,0
p3,3001,30,10,7,0,0,0
p3,3002,30,10,6,0,0,0
p3,3003,10,0,6,16,1,0
p3,3004,9,0,0,16,1,0
p3,3008,7,0,0,13,7,0
p3,3013,5,0,0,15,8,0
p3,3018,1,0,0,19,8,0
p3,3023,0,0,0,20,8,0
p3,3060,0,0,0,20,8,0
p3,3120,0,0,0,20,8,0
p3,3180,0,0,0,20,8,0
p3,3240,0,0,0,20,8,0
p3,3300,0,0,0,20,8,0
p3,3360,0,0,0,20,8,0
p3,3420,0,0,0,20,8,0
p3,3480,0,0,0,20,8,0
p3,3540,0,0,0,20,8,0
p3,3600,30,10,0,20,8,0
p3,3603,30,10,0,13,7,0
p3,3604,30,10,0,0,0,10
p3,3605,30,10,1,0,0,7
p3,3606,30,10,1,0,0,5
p3,3608,30,10,4,0,0,1
p3,3609,30,10,5,0,0,4
p3,3610,30,10,7,0,0,1
p3,3613,30,10,8,0,0,0
p3,3614,30,10,8,0,0,2
p3,3618,30,10,8,0,0,1
p3,3619,30,10,8,0,0,2
p3,3620,30,10,9,0,0,1
p3,3623,30,10,10,0,0,0
p3,3660,30,10,10,0,0,0
p3,3720,30,10,10,0,0,0
p3,3780,30,10,10,0,0,0
p3,3840,30,10,10,0,0,0
p3,3900,30,10,10,0,0,0
p3,3960,30,10,10,0,0,0
p3,4020,30,10,10,0,0,0
p3,4080,30,10,10,0,0,0
p3,4140,30,10,10,0,0,0
p3,4200,30,10,10,0,0,0
p3,4203,30,10,7,0,0,0
p3,4204,10,0,6,20,0,0
p3,4205,9,0,2,16,4,0
p3,4206,9,0,0,16,4,0
p3,4209,7,0,0,18,4,0
p3,4210,7,0,0,13,7,0
p3,4213,5,0,0,15,7,0
p3,4214,2,0,0,18,7,0
p3,4215,2,0,0,18,9,0
p3,4220,2,0,0,18,10,0
p3,4224,0,0,0,20,10,0
p3,4225,0,0,0,20,12,0
p3,4260,0,0,0,20,12,0
p3,4320,0,0,0,20,12,0
p3,4380,0,0,0,20,12,0
p3,4440,0,0,0,20,12,0
p3,4500,0,0,0,20,12,0
p3,4560,0,0,0,20,12,0
p3,4620,0,0,0,20,12,0
p3,4680,0,0,0,20,12,0
p3,4740,0,0,0,20,12,0
p3,4800,30,10,0,20,12,0
p3,4805,30,10,0,0,0,4
p3,4806,30,10,1,0,0,8
p3,4807,30,10,1,0,0,6
p3,4809,30,10,3,0,0,2
p3,4810,30,10,4,0,0,1
p3,4811,30,10,4,0,0,5
p3,4812,30,10,4,0,0,4
p3,4814,30,10,4,0,0,1
p3,4815,30,10,5,0,0,0
p3,4816,30,10,7,0,0,3
p3,4817,30,10,7,0,0,2
p3,4819,30,10,8,0,0,0
p3,4821,30,10,9,0,0,1
p3,4825,30,10,10,0,0,0
p3,4860,30,10,10,0,0,0
p3,4920,30,10,10,0,0,0
p3,4980,30,10,10,0,0,0
p3,5040,30,10,10,0,0,0
p3,5100,30,10,10,0,0,0
p3,5160,30,10,10,0,0,0
p3,5220,30,10,10,0,0,0
p3,5280,30,10,10,0,0,0
p3,5340,30,10,10,0,0,0
p3,5400,30,10,10,0,0,0
p3,5402,30,10,6,0,0,0
p3,5404,30,10,3,0,0,0
p3,5405,10,0,0,20,0,0
p3,5406,10,0,0,10,7,0
p3,5410,9,0,0,11,7,0
p3,5411,6,0,0,14,11,0
p3,5416,5,0,0,15,12,0
p3,5420,3,0,0,17,12,0
p3,5421,2,0,0,18,13,0
p3,5426,0,0,0,20,13,0
p3,5460,0,0,0,20,13,0
p3,5520,0,0,0,20,13,0
p3,5580,0,0,0,20,13,0
p3,5640,0,0,0,20,13,0
p3,5700,0,0,0,20,13,0
p3,5760,0,0,0,20,13,0
p3,5820,0,0,0,20,13,0
p3,5880,0,0,0,20,13,0
p3,5940,0,0,0,20,13,0
p3,6000,30,10,0,20,13,0
p3,6001,30,10,0,6,5,0
p3,6002,30,10,1,0,0,9
p3,6003,30,10,2,0,0,5
p3,6005,30,10,4,0,0,3
p3,6006,30,10,6,0,0,1
p3,6007,30,10,7,0,0,3
p3,6009,30,10,7,0,0,1
p3,6011,30,10,8,0,0,0
p3,6012,30,10,9,0,0,1
p3,6015,30,10,9,0,0,0
p3,6017,30,10,9,0,0,1
p3,6021,30,10,10,0,0,0
p3,6060,30,10,10,0,0,0
p3,6120,30,10,10,0,0,0
p3,6180,30,10,10,0,0,0
p3,6240,30,10,10,0,0,0
p3,6300,30,10,10,0,0,0
p3,6360,30,10,10,0,0,0
p3,6420,30,10,10,0,0,0
p3,6480,30,10,10,0,0,0
p3,6540,30,10,10,0,0,0
p3,6600,30,10,10,0,0,0
p3,6601,16,0,8,14,0,0
p3,6602,9,0,5,16,1,0
p3,6603,8,0,2,16,1,0
p3,6605,6,0,0,16,1,0
p3,6607,4,0,0,16,9,0
p3,6612,2,0,0,18,10,0
p3,6617,1,0,0,19,10,0
p3,6622,0,0,0,20,11,0
p3,6627,0,0,0,20,12,0
p3,6660,0,0,0,20,12,0
p3,6720,0,0,0,20,12,0
p3,6780,0,0,0,20,12,0
p3,6840,0,0,0,20,12,0
