id,t,dTot,dFed,rFed,oFed,sFed
p26,0,0,0,0,20,0
p26,6,0,0,0,20,1
p26,11,0,0,0,20,4
p26,16,0,0,0,20,5
p26,31,0,0,0,20,6
p26,36,0,0,0,20,7
p26,41,0,0,0,20,8
p26,601,30,10,0,17,8
p26,602,30,10,0,3,3
p26,603,30,10,0,0,0
p26,606,30,10,2,0,0
p26,607,30,10,4,0,0
p26,608,30,10,6,0,0
p26,612,30,10,7,0,0
p26,617,30,10,8,0,0
p26,627,30,10,9,0,0
p26,628,30,10,10,0,0
p26,1201,27,7,10,3,0
p26,1202,13,0,7,17,0
p26,1203,10,0,5,20,0
p26,1204,10,0,3,15,3
p26,1205,10,0,0,15,3
p26,1208,7,0,0,18,3
p26,1209,7,0,0,13,6
p26,1212,5,0,0,15,6
p26,1213,3,0,0,17,6
p26,1214,3,0,0,17,10
p26,1218,2,0,0,18,10
p26,1219,2,0,0,18,12
p26,1229,2,0,0,18,13
p26,1232,1,0,0,19,13
p26,1233,0,0,0,20,13
p26,1800,30,10,0,20,13
p26,1804,30,10,0,11,10
p26,1805,30,10,0,5,5
p26,1806,30,10,0,0,0
p26,1808,30,10,2,0,0
p26,1809,30,10,3,0,0
p26,1810,30,10,4,0,0
p26,1811,30,10,6,0,0
p26,1814,30,10,7,0,0
p26,1816,30,10,9,0,0
p26,1821,30,10,10,0,0
p26,2401,30,10,8,0,0
p26,2402,30,10,5,0,0
p26,2403,30,10,4,0,0
p26,2404,21,1,2,9,0
p26,2405,15,0,0,15,0
p26,2406,10,0,0,20,0
p26,2407,10,0,0,11,7
p26,2412,6,0,0,14,10
p26,2417,4,0,0,16,9
p26,2421,2,0,0,18,9
p26,2422,1,0,0,19,13
p26,2426,0,0,0,20,13
p26,2427,0,0,0,20,14
p26,3000,30,10,0,20,14
p26,3002,30,10,0,12,11
p26,3003,30,10,0,2,2
p26,3004,30,10,1,0,0
p26,3005,30,10,3,0,0
p26,3007,30,10,4,0,0
p26,3009,30,10,8,0,0
p26,3013,30,10,9,0,0
p26,3019,30,10,10,0,0
p26,3601,30,10,8,0,0
p26,3602,22,2,7,8,0
p26,3603,12,0,7,18,0
p26,3604,9,0,4,20,0
p26,3605,9,0,0,11,1
p26,3609,7,0,0,13,1
p26,3610,5,0,0,15,1
p26,3615,1,0,0,19,7
p26,3620,0,0,0,20,7
p26,3630,0,0,0,20,10
p26,4200,30,10,0,20,10
p26,4205,30,10,0,0,0
p26,4206,30,10,2,0,0
p26,4207,30,10,3,0,0
p26,4208,30,10,4,0,0
p26,4210,30,10,5,0,0
p26,4211,30,10,6,0,0
p26,4212,30,10,7,0,0
p26,4213,30,10,8,0,0
p26,4219,30,10,9,0,0
p26,4228,30,10,10,0,0
p26,4801,30,10,8,0,0
p26,4802,30,10,5,0,0
p26,4803,30,10,2,0,0
p26,4804,30,10,0,0,0
p26,4805,10,0,1,20,0
