id,t,dTot,dFed,rFed,oFed,sFed
p12,0,0,0,0,20,0
p12,1,30,10,0,18,0
p12,6,30,10,0,7,2
p12,7,30,10,0,1,1
p12,8,30,10,0,0,0
p12,9,30,10,1,0,0
p12,12,30,10,2,0,0
p12,14,30,10,3,0,0
p12,15,30,10,4,0,0
p12,601,28,8,4,2,2
p12,606,26,6,4,4,4
p12,607,22,2,4,8,6
p12,608,22,2,4,8,8
p12,609,20,0,4,10,9
p12,610,20,0,4,10,10
p12,611,16,0,4,14,14
p12,612,15,0,4,15,14
p12,613,10,0,4,20,14
p12,614,8,0,2,20,14
p12,616,6,0,1,20,14
p12,663,6,0,1,20,20
p12,664,6,0,1,19,19
p12,670,6,0,1,19,18
p12,671,6,0,1,18,18
p12,673,6,0,1,17,17
p12,680,6,0,2,17,17
p12,682,6,0,2,16,16
p12,772,6,0,1,16,16
p12,931,6,0,1,15,15
p12,958,6,0,1,15,15
p12,975,6,0,1,15,15
p12,1013,6,0,1,15,15
p12,1127,6,0,1,15,15
p12,1168,6,0,1,15,14
p12,1202,25,5,1,15,15
p12,1203,36,16,1,15,15
p12,1208,36,16,1,15,15
p12,1211,36,16,1,15,15
p12,1264,35,15,1,16,16
p12,1271,34,14,1,17,17
p12,1273,33,13,1,18,18
p12,1280,32,12,0,18,18
p12,1282,31,11,0,19,19
p12,1303,31,11,0,19,19
p12,1323,31,11,0,19,19
p12,1375,30,10,0,20,19
p12,1403,30,10,0,20,19
p12,1404,30,10,0,18,18
p12,1406,30,10,0,17,17
p12,1424,30,10,0,16,16
p12,1425,30,10,0,15,15
p12,1443,30,10,0,14,14
p12,1447,30,10,0,13,13
p12,1462,30,10,0,12,12
p12,1465,30,10,0,11,11
p12,1471,30,10,0,11,10
p12,1472,30,10,0,10,10
p12,1475,30,10,0,9,9
p12,1479,30,10,0,8,8
p12,1482,30,10,0,7,7
p12,1488,30,10,0,6,6
p12,1489,30,10,0,5,5
p12,1492,30,10,0,4,4
p12,1497,30,10,0,4,3
p12,1498,30,10,0,3,3
p12,1500,30,10,0,2,2
p12,1502,30,10,0,1,1
p12,1505,30,10,0,0,0
p12,2004,29,9,0,1,0
p12,2005,28,8,0,2,0
p12,2006,27,7,0,3,0
p12,2024,26,6,0,4,0
p12,2025,25,5,0,5,0
p12,2043,24,4,0,6,0
p12,2047,23,3,0,7,0
p12,2062,22,2,0,8,0
p12,2065,21,1,0,9,0
p12,2072,20,0,0,10,0
p12,2075,19,0,0,11,0
p12,2079,18,0,0,12,0
p12,2083,17,0,0,13,10
p12,2084,17,0,0,13,13
p12,2089,15,0,0,15,15
p12,2092,14,0,0,16,16
p12,2098,13,0,0,17,17
p12,2100,12,0,0,18,18
p12,2102,11,0,0,19,19
p12,2105,10,0,0,20,20
p12,2142,10,0,0,19,19
p12,2148,10,0,0,18,18
p12,2150,10,0,0,17,17
p12,2160,10,0,0,16,16
p12,2163,10,0,0,15,15
p12,2166,10,0,0,15,14
p12,2167,10,0,0,14,14
p12,2171,10,0,0,13,13
p12,2172,10,0,0,12,12
p12,2209,10,0,0,12,12
p12,2250,10,0,0,12,11
p12,2251,10,0,0,11,11
p12,2260,10,0,0,11,10
p12,2261,10,0,0,10,10
p12,2401,25,5,0,10,10
p12,2402,40,20,0,10,10
p12,2457,40,20,0,10,10
p12,2517,40,20,0,10,10
p12,2679,40,20,0,10,9
p12,2680,40,20,0,8,8
p12,2699,40,20,0,7,7
p12,2719,40,20,0,6,6
p12,2720,40,20,0,5,5
p12,2724,40,20,0,4,4
p12,2732,40,20,0,3,3
p12,2739,40,20,0,3,2
p12,2740,40,20,0,2,2
p12,2742,39,19,0,3,3
p12,2748,38,18,0,4,4
p12,2750,37,17,0,5,5
p12,2758,37,17,0,4,4
p12,2760,36,16,0,5,5
p12,2763,35,15,0,6,6
p12,2765,35,15,0,6,5
p12,2766,35,15,0,5,5
p12,2767,34,14,0,6,6
p12,2772,32,12,0,8,8
p12,2773,32,12,0,7,7
p12,2774,32,12,0,6,6
p12,2775,32,12,0,5,5
p12,2779,32,12,0,4,4
p12,2789,32,12,0,3,3
p12,2791,32,12,0,2,2
p12,2799,32,12,0,1,1
p12,2810,32,12,0,1,1
p12,2824,32,12,0,0,0
p12,2851,31,11,0,1,1
p12,2858,31,11,0,0,0
p12,2861,30,10,0,1,1
p12,2864,30,10,0,0,0
p12,3280,28,8,0,2,0
p12,3299,27,7,0,3,0
p12,3320,25,5,0,5,0
p12,3325,24,4,0,6,0
p12,3332,23,3,0,7,0
p12,3340,22,2,0,8,0
p12,3348,22,2,0,8,5
p12,3349,22,2,0,8,8
p12,3350,22,2,1,8,8
p12,3358,21,1,1,9,9
p12,3366,20,0,1,10,10
p12,3373,19,0,1,11,11
p12,3374,18,0,1,12,12
p12,3375,17,0,1,13,13
p12,3379,16,0,1,14,14
p12,3389,15,0,1,15,15
p12,3391,14,0,1,16,16
p12,3399,13,0,1,17,17
p12,3425,12,0,1,18,18
p12,3454,12,0,2,18,18
p12,3458,11,0,2,19,19
p12,3464,10,0,2,20,20
p12,3470,10,0,2,20,19
p12,3471,10,0,2,20,20
p12,3498,10,0,1,20,20
p12,3508,10,0,1,19,19
p12,3513,10,0,1,19,18
p12,3514,10,0,1,17,17
p12,3539,10,0,1,16,16
p12,3548,10,0,1,16,15
p12,3549,10,0,1,15,15
p12,3576,10,0,1,14,14
p12,3588,10,0,1,13,13
p12,3589,10,0,1,12,12
p12,3590,10,0,1,11,11
p12,3601,11,0,1,11,11
p12,3602,37,17,1,11,11
p12,3603,40,20,1,11,11
p12,3735,40,20,1,11,10
p12,3755,40,20,1,11,11
p12,3766,40,20,1,10,10
p12,3778,40,20,1,9,9
p12,3794,40,20,1,8,8
p12,3800,40,20,1,7,7
p12,3806,40,20,1,6,6
p12,3808,40,20,1,5,5
p12,3819,40,20,1,4,4
p12,3835,40,20,1,3,3
p12,3861,40,20,1,2,2
p12,3883,40,20,1,1,1
p12,3887,40,20,1,0,0
p12,3950,39,19,0,0,0
p12,4095,38,18,0,1,0
p12,4109,37,17,0,2,0
p12,4113,36,16,0,3,0
p12,4114,35,15,0,4,0
p12,4149,34,14,0,5,0
p12,4167,34,14,0,5,5
p12,4177,33,13,0,6,6
p12,4189,31,11,0,8,8
p12,4190,30,10,0,9,9
p12,4306,30,10,0,8,8
p12,4311,30,10,0,7,7
p12,4315,30,10,0,6,6
p12,4317,30,10,0,4,4
p12,4340,30,10,0,3,3
p12,4347,30,10,0,2,2
p12,4348,30,10,0,1,1
p12,4350,30,10,0,0,0
p12,4366,29,9,0,1,1
p12,4376,29,9,0,0,0
p12,4379,28,8,0,1,1
p12,4387,28,8,0,0,0
p12,4394,27,7,0,1,1
p12,4399,27,7,0,0,0
p12,4401,26,6,0,1,1
p12,4404,26,6,0,0,0
p12,4406,25,5,0,1,1
p12,4409,24,4,0,2,2
p12,4410,24,4,0,1,1
p12,4419,23,3,0,2,2
p12,4429,23,3,0,1,1
p12,4435,22,2,0,2,2
p12,4462,21,1,0,3,2
p12,4483,20,0,0,4,2
p12,4488,19,0,0,5,2
p12,4576,19,0,0,5,1
p12,4586,19,0,0,5,5
p12,4750,19,0,0,5,5
p12,4760,19,0,0,4,4
p12,4763,19,0,0,4,4
p12,4767,19,0,0,3,3
p12,4769,19,0,0,2,2
p12,4787,19,0,0,1,1
p12,4802,23,3,0,1,1
p12,4803,40,20,0,1,1
p12,4804,49,29,0,1,1
p12,4906,48,28,0,2,1
p12,4911,47,27,0,3,1
p12,4915,46,26,0,4,1
p12,4916,45,25,0,5,1
p12,4917,44,24,0,6,1
p12,4940,43,23,0,7,1
p12,4947,42,22,0,8,1
p12,4948,41,21,0,9,1
p12,4950,40,20,0,10,1
p12,4976,39,19,0,11,1
p12,4987,38,18,0,12,1
p12,4999,37,17,0,13,1
p12,5004,36,16,0,14,1
p12,5010,35,15,0,15,1
p12,5024,35,15,0,15,6
p12,5025,35,15,0,15,15
p12,5029,34,14,0,16,15
p12,5030,34,14,0,16,16
p12,5046,34,14,0,15,15
p12,5053,34,14,0,14,14
p12,5055,34,14,0,13,13
p12,5063,34,14,0,13,12
p12,5064,34,14,0,12,12
p12,5068,34,14,0,11,11
p12,5083,34,14,0,10,10
p12,5088,34,14,0,9,9
p12,5097,34,14,0,8,8
p12,5099,34,14,0,7,7
p12,5102,34,14,0,6,6
p12,5128,34,14,0,5,5
p12,5165,34,14,0,4,4
p12,5182,34,14,0,3,2
p12,5183,34,14,0,2,2
p12,5188,34,14,0,1,1
p12,5212,34,14,0,0,0
p12,5360,33,13,0,1,0
p12,5367,32,12,0,2,0
p12,5369,31,11,0,3,0
p12,5387,30,10,0,4,0
p12,5512,30,10,0,4,4
p12,5646,29,9,0,5,4
p12,5647,29,9,0,5,5
p12,5653,28,8,0,6,6
p12,5655,27,7,0,7,6
p12,5656,27,7,0,7,7
p12,5664,26,6,0,8,8
p12,5668,25,5,0,9,9
p12,5683,24,4,0,10,10
p12,5688,23,3,0,11,11
p12,5690,23,3,0,11,10
p12,5691,23,3,0,10,10
p12,5697,22,2,0,11,11
p12,5699,21,1,0,12,12
p12,5703,20,0,0,13,13
p12,5707,20,0,0,12,12
p12,5715,20,0,0,11,11
p12,5718,20,0,0,10,10
p12,5719,20,0,0,9,9
p12,5728,19,0,0,10,10
p12,5765,18,0,0,11,10
p12,5766,18,0,0,10,10
p12,5772,18,0,0,9,9
p12,5782,17,0,0,10,10
p12,5783,16,0,0,11,11
p12,5784,16,0,0,10,10
p12,5788,15,0,0,11,11
p12,5799,15,0,0,11,11
p12,5804,15,0,0,10,10
p12,5812,14,0,0,10,10
p12,5814,14,0,0,9,9
p12,5815,14,0,0,8,8
p12,5821,14,0,0,7,7
p12,5823,14,0,0,6,6
p12,5972,14,0,0,6,5
p12,5981,14,0,0,6,4
p12,5995,14,0,0,6,5
p12,5996,14,0,0,6,6
p12,6002,30,10,0,6,6
p12,6003,44,24,0,6,6
p12,6265,44,24,0,6,6
p12,6291,43,23,0,7,7
p12,6307,42,22,0,8,8
p12,6315,41,21,0,9,9
p12,6318,40,20,0,10,10
p12,6319,39,19,0,11,11
p12,6366,38,18,0,12,11
p12,6372,37,17,0,13,11
p12,6384,36,16,0,14,11
p12,6405,35,15,0,15,11
p12,6412,34,14,0,16,11
p12,6414,33,13,0,17,11
p12,6415,32,12,0,18,11
p12,6422,31,11,0,19,11
p12,6423,30,10,0,20,11
p12,6472,30,10,0,20,10
p12,6502,30,10,0,20,17
p12,6503,30,10,0,20,20
p12,6514,30,10,0,19,19
p12,6527,30,10,0,18,18
p12,6529,30,10,0,17,17
p12,6530,30,10,0,16,16
p12,6544,30,10,0,15,15
p12,6545,30,10,0,14,14
p12,6560,30,10,0,13,13
p12,6612,30,10,0,12,12
