id,t,dTot,dFed,rFed,oFed,sFed
p36,0,0,0,0,20,0
p36,5,0,0,0,20,1
p36,10,0,0,0,20,3
p36,25,0,0,0,20,4
p36,40,0,0,0,20,5
p36,600,30,10,0,5,5
p36,605,30,10,0,0,0
p36,609,30,10,4,0,0
p36,614,30,10,6,0,0
p36,615,30,10,5,0,0
p36,618,30,10,6,0,0
p36,619,30,10,8,0,0
p36,620,30,10,7,0,0
p36,624,30,10,7,0,0
p36,633,30,10,9,0,0
p36,634,30,10,10,0,0
p36,1201,15,0,10,15,0
p36,1203,15,0,7,15,0
p36,1204,15,0,5,15,0
p36,1205,10,0,0,20,0
p36,1206,10,0,0,10,3
p36,1210,7,0,0,13,3
p36,1211,7,0,0,13,4
p36,1216,5,0,0,15,5
p36,1221,3,0,0,17,5
p36,1230,2,0,0,18,5
p36,1231,2,0,0,18,6
p36,1235,0,0,0,20,6
p36,1261,0,0,0,20,7
p36,1800,30,10,0,20,7
p36,1801,30,10,0,3,3
p36,1802,30,10,0,0,0
p36,1804,30,10,1,0,0
p36,1805,30,10,1,0,0
p36,1807,30,10,2,0,0
p36,1808,30,10,3,0,0
p36,1812,30,10,5,0,0
p36,1817,30,10,8,0,0
p36,1834,30,10,9,0,0
p36,1846,30,10,10,0,0
p36,2401,13,0,9,17,0
p36,2402,10,0,6,18,1
p36,2403,10,0,3,16,1
p36,2404,9,0,1,16,1
p36,2405,9,0,0,16,1
p36,2408,9,0,0,11,3
p36,2412,6,0,0,14,3
p36,2417,3,0,0,17,3
p36,2418,3,0,0,17,5
p36,2422,2,0,0,18,5
p36,2423,2,0,0,18,6
p36,2437,1,0,0,19,6
p36,2438,1,0,0,19,7
p36,2447,0,0,0,20,7
p36,3000,30,10,0,20,7
p36,3003,30,10,0,0,0
p36,3005,30,10,3,0,0
p36,3006,30,10,3,0,0
p36,3008,30,10,4,0,0
p36,3010,30,10,6,0,0
p36,3011,30,10,8,0,0
p36,3015,30,10,9,0,0
p36,3021,30,10,10,0,0
p36,3601,30,10,7,0,0
p36,3602,30,10,3,0,0
p36,3603,10,0,2,13,2
p36,3605,9,0,0,13,2
p36,3607,8,0,0,14,2
p36,3608,7,0,0,13,3
p36,3612,4,0,0,16,3
p36,3613,2,0,0,18,6
p36,3618,1,0,0,19,6
p36,3622,0,0,0,20,6
p36,3623,0,0,0,20,7
p36,3628,0,0,0,20,9
p36,3633,0,0,0,20,10
p36,3648,0,0,0,20,13
p36,3673,0,0,0,20,15
p36,3713,0,0,0,20,16
p36,3723,0,0,0,20,17
p36,4200,30,10,0,20,17
p36,4203,30,10,0,20,16
p36,4204,30,10,0,3,3
p36,4205,30,10,0,0,0
p36,4211,30,10,1,0,0
p36,4220,30,10,2,0,0
p36,4221,30,10,3,0,0
p36,4223,30,10,4,0,0
p36,4224,30,10,5,0,0
p36,4225,30,10,7,0,0
p36,4231,30,10,8,0,0
p36,4240,30,10,9,0,0
p36,4249,30,10,10,0,0
p36,4801,30,10,7,0,0
p36,4803,30,10,6,0,0
p36,4804,13,0,5,17,0
p36,4805,10,0,4,15,1
p36,4806,10,0,0,15,1
p36,4810,10,0,0,10,5
p36,4815,9,0,0,11,7
p36,4820,9,0,0,11,10
p36,4824,8,0,0,12,10
p36,4825,5,0,0,15,10
p36,4829,4,0,0,16,10
p36,4830,3,0,0,17,10
p36,4835,2,0,0,18,11
p36,4840,2,0,0,18,13
p36,4845,1,0,0,19,14
p36,4854,0,0,0,20,14
p36,4855,0,0,0,20,15
p36,5400,30,10,0,14,14
p36,5401,30,10,0,0,0
p36,5405,30,10,1,0,0
p36,5406,30,10,2,0,0
p36,5408,30,10,5,0,0
p36,5412,30,10,7,0,0
p36,5417,30,10,8,0,0
p36,5421,30,10,9,0,0
p36,5431,30,10,10,0,0
p36,6000,24,4,10,6,0
p36,6001,10,0,7,20,0
p36,6002,10,0,4,17,1
p36,6003,10,0,2,17,1
p36,6004,10,0,1,17,1
p36,6005,9,0,0,17,1
p36,6006,8,0,0,18,1
p36,6007,8,0,0,12,1
p36,6011,5,0,0,15,1
p36,6012,5,0,0,15,3
p36,6016,4,0,0,16,3
p36,6017,3,0,0,17,5
p36,6022,1,0,0,19,6
