id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p19,0,0,0,0,20,0,0,0,0
p19,1,30,10,0,18,0,2,28,0
p19,6,30,10,0,0,0,20,10,3
p19,7,30,10,0,0,0,20,10,10
p19,10,30,10,2,0,0,20,8,7
p19,12,30,10,3,0,0,20,7,5
p19,15,30,10,3,0,0,20,7,4
p19,16,30,10,5,0,0,20,5,2
p19,17,30,10,5,0,0,20,5,3
p19,21,30,10,8,0,0,20,2,0
p19,22,30,10,8,0,0,20,2,2
p19,27,30,10,8,0,0,20,2,2
p19,32,30,10,8,0,0,20,2,2
p19,36,30,10,9,0,0,20,1,1
p19,37,30,10,9,0,0,20,1,1
p19,40,30,10,10,0,0,20,0,0
p19,600,30,10,8,0,0,20,2,0
p19,601,28,8,8,2,0,18,2,0
p19,602,28,8,7,0,0,20,1,0
p19,603,28,8,1,0,0,20,7,0
p19,605,28,8,0,0,0,20,8,0
p19,606,10,0,0,18,0,2,8,0
p19,608,10,0,0,10,10,10,0,0
p19,609,10,0,0,10,9,10,0,0
p19,612,8,0,0,12,9,8,0,0
p19,613,8,0,0,12,11,8,0,0
p19,617,7,0,0,13,11,7,0,0
p19,618,7,0,0,13,12,7,0,0
p19,621,5,0,0,15,12,5,0,0
p19,623,5,0,0,15,13,5,0,0
p19,626,3,0,0,17,13,3,0,0
p19,627,2,0,0,18,13,2,0,0
p19,641,1,0,0,19,13,1,0,0
p19,642,0,0,0,20,13,0,0,0
p19,1200,30,10,0,20,13,0,30,0
p19,1203,30,10,0,10,9,10,20,0
p19,1204,30,10,0,0,0,20,10,10
p19,1207,30,10,0,0,0,20,10,8
p19,1208,30,10,2,0,0,20,8,5
p19,1209,30,10,3,0,0,20,7,5
p19,1210,30,10,3,0,0,20,7,3
p19,1214,30,10,5,0,0,20,5,0
p19,1215,30,10,5,0,0,20,5,5
p19,1217,30,10,5,0,0,20,5,4
p19,1219,30,10,7,0,0,20,3,0
p19,1220,30,10,7,0,0,20,3,3
p19,1222,30,10,8,0,0,20,2,1
p19,1223,30,10,9,0,0,20,1,0
p19,1225,30,10,9,0,0,20,1,1
p19,1227,30,10,10,0,0,20,0,0
p19,1802,30,10,8,0,0,20,2,0
p19,1803,20,0,7,10,0,10,3,0
p19,1804,10,0,4,20,0,0,6,0
p19,1805,10,0,0,12,1,8,2,0
p19,1809,9,0,0,13,1,7,2,0
p19,1810,8,0,0,12,9,8,0,0
p19,1814,6,0,0,14,9,6,0,0
p19,1819,4,0,0,16,9,4,0,0
p19,1820,3,0,0,17,9,3,0,0
p19,1825,1,0,0,19,9,1,0,0
p19,1830,0,0,0,20,9,0,0,0
p19,2400,30,10,0,20,10,0,30,0
p19,2405,30,10,0,0,0,20,10,1
p19,2406,30,10,4,0,0,20,6,3
p19,2408,30,10,4,0,0,20,6,2
p19,2410,30,10,4,0,0,20,6,1
p19,2411,30,10,6,0,0,20,4,3
p19,2413,30,10,6,0,0,20,4,1
p19,2415,30,10,6,0,0,20,4,0
p19,2416,30,10,6,0,0,20,4,4
p19,2418,30,10,7,0,0,20,3,3
p19,2420,30,10,7,0,0,20,3,2
p19,2421,30,10,8,0,0,20,2,2
p19,2423,30,10,9,0,0,20,1,1
p19,2426,30,10,10,0,0,20,0,0
p19,3001,30,10,7,0,0,20,3,0
p19,3002,30,10,2,0,0,20,8,0
p19,3003,30,10,0,0,0,20,10,0
p19,3005,10,0,0,20,0,0,10,0
p19,3006,10,0,0,10,8,10,0,0
p19,3010,8,0,0,12,8,8,0,0
p19,3011,6,0,0,14,10,6,0,0
p19,3015,5,0,0,15,10,5,0,0
p19,3016,4,0,0,16,12,4,0,0
p19,3021,3,0,0,17,13,3,0,0
p19,3026,1,0,0,19,13,1,0,0
p19,3031,0,0,0,20,13,0,0,0
p19,3600,30,10,0,20,13,0,30,0
p19,3601,30,10,0,1,0,19,11,0
p19,3602,30,10,1,0,0,20,9,9
p19,3603,30,10,4,0,0,20,6,6
p19,3604,30,10,5,0,0,20,5,5
p19,3605,30,10,6,0,0,20,4,4
p19,3606,30,10,8,0,0,20,2,2
p19,3607,30,10,8,0,0,20,2,1
p19,3609,30,10,8,0,0,20,2,0
p19,3612,30,10,8,0,0,20,2,2
p19,3613,30,10,7,0,0,20,3,0
p19,3617,30,10,7,0,0,20,3,3
p19,3618,30,10,8,0,0,20,2,2
p19,3620,30,10,8,0,0,20,2,1
p19,3621,30,10,8,0,0,20,2,0
p19,3622,30,10,8,0,0,20,2,2
p19,3624,30,10,8,0,0,20,2,1
p19,3626,30,10,9,0,0,20,1,0
p19,3627,30,10,9,0,0,20,1,1
p19,3629,30,10,10,0,0,20,0,0
p19,4200,30,10,9,0,0,20,1,0
p19,4201,13,0,6,17,0,3,4,0
p19,4202,9,0,5,16,2,4,0,0
p19,4203,7,0,2,16,2,4,1,0
p19,4204,6,0,1,16,2,4,1,0
p19,4205,6,0,0,16,2,4,2,0
p19,4207,3,0,0,17,9,3,0,0
p19,4217,2,0,0,18,11,2,0,0
p19,4221,1,0,0,19,11,1,0,0
p19,4231,0,0,0,20,11,0,0,0
p19,4800,30,10,0,20,11,0,30,0
p19,4802,30,10,0,0,0,20,10,10
p19,4803,30,10,1,0,0,20,9,9
p19,4804,30,10,2,0,0,20,8,8
