id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p39,0,0,0,0,20,0,0,0,0
p39,6,0,0,0,20,1,0,0,0
p39,11,0,0,0,20,2,0,0,0
p39,36,0,0,0,20,3,0,0,0
p39,41,0,0,0,20,4,0,0,0
p39,600,30,10,0,20,4,0,30,0
p39,601,30,10,0,10,4,10,20,0
p39,602,30,10,0,0,0,20,10,6
p39,603,30,10,0,0,0,20,10,9
p39,606,30,10,1,0,0,20,9,8
p39,607,30,10,6,0,0,20,4,2
p39,608,30,10,7,0,0,20,3,0
p39,613,30,10,6,0,0,20,4,3
p39,618,30,10,8,0,0,20,2,0
p39,623,30,10,8,0,0,20,2,1
p39,626,30,10,9,0,0,20,1,0
p39,628,30,10,10,0,0,20,0,0
p39,1201,21,1,9,9,0,11,1,0
p39,1202,10,0,7,20,0,0,3,0
p39,1203,10,0,3,14,2,6,1,0
p39,1204,10,0,0,14,2,6,4,0
p39,1208,6,0,0,14,4,6,0,0
p39,1212,5,0,0,15,4,5,0,0
p39,1213,5,0,0,15,6,5,0,0
p39,1217,3,0,0,17,6,3,0,0
p39,1218,2,0,0,18,8,2,0,0
p39,1222,1,0,0,19,8,1,0,0
p39,1232,0,0,0,20,8,0,0,0
p39,1800,30,10,0,20,8,0,30,0
p39,1803,30,10,0,4,4,16,14,0
p39,1804,30,10,0,0,0,20,10,9
p39,1805,30,10,4,0,0,20,6,6
p39,1807,30,10,5,0,0,20,5,5
p39,1808,30,10,8,0,0,20,2,2
p39,1809,30,10,8,0,0,20,2,1
p39,1810,30,10,8,0,0,20,2,2
p39,1811,30,10,8,0,0,20,2,1
p39,1813,30,10,8,0,0,20,2,0
p39,1815,30,10,9,0,0,20,1,1
p39,1819,30,10,10,0,0,20,0,0
p39,2401,30,10,9,0,0,20,1,0
p39,2403,14,0,7,16,0,4,3,0
p39,2404,10,0,4,20,0,0,6,0
p39,2405,6,0,0,14,2,6,0,0
p39,2410,2,0,0,18,4,2,0,0
p39,2415,2,0,0,18,5,2,0,0
p39,2420,1,0,0,19,5,1,0,0
p39,3000,30,10,0,20,6,0,30,0
p39,3005,30,10,0,0,0,20,10,10
p39,3006,30,10,2,0,0,20,8,7
p39,3007,30,10,5,0,0,20,5,3
p39,3008,30,10,5,0,0,20,5,2
p39,3009,30,10,7,0,0,20,3,0
p39,3010,30,10,7,0,0,20,3,3
p39,3012,30,10,7,0,0,20,3,2
p39,3015,30,10,9,0,0,20,1,1
p39,3020,30,10,10,0,0,20,0,0
p39,3600,30,10,8,0,0,20,2,2
p39,3601,30,10,6,0,0,20,4,2
p39,3602,30,10,3,0,0,20,7,1
p39,3604,30,10,2,0,0,20,8,0
p39,3605,10,0,1,20,0,0,9,0
p39,3606,10,0,1,11,1,9,0,0
p39,3610,3,0,1,18,1,2,0,0
p39,3611,3,0,1,18,2,2,0,0
p39,3615,2,0,1,19,2,1,0,0
p39,3616,2,0,1,19,3,1,0,0
p39,3620,1,0,1,20,3,0,0,0
p39,3624,0,0,0,20,3,0,0,0
p39,3631,0,0,0,20,4,0,0,0
p39,4200,30,10,0,20,4,0,30,0
p39,4201,30,10,1,0,0,20,9,9
p39,4202,30,10,4,0,0,20,6,5
p39,4203,30,10,5,0,0,20,5,4
p39,4204,30,10,6,0,0,20,4,1
p39,4205,30,10,7,0,0,20,3,0
p39,4206,30,10,7,0,0,20,3,3
p39,4209,30,10,8,0,0,20,2,2
p39,4210,30,10,10,0,0,20,0,0
p39,4800,30,10,9,0,0,20,1,0
p39,4801,9,0,8,19,0,1,0,0
p39,4802,6,0,5,19,0,1,0,0
p39,4803,5,0,4,19,0,1,0,0
p39,4804,4,0,2,19,0,1,1,0
p39,4805,4,0,0,19,0,1,3,0
p39,4806,3,0,0,17,6,3,0,0
p39,4811,0,0,0,20,6,0,0,0
p39,4826,0,0,0,20,7,0,0,0
p39,4841,0,0,0,20,8,0,0,0
p39,5400,30,10,0,20,8,0,30,0
p39,5401,30,10,0,0,0,20,10,2
p39,5402,30,10,1,0,0,20,9,9
p39,5403,30,10,2,0,0,20,8,7
p39,5404,30,10,4,0,0,20,6,5
p39,5406,30,10,8,0,0,20,2,0
p39,5407,30,10,8,0,0,20,2,2
p39,5411,30,10,9,0,0,20,1,0
p39,5412,30,10,9,0,0,20,1,1
p39,5416,30,10,10,0,0,20,0,0
p39,6001,11,0,6,19,0,1,4,0
p39,6002,9,0,3,14,1,6,0,0
p39,6003,8,0,2,14,1,6,0,0
p39,6004,6,0,0,14,1,6,0,0
p39,6006,4,0,0,16,1,4,0,0
p39,6007,2,0,0,18,3,2,0,0
p39,6012,1,0,0,19,6,1,0,0
p39,6017,0,0,0,20,6,0,0,0
p39,6600,30,10,0,20,6,0,30,0
p39,6602,30,10,0,0,0,20,10,1
p39,6603,30,10,0,0,0,20,10,10
p39,6604,30,10,4,0,0,20,6,6
p39,6605,30,10,5,0,0,20,5,5
p39,6607,30,10,5,0,0,20,5,3
p39,6608,30,10,7,0,0,20,3,3
p39,6609,30,10,7,0,0,20,3,1
p39,6610,30,10,8,0,0,20,2,0
p39,6613,30,10,8,0,0,20,2,2
p39,6614,30,10,10,0,0,20,0,0
p39,7202,10,0,10,20,0,0,0,0
p39,7203,10,0,8,18,2,2,0,0
p39,7204,6,0,4,18,2,2,0,0
p39,7205,5,0,0,18,2,2,3,0
p39,7208,3,0,0,17,5,3,0,0
p39,7213,2,0,0,18,5,2,0,0
p39,7218,0,0,0,20,7,0,0,0
p39,7800,30,10,0,20,7,0,30,0
p39,7803,30,10,0,20,5,0,30,0
p39,7804,30,10,0,0,0,20,10,9
p39,7805,30,10,0,0,0,20,10,6
p39,7806,30,10,2,0,0,20,8,4
p39,7807,30,10,2,0,0,20,8,3
p39,7808,30,10,4,0,0,20,6,1
p39,7809,30,10,5,0,0,20,5,5
p39,7811,30,10,6,0,0,20,4,3
p39,7812,30,10,7,0,0,20,3,2
p39,7813,30,10,8,0,0,20,2,1
p39,7814,30,10,9,0,0,20,1,1
p39,7816,30,10,10,0,0,20,0,0
p39,8401,30,10,7,0,0,20,3,0
p39,8402,30,10,5,0,0,20,5,0
p39,8403,30,10,3,0,0,20,7,0
p39,8404,10,0,0,12,4,8,2,0
p39,8408,8,0,0,14,4,6,2,0
p39,8409,6,0,0,14,4,6,0,0
p39,8413,5,0,0,15,4,5,0,0
p39,8414,2,0,0,18,6,2,0,0
p39,8419,0,0,0,20,6,0,0,0
p39,9000,30,10,0,20,6,0,30,0
p39,9004,30,10,1,0,0,20,9,9
p39,9005,30,10,1,0,0,20,9,8
p39,9007,30,10,5,0,0,20,5,4
p39,9008,30,10,5,0,0,20,5,3
p39,9009,30,10,8,0,0,20,2,2
p39,9012,30,10,9,0,0,20,1,1
p39,9013,30,10,10,0,0,20,0,0
p39,9602,30,10,7,0,0,20,3,0
p39,9603,30,10,4,0,0,20,6,0
p39,9604,14,0,2,16,0,4,8,0
p39,9605,9,0,0,12,1,8,1,0
p39,9609,5,0,0,16,1,4,1,0
p39,9610,3,0,0,18,1,2,1,0
p39,9614,1,0,0,19,2,1,0,0
p39,9615,0,0,0,20,3,0,0,0
p39,9620,0,0,0,20,4,0,0,0
p39,10200,30,10,0,20,4,0,30,0
p39,10205,30,10,0,0,0,20,10,3
p39,10206,30,10,1,0,0,20,9,9
p39,10207,30,10,2,0,0,20,8,8
p39,10209,30,10,5,0,0,20,5,5
p39,10210,30,10,7,0,0,20,3,3
p39,10211,30,10,9,0,0,20,1,1
p39,10213,30,10,10,0,0,20,0,0
p39,10801,30,10,8,0,0,20,2,1
p39,10802,30,10,7,0,0,20,3,1
p39,10803,30,10,6,0,0,20,4,0
p39,10804,30,10,3,0,0,20,7,0
p39,10805,10,0,0,20,0,0,10,0
p39,10806,10,0,0,10,4,10,0,0
p39,10810,9,0,0,11,4,9,0,0
p39,10811,2,0,0,18,7,2,0,0
p39,10816,0,0,0,20,9,0,0,0
p39,10826,0,0,0,20,10,0,0,0
p39,11400,30,10,0,20,10,0,30,0
p39,11401,30,10,0,7,6,13,17,0
p39,11402,30,10,0,0,0,20,10,9
p39,11403,30,10,1,0,0,20,9,9
p39,11405,30,10,4,0,0,20,6,5
p39,11406,30,10,8,0,0,20,2,1
p39,11408,30,10,9,0,0,20,1,1
p39,11411,30,10,10,0,0,20,0,0
p39,12001,22,2,4,8,0,12,6,0
p39,12002,10,0,2,20,0,0,8,0
p39,12003,10,0,1,12,3,8,1,0
p39,12004,9,0,0,12,3,8,1,0
p39,12007,4,0,0,17,3,3,1,0
p39,12008,2,0,0,18,9,2,0,0
p39,12012,1,0,0,19,9,1,0,0
p39,12013,0,0,0,20,10,0,0,0
p39,12018,0,0,0,20,12,0,0,0
p39,12023,0,0,0,20,13,0,0,0
p39,12600,30,10,0,20,13,0,30,0
p39,12603,30,10,0,0,0,20,10,10
p39,12604,30,10,3,0,0,20,7,7
p39,12605,30,10,3,0,0,20,7,5
p39,12607,30,10,3,0,0,20,7,4
p39,12608,30,10,7,0,0,20,3,3
p39,12610,30,10,8,0,0,20,2,2
p39,12613,30,10,8,0,0,20,2,2
p39,12615,30,10,8,0,0,20,2,1
p39,12618,30,10,9,0,0,20,1,1
p39,12623,30,10,10,0,0,20,0,0
p39,13203,10,0,5,20,0,0,5,0
p39,13204,7,0,1,15,0,5,1,0
p39,13205,7,0,0,15,0,5,2,0
p39,13208,4,0,0,18,0,2,2,0
p39,13209,4,0,0,16,0,4,0,0
p39,13213,2,0,0,18,0,2,0,0
p39,13214,2,0,0,18,1,2,0,0
p39,13218,1,0,0,19,1,1,0,0
p39,13223,0,0,0,20,1,0,0,0
p39,13224,0,0,0,20,2,0,0,0
p39,13229,0,0,0,20,3,0,0,0
p39,13800,30,10,0,20,3,0,30,0
p39,13804,30,10,1,0,0,20,9,9
p39,13805,30,10,2,0,0,20,8,8
p39,13807,30,10,4,0,0,20,6,4
p39,13808,30,10,4,0,0,20,6,2
p39,13809,30,10,5,0,0,20,5,5
p39,13810,30,10,6,0,0,20,4,4
p39,13811,30,10,6,0,0,20,4,3
p39,13812,30,10,8,0,0,20,2,1
p39,13814,30,10,9,0,0,20,1,1
p39,13816,30,10,9,0,0,20,1,0
p39,13819,30,10,9,0,0,20,1,1
p39,13821,30,10,10,0,0,20,0,0
p39,14401,30,10,9,0,0,20,1,0
p39,14402,30,10,6,0,0,20,4,0
p39,14403,30,10,5,0,0,20,5,0
p39,14404,9,0,2,13,1,7,0,0
p39,14405,8,0,0,13,1,7,1,0
p39,14409,5,0,0,15,4,5,0,0
p39,14414,1,0,0,19,6,1,0,0
p39,14419,1,0,0,19,8,1,0,0
p39,14424,0,0,0,20,8,0,0,0
p39,15000,30,10,0,20,8,0,30,0
p39,15004,30,10,0,5,5,15,15,0
p39,15005,30,10,1,0,0,20,9,7
p39,15006,30,10,2,0,0,20,8,8
p39,15007,30,10,3,0,0,20,7,5
p39,15008,30,10,4,0,0,20,6,4
p39,15009,30,10,5,0,0,20,5,3
p39,15010,30,10,6,0,0,20,4,1
p39,15011,30,10,6,0,0,20,4,4
p39,15013,30,10,7,0,0,20,3,3
p39,15014,30,10,8,0,0,20,2,2
p39,15015,30,10,10,0,0,20,0,0
p39,15601,30,10,6,0,0,20,4,3
p39,15602,30,10,5,0,0,20,5,3
p39,15603,30,10,4,0,0,20,6,2
p39,15604,16,0,2,14,0,6,8,2
p39,15605,10,0,1,20,0,0,9,1
p39,15606,10,0,1,12,6,8,1,0
