t,kappa,nof,cycle
6494,1.098360655737705,fdnof,30
6497,1.098360655737705,fdnof,30
6500,1.098360655737705,fdnof,30
6508,1.098360655737705,fdnof,30
6514,1.095367847411444,fdnof,30
6515,1.0923913043478262,fdnof,30
6519,1.089430894308943,fdnof,30
6521,1.0864864864864865,fdnof,30
6529,1.0864864864864865,fdnof,30
6530,1.0864864864864865,fdnof,30
6531,1.0835579514824798,fdnof,30
6533,1.0835579514824798,fdnof,30
6535,1.0835579514824798,fdnof,30
6536,1.0835579514824798,fdnof,30
6538,1.0835579514824798,fdnof,30
6545,1.0835579514824798,fdnof,30
6546,1.0835579514824798,fdnof,30
6550,1.0806451612903225,fdnof,30
6555,1.0777479892761395,fdnof,30
6557,1.0777479892761395,fdnof,30
6561,1.0777479892761395,fdnof,30
6563,1.0777479892761395,fdnof,30
6564,1.0777479892761395,fdnof,30
6568,1.0777479892761395,fdnof,30
6577,1.0777479892761395,fdnof,30
6591,1.0777479892761395,fdnof,30
6594,1.0777479892761395,fdnof,30
6614,1.0748663101604279,fdnof,30
6621,1.0748663101604279,fdnof,30
6645,1.0748663101604279,fdnof,30
6651,1.0748663101604279,fdnof,30
6653,1.0748663101604279,fdnof,30
6654,1.0777479892761395,fdnof,30
6655,1.0777479892761395,fdnof,30
6658,1.0777479892761395,fdnof,30
6659,1.0777479892761395,fdnof,30
6681,1.0777479892761395,fdnof,30
6682,1.0777479892761395,fdnof,30
6709,1.0777479892761395,fdnof,30
6710,1.0748663101604279,fdnof,30
6712,1.0748663101604279,fdnof,30
6714,1.072,fdnof,30
6715,1.072,fdnof,30
6719,1.072,fdnof,30
6735,1.072,fdnof,30
6736,1.0691489361702127,fdnof,30
6739,1.0691489361702127,fdnof,30
6744,1.0691489361702127,fdnof,30
6745,1.0691489361702127,fdnof,30
6748,1.06631299734748,fdnof,30
6749,1.06631299734748,fdnof,30
6755,1.0634920634920635,fdnof,30
6757,1.0634920634920635,fdnof,30
6760,1.0606860158311346,fdnof,30
6765,1.0578947368421052,fdnof,30
6766,1.05249343832021,fdnof,30
6771,1.05249343832021,fdnof,30
6772,1.05249343832021,fdnof,30
6774,1.05249343832021,fdnof,30
6775,1.05249343832021,fdnof,30
6776,1.05249343832021,fdnof,30
6780,1.055263157894737,fdnof,30
6790,1.05249343832021,fdnof,30
6802,1.05249343832021,fdnof,30
6804,1.05249343832021,fdnof,30
6805,1.049738219895288,fdnof,30
6806,1.049738219895288,fdnof,30
6807,1.0469973890339426,fdnof,30
6809,1.0469973890339426,fdnof,30
6817,1.0469973890339426,fdnof,30
6819,1.0442708333333333,fdnof,30
6822,1.0442708333333333,fdnof,30
6827,1.0415584415584416,fdnof,30
6829,1.0415584415584416,fdnof,30
6832,1.0415584415584416,fdnof,30
6834,1.0415584415584416,fdnof,30
6835,1.0415584415584416,fdnof,30
6847,1.0415584415584416,fdnof,30
6859,1.038860103626943,fdnof,30
6861,1.038860103626943,fdnof,30
6867,1.038860103626943,fdnof,30
6868,1.0361757105943152,fdnof,30
6877,1.0361757105943152,fdnof,30
6882,1.0335051546391754,fdnof,30
6885,1.0335051546391754,fdnof,30
6886,1.0308483290488433,fdnof,30
6892,1.0308483290488433,fdnof,30
6894,1.0308483290488433,fdnof,30
6895,1.0308483290488433,fdnof,30
6896,1.028205128205128,fdnof,30
6897,1.028205128205128,fdnof,30
6899,1.028205128205128,fdnof,30
6906,1.0255754475703325,fdnof,30
6907,1.0255754475703325,fdnof,30
6919,1.0255754475703325,fdnof,30
6922,1.0255754475703325,fdnof,30
6923,1.0229591836734695,fdnof,30
6927,1.0229591836734695,fdnof,30
6940,1.0229591836734695,fdnof,30
6945,1.020356234096692,fdnof,30
6954,1.020356234096692,fdnof,30
6955,1.017766497461929,fdnof,30
6959,1.017766497461929,fdnof,30
6967,1.017766497461929,fdnof,30
6974,1.0151898734177216,fdnof,30
6975,1.0151898734177216,fdnof,30
6976,1.0151898734177216,fdnof,30
6978,1.0126262626262625,fdnof,30
6982,1.0126262626262625,fdnof,30
6984,1.0126262626262625,fdnof,30
6996,1.0100755667506298,fdnof,30
6997,1.0100755667506298,fdnof,30
7015,1.0075376884422111,fdnof,30
7016,1.0075376884422111,fdnof,30
7017,1.0075376884422111,fdnof,30
7018,1.005012531328321,fdnof,30
7028,1.0025,fdnof,30
7036,1.0025,fdnof,30
7039,1.0,fdnof,30
7043,1.0,fdnof,30
7044,1.0,fdnof,30
7045,1.0025,fdnof,30
7057,1.0025,fdnof,30
7062,1.0,fdnof,30
7063,1.0,fdnof,30
7075,1.0,fdnof,30
7076,1.0,fdnof,30
7078,1.0,fdnof,30
7079,1.0,fdnof,30
7080,1.0,fdnof,30
7096,1.0,fdnof,30
7104,0.9975124378109452,fdnof,30
7105,0.9975124378109452,fdnof,30
7110,0.9975124378109452,fdnof,30
7117,0.9975124378109452,fdnof,30
7123,0.9975124378109452,fdnof,30
7125,0.9950372208436724,fdnof,30
7127,0.9925742574257426,fdnof,30
7133,0.9925742574257426,fdnof,30
7135,0.9925742574257426,fdnof,30
7137,0.9901234567901235,fdnof,30
7138,0.9901234567901235,fdnof,30
7139,0.9901234567901235,fdnof,30
7147,0.9901234567901235,fdnof,30
7153,0.9901234567901235,fdnof,30
7163,0.9901234567901235,fdnof,30
7165,0.9901234567901235,fdnof,30
7166,0.9901234567901235,fdnof,30
7169,0.9901234567901235,fdnof,30
7183,0.9901234567901235,fdnof,30
7188,0.9901234567901235,fdnof,30
7193,0.9901234567901235,fdnof,30
7199,0.9901234567901235,fdnof,30
7200,1.9358024691358025,fdnof,30
7201,1.9285714285714286,fdnof,30
7202,1.8789346246973366,fdnof,30
7203,1.8108747044917257,fdnof,30
7204,1.7715617715617715,fdnof,30
7205,1.7022727272727274,fdnof,30
7206,1.7303370786516854,fdnof,30
7207,1.6799116997792494,fdnof,30
7208,1.665929203539823,fdnof,30
7209,1.671875,fdnof,30
7210,1.662192393736018,fdnof,30
7211,1.674259681093394,fdnof,30
7212,1.697674418604651,fdnof,30
7213,1.73621103117506,fdnof,30
7214,1.7445255474452555,fdnof,30
7215,1.7884130982367759,fdnof,30
7216,1.7537688442211055,fdnof,30
7217,1.7261306532663316,fdnof,30
7218,1.7060301507537687,fdnof,30
7219,1.6860759493670887,fdnof,30
7220,1.6632911392405063,fdnof,30
7221,1.6085858585858586,fdnof,30
7222,1.546134663341646,fdnof,30
7223,1.5174129353233832,fdnof,30
7224,1.5319693094629157,fdnof,30
7225,1.5141388174807198,fdnof,30
7226,1.4857881136950903,fdnof,30
7227,1.4790575916230366,fdnof,30
7228,1.5054347826086956,fdnof,30
7229,1.5251396648044693,fdnof,30
7230,1.505586592178771,fdnof,30
7231,1.5748502994011977,fdnof,30
7232,1.5649546827794563,fdnof,30
7233,1.6153846153846154,fdnof,30
7234,1.7093425605536332,fdnof,30
7235,1.6909722222222223,fdnof,30
7236,1.8113207547169812,fdnof,30
7237,1.8275862068965518,fdnof,30
7238,1.9957264957264957,fdnof,30
7239,1.9444444444444444,fdnof,30
7240,1.890295358649789,fdnof,30
7241,2.0228310502283104,fdnof,30
7242,2.1691542288557213,fdnof,30
7243,2.2645502645502646,fdnof,30
7244,2.9166666666666665,fdnof,30
7245,3.352,fdnof,30
7246,3.7410714285714284,fdnof,30
7247,4.028846153846154,fdnof,30
7248,4.319587628865979,fdnof,30
7249,4.655555555555556,fdnof,30
7254,5.30379746835443,fdnof,30
7262,5.30379746835443,fdnof,30
7263,5.5131578947368425,fdnof,30
7268,5.739726027397261,fdnof,30
7269,5.901408450704225,fdnof,30
7270,6.161764705882353,fdnof,30
7271,7.482142857142857,fdnof,30
7272,7.90566037735849,fdnof,30
7273,8.38,fdnof,30
7274,9.744186046511627,fdnof,30
7275,10.21951219512195,fdnof,30
7276,11.026315789473685,fdnof,30
7278,11.63888888888889,fdnof,30
7301,11.63888888888889,fdnof,30
7302,11.971428571428572,fdnof,30
7321,11.63888888888889,fdnof,30
7323,11.324324324324325,fdnof,30
7332,10.717948717948717,fdnof,30
7333,10.717948717948717,fdnof,30
7334,10.45,fdnof,30
7338,10.45,fdnof,30
7339,10.195121951219512,fdnof,30
7340,9.720930232558139,fdnof,30
7344,9.5,fdnof,30
7345,9.5,fdnof,30
7347,9.08695652173913,fdnof,30
7348,8.893617021276595,fdnof,30
7350,8.708333333333334,fdnof,30
7351,8.53061224489796,fdnof,30
7352,8.196078431372548,fdnof,30
7354,8.038461538461538,fdnof,30
7355,7.886792452830188,fdnof,30
7359,7.886792452830188,fdnof,30
7360,7.886792452830188,fdnof,30
7362,7.7407407407407405,fdnof,30
7363,7.7407407407407405,fdnof,30
7364,7.7407407407407405,fdnof,30
7365,7.6,fdnof,30
7366,7.6,fdnof,30
7367,7.6,fdnof,30
7368,7.464285714285714,fdnof,30
7369,7.464285714285714,fdnof,30
7370,7.464285714285714,fdnof,30
7372,7.333333333333333,fdnof,30
7375,7.6,fdnof,30
7376,7.464285714285714,fdnof,30
7377,7.333333333333333,fdnof,30
7380,7.084745762711864,fdnof,30
7381,6.852459016393443,fdnof,30
7382,6.741935483870968,fdnof,30
7384,6.430769230769231,fdnof,30
7385,6.333333333333333,fdnof,30
7386,6.147058823529412,fdnof,30
7387,5.9714285714285715,fdnof,30
7390,5.805555555555555,fdnof,30
7392,5.726027397260274,fdnof,30
7393,5.648648648648648,fdnof,30
7394,5.428571428571429,fdnof,30
7395,5.428571428571429,fdnof,30
7397,5.428571428571429,fdnof,30
7398,5.428571428571429,fdnof,30
7399,5.428571428571429,fdnof,30
7400,5.428571428571429,fdnof,30
7401,5.358974358974359,fdnof,30
7404,5.291139240506329,fdnof,30
7405,5.291139240506329,fdnof,30
7406,5.225,fdnof,30
7409,5.160493827160494,fdnof,30
7411,5.097560975609756,fdnof,30
7412,5.036144578313253,fdnof,30
7415,4.976190476190476,fdnof,30
7416,4.905882352941177,fdnof,30
7418,4.848837209302325,fdnof,30
7419,4.793103448275862,fdnof,30
7421,4.793103448275862,fdnof,30
7422,4.848837209302325,fdnof,30
7424,4.848837209302325,fdnof,30
7425,4.793103448275862,fdnof,30
7427,4.793103448275862,fdnof,30
7428,4.793103448275862,fdnof,30
7430,4.685393258426966,fdnof,30
7431,4.685393258426966,fdnof,30
7432,4.633333333333334,fdnof,30
7434,4.582417582417582,fdnof,30
7436,4.582417582417582,fdnof,30
7437,4.483870967741935,fdnof,30
7440,4.4361702127659575,fdnof,30
7442,4.389473684210526,fdnof,30
7443,4.255102040816326,fdnof,30
7445,4.255102040816326,fdnof,30
7446,4.17,fdnof,30
7447,4.128712871287129,fdnof,30
7448,4.088235294117647,fdnof,30
7450,4.088235294117647,fdnof,30
7452,4.088235294117647,fdnof,30
7453,4.048543689320389,fdnof,30
7454,4.048543689320389,fdnof,30
7455,4.009615384615385,fdnof,30
7456,4.009615384615385,fdnof,30
7457,3.9714285714285715,fdnof,30
7458,3.9714285714285715,fdnof,30
7459,3.9339622641509435,fdnof,30
7460,3.897196261682243,fdnof,30
7461,3.897196261682243,fdnof,30
7462,3.861111111111111,fdnof,30
7465,3.790909090909091,fdnof,30
7466,3.790909090909091,fdnof,30
7468,3.690265486725664,fdnof,30
7471,3.626086956521739,fdnof,30
7472,3.5948275862068964,fdnof,30
7473,3.5338983050847457,fdnof,30
7474,3.504201680672269,fdnof,30
7475,3.446280991735537,fdnof,30
7476,3.3902439024390243,fdnof,30
7477,3.336,fdnof,30
7479,3.3095238095238093,fdnof,30
7480,3.3095238095238093,fdnof,30
7481,3.283464566929134,fdnof,30
7482,3.283464566929134,fdnof,30
7483,3.283464566929134,fdnof,30
7484,3.3095238095238093,fdnof,30
7485,3.3095238095238093,fdnof,30
7487,3.3095238095238093,fdnof,30
7488,3.3095238095238093,fdnof,30
7490,3.3095238095238093,fdnof,30
7491,3.3095238095238093,fdnof,30
7492,3.3095238095238093,fdnof,30
7493,3.2578125,fdnof,30
7495,3.2325581395348837,fdnof,30
7496,3.2325581395348837,fdnof,30
7500,3.159090909090909,fdnof,30
7501,3.1353383458646618,fdnof,30
7502,3.088888888888889,fdnof,30
7503,3.0661764705882355,fdnof,30
7504,3.0217391304347827,fdnof,30
7505,2.9785714285714286,fdnof,30
7506,2.9574468085106385,fdnof,30
7507,2.936619718309859,fdnof,30
7509,2.936619718309859,fdnof,30
7510,2.936619718309859,fdnof,30
7511,2.936619718309859,fdnof,30
7512,2.936619718309859,fdnof,30
7513,2.9160839160839163,fdnof,30
7514,2.9160839160839163,fdnof,30
7515,2.8958333333333335,fdnof,30
7517,2.8758620689655174,fdnof,30
7518,2.856164383561644,fdnof,30
7521,2.836734693877551,fdnof,30
7522,2.8175675675675675,fdnof,30
7523,2.7986577181208054,fdnof,30
7526,2.78,fdnof,30
7531,2.7434210526315788,fdnof,30
7534,2.7254901960784315,fdnof,30
7535,2.7254901960784315,fdnof,30
7536,2.707792207792208,fdnof,30
7537,2.6903225806451614,fdnof,30
7539,2.673076923076923,fdnof,30
7540,2.673076923076923,fdnof,30
7541,2.673076923076923,fdnof,30
7542,2.673076923076923,fdnof,30
7543,2.673076923076923,fdnof,30
7544,2.656050955414013,fdnof,30
7545,2.6392405063291138,fdnof,30
7546,2.6392405063291138,fdnof,30
7547,2.6392405063291138,fdnof,30
7548,2.6392405063291138,fdnof,30
7549,2.6392405063291138,fdnof,30
7551,2.6392405063291138,fdnof,30
7555,2.6226415094339623,fdnof,30
7556,2.590062111801242,fdnof,30
7557,2.574074074074074,fdnof,30
7558,2.558282208588957,fdnof,30
7559,2.542682926829268,fdnof,30
7560,2.5272727272727273,fdnof,30
7563,2.5120481927710845,fdnof,30
7565,2.482142857142857,fdnof,30
7566,2.482142857142857,fdnof,30
7567,2.467455621301775,fdnof,30
7571,2.467455621301775,fdnof,30
7572,2.467455621301775,fdnof,30
7574,2.4529411764705884,fdnof,30
7575,2.4529411764705884,fdnof,30
7576,2.4529411764705884,fdnof,30
7577,2.43859649122807,fdnof,30
7579,2.4244186046511627,fdnof,30
7580,2.4104046242774566,fdnof,30
7581,2.4104046242774566,fdnof,30
7582,2.382857142857143,fdnof,30
7583,2.3693181818181817,fdnof,30
7586,2.3559322033898304,fdnof,30
7587,2.329608938547486,fdnof,30
7589,2.2857142857142856,fdnof,30
7590,2.2486486486486488,fdnof,30
7592,2.236559139784946,fdnof,30
7593,2.2245989304812834,fdnof,30
7594,2.2127659574468086,fdnof,30
7596,2.201058201058201,fdnof,30
7598,2.1780104712041886,fdnof,30
7601,2.1780104712041886,fdnof,30
7602,2.1780104712041886,fdnof,30
7603,2.1780104712041886,fdnof,30
7604,2.1780104712041886,fdnof,30
7605,2.1666666666666665,fdnof,30
7606,2.1666666666666665,fdnof,30
7607,2.1666666666666665,fdnof,30
7609,2.1666666666666665,fdnof,30
7610,2.155440414507772,fdnof,30
7611,2.1333333333333333,fdnof,30
7612,2.122448979591837,fdnof,30
7613,2.1116751269035534,fdnof,30
7614,2.101010101010101,fdnof,30
7616,2.0696517412935322,fdnof,30
7617,2.0594059405940595,fdnof,30
7619,2.0392156862745097,fdnof,30
7620,2.029268292682927,fdnof,30
7625,1.9904306220095693,fdnof,30
7626,1.980952380952381,fdnof,30
7627,1.971563981042654,fdnof,30
7631,1.9622641509433962,fdnof,30
7632,1.9622641509433962,fdnof,30
7633,1.9622641509433962,fdnof,30
7634,1.9622641509433962,fdnof,30
7635,1.9622641509433962,fdnof,30
7636,1.9622641509433962,fdnof,30
7637,1.9439252336448598,fdnof,30
7638,1.9439252336448598,fdnof,30
7639,1.9348837209302325,fdnof,30
7640,1.9439252336448598,fdnof,30
7641,1.9259259259259258,fdnof,30
7642,1.9170506912442395,fdnof,30
7643,1.9170506912442395,fdnof,30
7647,1.9170506912442395,fdnof,30
7648,1.8949771689497716,fdnof,30
7653,1.8863636363636365,fdnof,30
7654,1.8693693693693694,fdnof,30
7655,1.8526785714285714,fdnof,30
7656,1.8526785714285714,fdnof,30
7658,1.8444444444444446,fdnof,30
7659,1.836283185840708,fdnof,30
7661,1.836283185840708,fdnof,30
7662,1.836283185840708,fdnof,30
7663,1.828193832599119,fdnof,30
7664,1.828193832599119,fdnof,30
7665,1.828193832599119,fdnof,30
7666,1.836283185840708,fdnof,30
7667,1.836283185840708,fdnof,30
7668,1.836283185840708,fdnof,30
7672,1.836283185840708,fdnof,30
7673,1.836283185840708,fdnof,30
7674,1.836283185840708,fdnof,30
7675,1.828193832599119,fdnof,30
7678,1.828193832599119,fdnof,30
7679,1.8122270742358078,fdnof,30
7681,1.8043478260869565,fdnof,30
7686,1.7965367965367964,fdnof,30
7688,1.7887931034482758,fdnof,30
7692,1.7811158798283262,fdnof,30
7693,1.7811158798283262,fdnof,30
7694,1.7735042735042734,fdnof,30
7696,1.7735042735042734,fdnof,30
7697,1.7659574468085106,fdnof,30
7698,1.7659574468085106,fdnof,30
7699,1.7659574468085106,fdnof,30
7700,1.7584745762711864,fdnof,30
7701,1.7584745762711864,fdnof,30
7702,1.7584745762711864,fdnof,30
7704,1.7584745762711864,fdnof,30
7708,1.751054852320675,fdnof,30
7710,1.7436974789915967,fdnof,30
7712,1.725,fdnof,30
7713,1.7178423236514522,fdnof,30
7715,1.6967213114754098,fdnof,30
7716,1.6967213114754098,fdnof,30
7717,1.6967213114754098,fdnof,30
7719,1.6829268292682926,fdnof,30
7722,1.6829268292682926,fdnof,30
7723,1.6761133603238867,fdnof,30
7724,1.6761133603238867,fdnof,30
7726,1.6761133603238867,fdnof,30
7727,1.689795918367347,fdnof,30
7728,1.689795918367347,fdnof,30
7729,1.6829268292682926,fdnof,30
7730,1.6761133603238867,fdnof,30
7732,1.6761133603238867,fdnof,30
7734,1.6761133603238867,fdnof,30
7735,1.6761133603238867,fdnof,30
7737,1.6653225806451613,fdnof,30
7738,1.6653225806451613,fdnof,30
7742,1.6586345381526104,fdnof,30
7745,1.652,fdnof,30
7747,1.652,fdnof,30
7748,1.6388888888888888,fdnof,30
7752,1.6388888888888888,fdnof,30
7753,1.6388888888888888,fdnof,30
7754,1.6388888888888888,fdnof,30
7755,1.6388888888888888,fdnof,30
7756,1.6324110671936758,fdnof,30
7757,1.6324110671936758,fdnof,30
7758,1.625984251968504,fdnof,30
7760,1.625984251968504,fdnof,30
7762,1.625984251968504,fdnof,30
7763,1.625984251968504,fdnof,30
7765,1.625984251968504,fdnof,30
7768,1.625984251968504,fdnof,30
7771,1.619607843137255,fdnof,30
7774,1.61328125,fdnof,30
7777,1.61328125,fdnof,30
7779,1.6070038910505837,fdnof,30
7780,1.5945945945945945,fdnof,30
7783,1.5884615384615384,fdnof,30
7784,1.5884615384615384,fdnof,30
7786,1.5884615384615384,fdnof,30
7787,1.5884615384615384,fdnof,30
7788,1.5884615384615384,fdnof,30
7789,1.5884615384615384,fdnof,30
7790,1.5884615384615384,fdnof,30
7791,1.582375478927203,fdnof,30
7792,1.5763358778625953,fdnof,30
7793,1.5763358778625953,fdnof,30
7795,1.5763358778625953,fdnof,30
7798,1.5763358778625953,fdnof,30
7800,1.570342205323194,fdnof,30
7801,1.5526315789473684,fdnof,30
7802,1.5353159851301115,fdnof,30
7807,1.5353159851301115,fdnof,30
7809,1.5296296296296297,fdnof,30
7810,1.5239852398523985,fdnof,30
7813,1.5239852398523985,fdnof,30
7814,1.5239852398523985,fdnof,30
7815,1.5183823529411764,fdnof,30
7817,1.5239852398523985,fdnof,30
7818,1.5239852398523985,fdnof,30
7823,1.5239852398523985,fdnof,30
7824,1.5128205128205128,fdnof,30
7825,1.5128205128205128,fdnof,30
7827,1.5072992700729928,fdnof,30
7828,1.5072992700729928,fdnof,30
7829,1.5018181818181817,fdnof,30
7830,1.4963768115942029,fdnof,30
7831,1.4909747292418774,fdnof,30
7832,1.485611510791367,fdnof,30
7833,1.4802867383512546,fdnof,30
7837,1.4802867383512546,fdnof,30
7841,1.475,fdnof,30
7843,1.475,fdnof,30
7844,1.475,fdnof,30
7846,1.475,fdnof,30
7847,1.475,fdnof,30
7848,1.475,fdnof,30
7849,1.475,fdnof,30
7853,1.475,fdnof,30
7858,1.4645390070921986,fdnof,30
7859,1.4645390070921986,fdnof,30
7861,1.459363957597173,fdnof,30
7862,1.454225352112676,fdnof,30
7863,1.449122807017544,fdnof,30
7867,1.449122807017544,fdnof,30
7873,1.449122807017544,fdnof,30
7874,1.444055944055944,fdnof,30
7875,1.444055944055944,fdnof,30
7876,1.449122807017544,fdnof,30
7877,1.449122807017544,fdnof,30
7878,1.454225352112676,fdnof,30
7879,1.454225352112676,fdnof,30
7880,1.454225352112676,fdnof,30
7883,1.454225352112676,fdnof,30
7890,1.4405594405594406,fdnof,30
7893,1.4355400696864111,fdnof,30
7901,1.42560553633218,fdnof,30
7903,1.4206896551724137,fdnof,30
7904,1.4206896551724137,fdnof,30
7906,1.42560553633218,fdnof,30
7908,1.42560553633218,fdnof,30
7909,1.42560553633218,fdnof,30
7910,1.42560553633218,fdnof,30
7911,1.42560553633218,fdnof,30
7912,1.42560553633218,fdnof,30
7914,1.4206896551724137,fdnof,30
7916,1.4206896551724137,fdnof,30
7917,1.4158075601374571,fdnof,30
7920,1.4109589041095891,fdnof,30
7926,1.4061433447098977,fdnof,30
7927,1.4061433447098977,fdnof,30
7934,1.4061433447098977,fdnof,30
7939,1.4061433447098977,fdnof,30
7940,1.4061433447098977,fdnof,30
7941,1.4061433447098977,fdnof,30
7942,1.401360544217687,fdnof,30
7943,1.401360544217687,fdnof,30
7954,1.3966101694915254,fdnof,30
7956,1.3918918918918919,fdnof,30
7957,1.387205387205387,fdnof,30
7959,1.3825503355704698,fdnof,30
7960,1.3779264214046822,fdnof,30
7964,1.3779264214046822,fdnof,30
7965,1.3779264214046822,fdnof,30
7968,1.3779264214046822,fdnof,30
7969,1.3825503355704698,fdnof,30
7971,1.374581939799331,fdnof,30
7972,1.37,fdnof,30
7973,1.37,fdnof,30
7975,1.3654485049833887,fdnof,30
7976,1.3654485049833887,fdnof,30
7979,1.3609271523178808,fdnof,30
7983,1.3654485049833887,fdnof,30
7987,1.3609271523178808,fdnof,30
7988,1.3564356435643565,fdnof,30
7992,1.3519736842105263,fdnof,30
7994,1.3519736842105263,fdnof,30
7995,1.3475409836065573,fdnof,30
7996,1.3475409836065573,fdnof,30
7998,1.3475409836065573,fdnof,30
8001,1.3475409836065573,fdnof,30
8002,1.3475409836065573,fdnof,30
8003,1.3475409836065573,fdnof,30
8005,1.3387622149837133,fdnof,30
8006,1.3387622149837133,fdnof,30
8007,1.3344155844155845,fdnof,30
8008,1.3300970873786409,fdnof,30
8012,1.3258064516129033,fdnof,30
8014,1.3215434083601285,fdnof,30
8015,1.3173076923076923,fdnof,30
8016,1.3130990415335464,fdnof,30
8017,1.3130990415335464,fdnof,30
8018,1.3130990415335464,fdnof,30
8024,1.3130990415335464,fdnof,30
8026,1.3130990415335464,fdnof,30
8027,1.3130990415335464,fdnof,30
8028,1.3130990415335464,fdnof,30
8029,1.3130990415335464,fdnof,30
8031,1.3130990415335464,fdnof,30
8032,1.3130990415335464,fdnof,30
8033,1.3130990415335464,fdnof,30
8034,1.3130990415335464,fdnof,30
8036,1.3130990415335464,fdnof,30
8040,1.3089171974522293,fdnof,30
8044,1.3047619047619048,fdnof,30
8045,1.3006329113924051,fdnof,30
8051,1.2924528301886793,fdnof,30
8054,1.2924528301886793,fdnof,30
8057,1.2924528301886793,fdnof,30
8058,1.2965299684542586,fdnof,30
8059,1.2965299684542586,fdnof,30
8066,1.2965299684542586,fdnof,30
8067,1.2965299684542586,fdnof,30
8069,1.2924528301886793,fdnof,30
8084,1.2924528301886793,fdnof,30
8085,1.2924528301886793,fdnof,30
8088,1.2924528301886793,fdnof,30
8093,1.2924528301886793,fdnof,30
8098,1.280373831775701,fdnof,30
8099,1.280373831775701,fdnof,30
8100,1.280373831775701,fdnof,30
8101,1.2763975155279503,fdnof,30
8107,1.2724458204334366,fdnof,30
8108,1.2724458204334366,fdnof,30
8112,1.2685185185185186,fdnof,30
8117,1.2685185185185186,fdnof,30
8118,1.2646153846153847,fdnof,30
8119,1.2646153846153847,fdnof,30
8123,1.2646153846153847,fdnof,30
8124,1.2646153846153847,fdnof,30
8127,1.2646153846153847,fdnof,30
8131,1.2607361963190185,fdnof,30
8133,1.2568807339449541,fdnof,30
8138,1.2568807339449541,fdnof,30
8139,1.2530487804878048,fdnof,30
8145,1.2530487804878048,fdnof,30
8149,1.2530487804878048,fdnof,30
8150,1.2530487804878048,fdnof,30
8153,1.2530487804878048,fdnof,30
8154,1.2530487804878048,fdnof,30
8157,1.2530487804878048,fdnof,30
8161,1.249240121580547,fdnof,30
8175,1.249240121580547,fdnof,30
8183,1.249240121580547,fdnof,30
8184,1.249240121580547,fdnof,30
8188,1.2454545454545454,fdnof,30
8196,1.241691842900302,fdnof,30
8197,1.2379518072289157,fdnof,30
8203,1.2379518072289157,fdnof,30
8210,1.2379518072289157,fdnof,30
8212,1.2379518072289157,fdnof,30
8214,1.2379518072289157,fdnof,30
8215,1.2379518072289157,fdnof,30
8220,1.2379518072289157,fdnof,30
8222,1.2342342342342343,fdnof,30
8223,1.2305389221556886,fdnof,30
8235,1.2305389221556886,fdnof,30
8238,1.2305389221556886,fdnof,30
8239,1.2305389221556886,fdnof,30
8240,1.2305389221556886,fdnof,30
8243,1.226865671641791,fdnof,30
8245,1.226865671641791,fdnof,30
8246,1.2232142857142858,fdnof,30
8249,1.2195845697329377,fdnof,30
8250,1.2195845697329377,fdnof,30
8252,1.2123893805309736,fdnof,30
8256,1.2088235294117646,fdnof,30
8258,1.2088235294117646,fdnof,30
8264,1.2088235294117646,fdnof,30
8270,1.2088235294117646,fdnof,30
8271,1.2052785923753666,fdnof,30
8272,1.2052785923753666,fdnof,30
8277,1.2052785923753666,fdnof,30
8278,1.2052785923753666,fdnof,30
8283,1.1982507288629738,fdnof,30
8288,1.194767441860465,fdnof,30
8289,1.194767441860465,fdnof,30
8294,1.191304347826087,fdnof,30
8295,1.191304347826087,fdnof,30
8296,1.191304347826087,fdnof,30
8297,1.191304347826087,fdnof,30
8301,1.191304347826087,fdnof,30
8305,1.1878612716763006,fdnof,30
8310,1.1844380403458212,fdnof,30
8321,1.1810344827586208,fdnof,30
8323,1.177650429799427,fdnof,30
8325,1.177650429799427,fdnof,30
8329,1.177650429799427,fdnof,30
8330,1.177650429799427,fdnof,30
8331,1.177650429799427,fdnof,30
8335,1.177650429799427,fdnof,30
8336,1.177650429799427,fdnof,30
8338,1.177650429799427,fdnof,30
8344,1.1742857142857144,fdnof,30
8353,1.170940170940171,fdnof,30
8361,1.170940170940171,fdnof,30
8362,1.170940170940171,fdnof,30
8363,1.170940170940171,fdnof,30
8366,1.170940170940171,fdnof,30
8368,1.170940170940171,fdnof,30
8376,1.1676136363636365,fdnof,30
8379,1.1676136363636365,fdnof,30
8381,1.1610169491525424,fdnof,30
8385,1.1610169491525424,fdnof,30
8387,1.1610169491525424,fdnof,30
8389,1.1610169491525424,fdnof,30
8391,1.1610169491525424,fdnof,30
8392,1.1610169491525424,fdnof,30
8396,1.1577464788732394,fdnof,30
8397,1.1577464788732394,fdnof,30
8398,1.1577464788732394,fdnof,30
8401,1.1512605042016806,fdnof,30
8402,1.1480446927374302,fdnof,30
8409,1.1416666666666666,fdnof,30
8417,1.1416666666666666,fdnof,30
8418,1.1416666666666666,fdnof,30
8421,1.1416666666666666,fdnof,30
8422,1.1416666666666666,fdnof,30
8423,1.1416666666666666,fdnof,30
8426,1.1416666666666666,fdnof,30
8427,1.1416666666666666,fdnof,30
8449,1.1416666666666666,fdnof,30
8451,1.1416666666666666,fdnof,30
8452,1.1416666666666666,fdnof,30
8453,1.1357340720221607,fdnof,30
8459,1.1357340720221607,fdnof,30
8460,1.1357340720221607,fdnof,30
