id,t,dTot,dFed,rFed,oFed,sFed,unat
p31,0,0,0,0,20,0,0
p31,8,0,0,0,20,1,0
p31,18,0,0,0,20,3,0
p31,23,0,0,0,20,4,0
p31,33,0,0,0,20,5,0
p31,60,0,0,0,20,5,0
p31,120,0,0,0,20,5,0
p31,180,0,0,0,20,5,0
p31,240,0,0,0,20,5,0
p31,300,0,0,0,20,5,0
p31,360,0,0,0,20,5,0
p31,420,0,0,0,20,5,0
p31,480,0,0,0,20,5,0
p31,540,0,0,0,20,5,0
p31,600,30,10,0,20,5,0
p31,603,30,10,0,0,0,10
p31,604,30,10,0,0,0,5
p31,606,30,10,0,0,0,4
p31,607,30,10,0,0,0,2
p31,608,30,10,0,0,0,0
p31,609,30,10,2,0,0,2
p31,610,30,10,2,0,0,3
p31,612,30,10,4,0,0,3
p31,615,30,10,5,0,0,1
p31,620,30,10,5,0,0,3
p31,625,30,10,8,0,0,2
p31,630,30,10,9,0,0,1
p31,660,30,10,9,0,0,1
p31,720,30,10,9,0,0,1
p31,780,30,10,9,0,0,1
p31,840,30,10,9,0,0,1
p31,900,30,10,9,0,0,1
p31,960,30,10,9,0,0,1
p31,1020,30,10,9,0,0,1
p31,1080,30,10,9,0,0,1
p31,1140,30,10,9,0,0,1
p31,1200,30,10,9,0,0,0
p31,1201,30,10,7,0,0,2
p31,1203,10,0,6,20,0,2
p31,1205,10,0,3,20,0,1
p31,1206,10,0,0,11,5,0
p31,1207,10,0,0,10,8,0
p31,1210,9,0,0,11,3,0
p31,1211,8,0,0,12,3,0
p31,1212,8,0,0,12,6,0
p31,1215,7,0,0,13,6,0
p31,1216,5,0,0,15,6,0
p31,1217,5,0,0,15,8,0
p31,1222,5,0,0,15,12,0
p31,1226,4,0,0,16,12,0
p31,1230,3,0,0,17,12,0
p31,1231,0,0,0,20,12,0
p31,1232,0,0,0,20,16,0
p31,1237,0,0,0,20,17,0
p31,1242,0,0,0,20,19,0
p31,1247,0,0,0,20,20,0
p31,1252,0,0,0,20,20,0
p31,1260,0,0,0,20,20,0
p31,1320,0,0,0,20,20,0
p31,1380,0,0,0,20,20,0
p31,1440,0,0,0,20,20,0
p31,1500,0,0,0,20,20,0
p31,1560,0,0,0,20,20,0
p31,1620,0,0,0,20,20,0
p31,1680,0,0,0,20,20,0
p31,1740,0,0,0,20,20,0
p31,1800,30,10,0,20,20,0
p31,1802,30,10,0,7,6,0
p31,1803,30,10,0,0,0,7
p31,1804,30,10,1,0,0,6
p31,1807,30,10,4,0,0,3
p31,1808,30,10,5,0,0,2
p31,1809,30,10,6,0,0,1
p31,1811,30,10,6,0,0,0
p31,1813,30,10,6,0,0,2
p31,1814,30,10,7,0,0,1
p31,1817,30,10,6,0,0,1
p31,1818,30,10,6,0,0,2
p31,1819,30,10,7,0,0,1
p31,1823,30,10,7,0,0,1
p31,1824,30,10,8,0,0,0
p31,1828,30,10,8,0,0,1
p31,1832,30,10,9,0,0,0
p31,1833,30,10,9,0,0,1
p31,1837,30,10,10,0,0,0
p31,1860,30,10,10,0,0,0
p31,1920,30,10,10,0,0,0
p31,1980,30,10,10,0,0,0
p31,2040,30,10,10,0,0,0
p31,2100,30,10,10,0,0,0
p31,2160,30,10,10,0,0,0
p31,2220,30,10,10,0,0,0
