id,t,dTot,dFed,rFed,oFed,sFed,unat
p29,0,0,0,0,20,0,0
p29,6,0,0,0,20,1,0
p29,11,0,0,0,20,5,0
p29,21,0,0,0,20,7,0
p29,31,0,0,0,20,8,0
p29,41,0,0,0,20,9,0
p29,60,0,0,0,20,9,0
p29,120,0,0,0,20,9,0
p29,180,0,0,0,20,9,0
p29,240,0,0,0,20,9,0
p29,300,0,0,0,20,9,0
p29,360,0,0,0,20,9,0
p29,420,0,0,0,20,9,0
p29,480,0,0,0,20,9,0
p29,540,0,0,0,20,9,0
p29,600,0,0,0,20,9,0
p29,601,30,10,0,11,9,0
p29,602,30,10,0,0,0,8
p29,603,30,10,0,0,0,8
p29,604,30,10,0,0,0,5
p29,606,30,10,1,0,0,4
p29,607,30,10,2,0,0,2
p29,608,30,10,3,0,0,3
p29,609,30,10,4,0,0,2
p29,610,30,10,7,0,0,0
p29,611,30,10,6,0,0,0
p29,613,30,10,6,0,0,2
p29,615,30,10,7,0,0,1
p29,617,30,10,8,0,0,0
p29,618,30,10,8,0,0,2
p29,620,30,10,9,0,0,0
p29,623,30,10,9,0,0,0
p29,628,30,10,9,0,0,1
p29,631,30,10,10,0,0,0
p29,660,30,10,10,0,0,0
p29,720,30,10,10,0,0,0
p29,780,30,10,10,0,0,0
p29,840,30,10,10,0,0,0
p29,900,30,10,10,0,0,0
p29,960,30,10,10,0,0,0
p29,1020,30,10,10,0,0,0
p29,1080,30,10,10,0,0,0
p29,1140,30,10,10,0,0,0
p29,1200,30,10,10,0,0,0
p29,1201,22,2,8,8,0,0
p29,1202,10,0,7,20,0,0
p29,1203,10,0,5,16,6,0
p29,1205,10,0,3,16,6,0
p29,1206,10,0,0,16,6,0
p29,1208,9,0,0,13,4,0
p29,1209,9,0,0,11,8,0
p29,1212,6,0,0,14,8,0
p29,1213,4,0,0,16,8,0
p29,1214,4,0,0,16,11,0
p29,1218,1,0,0,19,11,0
p29,1219,1,0,0,19,14,0
p29,1224,1,0,0,19,15,0
p29,1229,1,0,0,19,18,0
p29,1233,0,0,0,20,18,0
p29,1234,0,0,0,20,19,0
p29,1239,0,0,0,20,20,0
p29,1244,0,0,0,20,20,0
p29,1254,0,0,0,20,20,0
p29,1259,0,0,0,20,20,0
p29,1260,0,0,0,20,20,0
p29,1320,0,0,0,20,20,0
p29,1380,0,0,0,20,20,0
p29,1440,0,0,0,20,20,0
p29,1500,0,0,0,20,20,0
p29,1560,0,0,0,20,20,0
p29,1620,0,0,0,20,20,0
p29,1680,0,0,0,20,20,0
p29,1740,0,0,0,20,20,0
