id,t,dTot,dFed,rFed,oFed,sFed,unat
p7,0,0,0,0,20,0,0
p7,5,30,10,0,9,0,0
p7,6,30,10,0,0,0,3
p7,7,30,10,2,0,0,7
p7,8,30,10,2,0,0,8
p7,13,30,10,2,0,0,0
p7,18,30,10,2,0,0,4
p7,21,30,10,4,0,0,1
p7,22,30,10,5,0,0,0
p7,23,30,10,5,0,0,3
p7,24,30,10,5,0,0,2
p7,26,30,10,6,0,0,1
p7,27,30,10,7,0,0,0
p7,28,30,10,7,0,0,3
p7,30,30,10,8,0,0,2
p7,32,30,10,10,0,0,0
p7,60,30,10,10,0,0,0
p7,120,30,10,10,0,0,0
p7,180,30,10,10,0,0,0
p7,240,30,10,10,0,0,0
p7,300,30,10,10,0,0,0
p7,360,30,10,10,0,0,0
p7,420,30,10,10,0,0,0
p7,480,30,10,10,0,0,0
p7,540,30,10,10,0,0,0
p7,600,28,8,10,2,0,0
p7,601,28,8,9,2,0,0
p7,602,28,8,2,2,0,0
p7,603,28,8,0,0,0,8
p7,604,28,8,0,0,0,6
p7,605,22,2,0,6,0,6
p7,606,10,0,2,18,0,2
p7,608,10,0,2,16,2,0
p7,609,10,0,2,12,5,0
p7,610,10,0,2,12,4,0
p7,613,8,0,2,14,4,0
p7,618,8,0,2,14,3,0
p7,619,8,0,2,14,4,0
p7,623,7,0,2,15,4,0
p7,625,6,0,1,15,4,0
p7,628,5,0,1,16,4,0
p7,631,4,0,0,16,4,0
p7,633,2,0,0,18,4,0
p7,638,0,0,0,20,4,0
p7,660,0,0,0,20,4,0
p7,720,0,0,0,20,4,0
p7,780,0,0,0,20,4,0
p7,840,0,0,0,20,4,0
p7,900,0,0,0,20,4,0
p7,960,0,0,0,20,4,0
p7,1020,0,0,0,20,4,0
p7,1080,0,0,0,20,4,0
p7,1140,0,0,0,20,4,0
p7,1200,30,10,0,20,4,0
p7,1204,30,10,0,0,0,8
p7,1205,30,10,1,0,0,5
p7,1206,30,10,1,0,0,3
p7,1207,30,10,2,0,0,1
p7,1209,30,10,3,0,0,4
p7,1210,30,10,3,0,0,2
p7,1212,30,10,4,0,0,1
p7,1213,30,10,5,0,0,0
p7,1214,30,10,5,0,0,5
p7,1216,30,10,5,0,0,4
p7,1217,30,10,6,0,0,1
p7,1218,30,10,7,0,0,0
p7,1219,30,10,7,0,0,2
p7,1220,30,10,7,0,0,1
p7,1222,30,10,7,0,0,0
p7,1224,30,10,7,0,0,3
p7,1226,30,10,7,0,0,2
p7,1227,30,10,8,0,0,0
p7,1229,30,10,8,0,0,2
p7,1231,30,10,8,0,0,1
p7,1232,30,10,8,0,0,0
p7,1234,30,10,8,0,0,1
p7,1237,30,10,8,0,0,0
p7,1239,30,10,8,0,0,1
p7,1244,30,10,7,0,0,2
p7,1246,30,10,7,0,0,1
p7,1248,30,10,7,0,0,0
p7,1249,30,10,7,0,0,2
p7,1251,30,10,7,0,0,1
p7,1253,30,10,7,0,0,0
p7,1254,30,10,7,0,0,3
p7,1257,30,10,8,0,0,2
p7,1258,30,10,10,0,0,0
p7,1260,30,10,10,0,0,0
p7,1320,30,10,10,0,0,0
p7,1380,30,10,10,0,0,0
p7,1440,30,10,10,0,0,0
p7,1500,30,10,10,0,0,0
p7,1560,30,10,10,0,0,0
p7,1620,30,10,10,0,0,0
p7,1680,30,10,10,0,0,0
p7,1740,30,10,10,0,0,0
p7,1800,30,10,10,0,0,0
p7,1801,30,10,9,0,0,0
p7,1802,30,10,4,0,0,0
p7,1803,30,10,3,0,0,0
p7,1804,10,0,0,11,1,0
p7,1809,8,0,0,12,2,0
p7,1814,7,0,0,13,2,0
p7,1818,6,0,0,14,2,0
p7,1819,4,0,0,16,2,0
p7,1824,3,0,0,17,3,0
p7,1829,2,0,0,18,3,0
p7,1859,0,0,0,20,3,0
p7,1860,0,0,0,20,3,0
p7,1920,0,0,0,20,3,0
p7,1980,0,0,0,20,3,0
p7,2040,0,0,0,20,3,0
p7,2100,0,0,0,20,3,0
p7,2160,0,0,0,20,3,0
p7,2220,0,0,0,20,3,0
p7,2280,0,0,0,20,3,0
p7,2340,0,0,0,20,3,0
p7,2400,30,10,0,20,3,0
p7,2404,30,10,0,20,2,0
p7,2405,30,10,1,0,0,5
p7,2406,30,10,1,0,0,3
p7,2408,30,10,1,0,0,2
p7,2410,30,10,1,0,0,2
p7,2412,30,10,1,0,0,1
p7,2415,30,10,2,0,0,3
p7,2417,30,10,2,0,0,2
p7,2418,30,10,2,0,0,1
p7,2420,30,10,3,0,0,1
p7,2422,30,10,3,0,0,0
p7,2425,30,10,3,0,0,7
p7,2426,30,10,3,0,0,6
p7,2429,30,10,4,0,0,3
p7,2430,30,10,4,0,0,2
p7,2431,30,10,5,0,0,4
p7,2432,30,10,5,0,0,3
p7,2433,30,10,5,0,0,2
p7,2434,30,10,6,0,0,0
p7,2436,30,10,6,0,0,2
p7,2438,30,10,6,0,0,1
p7,2440,30,10,6,0,0,0
p7,2441,30,10,6,0,0,2
p7,2443,30,10,6,0,0,1
p7,2445,30,10,7,0,0,0
p7,2446,30,10,7,0,0,1
p7,2447,30,10,7,0,0,0
p7,2451,30,10,7,0,0,0
p7,2456,30,10,7,0,0,2
p7,2459,30,10,8,0,0,1
p7,2460,30,10,8,0,0,0
p7,2461,30,10,8,0,0,1
p7,2463,30,10,8,0,0,0
p7,2466,30,10,8,0,0,2
p7,2469,30,10,9,0,0,1
p7,2470,30,10,9,0,0,0
p7,2471,30,10,9,0,0,0
p7,2476,30,10,9,0,0,0
p7,2481,30,10,9,0,0,0
p7,2486,30,10,9,0,0,0
p7,2491,30,10,9,0,0,1
p7,2494,30,10,9,0,0,0
p7,2496,30,10,9,0,0,0
p7,2501,30,10,9,0,0,1
p7,2504,30,10,10,0,0,0
p7,2520,30,10,10,0,0,0
p7,2580,30,10,10,0,0,0
p7,2640,30,10,10,0,0,0
p7,2700,30,10,10,0,0,0
p7,2760,30,10,10,0,0,0
p7,2820,30,10,10,0,0,0
p7,2880,30,10,10,0,0,0
p7,2940,30,10,10,0,0,0
p7,3000,30,10,8,0,0,0
p7,3001,30,10,5,0,0,3
p7,3004,30,10,4,0,0,1
p7,3005,10,0,0,20,0,0
p7,3006,10,0,0,10,3,0
p7,3010,9,0,0,11,3,0
p7,3011,9,0,0,11,5,0
p7,3016,9,0,0,11,6,0
p7,3020,8,0,0,12,6,0
p7,3021,8,0,0,12,7,0
p7,3025,7,0,0,13,7,0
p7,3030,6,0,0,14,7,0
p7,3035,5,0,0,15,7,0
p7,3036,4,0,0,16,7,0
p7,3051,3,0,0,17,7,0
p7,3060,3,0,0,17,7,0
p7,3061,2,0,0,18,7,0
p7,3070,1,0,0,19,7,0
p7,3106,0,0,0,20,7,0
p7,3120,0,0,0,20,7,0
p7,3180,0,0,0,20,7,0
p7,3240,0,0,0,20,7,0
p7,3300,0,0,0,20,7,0
p7,3360,0,0,0,20,7,0
p7,3420,0,0,0,20,7,0
p7,3480,0,0,0,20,7,0
p7,3540,0,0,0,20,7,0
p7,3600,30,10,0,20,7,0
p7,3601,30,10,0,3,2,0
p7,3602,30,10,0,0,0,4
p7,3603,30,10,0,0,0,3
p7,3605,30,10,0,0,0,2
p7,3606,30,10,1,0,0,1
p7,3607,30,10,1,0,0,6
p7,3608,30,10,1,0,0,4
p7,3610,30,10,1,0,0,0
p7,3612,30,10,1,0,0,5
p7,3613,30,10,1,0,0,4
p7,3614,30,10,2,0,0,3
p7,3615,30,10,2,0,0,2
p7,3617,30,10,2,0,0,5
p7,3618,30,10,2,0,0,4
p7,3619,30,10,3,0,0,3
p7,3621,30,10,4,0,0,1
p7,3622,30,10,4,0,0,2
p7,3623,30,10,4,0,0,1
